lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.257981,0.716981,3,[X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4673913043478261; 'recall': 0.6466165413533834; 'f1-score': 0.5425867507886436; 'support': 133}; '1.0': {'precision': 0.8345070422535211; 'recall': 0.7074626865671642; 'f1-score': 0.765751211631664; 'support': 335}; 'accuracy': 0.6901709401709402; 'macro avg': {'precision': 0.6509491733006736; 'recall': 0.6770396139602738; 'f1-score': 0.6541689812101539; 'support': 468}; 'weighted avg': {'precision': 0.7301771423786121; 'recall': 0.6901709401709402; 'f1-score': 0.7023305422040536; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6642857142857144; 'recall': 0.6815789473684211; 'f1-score': 0.6699875466998755; 'support': 53}; 'weighted avg': {'precision': 0.7355795148247979; 'recall': 0.7169811320754716; 'f1-score': 0.7240301698818111; 'support': 53}}
5,1,CNF,2,469,52,14,[33; 34],14,0.267641,0.730769,6,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.32; 'recall': 0.05970149253731343; 'f1-score': 0.10062893081761005; 'support': 134}; '1.0': {'precision': 0.7162162162162162; 'recall': 0.9492537313432836; 'f1-score': 0.8164313222079589; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.5181081081081081; 'recall': 0.5044776119402985; 'f1-score': 0.45853012651278446; 'support': 469}; 'weighted avg': {'precision': 0.6030115830115831; 'recall': 0.6950959488272921; 'f1-score': 0.6119163532392878; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.14285714285714285; 'f1-score': 0.22222222222222224; 'support': 14}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.625; 'recall': 0.5451127819548872; 'f1-score': 0.5297157622739018; 'support': 52}; 'weighted avg': {'precision': 0.6826923076923077; 'recall': 0.7307692307692307; 'f1-score': 0.6716358576823693; 'support': 52}}
5,1,CNF,3,469,52,14,[33; 34],14,0.296433,0.711538,6,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5434782608695652; 'recall': 0.18796992481203006; 'f1-score': 0.27932960893854747; 'support': 133}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9375; 'f1-score': 0.8300395256916995; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6440795559666974; 'recall': 0.5627349624060151; 'f1-score': 0.5546845673151235; 'support': 469}; 'weighted avg': {'precision': 0.6876234001132174; 'recall': 0.7249466950959488; 'f1-score': 0.6738680567617011; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
5,1,CNF,4,469,52,14,[33; 34],14,0.306776,0.711538,4,[(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4528301886792453; 'recall': 0.3609022556390977; 'f1-score': 0.401673640167364; 'support': 133}; '1.0': {'precision': 0.7658402203856749; 'recall': 0.8273809523809523; 'f1-score': 0.7954220314735336; 'support': 336}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.60933520453246; 'recall': 0.594141604010025; 'f1-score': 0.5985478358204488; 'support': 469}; 'weighted avg': {'precision': 0.6770761815435532; 'recall': 0.6950959488272921; 'f1-score': 0.6837620399090975; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
5,1,CNF,5,469,52,14,[33; 34],14,0.273417,0.596154,4,[(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4338235294117647; 'recall': 0.44360902255639095; 'f1-score': 0.43866171003717475; 'support': 133}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7708333333333334; 'f1-score': 0.7742899850523169; 'support': 336}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.6058006535947713; 'recall': 0.6072211779448622; 'f1-score': 0.6064758475447458; 'support': 469}; 'weighted avg': {'precision': 0.680238513315774; 'recall': 0.6780383795309168; 'f1-score': 0.6791118175107095; 'support': 469}},{'0.0': {'precision': 0.35; 'recall': 0.4666666666666667; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.6486486486486487; 'f1-score': 0.6956521739130435; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.55; 'recall': 0.5576576576576577; 'f1-score': 0.5478260869565217; 'support': 52}; 'weighted avg': {'precision': 0.6346153846153846; 'recall': 0.5961538461538461; 'f1-score': 0.6103678929765887; 'support': 52}}
5,1,CNF,6,469,52,14,[33; 34],14,0.275677,0.769231,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.4827586206896552; 'recall': 0.631578947368421; 'f1-score': 0.5472312703583061; 'support': 133}; '1.0': {'precision': 0.8338983050847457; 'recall': 0.7321428571428571; 'f1-score': 0.779714738510301; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6583284628872005; 'recall': 0.681860902255639; 'f1-score': 0.6634730044343036; 'support': 469}; 'weighted avg': {'precision': 0.7343213796592724; 'recall': 0.7036247334754797; 'f1-score': 0.7137865908254071; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.8; 'f1-score': 0.6666666666666666; 'support': 15}; '1.0': {'precision': 0.9032258064516129; 'recall': 0.7567567567567568; 'f1-score': 0.823529411764706; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7373271889400921; 'recall': 0.7783783783783784; 'f1-score': 0.7450980392156863; 'support': 52}; 'weighted avg': {'precision': 0.8075150655795817; 'recall': 0.7692307692307693; 'f1-score': 0.7782805429864253; 'support': 52}}
5,1,CNF,7,469,52,14,[33; 34],14,0.278101,0.596154,4,[X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5034965034965035; 'recall': 0.5413533834586466; 'f1-score': 0.5217391304347826; 'support': 133}; '1.0': {'precision': 0.8128834355828221; 'recall': 0.7886904761904762; 'f1-score': 0.8006042296072506; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6581899695396628; 'recall': 0.6650219298245614; 'f1-score': 0.6611716800210166; 'support': 469}; 'weighted avg': {'precision': 0.7251468429016272; 'recall': 0.7185501066098081; 'f1-score': 0.7215230820807298; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.6; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.5945945945945946; 'f1-score': 0.676923076923077; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5803571428571428; 'recall': 0.5972972972972973; 'f1-score': 0.5692307692307692; 'support': 52}; 'weighted avg': {'precision': 0.667239010989011; 'recall': 0.5961538461538461; 'f1-score': 0.6147928994082841; 'support': 52}}
5,1,CNF,8,469,52,14,[33; 34],14,0.302825,0.673077,3,[X2 < 1.650000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.24324324324324326; 'recall': 0.06766917293233082; 'f1-score': 0.10588235294117648; 'support': 133}; '1.0': {'precision': 0.7129629629629629; 'recall': 0.9166666666666666; 'f1-score': 0.8020833333333334; 'support': 336}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.4781031031031031; 'recall': 0.4921679197994987; 'f1-score': 0.4539828431372549; 'support': 469}; 'weighted avg': {'precision': 0.5797588633409528; 'recall': 0.67590618336887; 'f1-score': 0.6046532045654082; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
5,1,CNF,9,469,52,14,[33; 34],14,0.296263,0.769231,3,[X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4819277108433735; 'recall': 0.6015037593984962; 'f1-score': 0.5351170568561873; 'support': 133}; '1.0': {'precision': 0.8250825082508251; 'recall': 0.7440476190476191; 'f1-score': 0.7824726134585289; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6535051095470993; 'recall': 0.6727756892230576; 'f1-score': 0.658794835157358; 'support': 469}; 'weighted avg': {'precision': 0.7277699537621447; 'recall': 0.7036247334754797; 'f1-score': 0.7123270078548799; 'support': 469}},{'0.0': {'precision': 0.5789473684210527; 'recall': 0.7333333333333333; 'f1-score': 0.6470588235294117; 'support': 15}; '1.0': {'precision': 0.8787878787878788; 'recall': 0.7837837837837838; 'f1-score': 0.8285714285714285; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7288676236044658; 'recall': 0.7585585585585586; 'f1-score': 0.7378151260504201; 'support': 52}; 'weighted avg': {'precision': 0.7922954238743712; 'recall': 0.7692307692307693; 'f1-score': 0.7762120232708468; 'support': 52}}
5,1,CNF,0,468,53,7,[66; 67],14,0.156856,0.641509,4,[(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.34375; 'recall': 0.16541353383458646; 'f1-score': 0.2233502538071066; 'support': 133}; '1.0': {'precision': 0.7252475247524752; 'recall': 0.8746268656716418; 'f1-score': 0.7929634641407307; 'support': 335}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5344987623762376; 'recall': 0.5200201997531142; 'f1-score': 0.5081568589739187; 'support': 468}; 'weighted avg': {'precision': 0.6168304931454685; 'recall': 0.6730769230769231; 'f1-score': 0.6310862056484828; 'support': 468}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.7021276595744681; 'recall': 0.868421052631579; 'f1-score': 0.7764705882352942; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.43439716312056736; 'recall': 0.4675438596491228; 'f1-score': 0.43585434173669474; 'support': 53}; 'weighted avg': {'precision': 0.5505820955439583; 'recall': 0.6415094339622641; 'f1-score': 0.5836689392738228; 'support': 53}}
5,1,CNF,1,469,52,7,[67; 67],14,0.142603,0.673077,5,[X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.375; 'recall': 0.06716417910447761; 'f1-score': 0.1139240506329114; 'support': 134}; '1.0': {'precision': 0.7191011235955056; 'recall': 0.9552238805970149; 'f1-score': 0.8205128205128204; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.5470505617977528; 'recall': 0.5111940298507462; 'f1-score': 0.4672184355728659; 'support': 469}; 'weighted avg': {'precision': 0.6207865168539326; 'recall': 0.7014925373134329; 'f1-score': 0.6186303148328464; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.07142857142857142; 'f1-score': 0.10526315789473682; 'support': 14}; '1.0': {'precision': 0.723404255319149; 'recall': 0.8947368421052632; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4617021276595745; 'recall': 0.4830827067669173; 'f1-score': 0.45263157894736844; 'support': 52}; 'weighted avg': {'precision': 0.5824877250409165; 'recall': 0.6730769230769231; 'f1-score': 0.6129554655870446; 'support': 52}}
5,1,CNF,2,469,52,7,[67; 67],14,0.140874,0.692308,3,[X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.49714285714285716; 'recall': 0.6492537313432836; 'f1-score': 0.5631067961165048; 'support': 134}; '1.0': {'precision': 0.8401360544217688; 'recall': 0.7373134328358208; 'f1-score': 0.7853736089030207; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.668639455782313; 'recall': 0.6932835820895522; 'f1-score': 0.6742402025097627; 'support': 469}; 'weighted avg': {'precision': 0.7421379980563655; 'recall': 0.7121535181236673; 'f1-score': 0.7218688052497304; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.2857142857142857; 'f1-score': 0.3333333333333333; 'support': 14}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5639097744360901; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6644688644688644; 'recall': 0.6923076923076923; 'f1-score': 0.6743589743589744; 'support': 52}}
5,1,CNF,3,469,52,7,[67; 67],14,0.141434,0.711538,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5185185185185185; 'recall': 0.5263157894736842; 'f1-score': 0.5223880597014925; 'support': 133}; '1.0': {'precision': 0.811377245508982; 'recall': 0.8065476190476191; 'f1-score': 0.8089552238805969; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6649478820137502; 'recall': 0.6664317042606516; 'f1-score': 0.6656716417910447; 'support': 469}; 'weighted avg': {'precision': 0.7283277557654178; 'recall': 0.7270788912579957; 'f1-score': 0.727689908665627; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
5,1,CNF,4,469,52,7,[67; 67],14,0.145771,0.711538,5,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.49; 'recall': 0.3684210526315789; 'f1-score': 0.42060085836909866; 'support': 133}; '1.0': {'precision': 0.7723577235772358; 'recall': 0.8482142857142857; 'f1-score': 0.8085106382978723; 'support': 336}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6311788617886178; 'recall': 0.6083176691729323; 'f1-score': 0.6145557483334855; 'support': 469}; 'weighted avg': {'precision': 0.6922861303239898; 'recall': 0.7121535181236673; 'f1-score': 0.6985063723479216; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
5,1,CNF,5,469,52,7,[67; 67],14,0.156400,0.730769,5,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5283018867924528; 'recall': 0.21052631578947367; 'f1-score': 0.3010752688172043; 'support': 133}; '1.0': {'precision': 0.7475961538461539; 'recall': 0.9255952380952381; 'f1-score': 0.8271276595744681; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6379490203193033; 'recall': 0.5680607769423559; 'f1-score': 0.5641014641958362; 'support': 469}; 'weighted avg': {'precision': 0.6854082273682387; 'recall': 0.7228144989339019; 'f1-score': 0.6779486233895724; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
5,1,CNF,6,469,52,7,[67; 67],14,0.150872,0.730769,5,[X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.39473684210526316; 'recall': 0.11278195488721804; 'f1-score': 0.17543859649122806; 'support': 133}; '1.0': {'precision': 0.7262180974477959; 'recall': 0.9315476190476191; 'f1-score': 0.8161668839634942; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.5604774697765296; 'recall': 0.5221647869674185; 'f1-score': 0.49580274022736115; 'support': 469}; 'weighted avg': {'precision': 0.6322159504103612; 'recall': 0.6993603411513859; 'f1-score': 0.6344678173668814; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
5,1,CNF,7,469,52,7,[67; 67],14,0.161756,0.634615,6,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5294117647058824; 'recall': 0.47368421052631576; 'f1-score': 0.5; 'support': 133}; '1.0': {'precision': 0.8; 'recall': 0.8333333333333334; 'f1-score': 0.816326530612245; 'support': 336}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6647058823529413; 'recall': 0.6535087719298246; 'f1-score': 0.6581632653061225; 'support': 469}; 'weighted avg': {'precision': 0.7232660228270413; 'recall': 0.7313432835820896; 'f1-score': 0.7266219920804143; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
5,1,CNF,8,469,52,7,[67; 67],14,0.159125,0.769231,4,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4807692307692308; 'recall': 0.37593984962406013; 'f1-score': 0.4219409282700422; 'support': 133}; '1.0': {'precision': 0.7726027397260274; 'recall': 0.8392857142857143; 'f1-score': 0.804564907275321; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6266859852476291; 'recall': 0.6076127819548872; 'f1-score': 0.6132529177726816; 'support': 469}; 'weighted avg': {'precision': 0.689843983454697; 'recall': 0.7078891257995735; 'f1-score': 0.696059599796212; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.4; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7906976744186046; 'recall': 0.918918918918919; 'f1-score': 0.85; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7286821705426356; 'recall': 0.6594594594594595; 'f1-score': 0.675; 'support': 52}; 'weighted avg': {'precision': 0.7549194991055456; 'recall': 0.7692307692307693; 'f1-score': 0.7490384615384615; 'support': 52}}
5,1,CNF,9,469,52,7,[67; 67],14,0.150589,0.769231,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5073529411764706; 'recall': 0.518796992481203; 'f1-score': 0.5130111524163569; 'support': 133}; '1.0': {'precision': 0.8078078078078078; 'recall': 0.8005952380952381; 'f1-score': 0.8041853512705531; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6575803744921391; 'recall': 0.6596961152882206; 'f1-score': 0.658598251843455; 'support': 469}; 'weighted avg': {'precision': 0.722604188912354; 'recall': 0.720682302771855; 'f1-score': 0.7216135635357811; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.6; 'f1-score': 0.6; 'support': 15}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8378378378378378; 'f1-score': 0.8378378378378378; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7189189189189189; 'recall': 0.7189189189189189; 'f1-score': 0.7189189189189189; 'support': 52}; 'weighted avg': {'precision': 0.7692307692307693; 'recall': 0.7692307692307693; 'f1-score': 0.7692307692307693; 'support': 52}}
