lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.046943,0.773585,3,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4900662251655629; 'recall': 0.5522388059701493; 'f1-score': 0.519298245614035; 'support': 134}; '1.0': {'precision': 0.8107255520504731; 'recall': 0.7694610778443114; 'f1-score': 0.7895545314900153; 'support': 334}; 'accuracy': 0.7072649572649573; 'macro avg': {'precision': 0.650395888608018; 'recall': 0.6608499419072303; 'f1-score': 0.6544263885520252; 'support': 468}; 'weighted avg': {'precision': 0.7189128387971014; 'recall': 0.7072649572649573; 'f1-score': 0.7121734581836449; 'support': 468}},{'0.0': {'precision': 0.6153846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.825; 'recall': 0.868421052631579; 'f1-score': 0.8461538461538461; 'support': 38}; 'accuracy': 0.7735849056603774; 'macro avg': {'precision': 0.7201923076923077; 'recall': 0.7008771929824562; 'f1-score': 0.7087912087912088; 'support': 53}; 'weighted avg': {'precision': 0.7656748911465892; 'recall': 0.7735849056603774; 'f1-score': 0.7684014099108439; 'support': 53}}
5,1,CNF,2,469,52,14,[33; 34],14,0.314130,0.653846,3,[X1 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.45054945054945056; 'recall': 0.30597014925373134; 'f1-score': 0.3644444444444444; 'support': 134}; '1.0': {'precision': 0.753968253968254; 'recall': 0.8507462686567164; 'f1-score': 0.7994389901823281; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6022588522588522; 'recall': 0.5783582089552239; 'f1-score': 0.5819417173133863; 'support': 469}; 'weighted avg': {'precision': 0.6672771672771672; 'recall': 0.6950959488272921; 'f1-score': 0.6751548342572186; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
5,1,CNF,3,469,52,14,[33; 34],14,0.310342,0.711538,5,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5153846153846153; 'recall': 0.5; 'f1-score': 0.5075757575757576; 'support': 134}; '1.0': {'precision': 0.8023598820058997; 'recall': 0.8119402985074626; 'f1-score': 0.8071216617210683; 'support': 335}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6588722486952575; 'recall': 0.6559701492537313; 'f1-score': 0.657348709648413; 'support': 469}; 'weighted avg': {'precision': 0.7203669486855327; 'recall': 0.7228144989339019; 'f1-score': 0.721537117679551; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
5,1,CNF,4,469,52,14,[33; 34],14,0.299080,0.576923,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.35714285714285715; 'recall': 0.1865671641791045; 'f1-score': 0.24509803921568626; 'support': 134}; '1.0': {'precision': 0.7268170426065163; 'recall': 0.8656716417910447; 'f1-score': 0.7901907356948229; 'support': 335}; 'accuracy': 0.6716417910447762; 'macro avg': {'precision': 0.5419799498746867; 'recall': 0.5261194029850746; 'f1-score': 0.5176443874552545; 'support': 469}; 'weighted avg': {'precision': 0.6211958467597565; 'recall': 0.6716417910447762; 'f1-score': 0.6344499652722123; 'support': 469}},{'0.0': {'precision': 0.1111111111111111; 'recall': 0.06666666666666667; 'f1-score': 0.08333333333333334; 'support': 15}; '1.0': {'precision': 0.6744186046511628; 'recall': 0.7837837837837838; 'f1-score': 0.725; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.3927648578811369; 'recall': 0.4252252252252252; 'f1-score': 0.4041666666666667; 'support': 52}; 'weighted avg': {'precision': 0.5119260584376863; 'recall': 0.5769230769230769; 'f1-score': 0.5399038461538461; 'support': 52}}
5,1,CNF,5,469,52,14,[33; 34],14,0.297768,0.653846,5,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.509090909090909; 'recall': 0.417910447761194; 'f1-score': 0.4590163934426229; 'support': 134}; '1.0': {'precision': 0.7827298050139275; 'recall': 0.8388059701492537; 'f1-score': 0.8097982708933716; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6459103570524183; 'recall': 0.6283582089552239; 'f1-score': 0.6344073321679973; 'support': 469}; 'weighted avg': {'precision': 0.7045472633216364; 'recall': 0.7185501066098081; 'f1-score': 0.7095748773360149; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
5,1,CNF,6,469,52,14,[33; 34],14,0.299563,0.634615,4,[(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4722222222222222; 'recall': 0.3805970149253731; 'f1-score': 0.42148760330578516; 'support': 134}; '1.0': {'precision': 0.7700831024930748; 'recall': 0.8298507462686567; 'f1-score': 0.7988505747126436; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6211526623576484; 'recall': 0.6052238805970149; 'f1-score': 0.6101690890092144; 'support': 469}; 'weighted avg': {'precision': 0.6849799938442597; 'recall': 0.7014925373134329; 'f1-score': 0.6910325828821127; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7567567567567568; 'f1-score': 0.7466666666666667; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5469924812030075; 'recall': 0.545045045045045; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6273134759976865; 'recall': 0.6346153846153846; 'f1-score': 0.6307515473032714; 'support': 52}}
5,1,CNF,7,469,52,14,[33; 34],14,0.294898,0.692308,3,[X1 OR X2 >= 1.650000 OR X5 >= 61.500000],{'0.0': {'precision': 0.4482758620689655; 'recall': 0.291044776119403; 'f1-score': 0.3529411764705882; 'support': 134}; '1.0': {'precision': 0.7513089005235603; 'recall': 0.8567164179104477; 'f1-score': 0.800557880055788; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.5997923812962629; 'recall': 0.5738805970149253; 'f1-score': 0.576749528263188; 'support': 469}; 'weighted avg': {'precision': 0.6647280323936761; 'recall': 0.6950959488272921; 'f1-score': 0.6726673933171595; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
5,1,CNF,8,469,52,14,[33; 34],14,0.313550,0.750000,4,[X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5192307692307693; 'recall': 0.20149253731343283; 'f1-score': 0.2903225806451613; 'support': 134}; '1.0': {'precision': 0.7434052757793765; 'recall': 0.9253731343283582; 'f1-score': 0.824468085106383; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.631318022505073; 'recall': 0.5634328358208955; 'f1-score': 0.5573953328757721; 'support': 469}; 'weighted avg': {'precision': 0.6793554167654888; 'recall': 0.7185501066098081; 'f1-score': 0.6718550838317482; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.3809523809523809; 'support': 15}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9459459459459459; 'f1-score': 0.8433734939759038; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.713768115942029; 'recall': 0.6063063063063063; 'f1-score': 0.6121629374641423; 'support': 52}; 'weighted avg': {'precision': 0.7336956521739132; 'recall': 0.75; 'f1-score': 0.7099827882960413; 'support': 52}}
5,1,CNF,9,469,52,14,[33; 34],14,0.295239,0.692308,3,[X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.38095238095238093; 'recall': 0.1791044776119403; 'f1-score': 0.2436548223350254; 'support': 134}; '1.0': {'precision': 0.729064039408867; 'recall': 0.8835820895522388; 'f1-score': 0.7989203778677463; 'support': 335}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.555008210180624; 'recall': 0.5313432835820896; 'f1-score': 0.5212876001013859; 'support': 469}; 'weighted avg': {'precision': 0.6296035655641566; 'recall': 0.6823027718550106; 'f1-score': 0.6402730762869688; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
5,1,CNF,0,468,53,7,[66; 67],14,0.149382,0.679245,5,[X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5555555555555556; 'recall': 0.22388059701492538; 'f1-score': 0.3191489361702128; 'support': 134}; '1.0': {'precision': 0.748792270531401; 'recall': 0.9281437125748503; 'f1-score': 0.8288770053475935; 'support': 334}; 'accuracy': 0.7264957264957265; 'macro avg': {'precision': 0.6521739130434783; 'recall': 0.5760121547948879; 'f1-score': 0.5740129707589031; 'support': 468}; 'weighted avg': {'precision': 0.6934638094058384; 'recall': 0.7264957264957265; 'f1-score': 0.682929224856634; 'support': 468}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9210526315789473; 'f1-score': 0.8045977011494253; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.48214285714285715; 'recall': 0.493859649122807; 'f1-score': 0.45493042952208107; 'support': 53}; 'weighted avg': {'precision': 0.5828840970350404; 'recall': 0.6792452830188679; 'f1-score': 0.6066728304169663; 'support': 53}}
5,1,CNF,1,469,52,7,[67; 67],14,0.149916,0.730769,4,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5370370370370371; 'recall': 0.21481481481481482; 'f1-score': 0.3068783068783069; 'support': 135}; '1.0': {'precision': 0.744578313253012; 'recall': 0.9251497005988024; 'f1-score': 0.8251001335113485; 'support': 334}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6408076751450246; 'recall': 0.5699822577068087; 'f1-score': 0.5659892201948277; 'support': 469}; 'weighted avg': {'precision': 0.6848382870501194; 'recall': 0.720682302771855; 'f1-score': 0.6759318038835007; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.21428571428571427; 'f1-score': 0.3; 'support': 14}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9210526315789473; 'f1-score': 0.8333333333333333; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6304347826086957; 'recall': 0.5676691729323308; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6906354515050168; 'recall': 0.7307692307692307; 'f1-score': 0.6897435897435897; 'support': 52}}
5,1,CNF,2,469,52,7,[67; 67],14,0.153288,0.730769,5,[(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.43617021276595747; 'recall': 0.30597014925373134; 'f1-score': 0.3596491228070176; 'support': 134}; '1.0': {'precision': 0.752; 'recall': 0.8417910447761194; 'f1-score': 0.7943661971830985; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.5940851063829787; 'recall': 0.5738805970149254; 'f1-score': 0.5770076599950581; 'support': 469}; 'weighted avg': {'precision': 0.6617629179331307; 'recall': 0.6886993603411514; 'f1-score': 0.6701613187899325; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
5,1,CNF,3,469,52,7,[67; 67],14,0.153242,0.634615,4,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000],{'0.0': {'precision': 0.43859649122807015; 'recall': 0.5597014925373134; 'f1-score': 0.4918032786885245; 'support': 134}; '1.0': {'precision': 0.802013422818792; 'recall': 0.7134328358208956; 'f1-score': 0.755134281200632; 'support': 335}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.620304957023431; 'recall': 0.6365671641791044; 'f1-score': 0.6234687799445783; 'support': 469}; 'weighted avg': {'precision': 0.6981800137928713; 'recall': 0.6695095948827292; 'f1-score': 0.6798968519114584; 'support': 469}},{'0.0': {'precision': 0.4090909090909091; 'recall': 0.6; 'f1-score': 0.4864864864864865; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.6486486486486487; 'f1-score': 0.7164179104477612; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6045454545454546; 'recall': 0.6243243243243244; 'f1-score': 0.6014521984671238; 'support': 52}; 'weighted avg': {'precision': 0.6872377622377622; 'recall': 0.6346153846153846; 'f1-score': 0.6500915381512395; 'support': 52}}
5,1,CNF,4,469,52,7,[67; 67],14,0.156681,0.673077,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5061728395061729; 'recall': 0.6119402985074627; 'f1-score': 0.5540540540540541; 'support': 134}; '1.0': {'precision': 0.8306188925081434; 'recall': 0.7611940298507462; 'f1-score': 0.794392523364486; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6683958660071581; 'recall': 0.6865671641791045; 'f1-score': 0.6742232887092701; 'support': 469}; 'weighted avg': {'precision': 0.7379200202218661; 'recall': 0.7185501066098081; 'f1-score': 0.7257243892757912; 'support': 469}},{'0.0': {'precision': 0.45; 'recall': 0.6; 'f1-score': 0.5142857142857143; 'support': 15}; '1.0': {'precision': 0.8125; 'recall': 0.7027027027027027; 'f1-score': 0.7536231884057971; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.63125; 'recall': 0.6513513513513514; 'f1-score': 0.6339544513457558; 'support': 52}; 'weighted avg': {'precision': 0.7079326923076923; 'recall': 0.6730769230769231; 'f1-score': 0.6845835324096193; 'support': 52}}
5,1,CNF,5,469,52,7,[67; 67],14,0.153344,0.673077,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 < 61.500000],{'0.0': {'precision': 0.3; 'recall': 0.022388059701492536; 'f1-score': 0.041666666666666664; 'support': 134}; '1.0': {'precision': 0.7145969498910676; 'recall': 0.9791044776119403; 'f1-score': 0.8261964735516373; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5072984749455338; 'recall': 0.5007462686567165; 'f1-score': 0.43393157010915195; 'support': 469}; 'weighted avg': {'precision': 0.5961406784936197; 'recall': 0.7057569296375267; 'f1-score': 0.6020451001559314; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
5,1,CNF,6,469,52,7,[67; 67],14,0.153890,0.692308,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5294117647058824; 'recall': 0.5373134328358209; 'f1-score': 0.5333333333333332; 'support': 134}; '1.0': {'precision': 0.8138138138138138; 'recall': 0.808955223880597; 'f1-score': 0.811377245508982; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.671612789259848; 'recall': 0.673134328358209; 'f1-score': 0.6723552894211576; 'support': 469}; 'weighted avg': {'precision': 0.732556085497262; 'recall': 0.7313432835820896; 'f1-score': 0.7319361277445109; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7567567567567568; 'f1-score': 0.7777777777777778; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6352941176470588; 'recall': 0.6450450450450451; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7049773755656108; 'recall': 0.6923076923076923; 'f1-score': 0.6976495726495726; 'support': 52}}
5,1,CNF,7,469,52,7,[67; 67],14,0.151935,0.692308,6,[(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.8; 'recall': 0.029850746268656716; 'f1-score': 0.05755395683453237; 'support': 134}; '1.0': {'precision': 0.7198275862068966; 'recall': 0.9970149253731343; 'f1-score': 0.8360450563204005; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.7599137931034483; 'recall': 0.5134328358208955; 'f1-score': 0.4467995065774664; 'support': 469}; 'weighted avg': {'precision': 0.7427339901477832; 'recall': 0.720682302771855; 'f1-score': 0.6136190278958666; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
5,1,CNF,8,469,52,7,[67; 67],14,0.162891,0.730769,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5211267605633803; 'recall': 0.5522388059701493; 'f1-score': 0.5362318840579711; 'support': 134}; '1.0': {'precision': 0.8165137614678899; 'recall': 0.7970149253731343; 'f1-score': 0.8066465256797584; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6688202610156351; 'recall': 0.6746268656716419; 'f1-score': 0.6714392048688647; 'support': 469}; 'weighted avg': {'precision': 0.7321174754951729; 'recall': 0.7270788912579957; 'f1-score': 0.7293851995021049; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
5,1,CNF,9,469,52,7,[67; 67],14,0.169037,0.711538,3,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000],{'0.0': {'precision': 0.4745762711864407; 'recall': 0.417910447761194; 'f1-score': 0.4444444444444445; 'support': 134}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.8149253731343283; 'f1-score': 0.7959183673469388; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6261770244821092; 'recall': 0.6164179104477612; 'f1-score': 0.6201814058956916; 'support': 469}; 'weighted avg': {'precision': 0.6911487758945385; 'recall': 0.7014925373134329; 'f1-score': 0.6954972465176548; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
