l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1014.759483,0.783692,4,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.8024033749520604; 'recall': 0.940418518703491; 'f1-score': 0.8659461945274776; 'support': 20023}; '1': {'precision': 0.5896112831097351; 'recall': 0.26987875925051175; 'f1-score': 0.3702743573125945; 'support': 6351}; 'accuracy': 0.778948964889664; 'macro avg': {'precision': 0.6960073290308977; 'recall': 0.6051486389770013; 'f1-score': 0.6181102759200361; 'support': 26374}; 'weighted avg': {'precision': 0.7511619032264744; 'recall': 0.778948964889664; 'f1-score': 0.7465857699369064; 'support': 26374}},{'0': {'precision': 0.8084528887165569; 'recall': 0.9370786516853933; 'f1-score': 0.8680266444629475; 'support': 2225}; '1': {'precision': 0.6022727272727273; 'recall': 0.3002832861189802; 'f1-score': 0.4007561436672969; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7053628079946421; 'recall': 0.6186809689021867; 'f1-score': 0.6343913940651222; 'support': 2931}; 'weighted avg': {'precision': 0.7587895676727685; 'recall': 0.7836915728420334; 'f1-score': 0.7554735999178334; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,1,[26374; 26374],262,1026.897557,0.719208,47,[X1 == 1 OR X1 == 6 OR X2 < 65716.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 11 OR X13 == 12 OR X13 == 23 OR X13 == 26 OR X13 == 27] AND [X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 11 OR X13 == 12 OR X13 == 30 OR X13 == 34] AND [X1 == 1 OR X1 == 2 OR X1 == 6 OR X3 == 0 OR X3 == 10 OR X3 == 14 OR X6 == 3 OR X6 == 12 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 20 OR X13 == 30 OR X13 == 34],{'0': {'precision': 0.7907179982521503; 'recall': 0.8585626529491085; 'f1-score': 0.8232448999138013; 'support': 20023}; '1': {'precision': 0.38873300237427155; 'recall': 0.28357738938749805; 'f1-score': 0.327931536780772; 'support': 6351}; 'accuracy': 0.7201031318722985; 'macro avg': {'precision': 0.5897255003132109; 'recall': 0.5710700211683033; 'f1-score': 0.5755882183472867; 'support': 26374}; 'weighted avg': {'precision': 0.6939178652112612; 'recall': 0.7201031318722985; 'f1-score': 0.7039707977958871; 'support': 26374}},{'0': {'precision': 0.7906301824212272; 'recall': 0.8570786516853932; 'f1-score': 0.8225145568255338; 'support': 2225}; '1': {'precision': 0.3872832369942196; 'recall': 0.2847025495750708; 'f1-score': 0.32816326530612244; 'support': 706}; 'accuracy': 0.719208461276015; 'macro avg': {'precision': 0.5889567097077234; 'recall': 0.570890600630232; 'f1-score': 0.5753389110658281; 'support': 2931}; 'weighted avg': {'precision': 0.6934746234067382; 'recall': 0.719208461276015; 'f1-score': 0.7034384695472314; 'support': 2931}}
l: 5,3,CNF,4,26374,2931,1,[26374; 26374],262,1022.725162,0.705902,55,[X1 == 2 OR X2 < 106648.000000 OR X3 == 1 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X6 == 12 OR X7 == 5 OR X8 == 1 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 9 OR X13 == 13 OR X13 == 18 OR X13 == 20 OR X13 == 30 OR X13 == 34 OR X13 == 38] AND [X1 == 1 OR X1 == 2 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 14 OR X8 == 0 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 13 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 34] AND [X1 == 1 OR X1 == 2 OR X1 == 6 OR X3 == 0 OR X3 == 8 OR X4 >= 13.000000 OR X5 == 6 OR X6 == 14 OR X8 == 0 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 13 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 34 OR X13 == 37],{'0': {'precision': 0.8119606051375774; 'recall': 0.7987814013884034; 'f1-score': 0.8053170866795901; 'support': 20023}; '1': {'precision': 0.39649490713001795; 'recall': 0.4167847583057786; 'f1-score': 0.4063867352421893; 'support': 6351}; 'accuracy': 0.7067945704102525; 'macro avg': {'precision': 0.6042277561337976; 'recall': 0.607783079847091; 'f1-score': 0.6058519109608898; 'support': 26374}; 'weighted avg': {'precision': 0.7119142470559057; 'recall': 0.7067945704102525; 'f1-score': 0.7092525283274655; 'support': 26374}},{'0': {'precision': 0.8113293741434445; 'recall': 0.7982022471910112; 'f1-score': 0.8047122791119167; 'support': 2225}; '1': {'precision': 0.3948787061994609; 'recall': 0.415014164305949; 'f1-score': 0.4046961325966851; 'support': 706}; 'accuracy': 0.7059024223814397; 'macro avg': {'precision': 0.6031040401714527; 'recall': 0.6066082057484801; 'f1-score': 0.6047042058543008; 'support': 2931}; 'weighted avg': {'precision': 0.7110174766448255; 'recall': 0.7059024223814397; 'f1-score': 0.708359021029435; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,1,[26375; 26375],262,1024.393291,0.723549,53,[X0 >= 58.000000 OR X1 == 1 OR X1 == 5 OR X3 == 3 OR X3 == 6 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 7 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 12 OR X13 == 20 OR X13 == 35 OR X13 == 36] AND [X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 4 OR X3 == 8 OR X3 == 10 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 20 OR X13 == 35 OR X13 == 36 OR X13 == 41] AND [X1 == 1 OR X1 == 6 OR X3 == 4 OR X3 == 8 OR X4 >= 13.000000 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 18 OR X13 == 20 OR X13 == 35 OR X13 == 36 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.7954524188266118; 'recall': 0.8491235079658392; 'f1-score': 0.8214121796265431; 'support': 20023}; '1': {'precision': 0.39592081583683264; 'recall': 0.31171284634760704; 'f1-score': 0.3488064828679644; 'support': 6352}; 'accuracy': 0.719696682464455; 'macro avg': {'precision': 0.5956866173317222; 'recall': 0.5804181771567232; 'f1-score': 0.5851093312472537; 'support': 26375}; 'weighted avg': {'precision': 0.6992315755207889; 'recall': 0.719696682464455; 'f1-score': 0.7075926010176146; 'support': 26375}},{'0': {'precision': 0.7966457023060797; 'recall': 0.8539325842696629; 'f1-score': 0.824295010845987; 'support': 2225}; '1': {'precision': 0.4036697247706422; 'recall': 0.3120567375886525; 'f1-score': 0.35200000000000004; 'support': 705}; 'accuracy': 0.7235494880546075; 'macro avg': {'precision': 0.6001577135383609; 'recall': 0.5829946609291576; 'f1-score': 0.5881475054229935; 'support': 2930}; 'weighted avg': {'precision': 0.7020900490083037; 'recall': 0.7235494880546075; 'f1-score': 0.7106540611373109; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,1,[26375; 26375],262,1024.300138,0.701706,61,[X0 >= 58.000000 OR X3 == 8 OR X3 == 14 OR X5 == 1 OR X6 == 7 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 30 OR X13 == 31 OR X13 == 33 OR X13 == 38] AND [X0 >= 50.000000 OR X3 == 3 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 12 OR X6 == 14 OR X7 == 2 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 7 OR X13 == 17 OR X13 == 19 OR X13 == 38] AND [X0 >= 58.000000 OR X2 >= 329054.000000 OR X3 == 3 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 7 OR X7 == 5 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 3 OR X13 == 7 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 33 OR X13 == 38],{'0': {'precision': 0.7979489202248299; 'recall': 0.8082704889377216; 'f1-score': 0.8030765413720381; 'support': 20023}; '1': {'precision': 0.3699327096668308; 'recall': 0.35484886649874053; 'f1-score': 0.36223382884692645; 'support': 6352}; 'accuracy': 0.6990710900473933; 'macro avg': {'precision': 0.5839408149458303; 'recall': 0.581559677718231; 'f1-score': 0.5826551851094823; 'support': 26375}; 'weighted avg': {'precision': 0.6948680114299707; 'recall': 0.6990710900473933; 'f1-score': 0.6969065732219145; 'support': 26375}},{'0': {'precision': 0.7935680139069969; 'recall': 0.8206741573033708; 'f1-score': 0.8068935041979673; 'support': 2225}; '1': {'precision': 0.3656597774244833; 'recall': 0.3262411347517731; 'f1-score': 0.3448275862068966; 'support': 705}; 'accuracy': 0.7017064846416382; 'macro avg': {'precision': 0.5796138956657402; 'recall': 0.573457646027572; 'f1-score': 0.5758605452024319; 'support': 2930}; 'weighted avg': {'precision': 0.6906071583711021; 'recall': 0.7017064846416382; 'f1-score': 0.6957138208588189; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,1,[26375; 26375],262,1023.333604,0.722867,64,[X1 == 1 OR X1 == 5 OR X2 >= 219632.000000 OR X3 == 4 OR X3 == 10 OR X3 == 14 OR X6 == 3 OR X6 == 10 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 11 OR X13 == 12 OR X13 == 24 OR X13 == 35 OR X13 == 40] AND [X1 == 1 OR X1 == 2 OR X3 == 4 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 8 OR X6 == 13 OR X7 == 5 OR X8 == 0 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 11 OR X13 == 18 OR X13 == 22 OR X13 == 29 OR X13 == 35 OR X13 == 40] AND [X1 == 5 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 11 OR X6 == 12 OR X7 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 9 OR X13 == 11 OR X13 == 30 OR X13 == 31 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8265250137163949; 'recall': 0.8275982619987015; 'f1-score': 0.8270612896785786; 'support': 20023}; '1': {'precision': 0.4543155232374328; 'recall': 0.452455919395466; 'f1-score': 0.45338381448177945; 'support': 6352}; 'accuracy': 0.7372511848341232; 'macro avg': {'precision': 0.6404202684769138; 'recall': 0.6400270906970837; 'f1-score': 0.640222552080179; 'support': 26375}; 'weighted avg': {'precision': 0.736884267421708; 'recall': 0.7372511848341232; 'f1-score': 0.7370670025714671; 'support': 26375}},{'0': {'precision': 0.8186738836265224; 'recall': 0.8157303370786517; 'f1-score': 0.8171994597028366; 'support': 2225}; '1': {'precision': 0.42496493688639553; 'recall': 0.4297872340425532; 'f1-score': 0.42736248236953456; 'support': 705}; 'accuracy': 0.7228668941979522; 'macro avg': {'precision': 0.6218194102564589; 'recall': 0.6227587855606025; 'f1-score': 0.6222809710361856; 'support': 2930}; 'weighted avg': {'precision': 0.7239418674313725; 'recall': 0.7228668941979522; 'f1-score': 0.7233990948496017; 'support': 2930}}
l: 5,3,CNF,8,26375,2930,1,[26375; 26375],262,1024.164020,0.732082,52,[X1 == 5 OR X3 == 0 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 21 OR X13 == 31 OR X13 == 34] AND [X1 == 1 OR X1 == 5 OR X3 == 0 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 9 OR X13 == 21 OR X13 == 31 OR X13 == 34] AND [X1 == 5 OR X3 == 0 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 2 OR X6 == 4 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 7 OR X13 == 9 OR X13 == 21 OR X13 == 24 OR X13 == 31 OR X13 == 34],{'0': {'precision': 0.7981811501010472; 'recall': 0.8678585697163403; 'f1-score': 0.8315628289788497; 'support': 20024}; '1': {'precision': 0.4251575059743645; 'recall': 0.3081404503227838; 'f1-score': 0.35731239729779074; 'support': 6351}; 'accuracy': 0.7330805687203792; 'macro avg': {'precision': 0.6116693280377059; 'recall': 0.5879995100195621; 'f1-score': 0.5944376131383202; 'support': 26375}; 'weighted avg': {'precision': 0.7083584709029974; 'recall': 0.7330805687203792; 'f1-score': 0.7173651231359528; 'support': 26375}},{'0': {'precision': 0.7979296066252588; 'recall': 0.8664568345323741; 'f1-score': 0.8307824962276352; 'support': 2224}; '1': {'precision': 0.42330097087378643; 'recall': 0.3087818696883853; 'f1-score': 0.3570843570843571; 'support': 706}; 'accuracy': 0.7320819112627986; 'macro avg': {'precision': 0.6106152887495226; 'recall': 0.5876193521103796; 'f1-score': 0.5939334266559961; 'support': 2930}; 'weighted avg': {'precision': 0.707660727157498; 'recall': 0.7320819112627986; 'f1-score': 0.7166422620176849; 'support': 2930}}
l: 5,3,CNF,9,26375,2930,1,[26375; 26375],262,1023.456712,0.716382,45,[X1 == 7 OR X3 == 10 OR X5 == 1 OR X5 == 2 OR X5 == 5 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 13 OR X13 == 18 OR X13 == 22 OR X13 == 24] AND [X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X5 == 2 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 24] AND [X0 >= 58.000000 OR X1 == 1 OR X1 == 5 OR X1 == 7 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 5 OR X6 == 3 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X7 == 5 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 9 OR X13 == 12 OR X13 == 14 OR X13 == 31],{'0': {'precision': 0.897016240715095; 'recall': 0.7116460247702757; 'f1-score': 0.7936507936507936; 'support': 20024}; '1': {'precision': 0.4495185432357708; 'recall': 0.7424027712171312; 'f1-score': 0.5599762470308789; 'support': 6351}; 'accuracy': 0.7190521327014218; 'macro avg': {'precision': 0.6732673919754328; 'recall': 0.7270243979937034; 'f1-score': 0.6768135203408363; 'support': 26375}; 'weighted avg': {'precision': 0.7892604918358084; 'recall': 0.7190521327014218; 'f1-score': 0.7373828487945631; 'support': 26375}},{'0': {'precision': 0.8923943661971832; 'recall': 0.7122302158273381; 'f1-score': 0.7921980495123782; 'support': 2224}; '1': {'precision': 0.4458874458874459; 'recall': 0.7294617563739377; 'f1-score': 0.5534658785599141; 'support': 706}; 'accuracy': 0.716382252559727; 'macro avg': {'precision': 0.6691409060423146; 'recall': 0.720845986100638; 'f1-score': 0.6728319640361462; 'support': 2930}; 'weighted avg': {'precision': 0.7848060092897856; 'recall': 0.716382252559727; 'f1-score': 0.7346741885251974; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.723323 (+- 0.024865), (mean training time) 1024.053984 (+- 1.069806)
l: 5,3,DNF,0,26374,2931,1,[26374; 26374],262,1014.847513,0.771750,157,[X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X2 < 196338.000000 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 14 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 4 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 32 AND X13 != 35 AND X13 != 36 AND X13 != 37 AND X13 != 40] OR [X0 >= 30.000000 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X3 != 15 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 21 AND X13 != 24 AND X13 != 26 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 >= 45.000000 AND X1 != 0 AND X1 != 1 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 12 AND X3 != 13 AND X3 != 15 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 4 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 16 AND X13 != 18 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 29 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.8347801736208345; 'recall': 0.8932727363531938; 'f1-score': 0.8630365026900527; 'support': 20023}; '1': {'precision': 0.5681083265966047; 'recall': 0.44260746339159185; 'f1-score': 0.4975661562970175; 'support': 6351}; 'accuracy': 0.7847501327064533; 'macro avg': {'precision': 0.7014442501087196; 'recall': 0.6679400998723928; 'f1-score': 0.6803013294935352; 'support': 26374}; 'weighted avg': {'precision': 0.7705641692054677; 'recall': 0.7847501327064533; 'f1-score': 0.7750292921818944; 'support': 26374}},{'0': {'precision': 0.8260687342833194; 'recall': 0.8858426966292134; 'f1-score': 0.8549121665582302; 'support': 2225}; '1': {'precision': 0.5339449541284403; 'recall': 0.4121813031161473; 'f1-score': 0.46522781774580335; 'support': 706}; 'accuracy': 0.7717502558853634; 'macro avg': {'precision': 0.6800068442058799; 'recall': 0.6490119998726804; 'f1-score': 0.6600699921520168; 'support': 2931}; 'weighted avg': {'precision': 0.7557038796980772; 'recall': 0.7717502558853634; 'f1-score': 0.761047563944251; 'support': 2931}}
l: 5,3,DNF,1,26374,2931,1,[26374; 26374],262,1014.709224,0.805868,139,[X0 < 58.000000 AND X0 >= 22.000000 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 11 AND X13 != 12 AND X13 != 14 AND X13 != 20 AND X13 != 24 AND X13 != 27 AND X13 != 29 AND X13 != 33 AND X13 != 38] OR [X0 >= 26.000000 AND X1 != 0 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 1 AND X3 != 8 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 1 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 38] OR [X0 >= 30.000000 AND X1 != 0 AND X1 != 7 AND X3 != 1 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33],{'0': {'precision': 0.872055728174802; 'recall': 0.8690505918194077; 'f1-score': 0.8705505665757812; 'support': 20023}; '1': {'precision': 0.591588785046729; 'recall': 0.5980160604629192; 'f1-score': 0.594785059901339; 'support': 6351}; 'accuracy': 0.8037840297262455; 'macro avg': {'precision': 0.7318222566107655; 'recall': 0.7335333261411634; 'f1-score': 0.7326678132385601; 'support': 26374}; 'weighted avg': {'precision': 0.8045177909712534; 'recall': 0.8037840297262455; 'f1-score': 0.8041447603693133; 'support': 26374}},{'0': {'precision': 0.866696191319752; 'recall': 0.8795505617977528; 'f1-score': 0.8730760651349542; 'support': 2225}; '1': {'precision': 0.6017830609212481; 'recall': 0.5736543909348442; 'f1-score': 0.5873821609862219; 'support': 706}; 'accuracy': 0.8058683043329922; 'macro avg': {'precision': 0.7342396261205; 'recall': 0.7266024763662985; 'f1-score': 0.730229113060588; 'support': 2931}; 'weighted avg': {'precision': 0.8028856590572669; 'recall': 0.8058683043329922; 'f1-score': 0.8042599967866072; 'support': 2931}}
