l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1016.138349,0.774480,9,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 1 OR X13 == 10 OR X13 == 21 OR X13 == 24 OR X13 == 34],{'0': {'precision': 0.803837587801953; 'recall': 0.9373220796084503; 'f1-score': 0.8654630974614373; 'support': 20023}; '1': {'precision': 0.585261070720423; 'recall': 0.27885372382302; 'f1-score': 0.3777327503465927; 'support': 6351}; 'accuracy': 0.7787593842420566; 'macro avg': {'precision': 0.694549329261188; 'recall': 0.6080879017157351; 'f1-score': 0.621597923904015; 'support': 26374}; 'weighted avg': {'precision': 0.7512031955980857; 'recall': 0.7787593842420566; 'f1-score': 0.7480150260833233; 'support': 26374}},{'0': {'precision': 0.7989296636085627; 'recall': 0.9393258426966292; 'f1-score': 0.8634579632307374; 'support': 2225}; '1': {'precision': 0.5714285714285714; 'recall': 0.254957507082153; 'f1-score': 0.35259549461312434; 'support': 706}; 'accuracy': 0.7744796997611737; 'macro avg': {'precision': 0.6851791175185671; 'recall': 0.5971416748893911; 'f1-score': 0.6080267289219309; 'support': 2931}; 'weighted avg': {'precision': 0.7441306970172716; 'recall': 0.7744796997611737; 'f1-score': 0.7404047722228785; 'support': 2931}}
l: 10,2,DNF,2,26374,2931,1,[26374; 26374],262,1011.791009,0.793586,62,[X0 >= 37.000000 AND X1 != 5 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 == 4 AND X9 AND X12 >= 24.000000 AND X13 != 0] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X2 < 219632.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 4 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X8 != 3 AND X9 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 == 39],{'0': {'precision': 0.796489812386524; 'recall': 0.9859161963741697; 'f1-score': 0.8811372969112657; 'support': 20023}; '1': {'precision': 0.8225298930144745; 'recall': 0.20579436309242638; 'f1-score': 0.32921914357682613; 'support': 6351}; 'accuracy': 0.7980586941684993; 'macro avg': {'precision': 0.8095098527004994; 'recall': 0.5958552797332981; 'f1-score': 0.6051782202440459; 'support': 26374}; 'weighted avg': {'precision': 0.8027604028190756; 'recall': 0.7980586941684993; 'f1-score': 0.7482324591230263; 'support': 26374}},{'0': {'precision': 0.7964860907759883; 'recall': 0.9779775280898877; 'f1-score': 0.8779503732096027; 'support': 2225}; '1': {'precision': 0.7537688442211056; 'recall': 0.21246458923512748; 'f1-score': 0.33149171270718236; 'support': 706}; 'accuracy': 0.7935858068918458; 'macro avg': {'precision': 0.7751274674985469; 'recall': 0.5952210586625076; 'f1-score': 0.6047210429583925; 'support': 2931}; 'weighted avg': {'precision': 0.7861966414181762; 'recall': 0.7935858068918458; 'f1-score': 0.7463230056508484; 'support': 2931}}
l: 10,2,DNF,3,26374,2931,1,[26374; 26374],262,1012.079789,0.796656,62,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 5 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X4 >= 10.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 9 AND X13 != 30 AND X13 != 31 AND X13 != 33] OR [X0 >= 33.000000 AND X1 != 6 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X4 >= 11.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 9 AND X13 != 20 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.8064489661962586; 'recall': 0.9817709633920991; 'f1-score': 0.8855154395369266; 'support': 20023}; '1': {'precision': 0.8173173173173173; 'recall': 0.25712486222642106; 'f1-score': 0.39118457300275483; 'support': 6351}; 'accuracy': 0.8072723136422234; 'macro avg': {'precision': 0.811883141756788; 'recall': 0.61944791280926; 'f1-score': 0.6383500062698407; 'support': 26374}; 'weighted avg': {'precision': 0.8090661231678915; 'recall': 0.8072723136422234; 'f1-score': 0.7664779278451648; 'support': 26374}},{'0': {'precision': 0.7997791682002209; 'recall': 0.976629213483146; 'f1-score': 0.8794010522055848; 'support': 2225}; '1': {'precision': 0.7570093457943925; 'recall': 0.22946175637393768; 'f1-score': 0.3521739130434783; 'support': 706}; 'accuracy': 0.7966564312521324; 'macro avg': {'precision': 0.7783942569973067; 'recall': 0.6030454849285418; 'f1-score': 0.6157874826245315; 'support': 2931}; 'weighted avg': {'precision': 0.7894770547172748; 'recall': 0.7966564312521324; 'f1-score': 0.7524060470031122; 'support': 2931}}
l: 10,2,DNF,4,26374,2931,1,[26374; 26374],262,1011.766778,0.787103,52,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X2 < 329054.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 12 AND X7 != 2 AND X8 != 1 AND X8 != 2 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 33] OR [X0 >= 33.000000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 8 AND X4 >= 10.000000 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 3 AND X7 != 5 AND X8 == 4 AND X12 >= 40.000000 AND X13 == 39],{'0': {'precision': 0.7943211068211068; 'recall': 0.9863656794686111; 'f1-score': 0.8799875242275045; 'support': 20023}; '1': {'precision': 0.819205298013245; 'recall': 0.19477247677531098; 'f1-score': 0.31471822923292203; 'support': 6351}; 'accuracy': 0.7957458102676879; 'macro avg': {'precision': 0.8067632024171759; 'recall': 0.590569078121961; 'f1-score': 0.5973528767302132; 'support': 26374}; 'weighted avg': {'precision': 0.8003133529066938; 'recall': 0.7957458102676879; 'f1-score': 0.7438676602512175; 'support': 26374}},{'0': {'precision': 0.7888848791050163; 'recall': 0.9824719101123596; 'f1-score': 0.8751000800640513; 'support': 2225}; '1': {'precision': 0.75625; 'recall': 0.17138810198300283; 'f1-score': 0.279445727482679; 'support': 706}; 'accuracy': 0.7871033776867963; 'macro avg': {'precision': 0.7725674395525082; 'recall': 0.5769300060476812; 'f1-score': 0.5772729037733652; 'support': 2931}; 'weighted avg': {'precision': 0.7810240040971208; 'recall': 0.7871033776867963; 'f1-score': 0.7316227778046009; 'support': 2931}}
l: 10,2,DNF,5,26375,2930,1,[26375; 26375],262,1011.700774,0.793174,51,[X0 >= 33.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 12 AND X3 != 15 AND X4 >= 9.000000 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 3 AND X8 != 2 AND X12 >= 40.000000 AND X13 == 39] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 >= 130856.000000 AND X3 != 8 AND X4 >= 11.000000 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 4 AND X13 != 10 AND X13 != 19 AND X13 != 20 AND X13 != 41],{'0': {'precision': 0.7924702297421916; 'recall': 0.9871148179593467; 'f1-score': 0.8791477626545682; 'support': 20023}; '1': {'precision': 0.8200836820083682; 'recall': 0.18513853904282115; 'f1-score': 0.30208065759054714; 'support': 6352}; 'accuracy': 0.7939715639810426; 'macro avg': {'precision': 0.8062769558752799; 'recall': 0.5861266785010839; 'f1-score': 0.5906142101225577; 'support': 26375}; 'weighted avg': {'precision': 0.7991204913078696; 'recall': 0.7939715639810426; 'f1-score': 0.7401703123657849; 'support': 26375}},{'0': {'precision': 0.7925551138417058; 'recall': 0.9856179775280899; 'f1-score': 0.8786057692307692; 'support': 2225}; '1': {'precision': 0.803680981595092; 'recall': 0.18581560283687942; 'f1-score': 0.30184331797235026; 'support': 705}; 'accuracy': 0.7931740614334472; 'macro avg': {'precision': 0.7981180477183989; 'recall': 0.5857167901824847; 'f1-score': 0.5902245436015597; 'support': 2930}; 'weighted avg': {'precision': 0.7952321571065991; 'recall': 0.7931740614334472; 'f1-score': 0.739828455873368; 'support': 2930}}
l: 10,2,DNF,6,26375,2930,1,[26375; 26375],262,1011.436103,0.804096,60,[X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X2 < 329054.000000 AND X2 >= 130856.000000 AND X3 != 1 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 0 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 9 AND X13 != 10 AND X13 != 23 AND X13 != 31] OR [X0 >= 33.000000 AND X1 != 6 AND X2 >= 65716.000000 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X7 != 5 AND X8 == 4 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 10 AND X13 != 20],{'0': {'precision': 0.8038365577324226; 'recall': 0.9815212505618539; 'f1-score': 0.8838370210469508; 'support': 20023}; '1': {'precision': 0.8078920041536864; 'recall': 0.24496221662468515; 'f1-score': 0.37593621647741005; 'support': 6352}; 'accuracy': 0.8041327014218009; 'macro avg': {'precision': 0.8058642809430545; 'recall': 0.6132417335932695; 'f1-score': 0.6298866187621804; 'support': 26375}; 'weighted avg': {'precision': 0.8048132476155645; 'recall': 0.8041327014218009; 'f1-score': 0.7615171760943168; 'support': 26375}},{'0': {'precision': 0.8040515653775322; 'recall': 0.981123595505618; 'f1-score': 0.8838056680161944; 'support': 2225}; '1': {'precision': 0.8046511627906977; 'recall': 0.2453900709219858; 'f1-score': 0.3760869565217391; 'support': 705}; 'accuracy': 0.8040955631399317; 'macro avg': {'precision': 0.8043513640841149; 'recall': 0.6132568332138019; 'f1-score': 0.6299463122689668; 'support': 2930}; 'weighted avg': {'precision': 0.8041958371100516; 'recall': 0.8040955631399317; 'f1-score': 0.7616412681514877; 'support': 2930}}
l: 10,2,DNF,7,26375,2930,1,[26375; 26375],262,1011.401193,0.788055,59,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 8 AND X3 != 10 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 5 AND X8 != 2 AND X12 >= 40.000000 AND X13 != 3 AND X13 != 9 AND X13 != 20 AND X13 != 24 AND X13 != 33] OR [X0 < 50.000000 AND X0 >= 37.000000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 >= 158662.000000 AND X3 != 0 AND X3 != 2 AND X3 != 8 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 == 0 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 3 AND X13 != 11 AND X13 != 26 AND X13 != 33],{'0': {'precision': 0.7885366047956663; 'recall': 0.9887129800729162; 'f1-score': 0.8773515921026391; 'support': 20023}; '1': {'precision': 0.8219070133963751; 'recall': 0.16420025188916876; 'f1-score': 0.2737173599265188; 'support': 6352}; 'accuracy': 0.7901421800947868; 'macro avg': {'precision': 0.8052218090960207; 'recall': 0.5764566159810425; 'f1-score': 0.575534476014579; 'support': 26375}; 'weighted avg': {'precision': 0.7965733378926029; 'recall': 0.7901421800947868; 'f1-score': 0.7319758710492659; 'support': 26375}},{'0': {'precision': 0.7874551971326165; 'recall': 0.9874157303370786; 'f1-score': 0.8761714855433699; 'support': 2225}; '1': {'precision': 0.8; 'recall': 0.15886524822695036; 'f1-score': 0.2650887573964497; 'support': 705}; 'accuracy': 0.7880546075085324; 'macro avg': {'precision': 0.7937275985663083; 'recall': 0.5731404892820144; 'f1-score': 0.5706301214699098; 'support': 2930}; 'weighted avg': {'precision': 0.7904736565256217; 'recall': 0.7880546075085324; 'f1-score': 0.7291362216035819; 'support': 2930}}
l: 10,2,DNF,8,26375,2930,1,[26375; 26375],262,1011.111536,0.799659,55,[X0 >= 30.000000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X2 >= 130856.000000 AND X3 != 8 AND X3 != 11 AND X4 >= 9.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X9 AND X12 >= 35.000000 AND X13 == 39] OR [X0 >= 30.000000 AND X1 != 1 AND X1 != 7 AND X2 < 219632.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 5 AND X13 != 20 AND X13 != 35],{'0': {'precision': 0.7968225734729353; 'recall': 0.9843687574910108; 'f1-score': 0.8807220571479636; 'support': 20024}; '1': {'precision': 0.8089133089133089; 'recall': 0.20862856243111322; 'f1-score': 0.33170609588183747; 'support': 6351}; 'accuracy': 0.7975734597156399; 'macro avg': {'precision': 0.8028679411931221; 'recall': 0.596498659961062; 'f1-score': 0.6062140765149006; 'support': 26375}; 'weighted avg': {'precision': 0.7997339767253263; 'recall': 0.7975734597156399; 'f1-score': 0.7485210952521848; 'support': 26375}},{'0': {'precision': 0.7977446344125136; 'recall': 0.9860611510791367; 'f1-score': 0.8819625980293584; 'support': 2224}; '1': {'precision': 0.8287292817679558; 'recall': 0.21246458923512748; 'f1-score': 0.3382187147688839; 'support': 706}; 'accuracy': 0.7996587030716723; 'macro avg': {'precision': 0.8132369580902348; 'recall': 0.5992628701571321; 'f1-score': 0.6100906563991211; 'support': 2930}; 'weighted avg': {'precision': 0.8052105596797294; 'recall': 0.7996587030716723; 'f1-score': 0.750944447318814; 'support': 2930}}
l: 10,2,DNF,9,26375,2930,1,[26375; 26375],262,1011.213578,0.793174,67,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 14 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X8 != 2 AND X9 AND X12 < 48.000000 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 10 AND X13 != 24 AND X13 != 41] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 4 AND X13 != 10 AND X13 != 19 AND X13 != 20 AND X13 != 41],{'0': {'precision': 0.8007737731622887; 'recall': 0.981971634039153; 'f1-score': 0.8821642477399673; 'support': 20024}; '1': {'precision': 0.8016483516483517; 'recall': 0.22972760195244843; 'f1-score': 0.3571166319911884; 'support': 6351}; 'accuracy': 0.8008341232227488; 'macro avg': {'precision': 0.8012110624053201; 'recall': 0.6058496179958007; 'f1-score': 0.6196404398655778; 'support': 26375}; 'weighted avg': {'precision': 0.8009843683457952; 'recall': 0.8008341232227488; 'f1-score': 0.7557347725695219; 'support': 26375}},{'0': {'precision': 0.7959034381858083; 'recall': 0.9784172661870504; 'f1-score': 0.8777732956837434; 'support': 2224}; '1': {'precision': 0.7551020408163265; 'recall': 0.2096317280453258; 'f1-score': 0.32815964523281593; 'support': 706}; 'accuracy': 0.7931740614334472; 'macro avg': {'precision': 0.7755027395010674; 'recall': 0.5940244971161881; 'f1-score': 0.6029664704582797; 'support': 2930}; 'weighted avg': {'precision': 0.7860721117206703; 'recall': 0.7931740614334472; 'f1-score': 0.7453407915136564; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.795359 (+- 0.006444), (mean training time) 1011.829847 (+- 0.764203)
l: 10,3,CNF,0,26374,2931,1,[26374; 26374],262,1021.804521,0.661890,58,[X0 >= 58.000000 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 12 OR X6 == 1 OR X6 == 4 OR X6 == 10 OR X6 == 14 OR X7 == 1 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 18 OR X13 == 19 OR X13 == 21 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 41] AND [X3 == 3 OR X4 >= 13.000000 OR X5 == 0 OR X6 == 4 OR X6 == 8 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 1 OR X13 == 6 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 18 OR X13 == 20 OR X13 == 30 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X1 == 1 OR X1 == 6 OR X3 == 9 OR X3 == 10 OR X3 == 11 OR X3 == 14 OR X5 == 2 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 21],{'0': {'precision': 0.8527392986397104; 'recall': 0.6825151076262298; 'f1-score': 0.7581902410607784; 'support': 20023}; '1': {'precision': 0.38567839195979897; 'recall': 0.6284049755943946; 'f1-score': 0.47799269417330376; 'support': 6351}; 'accuracy': 0.6694850989610981; 'macro avg': {'precision': 0.6192088452997547; 'recall': 0.6554600416103122; 'f1-score': 0.618091467617041; 'support': 26374}; 'weighted avg': {'precision': 0.7402685388640177; 'recall': 0.6694850989610981; 'f1-score': 0.6907171759101622; 'support': 26374}},{'0': {'precision': 0.8443080357142857; 'recall': 0.68; 'f1-score': 0.7532984814538213; 'support': 2225}; '1': {'precision': 0.3748902546093064; 'recall': 0.6048158640226629; 'f1-score': 0.4628726287262872; 'support': 706}; 'accuracy': 0.6618901398839986; 'macro avg': {'precision': 0.609599145161796; 'recall': 0.6424079320113314; 'f1-score': 0.6080855550900542; 'support': 2931}; 'weighted avg': {'precision': 0.731237768412984; 'recall': 0.6618901398839986; 'f1-score': 0.6833426124583798; 'support': 2931}}
l: 10,3,CNF,1,26374,2931,1,[26374; 26374],262,1022.098363,0.700444,61,[X0 >= 58.000000 OR X1 == 1 OR X1 == 5 OR X3 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 13 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 10 OR X13 == 19 OR X13 == 22 OR X13 == 30] AND [X0 >= 50.000000 OR X1 == 1 OR X1 == 5 OR X2 < 65716.000000 OR X3 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X8 == 0 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 19 OR X13 == 22 OR X13 == 23 OR X13 == 30 OR X13 == 36] AND [X1 == 0 OR X1 == 1 OR X3 == 3 OR X3 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 12 OR X6 == 13 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 10 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 36],{'0': {'precision': 0.7854813554515809; 'recall': 0.8300454477351046; 'f1-score': 0.8071487543101353; 'support': 20023}; '1': {'precision': 0.3474592521572387; 'recall': 0.2853094000944733; 'f1-score': 0.31333218052913714; 'support': 6351}; 'accuracy': 0.6988700993402593; 'macro avg': {'precision': 0.5664703038044099; 'recall': 0.5576774239147889; 'f1-score': 0.5602404674196362; 'support': 26374}; 'weighted avg': {'precision': 0.6800032945574288; 'recall': 0.6988700993402593; 'f1-score': 0.6882350870589364; 'support': 26374}},{'0': {'precision': 0.7872068230277186; 'recall': 0.8296629213483147; 'f1-score': 0.8078774617067835; 'support': 2225}; '1': {'precision': 0.3532423208191126; 'recall': 0.29320113314447593; 'f1-score': 0.3204334365325077; 'support': 706}; 'accuracy': 0.7004435346298191; 'macro avg': {'precision': 0.5702245719234156; 'recall': 0.5614320272463953; 'f1-score': 0.5641554491196457; 'support': 2931}; 'weighted avg': {'precision': 0.682676308336734; 'recall': 0.7004435346298191; 'f1-score': 0.6904651513099774; 'support': 2931}}
l: 10,3,CNF,2,26374,2931,1,[26374; 26374],262,1022.083382,0.744456,50,[X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 40] AND [X2 < 65716.000000 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 6 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 11 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 34 OR X13 == 40] AND [X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 6 OR X6 == 12 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 9 OR X13 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 34 OR X13 == 40],{'0': {'precision': 0.830327222550759; 'recall': 0.8414822953603356; 'f1-score': 0.8358675430981025; 'support': 20023}; '1': {'precision': 0.4781321933574482; 'recall': 0.4578806487167375; 'f1-score': 0.4677873401431673; 'support': 6351}; 'accuracy': 0.7491089709562447; 'macro avg': {'precision': 0.6542297079541036; 'recall': 0.6496814720385365; 'f1-score': 0.6518274416206349; 'support': 26374}; 'weighted avg': {'precision': 0.7455167792957837; 'recall': 0.7491089709562447; 'f1-score': 0.7472318651968818; 'support': 26374}},{'0': {'precision': 0.8297587131367292; 'recall': 0.8346067415730337; 'f1-score': 0.8321756665919786; 'support': 2225}; '1': {'precision': 0.468975468975469; 'recall': 0.4603399433427762; 'f1-score': 0.4646175839885633; 'support': 706}; 'accuracy': 0.7444558171272603; 'macro avg': {'precision': 0.6493670910560991; 'recall': 0.647473342457905; 'f1-score': 0.648396625290271; 'support': 2931}; 'weighted avg': {'precision': 0.7428556185008199; 'recall': 0.7444558171272603; 'f1-score': 0.7436406934367377; 'support': 2931}}
