l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1013.726703,0.783692,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7937888198757764; 'recall': 0.9573989911601658; 'f1-score': 0.8679510107984516; 'support': 20023}; '1': {'precision': 0.6164568345323741; 'recall': 0.2158715162966462; 'f1-score': 0.3197667638483965; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.7051228272040753; 'recall': 0.586635253728406; 'f1-score': 0.5938588873234241; 'support': 26374}; 'weighted avg': {'precision': 0.7510863311021377; 'recall': 0.7788352165010995; 'f1-score': 0.735945317601371; 'support': 26374}},{'0': {'precision': 0.7956150130063173; 'recall': 0.9622471910112359; 'f1-score': 0.8710333604556549; 'support': 2225}; '1': {'precision': 0.65; 'recall': 0.22096317280453256; 'f1-score': 0.32980972515856233; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7228075065031587; 'recall': 0.5916051819078842; 'f1-score': 0.6004215428071087; 'support': 2931}; 'weighted avg': {'precision': 0.7605402265230488; 'recall': 0.7836915728420334; 'f1-score': 0.740666971332575; 'support': 2931}}
l: 5,3,CNF,2,26374,2931,1,[26374; 26374],262,1023.298198,0.707267,54,[X1 == 5 OR X1 == 6 OR X3 == 9 OR X3 == 14 OR X5 == 5 OR X6 == 2 OR X6 == 10 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 34 OR X13 == 35 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X1 == 6 OR X1 == 7 OR X4 >= 13.000000 OR X6 == 1 OR X6 == 11 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 9 OR X13 == 11 OR X13 == 21 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X1 == 5 OR X1 == 7 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X6 == 1 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 11 OR X13 == 21 OR X13 == 24 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8351805695497693; 'recall': 0.7865454727063876; 'f1-score': 0.810133744855967; 'support': 20023}; '1': {'precision': 0.43142210988426233; 'recall': 0.5106282475200756; 'f1-score': 0.46769541390250935; 'support': 6351}; 'accuracy': 0.7201031318722985; 'macro avg': {'precision': 0.6333013397170157; 'recall': 0.6485868601132316; 'f1-score': 0.6389145793792381; 'support': 26374}; 'weighted avg': {'precision': 0.7379533769610214; 'recall': 0.7201031318722985; 'f1-score': 0.7276727666241701; 'support': 26374}},{'0': {'precision': 0.8247030878859858; 'recall': 0.7802247191011236; 'f1-score': 0.8018475750577367; 'support': 2225}; '1': {'precision': 0.40799031476997577; 'recall': 0.4773371104815864; 'f1-score': 0.43994778067885115; 'support': 706}; 'accuracy': 0.7072671443193449; 'macro avg': {'precision': 0.6163467013279808; 'recall': 0.628780914791355; 'f1-score': 0.620897677868294; 'support': 2931}; 'weighted avg': {'precision': 0.7243280562176464; 'recall': 0.7072671443193449; 'f1-score': 0.7146755331500283; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,1,[26374; 26374],262,1026.527549,0.707608,68,[X1 == 6 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 7 OR X7 == 1 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 20 OR X13 == 24 OR X13 == 29 OR X13 == 33 OR X13 == 34 OR X13 == 35] AND [X1 == 2 OR X1 == 6 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 10 OR X13 == 14 OR X13 == 19 OR X13 == 20 OR X13 == 24 OR X13 == 29 OR X13 == 32 OR X13 == 34] AND [X0 >= 50.000000 OR X1 == 1 OR X1 == 5 OR X1 == 7 OR X3 == 1 OR X3 == 10 OR X3 == 14 OR X6 == 7 OR X6 == 10 OR X6 == 12 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 5 OR X13 == 7 OR X13 == 10 OR X13 == 12 OR X13 == 19 OR X13 == 20 OR X13 == 23 OR X13 == 24 OR X13 == 30 OR X13 == 32 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8028224612651732; 'recall': 0.8125655496179394; 'f1-score': 0.8076646230981162; 'support': 20023}; '1': {'precision': 0.3855599214145383; 'recall': 0.37080774681152573; 'f1-score': 0.37803997110522514; 'support': 6351}; 'accuracy': 0.7061879123379086; 'macro avg': {'precision': 0.5941911913398558; 'recall': 0.5916866482147325; 'f1-score': 0.5928522971016706; 'support': 26374}; 'weighted avg': {'precision': 0.7023434140750852; 'recall': 0.7061879123379086; 'f1-score': 0.7042087133079117; 'support': 26374}},{'0': {'precision': 0.8007915567282322; 'recall': 0.8184269662921348; 'f1-score': 0.809513225161147; 'support': 2225}; '1': {'precision': 0.3850837138508371; 'recall': 0.358356940509915; 'f1-score': 0.37123991195891415; 'support': 706}; 'accuracy': 0.7076083248038212; 'macro avg': {'precision': 0.5929376352895347; 'recall': 0.5883919534010249; 'f1-score': 0.5903765685600306; 'support': 2931}; 'weighted avg': {'precision': 0.7006585860453796; 'recall': 0.7076083248038212; 'f1-score': 0.7039448324212029; 'support': 2931}}
l: 5,3,CNF,4,26374,2931,1,[26374; 26374],262,1022.111652,0.763221,49,[X1 == 5 OR X1 == 6 OR X1 == 7 OR X2 >= 219632.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 7 OR X13 == 9 OR X13 == 12 OR X13 == 20 OR X13 == 21 OR X13 == 33 OR X13 == 34] AND [X2 >= 259873.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 7 OR X13 == 9 OR X13 == 21 OR X13 == 31 OR X13 == 34] AND [X1 == 5 OR X1 == 6 OR X2 < 65716.000000 OR X7 == 0 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 4 OR X13 == 9 OR X13 == 12 OR X13 == 31 OR X13 == 33 OR X13 == 34],{'0': {'precision': 0.8208955223880597; 'recall': 0.8734954801977726; 'f1-score': 0.8463790558687604; 'support': 20023}; '1': {'precision': 0.500197316495659; 'recall': 0.39914974019839394; 'f1-score': 0.4439968473596637; 'support': 6351}; 'accuracy': 0.7592704936680064; 'macro avg': {'precision': 0.6605464194418593; 'recall': 0.6363226101980832; 'f1-score': 0.645187951614212; 'support': 26374}; 'weighted avg': {'precision': 0.7436696823326022; 'recall': 0.7592704936680064; 'f1-score': 0.7494832719057183; 'support': 26374}},{'0': {'precision': 0.8196242171189979; 'recall': 0.8822471910112359; 'f1-score': 0.8497835497835499; 'support': 2225}; '1': {'precision': 0.5111940298507462; 'recall': 0.3881019830028329; 'f1-score': 0.4412238325281803; 'support': 706}; 'accuracy': 0.7632207437734562; 'macro avg': {'precision': 0.665409123484872; 'recall': 0.6351745870070344; 'f1-score': 0.6455036911558651; 'support': 2931}; 'weighted avg': {'precision': 0.745331582451176; 'recall': 0.7632207437734562; 'f1-score': 0.7513723725804482; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,1,[26375; 26375],262,1022.451050,0.688737,65,[X1 == 5 OR X3 == 2 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 1 OR X6 == 3 OR X6 == 7 OR X6 == 11 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 7 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 30 OR X13 == 32 OR X13 == 41] AND [X0 < 30.000000 OR X1 == 5 OR X2 >= 259873.000000 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 7 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 10 OR X13 == 11 OR X13 == 21 OR X13 == 24 OR X13 == 29 OR X13 == 31 OR X13 == 32 OR X13 == 35 OR X13 == 36 OR X13 == 41] AND [X0 >= 45.000000 OR X1 == 1 OR X1 == 5 OR X2 >= 329054.000000 OR X3 == 2 OR X3 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 7 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 25 OR X13 == 35 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.7886309436900764; 'recall': 0.8092693402587025; 'f1-score': 0.7988168597485826; 'support': 20023}; '1': {'precision': 0.34471516815374054; 'recall': 0.31627833753148615; 'f1-score': 0.32988505747126434; 'support': 6352}; 'accuracy': 0.6905402843601895; 'macro avg': {'precision': 0.5666730559219084; 'recall': 0.5627738388950942; 'f1-score': 0.5643509586099235; 'support': 26375}; 'weighted avg': {'precision': 0.6817208771040364; 'recall': 0.6905402843601895; 'f1-score': 0.6858820802958613; 'support': 26375}},{'0': {'precision': 0.7893345085940943; 'recall': 0.8049438202247191; 'f1-score': 0.7970627503337783; 'support': 2225}; '1': {'precision': 0.3434190620272315; 'recall': 0.3219858156028369; 'f1-score': 0.33235724743777456; 'support': 705}; 'accuracy': 0.6887372013651877; 'macro avg': {'precision': 0.5663767853106629; 'recall': 0.563464817913778; 'f1-score': 0.5647099988857764; 'support': 2930}; 'weighted avg': {'precision': 0.6820408601880744; 'recall': 0.6887372013651877; 'f1-score': 0.6852479450294497; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,1,[26375; 26375],262,1022.683287,0.726280,60,[X1 == 5 OR X2 >= 329054.000000 OR X3 == 1 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 24 OR X13 == 29 OR X13 == 31 OR X13 == 36] AND [X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 1 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 3 OR X6 == 10 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 10 OR X13 == 17 OR X13 == 20 OR X13 == 31 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X2 >= 329054.000000 OR X2 < 106648.000000 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X6 == 10 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 31 OR X13 == 36],{'0': {'precision': 0.8109962315199536; 'recall': 0.8383359136992459; 'f1-score': 0.8244394784018073; 'support': 20023}; '1': {'precision': 0.4298044741941166; 'recall': 0.38413098236775817; 'f1-score': 0.4056862582093274; 'support': 6352}; 'accuracy': 0.7289478672985782; 'macro avg': {'precision': 0.6204003528570351; 'recall': 0.611233448033502; 'f1-score': 0.6150628683055673; 'support': 26375}; 'weighted avg': {'precision': 0.7191922488646467; 'recall': 0.7289478672985782; 'f1-score': 0.7235894137700488; 'support': 26375}},{'0': {'precision': 0.80367050789586; 'recall': 0.8462921348314607; 'f1-score': 0.8244308231173381; 'support': 2225}; '1': {'precision': 0.41737649063032367; 'recall': 0.3475177304964539; 'f1-score': 0.3792569659442725; 'support': 705}; 'accuracy': 0.7262798634812286; 'macro avg': {'precision': 0.6105234992630919; 'recall': 0.5969049326639573; 'f1-score': 0.6018438945308053; 'support': 2930}; 'weighted avg': {'precision': 0.7107226300213879; 'recall': 0.7262798634812286; 'f1-score': 0.7173156117497573; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,1,[26375; 26375],262,1022.823418,0.756314,52,[X1 == 1 OR X1 == 5 OR X2 >= 196338.000000 OR X4 >= 10.000000 OR X5 == 1 OR X6 == 3 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 7 OR X13 == 12 OR X13 == 22 OR X13 == 40] AND [X0 >= 45.000000 OR X1 == 5 OR X1 == 6 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X5 == 1 OR X6 == 5 OR X6 == 7 OR X6 == 10 OR X6 == 11 OR X8 == 2 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 4 OR X13 == 5 OR X13 == 7 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 23 OR X13 == 26 OR X13 == 35 OR X13 == 37] AND [X1 == 6 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X6 == 11 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 11 OR X13 == 19 OR X13 == 20],{'0': {'precision': 0.8827566320645905; 'recall': 0.7644708585127103; 'f1-score': 0.8193667532050424; 'support': 20023}; '1': {'precision': 0.47802988378527944; 'recall': 0.6799433249370277; 'f1-score': 0.5613829856372262; 'support': 6352}; 'accuracy': 0.7441137440758294; 'macro avg': {'precision': 0.680393257924935; 'recall': 0.7222070917248691; 'f1-score': 0.6903748694211342; 'support': 26375}; 'weighted avg': {'precision': 0.7852846204979486; 'recall': 0.7441137440758294; 'f1-score': 0.757235458737146; 'support': 26375}},{'0': {'precision': 0.8884318766066838; 'recall': 0.7766292134831461; 'f1-score': 0.8287769784172662; 'support': 2225}; '1': {'precision': 0.4954314720812183; 'recall': 0.6921985815602837; 'f1-score': 0.5775147928994083; 'support': 705}; 'accuracy': 0.7563139931740614; 'macro avg': {'precision': 0.691931674343951; 'recall': 0.7344138975217149; 'f1-score': 0.7031458856583372; 'support': 2930}; 'weighted avg': {'precision': 0.7938703458249592; 'recall': 0.7563139931740614; 'f1-score': 0.7683196948711605; 'support': 2930}}
l: 5,3,CNF,8,26375,2930,1,[26375; 26375],262,1023.940311,0.704778,66,[X1 == 6 OR X2 >= 259873.000000 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 5 OR X6 == 3 OR X6 == 6 OR X6 == 8 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 14 OR X13 == 20 OR X13 == 24 OR X13 == 29 OR X13 == 30 OR X13 == 31 OR X13 == 37] AND [X1 == 1 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 3 OR X6 == 6 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 10 OR X13 == 12 OR X13 == 17 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 41] AND [X0 >= 58.000000 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X7 == 0 OR X8 == 0 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 9 OR X13 == 17 OR X13 == 19 OR X13 == 41],{'0': {'precision': 0.8162304460082013; 'recall': 0.8051837794646425; 'f1-score': 0.8106694823641803; 'support': 20024}; '1': {'precision': 0.4109030504379342; 'recall': 0.42843646669815777; 'f1-score': 0.419486626069529; 'support': 6351}; 'accuracy': 0.7144644549763033; 'macro avg': {'precision': 0.6135667482230678; 'recall': 0.6168101230814002; 'f1-score': 0.6150780542168547; 'support': 26375}; 'weighted avg': {'precision': 0.7186291459412149; 'recall': 0.7144644549763033; 'f1-score': 0.7164741337261773; 'support': 26375}},{'0': {'precision': 0.8112688960146587; 'recall': 0.7963129496402878; 'f1-score': 0.8037213523939187; 'support': 2224}; '1': {'precision': 0.39357429718875503; 'recall': 0.4164305949008499; 'f1-score': 0.4046799724707502; 'support': 706}; 'accuracy': 0.7047781569965871; 'macro avg': {'precision': 0.6024215966017068; 'recall': 0.6063717722705688; 'f1-score': 0.6042006624323345; 'support': 2930}; 'weighted avg': {'precision': 0.7106230302224785; 'recall': 0.7047781569965871; 'f1-score': 0.7075700847400769; 'support': 2930}}
l: 5,3,CNF,9,26375,2930,1,[26375; 26375],262,1022.925139,0.756997,44,[X1 == 5 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 7 OR X13 == 8 OR X13 == 9 OR X13 == 19 OR X13 == 24] AND [X3 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 7 OR X13 == 8 OR X13 == 9 OR X13 == 19 OR X13 == 24] AND [X1 == 0 OR X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 7 OR X13 == 8 OR X13 == 9 OR X13 == 18 OR X13 == 19 OR X13 == 24],{'0': {'precision': 0.7790749343566956; 'recall': 0.9631442269276868; 'f1-score': 0.8613859175059738; 'support': 20024}; '1': {'precision': 0.5444444444444444; 'recall': 0.13887576759565423; 'f1-score': 0.22130222054949192; 'support': 6351}; 'accuracy': 0.7646635071090048; 'macro avg': {'precision': 0.66175968940057; 'recall': 0.5510099972616704; 'f1-score': 0.5413440690277329; 'support': 26375}; 'weighted avg': {'precision': 0.7225768019801001; 'recall': 0.7646635071090048; 'f1-score': 0.7072561901364719; 'support': 26375}},{'0': {'precision': 0.7769230769230769; 'recall': 0.9536870503597122; 'f1-score': 0.8562777553492128; 'support': 2224}; '1': {'precision': 0.485; 'recall': 0.13739376770538245; 'f1-score': 0.2141280353200883; 'support': 706}; 'accuracy': 0.7569965870307167; 'macro avg': {'precision': 0.6309615384615385; 'recall': 0.5455404090325473; 'f1-score': 0.5352028953346506; 'support': 2930}; 'weighted avg': {'precision': 0.7065825676030454; 'recall': 0.7569965870307167; 'f1-score': 0.7015481641067003; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.731274 (+- 0.026379), (mean training time) 1023.196962 (+- 1.219185)
l: 5,3,DNF,0,26374,2931,1,[26374; 26374],262,1014.139801,0.758103,159,[X0 >= 30.000000 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 2 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 < 48.000000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 36 AND X13 != 37 AND X13 != 40 AND X13 != 41] OR [X0 < 58.000000 AND X0 >= 41.000000 AND X2 < 329054.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 9 AND X3 != 13 AND X5 != 3 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 == 4 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 20 AND X13 != 22 AND X13 != 26 AND X13 != 29 AND X13 != 33 AND X13 != 34] OR [X0 >= 26.000000 AND X1 != 2 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X3 != 14 AND X5 != 1 AND X5 != 4 AND X5 != 5 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 13 AND X6 != 14 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 13 AND X13 != 18 AND X13 != 19 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 34 AND X13 != 41],{'0': {'precision': 0.8420097149305726; 'recall': 0.8570643759676372; 'f1-score': 0.8494703494703495; 'support': 20023}; '1': {'precision': 0.5224428499916569; 'recall': 0.4929932294126909; 'f1-score': 0.5072909915748542; 'support': 6351}; 'accuracy': 0.7693941002502465; 'macro avg': {'precision': 0.6822262824611147; 'recall': 0.6750288026901641; 'f1-score': 0.6783806705226019; 'support': 26374}; 'weighted avg': {'precision': 0.7650563078164809; 'recall': 0.7693941002502465; 'f1-score': 0.7670717333334612; 'support': 26374}},{'0': {'precision': 0.8377896613190731; 'recall': 0.8449438202247191; 'f1-score': 0.8413515327813829; 'support': 2225}; '1': {'precision': 0.4978165938864629; 'recall': 0.48441926345609065; 'f1-score': 0.4910265613783201; 'support': 706}; 'accuracy': 0.7581030365063118; 'macro avg': {'precision': 0.6678031276027679; 'recall': 0.6646815418404048; 'f1-score': 0.6661890470798515; 'support': 2931}; 'weighted avg': {'precision': 0.7558991851650564; 'recall': 0.7581030365063118; 'f1-score': 0.7569675580933712; 'support': 2931}}
l: 5,3,DNF,1,26374,2931,1,[26374; 26374],262,1014.223122,0.796998,153,[X0 < 50.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 1 AND X1 != 5 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 6 AND X3 != 8 AND X3 != 10 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 48.000000 AND X13 != 0 AND X13 != 8 AND X13 != 10 AND X13 != 12 AND X13 != 15 AND X13 != 19 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 >= 26.000000 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 7 AND X3 != 12 AND X3 != 13 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 15 AND X13 != 18 AND X13 != 19 AND X13 != 22 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 30 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 15 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.8525607369576631; 'recall': 0.8920741147680168; 'f1-score': 0.8718699663201055; 'support': 20023}; '1': {'precision': 0.6015120781855062; 'recall': 0.5136199023775784; 'f1-score': 0.55410225921522; 'support': 6351}; 'accuracy': 0.8009403200121331; 'macro avg': {'precision': 0.7270364075715847; 'recall': 0.7028470085727976; 'f1-score': 0.7129861127676628; 'support': 26374}; 'weighted avg': {'precision': 0.7921068796792082; 'recall': 0.8009403200121331; 'f1-score': 0.7953498060174162; 'support': 26374}},{'0': {'precision': 0.8515962036238136; 'recall': 0.887191011235955; 'f1-score': 0.8690292758089369; 'support': 2225}; '1': {'precision': 0.5905383360522023; 'recall': 0.5127478753541076; 'f1-score': 0.5489006823351024; 'support': 706}; 'accuracy': 0.7969976117366087; 'macro avg': {'precision': 0.721067269838008; 'recall': 0.6999694432950313; 'f1-score': 0.7089649790720196; 'support': 2931}; 'weighted avg': {'precision': 0.7887143017113069; 'recall': 0.7969976117366087; 'f1-score': 0.7919188060059593; 'support': 2931}}
