lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,1,[460; 460],540,33.060095,0.942308,4,[X12 >= 5.123200 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.95578231292517; 'recall': 0.972318339100346; 'f1-score': 0.9639794168096055; 'support': 289}; '1.0': {'precision': 0.9518072289156626; 'recall': 0.9239766081871345; 'f1-score': 0.9376854599406528; 'support': 171}; 'accuracy': 0.9543478260869566; 'macro avg': {'precision': 0.9537947709204163; 'recall': 0.9481474736437403; 'f1-score': 0.9508324383751292; 'support': 460}; 'weighted avg': {'precision': 0.9543046186520706; 'recall': 0.9543478260869566; 'f1-score': 0.9542049241474514; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
10,2,CNF,0,460,52,1,[460; 460],540,1000.704533,0.923077,10,[X1 >= 22.440000 OR X5 < 0.059638 OR X20 >= 17.386000 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X13 >= 38.430000 OR X20 >= 17.386000 OR X27 >= 0.121800],{'0.0': {'precision': 0.9861111111111112; 'recall': 0.9826989619377162; 'f1-score': 0.9844020797227037; 'support': 289}; '1.0': {'precision': 0.9709302325581395; 'recall': 0.9766081871345029; 'f1-score': 0.9737609329446064; 'support': 171}; 'accuracy': 0.9804347826086957; 'macro avg': {'precision': 0.9785206718346253; 'recall': 0.9796535745361096; 'f1-score': 0.9790815063336551; 'support': 460}; 'weighted avg': {'precision': 0.9804677845185935; 'recall': 0.9804347826086957; 'f1-score': 0.9804463490725849; 'support': 460}},{'0.0': {'precision': 0.9142857142857143; 'recall': 0.9696969696969697; 'f1-score': 0.9411764705882354; 'support': 33}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9277310924369748; 'recall': 0.9059011164274322; 'f1-score': 0.9150326797385622; 'support': 52}; 'weighted avg': {'precision': 0.9241111829347124; 'recall': 0.9230769230769231; 'f1-score': 0.922071392659628; 'support': 52}}
10,2,CNF,1,460,52,1,[460; 460],540,1001.024807,1.000000,10,[X1 >= 22.440000 OR X15 < 0.011800 OR X20 >= 17.386000 OR X24 >= 0.161480 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X3 >= 700.660000 OR X10 >= 0.546140 OR X22 >= 115.900000 OR X27 >= 0.121800],{'0.0': {'precision': 0.9758620689655172; 'recall': 0.9792387543252595; 'f1-score': 0.9775474956822108; 'support': 289}; '1.0': {'precision': 0.9647058823529412; 'recall': 0.9590643274853801; 'f1-score': 0.9618768328445748; 'support': 171}; 'accuracy': 0.9717391304347827; 'macro avg': {'precision': 0.9702839756592292; 'recall': 0.9691515409053197; 'f1-score': 0.9697121642633928; 'support': 460}; 'weighted avg': {'precision': 0.9717148778551902; 'recall': 0.9717391304347827; 'f1-score': 0.9717220971056113; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 52}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 52}}
10,2,CNF,2,461,51,1,[461; 461],540,1000.591579,0.921569,10,[X1 >= 22.440000 OR X5 < 0.059638 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X7 >= 0.048318 OR X13 >= 38.430000 OR X20 >= 17.386000],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.993103448275862; 'f1-score': 0.9863013698630136; 'support': 290}; '1.0': {'precision': 0.9880239520958084; 'recall': 0.9649122807017544; 'f1-score': 0.9763313609467456; 'support': 171}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9838078944152511; 'recall': 0.9790078644888083; 'f1-score': 0.9813163654048795; 'support': 461}; 'weighted avg': {'precision': 0.9827195845150638; 'recall': 0.982646420824295; 'f1-score': 0.9826031669895172; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,2,CNF,3,461,51,1,[461; 461],540,1000.802925,0.960784,10,[X7 >= 0.048318 OR X13 >= 38.430000 OR X20 >= 17.386000 OR X25 >= 0.447840] AND [X1 >= 22.440000 OR X15 < 0.011800 OR X21 >= 28.460000 OR X23 >= 926.960000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9795221843003413; 'recall': 0.9896551724137931; 'f1-score': 0.9845626072041166; 'support': 290}; '1.0': {'precision': 0.9821428571428571; 'recall': 0.9649122807017544; 'f1-score': 0.9734513274336283; 'support': 171}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9808325207215992; 'recall': 0.9772837265577737; 'f1-score': 0.9790069673188724; 'support': 461}; 'weighted avg': {'precision': 0.9804942776974567; 'recall': 0.9804772234273319; 'f1-score': 0.9804410695885992; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
10,2,CNF,4,461,51,1,[461; 461],540,1000.554711,0.941176,9,[X6 < 0.034400 OR X14 >= 0.007773 OR X20 >= 17.386000 OR X21 >= 33.646000 OR X24 >= 0.137680] AND [X13 >= 54.088000 OR X22 >= 105.740000 OR X25 >= 0.447840 OR X27 >= 0.177540],{'0.0': {'precision': 0.976027397260274; 'recall': 0.9827586206896551; 'f1-score': 0.9793814432989691; 'support': 290}; '1.0': {'precision': 0.9704142011834319; 'recall': 0.9590643274853801; 'f1-score': 0.9647058823529411; 'support': 171}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9732207992218529; 'recall': 0.9709114740875175; 'f1-score': 0.9720436628259551; 'support': 461}; 'weighted avg': {'precision': 0.9739452789758054; 'recall': 0.9739696312364425; 'f1-score': 0.9739377970478393; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,2,CNF,5,461,51,1,[461; 461],540,1001.153589,0.921569,9,[X7 >= 0.048318 OR X12 >= 3.767800 OR X20 >= 17.386000 OR X24 >= 0.161480] AND [X9 < 0.055338 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9761092150170648; 'recall': 0.9862068965517241; 'f1-score': 0.9811320754716981; 'support': 290}; '1.0': {'precision': 0.9761904761904762; 'recall': 0.9590643274853801; 'f1-score': 0.967551622418879; 'support': 171}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9761498456037705; 'recall': 0.9726356120185521; 'f1-score': 0.9743418489452886; 'support': 461}; 'weighted avg': {'precision': 0.9761393574479831; 'recall': 0.9761388286334056; 'f1-score': 0.976094640608288; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
10,2,CNF,6,461,51,1,[461; 461],540,1000.799376,0.901961,9,[X1 >= 22.440000 OR X13 >= 54.088000 OR X15 < 0.011800 OR X17 < 0.006893 OR X27 >= 0.150800 OR X28 >= 0.325380] AND [X7 >= 0.048318 OR X10 >= 0.546140 OR X23 >= 926.960000],{'0.0': {'precision': 0.979381443298969; 'recall': 0.9827586206896551; 'f1-score': 0.9810671256454389; 'support': 290}; '1.0': {'precision': 0.9705882352941176; 'recall': 0.9649122807017544; 'f1-score': 0.967741935483871; 'support': 171}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9749848392965433; 'recall': 0.9738354506957048; 'f1-score': 0.9744045305646549; 'support': 461}; 'weighted avg': {'precision': 0.9761197544294906; 'recall': 0.9761388286334056; 'f1-score': 0.9761243761494993; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
10,2,CNF,7,461,51,1,[461; 461],540,1001.588607,0.921569,7,[X20 >= 16.004000 OR X22 >= 105.740000 OR X27 >= 0.177540] AND [X14 >= 0.007773 OR X20 >= 17.386000 OR X21 >= 33.646000 OR X24 >= 0.137680],{'0.0': {'precision': 0.9727891156462585; 'recall': 0.9862068965517241; 'f1-score': 0.9794520547945206; 'support': 290}; '1.0': {'precision': 0.9760479041916168; 'recall': 0.9532163742690059; 'f1-score': 0.9644970414201184; 'support': 171}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9744185099189376; 'recall': 0.969711635410365; 'f1-score': 0.9719745481073194; 'support': 461}; 'weighted avg': {'precision': 0.9739979070589618; 'recall': 0.9739696312364425; 'f1-score': 0.9739047504842759; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,2,CNF,8,461,51,1,[461; 461],540,1000.618039,0.941176,10,[X1 >= 22.440000 OR X5 < 0.059638 OR X20 >= 17.386000 OR X21 >= 28.460000 OR X24 >= 0.161480 OR X27 >= 0.177540] AND [X3 >= 700.660000 OR X13 >= 38.430000 OR X26 >= 0.419540 OR X27 >= 0.150800],{'0.0': {'precision': 0.979381443298969; 'recall': 0.9827586206896551; 'f1-score': 0.9810671256454389; 'support': 290}; '1.0': {'precision': 0.9705882352941176; 'recall': 0.9649122807017544; 'f1-score': 0.967741935483871; 'support': 171}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9749848392965433; 'recall': 0.9738354506957048; 'f1-score': 0.9744045305646549; 'support': 461}; 'weighted avg': {'precision': 0.9761197544294906; 'recall': 0.9761388286334056; 'f1-score': 0.9761243761494993; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
10,2,CNF,9,461,51,1,[461; 461],540,1000.993978,0.980392,9,[X3 >= 700.660000 OR X7 >= 0.048318 OR X13 >= 54.088000 OR X22 >= 115.900000 OR X25 >= 0.447840] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9695945945945946; 'recall': 0.9896551724137931; 'f1-score': 0.9795221843003413; 'support': 290}; '1.0': {'precision': 0.9818181818181818; 'recall': 0.9473684210526315; 'f1-score': 0.9642857142857142; 'support': 171}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9757063882063882; 'recall': 0.9685117967332123; 'f1-score': 0.9719039492930277; 'support': 461}; 'weighted avg': {'precision': 0.9741287234779643; 'recall': 0.9739696312364425; 'f1-score': 0.9738704785031587; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
10,2,DNF,0,460,52,1,[460; 460],540,1000.480114,0.903846,11,[X8 >= 0.149580 AND X11 < 1.909400 AND X12 >= 1.516600 AND X23 >= 926.960000] OR [X7 >= 0.048318 AND X13 >= 13.160000 AND X17 >= 0.008465 AND X21 >= 20.176000 AND X23 >= 475.980000 AND X24 >= 0.102960 AND X26 >= 0.226700],{'0.0': {'precision': 0.976271186440678; 'recall': 0.9965397923875432; 'f1-score': 0.9863013698630138; 'support': 289}; '1.0': {'precision': 0.9939393939393939; 'recall': 0.9590643274853801; 'f1-score': 0.976190476190476; 'support': 171}; 'accuracy': 0.9826086956521739; 'macro avg': {'precision': 0.9851052901900359; 'recall': 0.9778020599364616; 'f1-score': 0.981245923026745; 'support': 460}; 'weighted avg': {'precision': 0.9828391505325919; 'recall': 0.9826086956521739; 'f1-score': 0.982542755041266; 'support': 460}},{'0.0': {'precision': 0.9375; 'recall': 0.9090909090909091; 'f1-score': 0.923076923076923; 'support': 33}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.89375; 'recall': 0.9019138755980861; 'f1-score': 0.8974358974358974; 'support': 52}; 'weighted avg': {'precision': 0.9055288461538461; 'recall': 0.9038461538461539; 'f1-score': 0.9043392504930966; 'support': 52}}
10,2,DNF,1,460,52,1,[460; 460],540,1000.626899,0.980769,9,[X10 >= 0.219280 AND X23 >= 926.960000 AND X26 >= 0.136880] OR [X6 >= 0.045070 AND X8 >= 0.165080 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.120740 AND X26 >= 0.226700],{'0.0': {'precision': 0.9629629629629629; 'recall': 0.9896193771626297; 'f1-score': 0.9761092150170648; 'support': 289}; '1.0': {'precision': 0.9815950920245399; 'recall': 0.935672514619883; 'f1-score': 0.9580838323353292; 'support': 171}; 'accuracy': 0.9695652173913043; 'macro avg': {'precision': 0.9722790274937514; 'recall': 0.9626459458912564; 'f1-score': 0.967096523676197; 'support': 460}; 'weighted avg': {'precision': 0.9698892544184623; 'recall': 0.9695652173913043; 'f1-score': 0.9694084749332023; 'support': 460}},{'0.0': {'precision': 0.9705882352941176; 'recall': 1.0; 'f1-score': 0.9850746268656716; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9852941176470589; 'recall': 0.9736842105263157; 'f1-score': 0.9790237999193223; 'support': 52}; 'weighted avg': {'precision': 0.9813348416289593; 'recall': 0.9807692307692307; 'f1-score': 0.9806528687125702; 'support': 52}}
10,2,DNF,2,461,51,1,[461; 461],540,1001.070268,0.960784,7,[X8 >= 0.149580 AND X12 >= 1.516600 AND X23 >= 926.960000] OR [X21 >= 21.988000 AND X23 >= 686.500000 AND X24 >= 0.120740 AND X26 >= 0.226700],{'0.0': {'precision': 0.9664429530201343; 'recall': 0.993103448275862; 'f1-score': 0.9795918367346937; 'support': 290}; '1.0': {'precision': 0.9877300613496932; 'recall': 0.9415204678362573; 'f1-score': 0.9640718562874252; 'support': 171}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9770865071849137; 'recall': 0.9673119580560596; 'f1-score': 0.9718318465110595; 'support': 461}; 'weighted avg': {'precision': 0.9743390387562614; 'recall': 0.9739696312364425; 'f1-score': 0.973834967631694; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
10,2,DNF,3,461,51,1,[461; 461],540,1000.475178,0.941176,8,[X7 >= 0.048318 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.226700] OR [X8 >= 0.149580 AND X11 < 1.909400 AND X20 >= 17.386000],{'0.0': {'precision': 0.9666666666666667; 'recall': 1.0; 'f1-score': 0.983050847457627; 'support': 290}; '1.0': {'precision': 1.0; 'recall': 0.9415204678362573; 'f1-score': 0.9698795180722891; 'support': 171}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9833333333333334; 'recall': 0.9707602339181287; 'f1-score': 0.9764651827649581; 'support': 461}; 'weighted avg': {'precision': 0.9790310918293564; 'recall': 0.9783080260303688; 'f1-score': 0.9781651699632826; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,2,DNF,4,461,51,1,[461; 461],540,1001.491715,0.960784,9,[X11 < 1.909400 AND X23 >= 926.960000 AND X28 >= 0.243620] OR [X1 >= 14.078000 AND X7 >= 0.048318 AND X12 >= 1.516600 AND X13 >= 16.640000 AND X22 >= 86.328000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9726027397260274; 'recall': 0.9793103448275862; 'f1-score': 0.9759450171821304; 'support': 290}; '1.0': {'precision': 0.9644970414201184; 'recall': 0.9532163742690059; 'f1-score': 0.9588235294117646; 'support': 171}; 'accuracy': 0.9696312364425163; 'macro avg': {'precision': 0.968549890573073; 'recall': 0.966263359548296; 'f1-score': 0.9673842732969475; 'support': 461}; 'weighted avg': {'precision': 0.9695960707231848; 'recall': 0.9696312364425163; 'f1-score': 0.9695940965558124; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
10,2,DNF,5,461,51,1,[461; 461],540,1000.750514,0.862745,8,[X6 >= 0.061540 AND X22 >= 86.328000 AND X24 >= 0.137680 AND X27 >= 0.121800 AND X29 >= 0.083202] OR [X1 >= 15.656000 AND X7 >= 0.027982 AND X20 >= 17.386000],{'0.0': {'precision': 0.9665551839464883; 'recall': 0.996551724137931; 'f1-score': 0.9813242784380305; 'support': 290}; '1.0': {'precision': 0.9938271604938271; 'recall': 0.9415204678362573; 'f1-score': 0.9669669669669669; 'support': 171}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9801911722201577; 'recall': 0.9690360959870942; 'f1-score': 0.9741456227024987; 'support': 461}; 'weighted avg': {'precision': 0.9766712533382345; 'recall': 0.9761388286334056; 'f1-score': 0.9759986813413887; 'support': 461}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.9375; 'f1-score': 0.8955223880597014; 'support': 32}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8660714285714286; 'recall': 0.837171052631579; 'f1-score': 0.8477611940298506; 'support': 51}; 'weighted avg': {'precision': 0.863795518207283; 'recall': 0.8627450980392157; 'f1-score': 0.8599356160374597; 'support': 51}}
10,2,DNF,6,461,51,1,[461; 461],540,1000.494555,0.921569,8,[X8 >= 0.149580 AND X11 < 1.909400 AND X13 >= 21.078000 AND X23 >= 926.960000] OR [X7 >= 0.048318 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X27 >= 0.121800],{'0.0': {'precision': 0.9666666666666667; 'recall': 1.0; 'f1-score': 0.983050847457627; 'support': 290}; '1.0': {'precision': 1.0; 'recall': 0.9415204678362573; 'f1-score': 0.9698795180722891; 'support': 171}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9833333333333334; 'recall': 0.9707602339181287; 'f1-score': 0.9764651827649581; 'support': 461}; 'weighted avg': {'precision': 0.9790310918293564; 'recall': 0.9783080260303688; 'f1-score': 0.9781651699632826; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
10,2,DNF,7,461,51,1,[461; 461],540,1000.637455,0.901961,9,[X7 >= 0.048318 AND X8 >= 0.158760 AND X13 >= 13.160000 AND X20 >= 14.970000 AND X21 >= 21.988000 AND X24 >= 0.112520] OR [X10 >= 0.246040 AND X23 >= 926.960000 AND X24 >= 0.102960],{'0.0': {'precision': 0.9570957095709571; 'recall': 1.0; 'f1-score': 0.9780775716694773; 'support': 290}; '1.0': {'precision': 1.0; 'recall': 0.9239766081871345; 'f1-score': 0.9604863221884498; 'support': 171}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9785478547854786; 'recall': 0.9619883040935673; 'f1-score': 0.9692819469289635; 'support': 461}; 'weighted avg': {'precision': 0.9730103162160034; 'recall': 0.9718004338394793; 'f1-score': 0.9715524010376861; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
10,2,DNF,8,461,51,1,[461; 461],540,1000.560428,0.901961,9,[X1 >= 14.078000 AND X3 >= 700.660000 AND X12 >= 1.516600] OR [X13 >= 13.160000 AND X23 >= 475.980000 AND X24 >= 0.120740 AND X26 >= 0.286600 AND X27 >= 0.121800 AND X28 >= 0.269400],{'0.0': {'precision': 0.9796610169491525; 'recall': 0.996551724137931; 'f1-score': 0.988034188034188; 'support': 290}; '1.0': {'precision': 0.9939759036144579; 'recall': 0.9649122807017544; 'f1-score': 0.9792284866468842; 'support': 171}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9868184602818052; 'recall': 0.9807320024198427; 'f1-score': 0.9836313373405361; 'support': 461}; 'weighted avg': {'precision': 0.9849708772957192; 'recall': 0.9848156182212582; 'f1-score': 0.9847678649599385; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
