lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,1,[460; 460],540,39.199297,0.923077,4,[X13 >= 91.314000 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9655172413793104; 'recall': 0.9688581314878892; 'f1-score': 0.9671848013816927; 'support': 289}; '1.0': {'precision': 0.9470588235294117; 'recall': 0.9415204678362573; 'f1-score': 0.9442815249266863; 'support': 171}; 'accuracy': 0.9586956521739131; 'macro avg': {'precision': 0.956288032454361; 'recall': 0.9551892996620732; 'f1-score': 0.9557331631541894; 'support': 460}; 'weighted avg': {'precision': 0.9586555251785872; 'recall': 0.9586956521739131; 'f1-score': 0.9586707573082013; 'support': 460}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9281045751633987; 'recall': 0.909375; 'f1-score': 0.9170653907496014; 'support': 52}; 'weighted avg': {'precision': 0.924333836098542; 'recall': 0.9230769230769231; 'f1-score': 0.9222181327444485; 'support': 52}}
10,2,CNF,0,460,52,1,[460; 460],540,1001.440321,0.903846,11,[X2 < 86.240000 OR X4 >= 0.107500 OR X13 >= 54.088000 OR X14 >= 0.008828 OR X21 >= 30.908000 OR X27 >= 0.150800 OR X28 >= 0.360080 OR X29 >= 0.095934] AND [X12 >= 5.123200 OR X23 >= 781.180000 OR X27 >= 0.177540],{'0.0': {'precision': 0.9761904761904762; 'recall': 0.9930795847750865; 'f1-score': 0.9845626072041166; 'support': 289}; '1.0': {'precision': 0.9879518072289156; 'recall': 0.9590643274853801; 'f1-score': 0.9732937685459939; 'support': 171}; 'accuracy': 0.9804347826086957; 'macro avg': {'precision': 0.9820711417096959; 'recall': 0.9760719561302333; 'f1-score': 0.9789281878750553; 'support': 460}; 'weighted avg': {'precision': 0.9805626231634612; 'recall': 0.9804347826086957; 'f1-score': 0.9803735389203362; 'support': 460}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9019138755980861; 'recall': 0.89375; 'f1-score': 0.8974358974358974; 'support': 52}; 'weighted avg': {'precision': 0.9035701140964298; 'recall': 0.9038461538461539; 'f1-score': 0.9033530571992111; 'support': 52}}
10,2,CNF,1,460,52,1,[460; 460],540,1000.707677,0.923077,8,[X7 >= 0.048318 OR X13 >= 54.088000 OR X23 >= 926.960000] AND [X1 >= 21.272000 OR X5 < 0.059638 OR X13 >= 54.088000 OR X27 >= 0.150800 OR X28 >= 0.360080],{'0.0': {'precision': 0.976027397260274; 'recall': 0.9895833333333334; 'f1-score': 0.9827586206896552; 'support': 288}; '1.0': {'precision': 0.9821428571428571; 'recall': 0.9593023255813954; 'f1-score': 0.9705882352941176; 'support': 172}; 'accuracy': 0.9782608695652174; 'macro avg': {'precision': 0.9790851272015655; 'recall': 0.9744428294573644; 'f1-score': 0.9766734279918865; 'support': 460}; 'weighted avg': {'precision': 0.9783140474772398; 'recall': 0.9782608695652174; 'f1-score': 0.9782079548461063; 'support': 460}},{'0.0': {'precision': 0.9142857142857143; 'recall': 0.9696969696969697; 'f1-score': 0.9411764705882354; 'support': 33}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9277310924369748; 'recall': 0.9059011164274322; 'f1-score': 0.9150326797385622; 'support': 52}; 'weighted avg': {'precision': 0.9241111829347124; 'recall': 0.9230769230769231; 'f1-score': 0.922071392659628; 'support': 52}}
10,2,CNF,2,461,51,1,[461; 461],540,1000.623856,0.960784,7,[X13 >= 91.314000 OR X23 >= 781.180000 OR X26 >= 0.419540 OR X27 >= 0.150800] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X24 >= 0.137680],{'0.0': {'precision': 0.9893992932862191; 'recall': 0.9688581314878892; 'f1-score': 0.979020979020979; 'support': 289}; '1.0': {'precision': 0.949438202247191; 'recall': 0.9825581395348837; 'f1-score': 0.9657142857142857; 'support': 172}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9694187477667051; 'recall': 0.9757081355113865; 'f1-score': 0.9723676323676324; 'support': 461}; 'weighted avg': {'precision': 0.9744897322044125; 'recall': 0.9739696312364425; 'f1-score': 0.9740562257698917; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
10,2,CNF,3,461,51,1,[461; 461],540,1000.676948,0.941176,7,[X1 >= 19.968000 OR X13 >= 54.088000 OR X21 >= 28.460000 OR X27 >= 0.150800] AND [X23 >= 781.180000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9759450171821306; 'recall': 0.9826989619377162; 'f1-score': 0.9793103448275862; 'support': 289}; '1.0': {'precision': 0.9705882352941176; 'recall': 0.9593023255813954; 'f1-score': 0.9649122807017544; 'support': 172}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9732666262381241; 'recall': 0.9710006437595557; 'f1-score': 0.9721113127646703; 'support': 461}; 'weighted avg': {'precision': 0.9739463914017873; 'recall': 0.9739696312364425; 'f1-score': 0.9739383989932194; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,2,CNF,4,461,51,1,[461; 461],540,1000.672871,0.980392,7,[X7 >= 0.048318 OR X13 >= 38.430000 OR X20 >= 17.386000] AND [X1 >= 22.440000 OR X21 >= 28.460000 OR X23 >= 926.960000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9791666666666666; 'recall': 0.9757785467128027; 'f1-score': 0.9774696707105719; 'support': 289}; '1.0': {'precision': 0.9595375722543352; 'recall': 0.9651162790697675; 'f1-score': 0.9623188405797102; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9693521194605009; 'recall': 0.9704474128912851; 'f1-score': 0.9698942556451411; 'support': 461}; 'weighted avg': {'precision': 0.9718430132199832; 'recall': 0.9718004338394793; 'f1-score': 0.9718168664101201; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
10,2,CNF,5,461,51,1,[461; 461],540,1000.629067,0.921569,10,[X3 >= 700.660000 OR X7 >= 0.048318 OR X13 >= 38.430000] AND [X1 >= 22.440000 OR X13 >= 54.088000 OR X18 < 0.013012 OR X21 >= 28.460000 OR X25 >= 0.447840 OR X27 >= 0.177540 OR X28 >= 0.325380],{'0.0': {'precision': 0.979381443298969; 'recall': 0.986159169550173; 'f1-score': 0.9827586206896552; 'support': 289}; '1.0': {'precision': 0.9764705882352941; 'recall': 0.9651162790697675; 'f1-score': 0.9707602339181286; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9779260157671316; 'recall': 0.9756377243099703; 'f1-score': 0.976759427303892; 'support': 461}; 'weighted avg': {'precision': 0.9782953975919146; 'recall': 0.9783080260303688; 'f1-score': 0.9782819991610161; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,2,CNF,6,461,51,1,[461; 461],540,1000.636710,0.882353,6,[X7 >= 0.048318 OR X13 >= 54.088000 OR X23 >= 926.960000] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9861111111111112; 'recall': 0.9826989619377162; 'f1-score': 0.9844020797227037; 'support': 289}; '1.0': {'precision': 0.9710982658959537; 'recall': 0.9767441860465116; 'f1-score': 0.9739130434782609; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9786046885035324; 'recall': 0.9797215739921139; 'f1-score': 0.9791575616004823; 'support': 461}; 'weighted avg': {'precision': 0.9805097892520938; 'recall': 0.9804772234273319; 'f1-score': 0.980488599822391; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
10,2,CNF,7,461,51,1,[461; 461],540,1001.646359,0.901961,11,[X12 >= 5.123200 OR X14 < 0.004224 OR X23 >= 781.180000 OR X25 >= 0.447840 OR X27 >= 0.177540] AND [X3 >= 915.060000 OR X13 >= 54.088000 OR X14 >= 0.007773 OR X21 >= 33.646000 OR X24 >= 0.137680 OR X27 >= 0.150800],{'0.0': {'precision': 0.9794520547945206; 'recall': 0.9896193771626297; 'f1-score': 0.9845094664371773; 'support': 289}; '1.0': {'precision': 0.9822485207100592; 'recall': 0.9651162790697675; 'f1-score': 0.9736070381231672; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9808502877522899; 'recall': 0.9773678281161986; 'f1-score': 0.9790582522801723; 'support': 461}; 'weighted avg': {'precision': 0.980495421687086; 'recall': 0.9804772234273319; 'f1-score': 0.9804417491486529; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
10,2,CNF,8,461,51,1,[461; 461],540,1000.715778,0.980392,7,[X1 >= 21.272000 OR X22 >= 115.900000 OR X24 >= 0.137680] AND [X13 >= 54.088000 OR X23 >= 781.180000 OR X25 >= 0.447840 OR X27 >= 0.150800],{'0.0': {'precision': 0.9859154929577465; 'recall': 0.9688581314878892; 'f1-score': 0.9773123909249564; 'support': 289}; '1.0': {'precision': 0.9491525423728814; 'recall': 0.9767441860465116; 'f1-score': 0.9627507163323781; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.967534017665314; 'recall': 0.9728011587672004; 'f1-score': 0.9700315536286672; 'support': 461}; 'weighted avg': {'precision': 0.9721991643230462; 'recall': 0.9718004338394793; 'f1-score': 0.9718794017060334; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
10,2,CNF,9,461,51,1,[461; 461],540,1000.912388,0.941176,7,[X13 >= 91.314000 OR X23 >= 781.180000 OR X26 >= 0.419540 OR X27 >= 0.150800] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X24 >= 0.137680],{'0.0': {'precision': 0.9929078014184397; 'recall': 0.9688581314878892; 'f1-score': 0.9807355516637478; 'support': 289}; '1.0': {'precision': 0.9497206703910615; 'recall': 0.9883720930232558; 'f1-score': 0.9686609686609686; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9713142359047506; 'recall': 0.9786151122555725; 'f1-score': 0.9746982601623582; 'support': 461}; 'weighted avg': {'precision': 0.976794598518854; 'recall': 0.9761388286334056; 'f1-score': 0.9762305011724723; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,2,DNF,0,460,52,1,[460; 460],540,1000.597370,0.923077,13,[X7 >= 0.022788 AND X8 >= 0.149580 AND X15 < 0.020450 AND X21 >= 20.176000 AND X23 >= 781.180000 AND X26 >= 0.091974] OR [X7 >= 0.048318 AND X12 >= 1.516600 AND X15 >= 0.014240 AND X20 >= 14.008000 AND X22 >= 97.660000 AND X24 >= 0.102960 AND X26 >= 0.226700],{'0.0': {'precision': 0.972972972972973; 'recall': 0.9965397923875432; 'f1-score': 0.9846153846153847; 'support': 289}; '1.0': {'precision': 0.9939024390243902; 'recall': 0.9532163742690059; 'f1-score': 0.973134328358209; 'support': 171}; 'accuracy': 0.9804347826086957; 'macro avg': {'precision': 0.9834377059986816; 'recall': 0.9748780833282745; 'f1-score': 0.9788748564867968; 'support': 460}; 'weighted avg': {'precision': 0.9807532744833911; 'recall': 0.9804347826086957; 'f1-score': 0.9803474267458694; 'support': 460}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.91875; 'recall': 0.91875; 'f1-score': 0.91875; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
10,2,DNF,1,460,52,1,[460; 460],540,1000.592847,0.942308,9,[X8 >= 0.149580 AND X10 >= 0.246040 AND X23 >= 926.960000 AND X24 >= 0.102960] OR [X6 >= 0.045070 AND X21 >= 21.988000 AND X22 >= 97.660000 AND X24 >= 0.120740 AND X26 >= 0.226700],{'0.0': {'precision': 0.9695945945945946; 'recall': 0.9965277777777778; 'f1-score': 0.9828767123287672; 'support': 288}; '1.0': {'precision': 0.9939024390243902; 'recall': 0.9476744186046512; 'f1-score': 0.9702380952380952; 'support': 172}; 'accuracy': 0.9782608695652174; 'macro avg': {'precision': 0.9817485168094924; 'recall': 0.9721010981912145; 'f1-score': 0.9765574037834313; 'support': 460}; 'weighted avg': {'precision': 0.9786836146857355; 'recall': 0.9782608695652174; 'f1-score': 0.9781509685470378; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
10,2,DNF,2,461,51,1,[461; 461],540,1000.600594,0.980392,8,[X13 >= 16.640000 AND X21 >= 21.988000 AND X22 >= 97.660000 AND X24 >= 0.120740 AND X26 >= 0.226700] OR [X8 >= 0.149580 AND X12 >= 1.740800 AND X23 >= 926.960000],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9965397923875432; 'f1-score': 0.9829351535836177; 'support': 289}; '1.0': {'precision': 0.9939024390243902; 'recall': 0.9476744186046512; 'f1-score': 0.9702380952380952; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.98179970436068; 'recall': 0.9721071054960972; 'f1-score': 0.9765866244108565; 'support': 461}; 'weighted avg': {'precision': 0.9787280775588273; 'recall': 0.9783080260303688; 'f1-score': 0.9781978563267199; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
10,2,DNF,3,461,51,1,[461; 461],540,1001.275844,0.901961,8,[X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.120740 AND X26 >= 0.226700] OR [X3 >= 700.660000 AND X7 >= 0.027982 AND X8 >= 0.149580 AND X12 >= 2.039400],{'0.0': {'precision': 0.9828767123287672; 'recall': 0.9930795847750865; 'f1-score': 0.9879518072289157; 'support': 289}; '1.0': {'precision': 0.9881656804733728; 'recall': 0.9709302325581395; 'f1-score': 0.9794721407624634; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9855211964010699; 'recall': 0.9820049086666129; 'f1-score': 0.9837119739956895; 'support': 461}; 'weighted avg': {'precision': 0.9848500366690538; 'recall': 0.9848156182212582; 'f1-score': 0.984788027115619; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
10,2,DNF,4,461,51,1,[461; 461],540,1000.547477,1.000000,9,[X6 >= 0.045070 AND X21 >= 21.988000 AND X22 >= 97.660000 AND X24 >= 0.120740 AND X26 >= 0.226700] OR [X8 >= 0.149580 AND X11 < 1.909400 AND X12 >= 1.740800 AND X23 >= 926.960000],{'0.0': {'precision': 0.9695945945945946; 'recall': 0.9930795847750865; 'f1-score': 0.9811965811965813; 'support': 289}; '1.0': {'precision': 0.9878787878787879; 'recall': 0.9476744186046512; 'f1-score': 0.9673590504451038; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9787366912366913; 'recall': 0.9703770016898688; 'f1-score': 0.9742778158208425; 'support': 461}; 'weighted avg': {'precision': 0.9764164628047493; 'recall': 0.9761388286334056; 'f1-score': 0.9760337714585028; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
10,2,DNF,5,461,51,1,[461; 461],540,1000.665375,1.000000,9,[X3 >= 700.660000 AND X8 >= 0.149580 AND X11 < 1.909400 AND X12 >= 1.516600] OR [X6 >= 0.045070 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.120740 AND X26 >= 0.226700],{'0.0': {'precision': 0.976027397260274; 'recall': 0.986159169550173; 'f1-score': 0.981067125645439; 'support': 289}; '1.0': {'precision': 0.9763313609467456; 'recall': 0.9593023255813954; 'f1-score': 0.967741935483871; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9761793791035098; 'recall': 0.9727307475657843; 'f1-score': 0.9744045305646549; 'support': 461}; 'weighted avg': {'precision': 0.9761408067051179; 'recall': 0.9761388286334056; 'f1-score': 0.976095471181687; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
10,2,DNF,6,461,51,1,[461; 461],540,1000.690295,0.901961,8,[X6 >= 0.061540 AND X21 >= 20.176000 AND X22 >= 97.660000 AND X24 >= 0.120740 AND X27 >= 0.121800] OR [X8 >= 0.149580 AND X12 >= 1.280200 AND X23 >= 926.960000],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.9965397923875432; 'f1-score': 0.9879931389365352; 'support': 289}; '1.0': {'precision': 0.9940119760479041; 'recall': 0.9651162790697675; 'f1-score': 0.9793510324483776; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9868019063912989; 'recall': 0.9808280357286554; 'f1-score': 0.9836720856924563; 'support': 461}; 'weighted avg': {'precision': 0.9849720188645684; 'recall': 0.9848156182212582; 'f1-score': 0.9847687521340122; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
10,2,DNF,7,461,51,1,[461; 461],540,1000.529576,0.921569,9,[X7 >= 0.048318 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.112520 AND X26 >= 0.177180] OR [X3 >= 700.660000 AND X4 >= 0.079654 AND X8 >= 0.149580 AND X12 >= 1.740800],{'0.0': {'precision': 0.9633333333333334; 'recall': 1.0; 'f1-score': 0.9813242784380306; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.936046511627907; 'f1-score': 0.966966966966967; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9816666666666667; 'recall': 0.9680232558139534; 'f1-score': 0.9741456227024988; 'support': 461}; 'weighted avg': {'precision': 0.9770137382501808; 'recall': 0.9761388286334056; 'f1-score': 0.9759675374987185; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
10,2,DNF,8,461,51,1,[461; 461],540,1000.612191,0.941176,9,[X8 >= 0.149580 AND X11 < 1.909400 AND X12 >= 1.516600 AND X23 >= 926.960000] OR [X13 >= 16.640000 AND X21 >= 21.988000 AND X22 >= 97.660000 AND X24 >= 0.120740 AND X26 >= 0.226700],{'0.0': {'precision': 0.9795221843003413; 'recall': 0.9930795847750865; 'f1-score': 0.9862542955326461; 'support': 289}; '1.0': {'precision': 0.9880952380952381; 'recall': 0.9651162790697675; 'f1-score': 0.9764705882352942; 'support': 172}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9838087111977898; 'recall': 0.979097931922427; 'f1-score': 0.9813624418839701; 'support': 461}; 'weighted avg': {'precision': 0.9827208074081988; 'recall': 0.982646420824295; 'f1-score': 0.982603975239491; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
10,2,DNF,9,461,51,1,[461; 461],540,1000.619948,0.941176,8,[X4 >= 0.079654 AND X7 >= 0.048318 AND X21 >= 20.176000 AND X23 >= 686.500000] OR [X8 >= 0.149580 AND X11 < 1.909400 AND X12 >= 1.516600 AND X23 >= 926.960000],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9965397923875432; 'f1-score': 0.9829351535836177; 'support': 289}; '1.0': {'precision': 0.9939024390243902; 'recall': 0.9476744186046512; 'f1-score': 0.9702380952380952; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.98179970436068; 'recall': 0.9721071054960972; 'f1-score': 0.9765866244108565; 'support': 461}; 'weighted avg': {'precision': 0.9787280775588273; 'recall': 0.9783080260303688; 'f1-score': 0.9781978563267199; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
