lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],222,1.279611,0.718750,1,[X3 >= -0.609635],{'0.0': {'precision': 0.96; 'recall': 0.23529411764705882; 'f1-score': 0.37795275590551175; 'support': 102}; '1.0': {'precision': 0.6988416988416989; 'recall': 0.9945054945054945; 'f1-score': 0.8208616780045351; 'support': 182}; 'accuracy': 0.721830985915493; 'macro avg': {'precision': 0.8294208494208495; 'recall': 0.6148998060762767; 'f1-score': 0.5994072169550234; 'support': 284}; 'weighted avg': {'precision': 0.7926379901027788; 'recall': 0.721830985915493; 'f1-score': 0.6617887552788295; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
5,1,CNF,3,284,32,8,[35; 36],222,0.652926,0.843750,1,[X6 >= 0.029375],{'0.0': {'precision': 0.9272727272727272; 'recall': 0.504950495049505; 'f1-score': 0.6538461538461539; 'support': 101}; '1.0': {'precision': 0.7816593886462883; 'recall': 0.9781420765027322; 'f1-score': 0.8689320388349514; 'support': 183}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.8544660579595078; 'recall': 0.7415462857761186; 'f1-score': 0.7613890963405526; 'support': 284}; 'weighted avg': {'precision': 0.833444414002874; 'recall': 0.8098591549295775; 'f1-score': 0.7924402276241467; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
5,1,CNF,4,284,32,8,[35; 36],222,0.535614,0.687500,2,[X26 < 0.999945 OR X27 >= 0.860220],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.4158415841584158; 'f1-score': 0.5599999999999999; 'support': 101}; '1.0': {'precision': 0.7489361702127659; 'recall': 0.9617486338797814; 'f1-score': 0.8421052631578947; 'support': 183}; 'accuracy': 0.7676056338028169; 'macro avg': {'precision': 0.8030395136778115; 'recall': 0.6887951090190986; 'f1-score': 0.7010526315789474; 'support': 284}; 'weighted avg': {'precision': 0.7874181257759322; 'recall': 0.7676056338028169; 'f1-score': 0.7417790956263899; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.3333333333333333; 'f1-score': 0.4444444444444444; 'support': 12}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.9; 'f1-score': 0.7826086956521738; 'support': 20}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6794871794871795; 'recall': 0.6166666666666667; 'f1-score': 0.6135265700483091; 'support': 32}; 'weighted avg': {'precision': 0.6826923076923077; 'recall': 0.6875; 'f1-score': 0.6557971014492753; 'support': 32}}
5,1,CNF,5,284,32,8,[35; 36],222,0.532542,0.625000,3,[X10 < -0.010580 OR X20 >= 0.072060 OR X24 < -0.000170],{'0.0': {'precision': 1.0; 'recall': 0.4158415841584158; 'f1-score': 0.5874125874125874; 'support': 101}; '1.0': {'precision': 0.756198347107438; 'recall': 1.0; 'f1-score': 0.8611764705882353; 'support': 183}; 'accuracy': 0.7922535211267606; 'macro avg': {'precision': 0.878099173553719; 'recall': 0.7079207920792079; 'f1-score': 0.7242945290004114; 'support': 284}; 'weighted avg': {'precision': 0.8429024560586661; 'recall': 0.7922535211267606; 'f1-score': 0.7638167797405577; 'support': 284}},{'0.0': {'precision': 0.5; 'recall': 0.08333333333333333; 'f1-score': 0.14285714285714285; 'support': 12}; '1.0': {'precision': 0.6333333333333333; 'recall': 0.95; 'f1-score': 0.7599999999999999; 'support': 20}; 'accuracy': 0.625; 'macro avg': {'precision': 0.5666666666666667; 'recall': 0.5166666666666666; 'f1-score': 0.4514285714285714; 'support': 32}; 'weighted avg': {'precision': 0.5833333333333333; 'recall': 0.625; 'f1-score': 0.5285714285714285; 'support': 32}}
5,1,CNF,6,285,31,8,[35; 36],222,0.682456,0.774194,3,[X10 < -0.010580 OR X13 >= 0.652535 OR X14 >= 0.239955],{'0.0': {'precision': 0.9090909090909091; 'recall': 0.49019607843137253; 'f1-score': 0.6369426751592357; 'support': 102}; '1.0': {'precision': 0.7739130434782608; 'recall': 0.9726775956284153; 'f1-score': 0.8619854721549637; 'support': 183}; 'accuracy': 0.8; 'macro avg': {'precision': 0.841501976284585; 'recall': 0.7314368370298939; 'f1-score': 0.7494640736570997; 'support': 285}; 'weighted avg': {'precision': 0.822292490118577; 'recall': 0.8; 'f1-score': 0.7814438395459663; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
5,1,CNF,7,285,31,8,[35; 36],222,0.530690,0.870968,1,[X26 < 0.999945],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5882352941176471; 'f1-score': 0.6976744186046512; 'support': 102}; '1.0': {'precision': 0.8046511627906977; 'recall': 0.9453551912568307; 'f1-score': 0.8693467336683418; 'support': 183}; 'accuracy': 0.8175438596491228; 'macro avg': {'precision': 0.8308970099667774; 'recall': 0.7667952426872389; 'f1-score': 0.7835105761364964; 'support': 285}; 'weighted avg': {'precision': 0.82343766392726; 'recall': 0.8175438596491228; 'f1-score': 0.8079061156455474; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,1,CNF,8,285,31,8,[35; 36],222,0.410091,0.838710,3,[X9 >= 0.591395 OR X12 < -0.076515 OR X20 >= 0.072060],{'0.0': {'precision': 0.8095238095238095; 'recall': 0.3333333333333333; 'f1-score': 0.4722222222222222; 'support': 102}; '1.0': {'precision': 0.720164609053498; 'recall': 0.9562841530054644; 'f1-score': 0.8215962441314555; 'support': 183}; 'accuracy': 0.7333333333333333; 'macro avg': {'precision': 0.7648442092886538; 'recall': 0.6448087431693988; 'f1-score': 0.6469092331768389; 'support': 285}; 'weighted avg': {'precision': 0.752145796590241; 'recall': 0.7333333333333333; 'f1-score': 0.6965571205007824; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
5,1,CNF,9,285,31,8,[35; 36],222,0.681718,0.741935,1,[X2 >= 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.45098039215686275; 'f1-score': 0.6216216216216216; 'support': 102}; '1.0': {'precision': 0.7656903765690377; 'recall': 1.0; 'f1-score': 0.8672985781990522; 'support': 183}; 'accuracy': 0.8035087719298246; 'macro avg': {'precision': 0.8828451882845189; 'recall': 0.7254901960784313; 'f1-score': 0.7444600999103369; 'support': 285}; 'weighted avg': {'precision': 0.8495485575864347; 'recall': 0.8035087719298246; 'f1-score': 0.7793720884766033; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6363636363636364; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.815668202764977; 'recall': 0.7419354838709677; 'f1-score': 0.6897081413210445; 'support': 31}}
5,1,CNF,0,284,32,4,[71; 71],222,0.519491,0.750000,3,[X8 < -0.036395 OR X12 >= 0.354740 OR X33 < -0.000030],{'0.0': {'precision': 0.8775510204081632; 'recall': 0.4215686274509804; 'f1-score': 0.5695364238410596; 'support': 102}; '1.0': {'precision': 0.7489361702127659; 'recall': 0.967032967032967; 'f1-score': 0.8441247002398082; 'support': 182}; 'accuracy': 0.7711267605633803; 'macro avg': {'precision': 0.8132435953104646; 'recall': 0.6943007972419737; 'f1-score': 0.7068305620404339; 'support': 284}; 'weighted avg': {'precision': 0.7951288276773101; 'recall': 0.7711267605633803; 'f1-score': 0.7455049671670182; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 0.9523809523809523; 'f1-score': 0.8333333333333334; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7703703703703704; 'recall': 0.6580086580086579; 'f1-score': 0.6666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.7611111111111111; 'recall': 0.75; 'f1-score': 0.71875; 'support': 32}}
5,1,CNF,1,284,32,4,[71; 71],222,0.405694,0.718750,2,[X14 >= 0.239955 OR X16 < -0.054150],{'0.0': {'precision': 0.9642857142857143; 'recall': 0.5294117647058824; 'f1-score': 0.6835443037974683; 'support': 102}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.989010989010989; 'f1-score': 0.8780487804878049; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8768796992481203; 'recall': 0.7592113768584356; 'f1-score': 0.7807965421426366; 'support': 284}; 'weighted avg': {'precision': 0.8522582865614741; 'recall': 0.823943661971831; 'f1-score': 0.8081915388595854; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.36363636363636365; 'f1-score': 0.4705882352941177; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.9047619047619048; 'f1-score': 0.8085106382978723; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.6987179487179487; 'recall': 0.6341991341991342; 'f1-score': 0.639549436795995; 'support': 32}; 'weighted avg': {'precision': 0.7087339743589743; 'recall': 0.71875; 'f1-score': 0.6923498122653317; 'support': 32}}
5,1,CNF,2,284,32,4,[71; 71],222,0.381369,0.781250,1,[X26 < 0.999945],{'0.0': {'precision': 0.863013698630137; 'recall': 0.6176470588235294; 'f1-score': 0.7200000000000001; 'support': 102}; '1.0': {'precision': 0.8151658767772512; 'recall': 0.945054945054945; 'f1-score': 0.8753180661577608; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.839089787703694; 'recall': 0.7813510019392372; 'f1-score': 0.7976590330788804; 'support': 284}; 'weighted avg': {'precision': 0.8323506578652594; 'recall': 0.8274647887323944; 'f1-score': 0.8195348170447623; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
5,1,CNF,3,284,32,4,[71; 71],222,0.605484,0.875000,1,[X26 < 0.999945],{'0.0': {'precision': 0.8656716417910447; 'recall': 0.5742574257425742; 'f1-score': 0.6904761904761905; 'support': 101}; '1.0': {'precision': 0.8018433179723502; 'recall': 0.9508196721311475; 'f1-score': 0.8699999999999999; 'support': 183}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8337574798816975; 'recall': 0.7625385489368608; 'f1-score': 0.7802380952380952; 'support': 284}; 'weighted avg': {'precision': 0.8245428274994212; 'recall': 0.8169014084507042; 'f1-score': 0.8061552649228705; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
5,1,CNF,4,284,32,4,[71; 71],222,0.404479,0.750000,1,[X4 >= 0.418075],{'0.0': {'precision': 0.8428571428571429; 'recall': 0.5841584158415841; 'f1-score': 0.6900584795321637; 'support': 101}; '1.0': {'precision': 0.8037383177570093; 'recall': 0.9398907103825137; 'f1-score': 0.8664987405541561; 'support': 183}; 'accuracy': 0.8133802816901409; 'macro avg': {'precision': 0.8232977303070761; 'recall': 0.7620245631120489; 'f1-score': 0.7782786100431599; 'support': 284}; 'weighted avg': {'precision': 0.8176502942890991; 'recall': 0.8133802816901409; 'f1-score': 0.8037506195568983; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.5; 'f1-score': 0.6; 'support': 12}; '1.0': {'precision': 0.75; 'recall': 0.9; 'f1-score': 0.8181818181818182; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.7; 'f1-score': 0.7090909090909091; 'support': 32}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.7363636363636363; 'support': 32}}
5,1,CNF,5,284,32,4,[71; 71],222,0.529643,0.687500,2,[X14 >= 0.239955 OR X16 < -0.054150],{'0.0': {'precision': 0.9482758620689655; 'recall': 0.5445544554455446; 'f1-score': 0.6918238993710691; 'support': 101}; '1.0': {'precision': 0.7964601769911505; 'recall': 0.9836065573770492; 'f1-score': 0.8801955990220048; 'support': 183}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.872368019530058; 'recall': 0.7640805064112969; 'f1-score': 0.786009749196537; 'support': 284}; 'weighted avg': {'precision': 0.850450966402627; 'recall': 0.8274647887323944; 'f1-score': 0.8132042551320593; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.25; 'f1-score': 0.375; 'support': 12}; '1.0': {'precision': 0.6785714285714286; 'recall': 0.95; 'f1-score': 0.7916666666666667; 'support': 20}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.7142857142857143; 'recall': 0.6; 'f1-score': 0.5833333333333334; 'support': 32}; 'weighted avg': {'precision': 0.7053571428571429; 'recall': 0.6875; 'f1-score': 0.6354166666666667; 'support': 32}}
5,1,CNF,6,285,31,4,[71; 72],222,0.482420,0.870968,1,[X2 >= 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.4117647058823529; 'f1-score': 0.5833333333333334; 'support': 102}; '1.0': {'precision': 0.7530864197530864; 'recall': 1.0; 'f1-score': 0.8591549295774648; 'support': 183}; 'accuracy': 0.7894736842105263; 'macro avg': {'precision': 0.8765432098765432; 'recall': 0.7058823529411764; 'f1-score': 0.721244131455399; 'support': 285}; 'weighted avg': {'precision': 0.8414554905782976; 'recall': 0.7894736842105263; 'f1-score': 0.760439831974302; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,1,CNF,7,285,31,4,[71; 72],222,0.516894,0.806452,1,[X6 >= 0.029375],{'0.0': {'precision': 0.9298245614035088; 'recall': 0.5196078431372549; 'f1-score': 0.6666666666666666; 'support': 102}; '1.0': {'precision': 0.7850877192982456; 'recall': 0.9781420765027322; 'f1-score': 0.8710462287104622; 'support': 183}; 'accuracy': 0.8140350877192982; 'macro avg': {'precision': 0.8574561403508771; 'recall': 0.7488749598199935; 'f1-score': 0.7688564476885644; 'support': 285}; 'weighted avg': {'precision': 0.8368882733148661; 'recall': 0.8140350877192982; 'f1-score': 0.7978998591368932; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
5,1,CNF,8,285,31,4,[71; 72],222,0.455207,0.741935,1,[X26 < 0.999945],{'0.0': {'precision': 0.875; 'recall': 0.6176470588235294; 'f1-score': 0.7241379310344829; 'support': 102}; '1.0': {'precision': 0.8169014084507042; 'recall': 0.9508196721311475; 'f1-score': 0.8787878787878788; 'support': 183}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.8459507042253521; 'recall': 0.7842333654773385; 'f1-score': 0.8014629049111808; 'support': 285}; 'weighted avg': {'precision': 0.8376945885841364; 'recall': 0.8315789473684211; 'f1-score': 0.8234394764340318; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7653846153846153; 'recall': 0.6568181818181817; 'f1-score': 0.6630434782608696; 'support': 31}; 'weighted avg': {'precision': 0.7553349875930522; 'recall': 0.7419354838709677; 'f1-score': 0.7103786816269285; 'support': 31}}
5,1,CNF,9,285,31,4,[71; 72],222,0.468756,0.741935,3,[X18 < -0.043910 OR X20 >= 0.072060 OR X28 < -0.000090],{'0.0': {'precision': 0.9487179487179487; 'recall': 0.3627450980392157; 'f1-score': 0.524822695035461; 'support': 102}; '1.0': {'precision': 0.7357723577235772; 'recall': 0.9890710382513661; 'f1-score': 0.8438228438228438; 'support': 183}; 'accuracy': 0.7649122807017544; 'macro avg': {'precision': 0.8422451532207629; 'recall': 0.6759080681452909; 'f1-score': 0.6843227694291524; 'support': 285}; 'weighted avg': {'precision': 0.8119844639741943; 'recall': 0.7649122807017544; 'f1-score': 0.729654369519991; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6363636363636364; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.815668202764977; 'recall': 0.7419354838709677; 'f1-score': 0.6897081413210445; 'support': 31}}
5,1,CNF,0,284,32,2,[142; 142],222,1.542377,0.812500,1,[X26 < 0.999945],{'0.0': {'precision': 0.8714285714285714; 'recall': 0.5980392156862745; 'f1-score': 0.7093023255813954; 'support': 102}; '1.0': {'precision': 0.8084112149532711; 'recall': 0.9505494505494505; 'f1-score': 0.8737373737373737; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8399198931909213; 'recall': 0.7742943331178624; 'f1-score': 0.7915198496593845; 'support': 284}; 'weighted avg': {'precision': 0.8310442091803156; 'recall': 0.823943661971831; 'f1-score': 0.8146797155968463; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
5,1,CNF,1,284,32,2,[142; 142],222,0.772958,0.718750,1,[X2 >= 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.46078431372549017; 'f1-score': 0.6308724832214765; 'support': 102}; '1.0': {'precision': 0.7679324894514767; 'recall': 1.0; 'f1-score': 0.8687350835322195; 'support': 182}; 'accuracy': 0.8063380281690141; 'macro avg': {'precision': 0.8839662447257384; 'recall': 0.7303921568627451; 'f1-score': 0.749803783376848; 'support': 284}; 'weighted avg': {'precision': 0.8512806798597492; 'recall': 0.8063380281690141; 'f1-score': 0.783305558068502; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
5,1,CNF,2,284,32,2,[142; 142],222,1.205264,0.781250,1,[X26 < 0.999945],{'0.0': {'precision': 0.863013698630137; 'recall': 0.6176470588235294; 'f1-score': 0.7200000000000001; 'support': 102}; '1.0': {'precision': 0.8151658767772512; 'recall': 0.945054945054945; 'f1-score': 0.8753180661577608; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.839089787703694; 'recall': 0.7813510019392372; 'f1-score': 0.7976590330788804; 'support': 284}; 'weighted avg': {'precision': 0.8323506578652594; 'recall': 0.8274647887323944; 'f1-score': 0.8195348170447623; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
