l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.172090,0.716981,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5; 'recall': 0.6343283582089553; 'f1-score': 0.5592105263157895; 'support': 134}; '1.0': {'precision': 0.8355704697986577; 'recall': 0.7455089820359282; 'f1-score': 0.7879746835443038; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.6677852348993288; 'recall': 0.6899186701224418; 'f1-score': 0.6735926049300467; 'support': 468}; 'weighted avg': {'precision': 0.7394883267366489; 'recall': 0.7136752136752138; 'f1-score': 0.7224738351070796; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.8484848484848485; 'recall': 0.7368421052631579; 'f1-score': 0.7887323943661972; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6742424242424243; 'recall': 0.7017543859649122; 'f1-score': 0.6800804828973843; 'support': 53}; 'weighted avg': {'precision': 0.7498570611778159; 'recall': 0.7169811320754716; 'f1-score': 0.7272313124027183; 'support': 53}}
l: 5,1,CNF,1,469,52,14,[33; 34],14,0.288131,0.769231,4,[X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4726027397260274; 'recall': 0.5111111111111111; 'f1-score': 0.49110320284697506; 'support': 135}; '1.0': {'precision': 0.7956656346749226; 'recall': 0.7694610778443114; 'f1-score': 0.7823439878234397; 'support': 334}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.634134187200475; 'recall': 0.6402860944777112; 'f1-score': 0.6367235953352074; 'support': 469}; 'weighted avg': {'precision': 0.7026731169390998; 'recall': 0.6950959488272921; 'f1-score': 0.6985113524890629; 'support': 469}},{'0.0': {'precision': 0.5625; 'recall': 0.6428571428571429; 'f1-score': 0.6000000000000001; 'support': 14}; '1.0': {'precision': 0.8611111111111112; 'recall': 0.8157894736842105; 'f1-score': 0.8378378378378377; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7118055555555556; 'recall': 0.7293233082706767; 'f1-score': 0.7189189189189189; 'support': 52}; 'weighted avg': {'precision': 0.780715811965812; 'recall': 0.7692307692307693; 'f1-score': 0.7738045738045737; 'support': 52}}
l: 5,1,CNF,2,469,52,14,[33; 34],14,0.280535,0.653846,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.3142857142857143; 'recall': 0.08208955223880597; 'f1-score': 0.1301775147928994; 'support': 134}; '1.0': {'precision': 0.716589861751152; 'recall': 0.9283582089552239; 'f1-score': 0.8088426527958388; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5154377880184331; 'recall': 0.505223880597015; 'f1-score': 0.4695100837943691; 'support': 469}; 'weighted avg': {'precision': 0.6016458196181699; 'recall': 0.6865671641791045; 'f1-score': 0.6149383276521417; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; '1.0': {'precision': 0.7021276595744681; 'recall': 0.8918918918918919; 'f1-score': 0.7857142857142857; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.451063829787234; 'recall': 0.47927927927927927; 'f1-score': 0.44285714285714284; 'support': 52}; 'weighted avg': {'precision': 0.5572831423895254; 'recall': 0.6538461538461539; 'f1-score': 0.5879120879120878; 'support': 52}}
l: 5,1,CNF,3,469,52,14,[33; 34],14,0.280040,0.673077,4,[(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.34375; 'recall': 0.16417910447761194; 'f1-score': 0.2222222222222222; 'support': 134}; '1.0': {'precision': 0.7234567901234568; 'recall': 0.8746268656716418; 'f1-score': 0.7918918918918918; 'support': 335}; 'accuracy': 0.6716417910447762; 'macro avg': {'precision': 0.5336033950617284; 'recall': 0.5194029850746269; 'f1-score': 0.507057057057057; 'support': 469}; 'weighted avg': {'precision': 0.6149691358024691; 'recall': 0.6716417910447762; 'f1-score': 0.629129129129129; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
l: 5,1,CNF,4,469,52,14,[33; 34],14,0.275429,0.750000,5,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5; 'recall': 0.40298507462686567; 'f1-score': 0.44628099173553715; 'support': 134}; '1.0': {'precision': 0.778393351800554; 'recall': 0.8388059701492537; 'f1-score': 0.807471264367816; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.639196675900277; 'recall': 0.6208955223880597; 'f1-score': 0.6268761280516766; 'support': 469}; 'weighted avg': {'precision': 0.698852394143253; 'recall': 0.7142857142857143; 'f1-score': 0.7042740436157363; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.5333333333333333; 'f1-score': 0.5517241379310344; 'support': 15}; '1.0': {'precision': 0.8157894736842105; 'recall': 0.8378378378378378; 'f1-score': 0.8266666666666665; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6936090225563909; 'recall': 0.6855855855855856; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7453007518796991; 'recall': 0.75; 'f1-score': 0.7473563218390804; 'support': 52}}
l: 5,1,CNF,5,469,52,14,[33; 34],14,0.279651,0.769231,5,[(NOT X1) OR X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.2909090909090909; 'recall': 0.11940298507462686; 'f1-score': 0.1693121693121693; 'support': 134}; '1.0': {'precision': 0.714975845410628; 'recall': 0.8835820895522388; 'f1-score': 0.7903871829105474; 'support': 335}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.5029424681598594; 'recall': 0.5014925373134328; 'f1-score': 0.47984967611135837; 'support': 469}; 'weighted avg': {'precision': 0.593813915553046; 'recall': 0.6652452025586354; 'f1-score': 0.6129371790252965; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.26666666666666666; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7659574468085106; 'recall': 0.972972972972973; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7829787234042553; 'recall': 0.6198198198198198; 'f1-score': 0.6285714285714286; 'support': 52}; 'weighted avg': {'precision': 0.7757774140752863; 'recall': 0.7692307692307693; 'f1-score': 0.7252747252747251; 'support': 52}}
l: 5,1,CNF,6,469,52,14,[33; 34],14,0.271659,0.692308,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3898305084745763; 'recall': 0.17164179104477612; 'f1-score': 0.23834196891191708; 'support': 134}; '1.0': {'precision': 0.7292682926829268; 'recall': 0.8925373134328358; 'f1-score': 0.8026845637583893; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5595494005787516; 'recall': 0.5320895522388059; 'f1-score': 0.5205132663351532; 'support': 469}; 'weighted avg': {'precision': 0.6322860686233982; 'recall': 0.6865671641791045; 'f1-score': 0.6414438223736829; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
l: 5,1,CNF,7,469,52,14,[33; 34],14,0.266089,0.653846,3,[X2 < 1.650000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.16071428571428573; 'recall': 0.06716417910447761; 'f1-score': 0.09473684210526316; 'support': 134}; '1.0': {'precision': 0.6973365617433414; 'recall': 0.8597014925373134; 'f1-score': 0.7700534759358288; 'support': 335}; 'accuracy': 0.6332622601279317; 'macro avg': {'precision': 0.4290254237288135; 'recall': 0.4634328358208955; 'f1-score': 0.432395159020546; 'support': 469}; 'weighted avg': {'precision': 0.5440159114493255; 'recall': 0.6332622601279317; 'f1-score': 0.5771058662699529; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; '1.0': {'precision': 0.7021276595744681; 'recall': 0.8918918918918919; 'f1-score': 0.7857142857142857; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.451063829787234; 'recall': 0.47927927927927927; 'f1-score': 0.44285714285714284; 'support': 52}; 'weighted avg': {'precision': 0.5572831423895254; 'recall': 0.6538461538461539; 'f1-score': 0.5879120879120878; 'support': 52}}
l: 5,1,CNF,8,469,52,14,[33; 34],14,0.277846,0.711538,5,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.5; 'recall': 0.21641791044776118; 'f1-score': 0.3020833333333333; 'support': 134}; '1.0': {'precision': 0.7445255474452555; 'recall': 0.9134328358208955; 'f1-score': 0.8203753351206434; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6222627737226277; 'recall': 0.5649253731343283; 'f1-score': 0.5612293342269884; 'support': 469}; 'weighted avg': {'precision': 0.6746611053180396; 'recall': 0.7142857142857143; 'f1-score': 0.6722919060385549; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
l: 5,1,CNF,9,469,52,14,[33; 34],14,0.273299,0.576923,4,[X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.375; 'recall': 0.13432835820895522; 'f1-score': 0.19780219780219782; 'support': 134}; '1.0': {'precision': 0.7244655581947743; 'recall': 0.9104477611940298; 'f1-score': 0.8068783068783069; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.5497327790973872; 'recall': 0.5223880597014925; 'f1-score': 0.5023402523402524; 'support': 469}; 'weighted avg': {'precision': 0.6246182558534101; 'recall': 0.6886993603411514; 'f1-score': 0.63285656142799; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.8108108108108109; 'f1-score': 0.7317073170731707; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.3333333333333333; 'recall': 0.40540540540540543; 'f1-score': 0.36585365853658536; 'support': 52}; 'weighted avg': {'precision': 0.47435897435897434; 'recall': 0.5769230769230769; 'f1-score': 0.5206378986866792; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.679717 (+- 0.071871), (mean training time) 0.279680 (+- 0.009904)
l: 5,1,CNF,0,468,53,7,[66; 67],14,0.142980,0.716981,5,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.5; 'recall': 0.22388059701492538; 'f1-score': 0.30927835051546393; 'support': 134}; '1.0': {'precision': 0.7450980392156863; 'recall': 0.9101796407185628; 'f1-score': 0.8194070080862533; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.6225490196078431; 'recall': 0.5670301188667441; 'f1-score': 0.5643426793008586; 'support': 468}; 'weighted avg': {'precision': 0.6749203955086308; 'recall': 0.7136752136752137; 'f1-score': 0.673344529209147; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.868421052631579; 'f1-score': 0.8148148148148148; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6337209302325582; 'recall': 0.6008771929824561; 'f1-score': 0.6074074074074074; 'support': 53}; 'weighted avg': {'precision': 0.6917507678806495; 'recall': 0.7169811320754716; 'f1-score': 0.6974143955276031; 'support': 53}}
l: 5,1,CNF,1,469,52,7,[67; 67],14,0.144727,0.692308,4,[X1 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.44; 'recall': 0.08148148148148149; 'f1-score': 0.13750000000000004; 'support': 135}; '1.0': {'precision': 0.7207207207207207; 'recall': 0.9580838323353293; 'f1-score': 0.8226221079691516; 'support': 334}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5803603603603603; 'recall': 0.5197826569084054; 'f1-score': 0.4800610539845758; 'support': 469}; 'weighted avg': {'precision': 0.6399162488714728; 'recall': 0.7057569296375267; 'f1-score': 0.6254121195345343; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.72; 'recall': 0.9473684210526315; 'f1-score': 0.8181818181818181; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.36; 'recall': 0.47368421052631576; 'f1-score': 0.40909090909090906; 'support': 52}; 'weighted avg': {'precision': 0.5261538461538462; 'recall': 0.6923076923076923; 'f1-score': 0.5979020979020979; 'support': 52}}
l: 5,1,CNF,2,469,52,7,[67; 67],14,0.139837,0.711538,6,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5232558139534884; 'recall': 0.3358208955223881; 'f1-score': 0.4090909090909091; 'support': 134}; '1.0': {'precision': 0.7676240208877284; 'recall': 0.8776119402985074; 'f1-score': 0.8189415041782728; 'support': 335}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6454399174206085; 'recall': 0.6067164179104477; 'f1-score': 0.614016206634591; 'support': 469}; 'weighted avg': {'precision': 0.6978045331922312; 'recall': 0.7228144989339019; 'f1-score': 0.7018413341533118; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
l: 5,1,CNF,3,469,52,7,[67; 67],14,0.152081,0.730769,5,[(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4574468085106383; 'recall': 0.3208955223880597; 'f1-score': 0.3771929824561403; 'support': 134}; '1.0': {'precision': 0.7573333333333333; 'recall': 0.8477611940298507; 'f1-score': 0.7999999999999999; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6073900709219858; 'recall': 0.5843283582089552; 'f1-score': 0.5885964912280701; 'support': 469}; 'weighted avg': {'precision': 0.6716514690982776; 'recall': 0.697228144989339; 'f1-score': 0.6791979949874687; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
l: 5,1,CNF,4,469,52,7,[67; 67],14,0.150165,0.673077,4,[X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4772727272727273; 'recall': 0.6268656716417911; 'f1-score': 0.5419354838709678; 'support': 134}; '1.0': {'precision': 0.8293515358361775; 'recall': 0.7253731343283583; 'f1-score': 0.7738853503184715; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6533121315544523; 'recall': 0.6761194029850747; 'f1-score': 0.6579104170947196; 'support': 469}; 'weighted avg': {'precision': 0.7287575905323346; 'recall': 0.697228144989339; 'f1-score': 0.7076139599048991; 'support': 469}},{'0.0': {'precision': 0.4583333333333333; 'recall': 0.7333333333333333; 'f1-score': 0.5641025641025641; 'support': 15}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.6486486486486487; 'f1-score': 0.7384615384615384; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6577380952380952; 'recall': 0.690990990990991; 'f1-score': 0.6512820512820512; 'support': 52}; 'weighted avg': {'precision': 0.7421016483516483; 'recall': 0.6730769230769231; 'f1-score': 0.6881656804733728; 'support': 52}}
l: 5,1,CNF,5,469,52,7,[67; 67],14,0.144513,0.692308,4,[(NOT X1) OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4666666666666667; 'recall': 0.3656716417910448; 'f1-score': 0.4100418410041841; 'support': 134}; '1.0': {'precision': 0.7664835164835165; 'recall': 0.8328358208955224; 'f1-score': 0.7982832618025753; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6165750915750916; 'recall': 0.5992537313432836; 'f1-score': 0.6041625514033797; 'support': 469}; 'weighted avg': {'precision': 0.6808215593929879; 'recall': 0.6993603411513859; 'f1-score': 0.6873571415744636; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 5,1,CNF,6,469,52,7,[67; 67],14,0.153104,0.673077,5,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5188679245283019; 'recall': 0.41044776119402987; 'f1-score': 0.45833333333333337; 'support': 134}; '1.0': {'precision': 0.7823691460055097; 'recall': 0.8477611940298507; 'f1-score': 0.813753581661891; 'support': 335}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6506185352669058; 'recall': 0.6291044776119403; 'f1-score': 0.6360434574976122; 'support': 469}; 'weighted avg': {'precision': 0.7070830827263075; 'recall': 0.7228144989339019; 'f1-score': 0.7122049392823032; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
l: 5,1,CNF,7,469,52,7,[67; 67],14,0.153490,0.634615,4,[(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.43243243243243246; 'recall': 0.11940298507462686; 'f1-score': 0.1871345029239766; 'support': 134}; '1.0': {'precision': 0.7268518518518519; 'recall': 0.9373134328358209; 'f1-score': 0.8187744458930901; 'support': 335}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.5796421421421422; 'recall': 0.5283582089552239; 'f1-score': 0.5029544744085334; 'support': 469}; 'weighted avg': {'precision': 0.6427320177320177; 'recall': 0.7036247334754797; 'f1-score': 0.6383058907590576; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6875; 'recall': 0.8918918918918919; 'f1-score': 0.7764705882352941; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.34375; 'recall': 0.44594594594594594; 'f1-score': 0.38823529411764707; 'support': 52}; 'weighted avg': {'precision': 0.4891826923076923; 'recall': 0.6346153846153846; 'f1-score': 0.5524886877828055; 'support': 52}}
l: 5,1,CNF,8,469,52,7,[67; 67],14,0.154149,0.730769,6,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5157894736842106; 'recall': 0.3656716417910448; 'f1-score': 0.4279475982532751; 'support': 134}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8626865671641791; 'f1-score': 0.8152327221438647; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6442583732057416; 'recall': 0.6141791044776119; 'f1-score': 0.6215901601985698; 'support': 469}; 'weighted avg': {'precision': 0.6993164730006836; 'recall': 0.720682302771855; 'f1-score': 0.7045798296036961; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
