l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.100890,0.754717,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4624277456647399; 'recall': 0.6015037593984962; 'f1-score': 0.5228758169934641; 'support': 133}; '1.0': {'precision': 0.8203389830508474; 'recall': 0.7223880597014926; 'f1-score': 0.7682539682539682; 'support': 335}; 'accuracy': 0.688034188034188; 'macro avg': {'precision': 0.6413833643577936; 'recall': 0.6619459095499944; 'f1-score': 0.6455648926237161; 'support': 468}; 'weighted avg': {'precision': 0.7186248920842827; 'recall': 0.688034188034188; 'f1-score': 0.6985204338145513; 'support': 468}},{'0.0': {'precision': 0.5625; 'recall': 0.6; 'f1-score': 0.5806451612903225; 'support': 15}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8157894736842105; 'f1-score': 0.8266666666666665; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.7001689189189189; 'recall': 0.7078947368421052; 'f1-score': 0.7036559139784946; 'support': 53}; 'weighted avg': {'precision': 0.7599120346761856; 'recall': 0.7547169811320755; 'f1-score': 0.7570379387299654; 'support': 53}}
l: 5,1,CNF,1,469,52,14,[33; 34],14,0.296571,0.711538,4,[X1 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.34782608695652173; 'recall': 0.05970149253731343; 'f1-score': 0.1019108280254777; 'support': 134}; '1.0': {'precision': 0.7174887892376681; 'recall': 0.9552238805970149; 'f1-score': 0.8194622279129321; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.532657438097095; 'recall': 0.5074626865671642; 'f1-score': 0.4606865279692049; 'support': 469}; 'weighted avg': {'precision': 0.6118708743001977; 'recall': 0.6993603411513859; 'f1-score': 0.6144475422308023; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.07142857142857142; 'f1-score': 0.11764705882352941; 'support': 14}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.9473684210526315; 'f1-score': 0.8275862068965517; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5340136054421769; 'recall': 0.5093984962406015; 'f1-score': 0.4726166328600406; 'support': 52}; 'weighted avg': {'precision': 0.6266352694924124; 'recall': 0.7115384615384616; 'f1-score': 0.6364487439538149; 'support': 52}}
l: 5,1,CNF,2,469,52,14,[33; 34],14,0.293549,0.711538,4,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5370370370370371; 'recall': 0.43283582089552236; 'f1-score': 0.47933884297520657; 'support': 134}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8507462686567164; 'f1-score': 0.8189655172413793; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6632553606237817; 'recall': 0.6417910447761194; 'f1-score': 0.6491521801082929; 'support': 469}; 'weighted avg': {'precision': 0.7173489278752437; 'recall': 0.7313432835820896; 'f1-score': 0.7219293245939015; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.2857142857142857; 'f1-score': 0.34782608695652173; 'support': 14}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.868421052631579; 'f1-score': 0.8148148148148148; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6059431524547804; 'recall': 0.5770676691729324; 'f1-score': 0.5813204508856682; 'support': 52}; 'weighted avg': {'precision': 0.68048101769032; 'recall': 0.7115384615384616; 'f1-score': 0.6890870803914282; 'support': 52}}
l: 5,1,CNF,3,469,52,14,[33; 34],14,0.315417,0.615385,3,[X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5; 'recall': 0.6541353383458647; 'f1-score': 0.5667752442996742; 'support': 133}; '1.0': {'precision': 0.8440677966101695; 'recall': 0.7410714285714286; 'f1-score': 0.7892234548335975; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6720338983050848; 'recall': 0.6976033834586466; 'f1-score': 0.6779993495666359; 'support': 469}; 'weighted avg': {'precision': 0.7464963318998229; 'recall': 0.7164179104477612; 'f1-score': 0.7261411264732311; 'support': 469}},{'0.0': {'precision': 0.41935483870967744; 'recall': 0.8666666666666667; 'f1-score': 0.5652173913043478; 'support': 15}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.5135135135135135; 'f1-score': 0.6551724137931034; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6620583717357911; 'recall': 0.6900900900900901; 'f1-score': 0.6101949025487257; 'support': 52}; 'weighted avg': {'precision': 0.7647406357083776; 'recall': 0.6153846153846154; 'f1-score': 0.6292238496136547; 'support': 52}}
l: 5,1,CNF,4,469,52,14,[33; 34],14,0.319522,0.692308,6,[(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4948453608247423; 'recall': 0.3609022556390977; 'f1-score': 0.41739130434782606; 'support': 133}; '1.0': {'precision': 0.771505376344086; 'recall': 0.8541666666666666; 'f1-score': 0.8107344632768362; 'support': 336}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6331753685844141; 'recall': 0.6075344611528821; 'f1-score': 0.6140628838123311; 'support': 469}; 'weighted avg': {'precision': 0.6930495510475557; 'recall': 0.7142857142857143; 'f1-score': 0.6991893883566691; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9459459459459459; 'f1-score': 0.813953488372093; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5238095238095238; 'recall': 0.5063063063063064; 'f1-score': 0.46253229974160204; 'support': 52}; 'weighted avg': {'precision': 0.6043956043956045; 'recall': 0.6923076923076923; 'f1-score': 0.6112104949314252; 'support': 52}}
l: 5,1,CNF,5,469,52,14,[33; 34],14,0.321936,0.653846,5,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4090909090909091; 'recall': 0.06766917293233082; 'f1-score': 0.11612903225806451; 'support': 133}; '1.0': {'precision': 0.7225950782997763; 'recall': 0.9613095238095238; 'f1-score': 0.8250319284802043; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.5658429936953427; 'recall': 0.5144893483709273; 'f1-score': 0.4705804803691344; 'support': 469}; 'weighted avg': {'precision': 0.6336909109121872; 'recall': 0.7078891257995735; 'f1-score': 0.6239997638798961; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6938775510204082; 'recall': 0.918918918918919; 'f1-score': 0.7906976744186046; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.3469387755102041; 'recall': 0.4594594594594595; 'f1-score': 0.3953488372093023; 'support': 52}; 'weighted avg': {'precision': 0.4937205651491366; 'recall': 0.6538461538461539; 'f1-score': 0.5626118067978533; 'support': 52}}
l: 5,1,CNF,6,469,52,14,[33; 34],14,0.324979,0.692308,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.41025641025641024; 'recall': 0.12030075187969924; 'f1-score': 0.18604651162790697; 'support': 133}; '1.0': {'precision': 0.727906976744186; 'recall': 0.9315476190476191; 'f1-score': 0.8172323759791124; 'support': 336}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.5690816935002981; 'recall': 0.5259241854636592; 'f1-score': 0.5016394438035097; 'support': 469}; 'weighted avg': {'precision': 0.6378269653521302; 'recall': 0.7014925373134329; 'f1-score': 0.6382393696705616; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 5,1,CNF,7,469,52,14,[33; 34],14,0.315658,0.692308,5,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.4927536231884058; 'recall': 0.2556390977443609; 'f1-score': 0.33663366336633654; 'support': 133}; '1.0': {'precision': 0.7525; 'recall': 0.8958333333333334; 'f1-score': 0.8179347826086956; 'support': 336}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6226268115942029; 'recall': 0.5757362155388471; 'f1-score': 0.577284222987516; 'support': 469}; 'weighted avg': {'precision': 0.6788405797101448; 'recall': 0.7142857142857143; 'f1-score': 0.6814464055101161; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9459459459459459; 'f1-score': 0.813953488372093; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5238095238095238; 'recall': 0.5063063063063064; 'f1-score': 0.46253229974160204; 'support': 52}; 'weighted avg': {'precision': 0.6043956043956045; 'recall': 0.6923076923076923; 'f1-score': 0.6112104949314252; 'support': 52}}
l: 5,1,CNF,8,469,52,14,[33; 34],14,0.327167,0.692308,4,[X2 < 1.650000 OR X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.2222222222222222; 'recall': 0.03007518796992481; 'f1-score': 0.052980132450331126; 'support': 133}; '1.0': {'precision': 0.7139689578713969; 'recall': 0.9583333333333334; 'f1-score': 0.8182973316391361; 'support': 336}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.46809559004680956; 'recall': 0.4942042606516291; 'f1-score': 0.43563873204473363; 'support': 469}; 'weighted avg': {'precision': 0.5745183910455116; 'recall': 0.6950959488272921; 'f1-score': 0.6012670811229078; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
l: 5,1,CNF,9,469,52,14,[33; 34],14,0.307842,0.673077,3,[(NOT X1) OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.47368421052631576; 'recall': 0.47368421052631576; 'f1-score': 0.47368421052631576; 'support': 133}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.7916666666666666; 'f1-score': 0.7916666666666666; 'support': 336}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6326754385964912; 'recall': 0.6326754385964912; 'f1-score': 0.6326754385964912; 'support': 469}; 'weighted avg': {'precision': 0.7014925373134329; 'recall': 0.7014925373134329; 'f1-score': 0.7014925373134329; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.681386 (+- 0.027356), (mean training time) 0.313693 (+- 0.010729)
l: 5,1,CNF,0,468,53,7,[66; 67],14,0.155020,0.735849,4,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5272727272727272; 'recall': 0.43609022556390975; 'f1-score': 0.4773662551440329; 'support': 133}; '1.0': {'precision': 0.7905027932960894; 'recall': 0.844776119402985; 'f1-score': 0.8167388167388167; 'support': 335}; 'accuracy': 0.7286324786324786; 'macro avg': {'precision': 0.6588877602844083; 'recall': 0.6404331724834473; 'f1-score': 0.6470525359414248; 'support': 468}; 'weighted avg': {'precision': 0.7156959582937237; 'recall': 0.7286324786324786; 'f1-score': 0.7202931956018376; 'support': 468}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9210526315789473; 'f1-score': 0.8333333333333333; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.6661490683229814; 'recall': 0.593859649122807; 'f1-score': 0.5984848484848484; 'support': 53}; 'weighted avg': {'precision': 0.707254189616782; 'recall': 0.7358490566037735; 'f1-score': 0.7004002287021154; 'support': 53}}
l: 5,1,CNF,1,469,52,7,[67; 67],14,0.157102,0.673077,5,[(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.2727272727272727; 'recall': 0.13432835820895522; 'f1-score': 0.18000000000000002; 'support': 134}; '1.0': {'precision': 0.7121588089330024; 'recall': 0.8567164179104477; 'f1-score': 0.7777777777777778; 'support': 335}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.49244304083013757; 'recall': 0.4955223880597015; 'f1-score': 0.4788888888888889; 'support': 469}; 'weighted avg': {'precision': 0.5866069414456512; 'recall': 0.650319829424307; 'f1-score': 0.606984126984127; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9210526315789473; 'f1-score': 0.8045977011494253; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.4605263157894737; 'f1-score': 0.40229885057471265; 'support': 52}; 'weighted avg': {'precision': 0.521978021978022; 'recall': 0.6730769230769231; 'f1-score': 0.5879752431476569; 'support': 52}}
l: 5,1,CNF,2,469,52,7,[67; 67],14,0.158724,0.711538,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.5113636363636364; 'recall': 0.6716417910447762; 'f1-score': 0.5806451612903226; 'support': 134}; '1.0': {'precision': 0.8498293515358362; 'recall': 0.7432835820895523; 'f1-score': 0.7929936305732485; 'support': 335}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6805964939497362; 'recall': 0.7074626865671643; 'f1-score': 0.6868193959317855; 'support': 469}; 'weighted avg': {'precision': 0.7531248614866362; 'recall': 0.7228144989339019; 'f1-score': 0.7323226393495553; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5714285714285714; 'f1-score': 0.5161290322580646; 'support': 14}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6495798319327731; 'recall': 0.6672932330827068; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.732191338073691; 'recall': 0.7115384615384616; 'f1-score': 0.7195689860294368; 'support': 52}}
l: 5,1,CNF,3,469,52,7,[67; 67],14,0.166673,0.634615,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5555555555555556; 'recall': 0.5263157894736842; 'f1-score': 0.5405405405405405; 'support': 133}; '1.0': {'precision': 0.8163265306122449; 'recall': 0.8333333333333334; 'f1-score': 0.8247422680412372; 'support': 336}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6859410430839002; 'recall': 0.6798245614035088; 'f1-score': 0.6826414042908888; 'support': 469}; 'weighted avg': {'precision': 0.7423765526110941; 'recall': 0.746268656716418; 'f1-score': 0.7441477483022336; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.6666666666666666; 'f1-score': 0.5128205128205129; 'support': 15}; '1.0': {'precision': 0.8214285714285714; 'recall': 0.6216216216216216; 'f1-score': 0.7076923076923075; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6190476190476191; 'recall': 0.6441441441441441; 'f1-score': 0.6102564102564102; 'support': 52}; 'weighted avg': {'precision': 0.7046703296703296; 'recall': 0.6346153846153846; 'f1-score': 0.6514792899408283; 'support': 52}}
l: 5,1,CNF,4,469,52,7,[67; 67],14,0.171144,0.730769,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5352112676056338; 'recall': 0.5714285714285714; 'f1-score': 0.5527272727272726; 'support': 133}; '1.0': {'precision': 0.8256880733944955; 'recall': 0.8035714285714286; 'f1-score': 0.8144796380090498; 'support': 336}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6804496705000647; 'recall': 0.6875; 'f1-score': 0.6836034553681611; 'support': 469}; 'weighted avg': {'precision': 0.7433140538424303; 'recall': 0.7377398720682303; 'f1-score': 0.7402513553172025; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
l: 5,1,CNF,5,469,52,7,[67; 67],14,0.156846,0.692308,5,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.5277777777777778; 'recall': 0.42857142857142855; 'f1-score': 0.47302904564315357; 'support': 133}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8482142857142857; 'f1-score': 0.8177905308464848; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6586257309941521; 'recall': 0.6383928571428571; 'f1-score': 0.6454097882448192; 'support': 469}; 'weighted avg': {'precision': 0.7152614122370603; 'recall': 0.7292110874200426; 'f1-score': 0.7200223484753908; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.8108108108108109; 'f1-score': 0.7894736842105263; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6153846153846154; 'recall': 0.6054054054054054; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6804733727810651; 'recall': 0.6923076923076923; 'f1-score': 0.6853672643146328; 'support': 52}}
l: 5,1,CNF,6,469,52,7,[67; 67],14,0.174334,0.711538,6,[(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.09774436090225563; 'f1-score': 0.16352201257861632; 'support': 133}; '1.0': {'precision': 0.7291196388261851; 'recall': 0.9613095238095238; 'f1-score': 0.8292682926829269; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6145598194130926; 'recall': 0.5295269423558897; 'f1-score': 0.4963951526307716; 'support': 469}; 'weighted avg': {'precision': 0.6641454128904013; 'recall': 0.7164179104477612; 'f1-score': 0.6404745714593165; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
l: 5,1,CNF,7,469,52,7,[67; 67],14,0.168010,0.653846,3,[(NOT X1) OR X2 >= 1.650000 OR X9 < 0.895000],{'0.0': {'precision': 0.42962962962962964; 'recall': 0.43609022556390975; 'f1-score': 0.43283582089552236; 'support': 133}; '1.0': {'precision': 0.7754491017964071; 'recall': 0.7708333333333334; 'f1-score': 0.773134328358209; 'support': 336}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6025393657130184; 'recall': 0.6034617794486216; 'f1-score': 0.6029850746268657; 'support': 469}; 'weighted avg': {'precision': 0.6773808932715001; 'recall': 0.67590618336887; 'f1-score': 0.6766317665404322; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6756756756756757; 'f1-score': 0.7352941176470588; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6175115207373272; 'recall': 0.6378378378378378; 'f1-score': 0.6176470588235294; 'support': 52}; 'weighted avg': {'precision': 0.6974477135767458; 'recall': 0.6538461538461539; 'f1-score': 0.667420814479638; 'support': 52}}
l: 5,1,CNF,8,469,52,7,[67; 67],14,0.149830,0.634615,4,[X2 >= 1.650000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.39655172413793105; 'recall': 0.17293233082706766; 'f1-score': 0.24083769633507857; 'support': 133}; '1.0': {'precision': 0.732360097323601; 'recall': 0.8958333333333334; 'f1-score': 0.8058902275769746; 'support': 336}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.5644559107307661; 'recall': 0.5343828320802005; 'f1-score': 0.5233639619560266; 'support': 469}; 'weighted avg': {'precision': 0.6371308571664707; 'recall': 0.6908315565031983; 'f1-score': 0.6456514500606161; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
