l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.112307,0.698113,3,[X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3898305084745763; 'recall': 0.17164179104477612; 'f1-score': 0.23834196891191708; 'support': 134}; '1.0': {'precision': 0.7286063569682152; 'recall': 0.8922155688622755; 'f1-score': 0.8021534320323015; 'support': 334}; 'accuracy': 0.6858974358974359; 'macro avg': {'precision': 0.5592184327213957; 'recall': 0.5319286799535258; 'f1-score': 0.5202477004721093; 'support': 468}; 'weighted avg': {'precision': 0.631606434536276; 'recall': 0.6858974358974359; 'f1-score': 0.6407202353268923; 'support': 468}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.868421052631579; 'f1-score': 0.8048780487804879; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5972222222222222; 'recall': 0.5675438596491228; 'f1-score': 0.5691056910569106; 'support': 53}; 'weighted avg': {'precision': 0.6635220125786163; 'recall': 0.6981132075471698; 'f1-score': 0.6714219972388403; 'support': 53}}
l: 5,1,CNF,1,469,52,14,[33; 34],14,0.382378,0.750000,4,[X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.47619047619047616; 'recall': 0.5185185185185185; 'f1-score': 0.49645390070921985; 'support': 135}; '1.0': {'precision': 0.7981366459627329; 'recall': 0.7694610778443114; 'f1-score': 0.7835365853658538; 'support': 334}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6371635610766045; 'recall': 0.6439897981814149; 'f1-score': 0.6399952430375369; 'support': 469}; 'weighted avg': {'precision': 0.7054655736402283; 'recall': 0.697228144989339; 'f1-score': 0.700900844579829; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5714285714285714; 'f1-score': 0.5517241379310344; 'support': 14}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8157894736842105; 'f1-score': 0.8266666666666665; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6855855855855856; 'recall': 0.6936090225563909; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7558558558558559; 'recall': 0.75; 'f1-score': 0.7526436781609195; 'support': 52}}
l: 5,1,CNF,2,469,52,14,[33; 34],14,0.275620,0.673077,3,[X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000],{'0.0': {'precision': 0.2631578947368421; 'recall': 0.07462686567164178; 'f1-score': 0.11627906976744184; 'support': 134}; '1.0': {'precision': 0.7122969837587007; 'recall': 0.9164179104477612; 'f1-score': 0.8015665796344648; 'support': 335}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.4877274392477714; 'recall': 0.4955223880597015; 'f1-score': 0.4589228247009533; 'support': 469}; 'weighted avg': {'precision': 0.5839715297524554; 'recall': 0.67590618336887; 'f1-score': 0.6057701482438868; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
l: 5,1,CNF,3,469,52,14,[33; 34],14,0.270208,0.673077,4,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.504424778761062; 'recall': 0.4253731343283582; 'f1-score': 0.4615384615384615; 'support': 134}; '1.0': {'precision': 0.7837078651685393; 'recall': 0.8328358208955224; 'f1-score': 0.8075253256150507; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6440663219648006; 'recall': 0.6291044776119403; 'f1-score': 0.6345318935767561; 'support': 469}; 'weighted avg': {'precision': 0.7039126976235458; 'recall': 0.7164179104477612; 'f1-score': 0.7086719358788823; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 5,1,CNF,4,469,52,14,[33; 34],14,0.292320,0.673077,4,[(NOT X1) OR X2 < 1.650000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.25; 'recall': 0.06716417910447761; 'f1-score': 0.10588235294117648; 'support': 134}; '1.0': {'precision': 0.7113163972286374; 'recall': 0.9194029850746268; 'f1-score': 0.8020833333333334; 'support': 335}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.4806581986143187; 'recall': 0.4932835820895522; 'f1-score': 0.4539828431372549; 'support': 469}; 'weighted avg': {'precision': 0.5795117123061696; 'recall': 0.67590618336887; 'f1-score': 0.6031687675070029; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
l: 5,1,CNF,5,469,52,14,[33; 34],14,0.274463,0.576923,4,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000],{'0.0': {'precision': 0.4514285714285714; 'recall': 0.5895522388059702; 'f1-score': 0.511326860841424; 'support': 134}; '1.0': {'precision': 0.8129251700680272; 'recall': 0.7134328358208956; 'f1-score': 0.7599364069952306; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.6321768707482993; 'recall': 0.6514925373134328; 'f1-score': 0.6356316339183272; 'support': 469}; 'weighted avg': {'precision': 0.7096404275996112; 'recall': 0.6780383795309168; 'f1-score': 0.688905108094143; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4666666666666667; 'f1-score': 0.3888888888888889; 'support': 15}; '1.0': {'precision': 0.7419354838709677; 'recall': 0.6216216216216216; 'f1-score': 0.676470588235294; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5376344086021505; 'recall': 0.5441441441441441; 'f1-score': 0.5326797385620915; 'support': 52}; 'weighted avg': {'precision': 0.6240694789081886; 'recall': 0.5769230769230769; 'f1-score': 0.5935143288084463; 'support': 52}}
l: 5,1,CNF,6,469,52,14,[33; 34],14,0.291566,0.673077,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4117647058823529; 'recall': 0.1044776119402985; 'f1-score': 0.16666666666666669; 'support': 134}; '1.0': {'precision': 0.7241379310344828; 'recall': 0.9402985074626866; 'f1-score': 0.8181818181818181; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.5679513184584178; 'recall': 0.5223880597014926; 'f1-score': 0.49242424242424243; 'support': 469}; 'weighted avg': {'precision': 0.6348884381338742; 'recall': 0.7014925373134329; 'f1-score': 0.632034632034632; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; '1.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
l: 5,1,CNF,7,469,52,14,[33; 34],14,0.279064,0.846154,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4861111111111111; 'recall': 0.5223880597014925; 'f1-score': 0.5035971223021583; 'support': 134}; '1.0': {'precision': 0.803076923076923; 'recall': 0.7791044776119403; 'f1-score': 0.790909090909091; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6445940170940171; 'recall': 0.6507462686567165; 'f1-score': 0.6472531066056246; 'support': 469}; 'weighted avg': {'precision': 0.7125152625152625; 'recall': 0.7057569296375267; 'f1-score': 0.708819957021396; 'support': 469}},{'0.0': {'precision': 0.7333333333333333; 'recall': 0.7333333333333333; 'f1-score': 0.7333333333333333; 'support': 15}; '1.0': {'precision': 0.8918918918918919; 'recall': 0.8918918918918919; 'f1-score': 0.8918918918918919; 'support': 37}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8126126126126125; 'recall': 0.8126126126126125; 'f1-score': 0.8126126126126125; 'support': 52}; 'weighted avg': {'precision': 0.8461538461538461; 'recall': 0.8461538461538461; 'f1-score': 0.8461538461538461; 'support': 52}}
l: 5,1,CNF,8,469,52,14,[33; 34],14,0.285357,0.711538,4,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.48717948717948717; 'recall': 0.4253731343283582; 'f1-score': 0.4541832669322709; 'support': 134}; '1.0': {'precision': 0.78125; 'recall': 0.8208955223880597; 'f1-score': 0.8005822416302767; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6342147435897436; 'recall': 0.6231343283582089; 'f1-score': 0.6273827542812738; 'support': 469}; 'weighted avg': {'precision': 0.6972298534798534; 'recall': 0.7078891257995735; 'f1-score': 0.701611106002275; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
l: 5,1,CNF,9,469,52,14,[33; 34],14,0.369746,0.634615,3,[X3 >= 1.250000 OR X4 < 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.22807017543859648; 'recall': 0.09701492537313433; 'f1-score': 0.13612565445026178; 'support': 134}; '1.0': {'precision': 0.7063106796116505; 'recall': 0.8686567164179104; 'f1-score': 0.7791164658634537; 'support': 335}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.4671904275251235; 'recall': 0.48283582089552235; 'f1-score': 0.4576210601568578; 'support': 469}; 'weighted avg': {'precision': 0.5696705355622065; 'recall': 0.6481876332622601; 'f1-score': 0.5954048054596845; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6875; 'recall': 0.8918918918918919; 'f1-score': 0.7764705882352941; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.34375; 'recall': 0.44594594594594594; 'f1-score': 0.38823529411764707; 'support': 52}; 'weighted avg': {'precision': 0.4891826923076923; 'recall': 0.6346153846153846; 'f1-score': 0.5524886877828055; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.673984 (+- 0.083083), (mean training time) 0.300956 (+- 0.038318)
l: 5,1,CNF,0,468,53,7,[66; 67],14,0.140274,0.566038,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.5112359550561798; 'recall': 0.6791044776119403; 'f1-score': 0.5833333333333334; 'support': 134}; '1.0': {'precision': 0.8517241379310345; 'recall': 0.7395209580838323; 'f1-score': 0.7916666666666666; 'support': 334}; 'accuracy': 0.7222222222222222; 'macro avg': {'precision': 0.6814800464936072; 'recall': 0.7093127178478863; 'f1-score': 0.6875; 'support': 468}; 'weighted avg': {'precision': 0.754233931723277; 'recall': 0.7222222222222222; 'f1-score': 0.7320156695156694; 'support': 468}},{'0.0': {'precision': 0.3; 'recall': 0.4; 'f1-score': 0.34285714285714286; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.631578947368421; 'f1-score': 0.676056338028169; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5136363636363637; 'recall': 0.5157894736842106; 'f1-score': 0.509456740442656; 'support': 53}; 'weighted avg': {'precision': 0.6063464837049743; 'recall': 0.5660377358490566; 'f1-score': 0.5817546790175012; 'support': 53}}
l: 5,1,CNF,1,469,52,7,[67; 67],14,0.155391,0.711538,4,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.5; 'recall': 0.2222222222222222; 'f1-score': 0.30769230769230765; 'support': 135}; '1.0': {'precision': 0.7432762836185819; 'recall': 0.9101796407185628; 'f1-score': 0.8183041722745625; 'support': 334}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6216381418092909; 'recall': 0.5662009314703925; 'f1-score': 0.5629982399834351; 'support': 469}; 'weighted avg': {'precision': 0.6732500612550242; 'recall': 0.7121535181236673; 'f1-score': 0.6713263434502461; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.21428571428571427; 'f1-score': 0.2857142857142857; 'support': 14}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.8947368421052632; 'f1-score': 0.8192771084337349; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5920634920634921; 'recall': 0.5545112781954887; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6675213675213675; 'recall': 0.7115384615384616; 'f1-score': 0.6756255792400372; 'support': 52}}
l: 5,1,CNF,2,469,52,7,[67; 67],14,0.149590,0.807692,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.4748603351955307; 'recall': 0.6343283582089553; 'f1-score': 0.5431309904153355; 'support': 134}; '1.0': {'precision': 0.8310344827586207; 'recall': 0.7194029850746269; 'f1-score': 0.7712; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6529474089770757; 'recall': 0.6768656716417911; 'f1-score': 0.6571654952076678; 'support': 469}; 'weighted avg': {'precision': 0.7292704405977378; 'recall': 0.6950959488272921; 'f1-score': 0.7060374258329529; 'support': 469}},{'0.0': {'precision': 0.631578947368421; 'recall': 0.8; 'f1-score': 0.7058823529411765; 'support': 15}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.8108108108108109; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.770334928229665; 'recall': 0.8054054054054054; 'f1-score': 0.7815126050420168; 'support': 52}; 'weighted avg': {'precision': 0.8290393816709606; 'recall': 0.8076923076923077; 'f1-score': 0.8135100193923723; 'support': 52}}
l: 5,1,CNF,3,469,52,7,[67; 67],14,0.160948,0.769231,3,[X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.3225806451612903; 'recall': 0.07462686567164178; 'f1-score': 0.1212121212121212; 'support': 134}; '1.0': {'precision': 0.7168949771689498; 'recall': 0.9373134328358209; 'f1-score': 0.8124191461836998; 'support': 335}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.5197378111651201; 'recall': 0.5059701492537314; 'f1-score': 0.4668156336979105; 'support': 469}; 'weighted avg': {'precision': 0.6042337394524757; 'recall': 0.6908315565031983; 'f1-score': 0.6149314247632487; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.26666666666666666; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7659574468085106; 'recall': 0.972972972972973; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7829787234042553; 'recall': 0.6198198198198198; 'f1-score': 0.6285714285714286; 'support': 52}; 'weighted avg': {'precision': 0.7757774140752863; 'recall': 0.7692307692307693; 'f1-score': 0.7252747252747251; 'support': 52}}
l: 5,1,CNF,4,469,52,7,[67; 67],14,0.168047,0.673077,3,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4965986394557823; 'recall': 0.5447761194029851; 'f1-score': 0.5195729537366548; 'support': 134}; '1.0': {'precision': 0.8105590062111802; 'recall': 0.7791044776119403; 'f1-score': 0.7945205479452055; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6535788228334812; 'recall': 0.6619402985074627; 'f1-score': 0.6570467508409301; 'support': 469}; 'weighted avg': {'precision': 0.7208560442810665; 'recall': 0.7121535181236673; 'f1-score': 0.7159640924570481; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.6666666666666666; 'f1-score': 0.5405405405405405; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.6756756756756757; 'f1-score': 0.746268656716418; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6439393939393939; 'recall': 0.6711711711711712; 'f1-score': 0.6434045986284792; 'support': 52}; 'weighted avg': {'precision': 0.7240675990675991; 'recall': 0.6730769230769231; 'f1-score': 0.6869240078195301; 'support': 52}}
l: 5,1,CNF,5,469,52,7,[67; 67],14,0.156365,0.596154,5,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5494505494505495; 'recall': 0.373134328358209; 'f1-score': 0.4444444444444445; 'support': 134}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.8776119402985074; 'f1-score': 0.8246844319775597; 'support': 335}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6636141636141637; 'recall': 0.6253731343283582; 'f1-score': 0.6345644382110021; 'support': 469}; 'weighted avg': {'precision': 0.7125414268271411; 'recall': 0.7334754797441365; 'f1-score': 0.7160444355395267; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.2; 'f1-score': 0.22222222222222224; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.7567567567567568; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.475; 'recall': 0.4783783783783784; 'f1-score': 0.47474747474747475; 'support': 52}; 'weighted avg': {'precision': 0.5701923076923077; 'recall': 0.5961538461538461; 'f1-score': 0.5815850815850816; 'support': 52}}
l: 5,1,CNF,6,469,52,7,[67; 67],14,0.154477,0.692308,4,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.49137931034482757; 'recall': 0.4253731343283582; 'f1-score': 0.45599999999999996; 'support': 134}; '1.0': {'precision': 0.7818696883852692; 'recall': 0.8238805970149253; 'f1-score': 0.8023255813953487; 'support': 335}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6366244993650484; 'recall': 0.6246268656716418; 'f1-score': 0.6291627906976743; 'support': 469}; 'weighted avg': {'precision': 0.6988724375165715; 'recall': 0.7100213219616205; 'f1-score': 0.7033754152823919; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
l: 5,1,CNF,7,469,52,7,[67; 67],14,0.154557,0.692308,4,[X2 >= 1.650000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.39655172413793105; 'recall': 0.17164179104477612; 'f1-score': 0.23958333333333334; 'support': 134}; '1.0': {'precision': 0.7299270072992701; 'recall': 0.8955223880597015; 'f1-score': 0.804289544235925; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.5632393657186006; 'recall': 0.5335820895522388; 'f1-score': 0.5219364387846291; 'support': 469}; 'weighted avg': {'precision': 0.6346769263960305; 'recall': 0.6886993603411514; 'f1-score': 0.6429449125494703; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 5,1,CNF,8,469,52,7,[67; 67],14,0.152929,0.750000,5,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4552238805970149; 'recall': 0.4552238805970149; 'f1-score': 0.4552238805970149; 'support': 134}; '1.0': {'precision': 0.7820895522388059; 'recall': 0.7820895522388059; 'f1-score': 0.7820895522388059; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.6186567164179104; 'recall': 0.6186567164179104; 'f1-score': 0.6186567164179104; 'support': 469}; 'weighted avg': {'precision': 0.6886993603411514; 'recall': 0.6886993603411514; 'f1-score': 0.6886993603411514; 'support': 469}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.4666666666666667; 'f1-score': 0.5185185185185186; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.8648648648648649; 'f1-score': 0.8311688311688312; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6916666666666667; 'recall': 0.6657657657657658; 'f1-score': 0.6748436748436749; 'support': 52}; 'weighted avg': {'precision': 0.7375; 'recall': 0.75; 'f1-score': 0.7409812409812411; 'support': 52}}
