l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.187240,0.622642,3,[(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000],{'0.0': {'precision': 0.21153846153846154; 'recall': 0.16541353383458646; 'f1-score': 0.18565400843881855; 'support': 133}; '1.0': {'precision': 0.695054945054945; 'recall': 0.755223880597015; 'f1-score': 0.7238912732474962; 'support': 335}; 'accuracy': 0.5876068376068376; 'macro avg': {'precision': 0.4532967032967033; 'recall': 0.4603187072158007; 'f1-score': 0.4547726408431574; 'support': 468}; 'weighted avg': {'precision': 0.5576453461068845; 'recall': 0.5876068376068376; 'f1-score': 0.5709306830347738; 'support': 468}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.4935064935064935; 'recall': 0.49473684210526314; 'f1-score': 0.4903846153846154; 'support': 53}; 'weighted avg': {'precision': 0.5893163440333251; 'recall': 0.6226415094339622; 'f1-score': 0.6030478955007257; 'support': 53}}
l: 5,1,CNF,1,469,52,14,[33; 34],14,0.289443,0.634615,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.36923076923076925; 'recall': 0.1791044776119403; 'f1-score': 0.24120603015075376; 'support': 134}; '1.0': {'precision': 0.7277227722772277; 'recall': 0.8776119402985074; 'f1-score': 0.7956698240866036; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.5484767707539985; 'recall': 0.5283582089552239; 'f1-score': 0.5184379271186786; 'support': 469}; 'weighted avg': {'precision': 0.6252964856925254; 'recall': 0.6780383795309168; 'f1-score': 0.6372515972477893; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.07142857142857142; 'f1-score': 0.09523809523809523; 'support': 14}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8421052631578947; 'f1-score': 0.7710843373493975; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.426984126984127; 'recall': 0.45676691729323304; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5581196581196581; 'recall': 0.6346153846153846; 'f1-score': 0.5891257337040469; 'support': 52}}
l: 5,1,CNF,2,469,52,14,[33; 34],14,0.267585,0.730769,4,[(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.45614035087719296; 'recall': 0.3880597014925373; 'f1-score': 0.4193548387096774; 'support': 134}; '1.0': {'precision': 0.7690140845070422; 'recall': 0.8149253731343283; 'f1-score': 0.7913043478260869; 'support': 335}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6125772176921176; 'recall': 0.6014925373134328; 'f1-score': 0.6053295932678822; 'support': 469}; 'weighted avg': {'precision': 0.6796215891842281; 'recall': 0.6929637526652452; 'f1-score': 0.6850330595071128; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5; 'f1-score': 0.5; 'support': 14}; '1.0': {'precision': 0.8157894736842105; 'recall': 0.8157894736842105; 'f1-score': 0.8157894736842104; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6578947368421053; 'recall': 0.6578947368421053; 'f1-score': 0.6578947368421052; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 5,1,CNF,3,469,52,14,[33; 34],14,0.292674,0.596154,3,[X3 >= 1.250000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4489795918367347; 'recall': 0.6616541353383458; 'f1-score': 0.5349544072948328; 'support': 133}; '1.0': {'precision': 0.8351648351648352; 'recall': 0.6785714285714286; 'f1-score': 0.748768472906404; 'support': 336}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.6420722135007849; 'recall': 0.6701127819548872; 'f1-score': 0.6418614401006184; 'support': 469}; 'weighted avg': {'precision': 0.7256496169076128; 'recall': 0.673773987206823; 'f1-score': 0.6881346334046152; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.6; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.5945945945945946; 'f1-score': 0.676923076923077; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5803571428571428; 'recall': 0.5972972972972973; 'f1-score': 0.5692307692307692; 'support': 52}; 'weighted avg': {'precision': 0.667239010989011; 'recall': 0.5961538461538461; 'f1-score': 0.6147928994082841; 'support': 52}}
l: 5,1,CNF,4,469,52,14,[33; 34],14,0.301746,0.711538,4,[X1 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5166666666666667; 'recall': 0.23308270676691728; 'f1-score': 0.32124352331606215; 'support': 133}; '1.0': {'precision': 0.7506112469437652; 'recall': 0.9136904761904762; 'f1-score': 0.8241610738255033; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.633638956805216; 'recall': 0.5733865914786967; 'f1-score': 0.5727022985707827; 'support': 469}; 'weighted avg': {'precision': 0.6842687540293642; 'recall': 0.720682302771855; 'f1-score': 0.6815426639795423; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
l: 5,1,CNF,5,469,52,14,[33; 34],14,0.286612,0.692308,6,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5172413793103449; 'recall': 0.3383458646616541; 'f1-score': 0.40909090909090906; 'support': 133}; '1.0': {'precision': 0.7696335078534031; 'recall': 0.875; 'f1-score': 0.818941504178273; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6434374435818739; 'recall': 0.6066729323308271; 'f1-score': 0.6140162066345911; 'support': 469}; 'weighted avg': {'precision': 0.6980596206546255; 'recall': 0.7228144989339019; 'f1-score': 0.7027152160191699; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
l: 5,1,CNF,6,469,52,14,[33; 34],14,0.312482,0.730769,4,[X1 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5087719298245614; 'recall': 0.21804511278195488; 'f1-score': 0.3052631578947368; 'support': 133}; '1.0': {'precision': 0.7475728155339806; 'recall': 0.9166666666666666; 'f1-score': 0.8235294117647058; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.628172372679271; 'recall': 0.5673558897243107; 'f1-score': 0.5643962848297213; 'support': 469}; 'weighted avg': {'precision': 0.6798531613775781; 'recall': 0.7185501066098081; 'f1-score': 0.6765583845478489; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
l: 5,1,CNF,7,469,52,14,[33; 34],14,0.305523,0.711538,5,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5128205128205128; 'recall': 0.3007518796992481; 'f1-score': 0.3791469194312796; 'support': 133}; '1.0': {'precision': 0.7621483375959079; 'recall': 0.8869047619047619; 'f1-score': 0.8198074277854195; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6374844252082104; 'recall': 0.593828320802005; 'f1-score': 0.5994771736083495; 'support': 469}; 'weighted avg': {'precision': 0.691443432062587; 'recall': 0.720682302771855; 'f1-score': 0.6948440000432008; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7567567567567568; 'f1-score': 0.7887323943661971; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6617647058823529; 'recall': 0.6783783783783783; 'f1-score': 0.6670934699103712; 'support': 52}; 'weighted avg': {'precision': 0.7302036199095022; 'recall': 0.7115384615384616; 'f1-score': 0.7185560917955284; 'support': 52}}
l: 5,1,CNF,8,469,52,14,[33; 34],14,0.292972,0.750000,4,[X1 OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4473684210526316; 'recall': 0.2556390977443609; 'f1-score': 0.3253588516746411; 'support': 133}; '1.0': {'precision': 0.7480916030534351; 'recall': 0.875; 'f1-score': 0.8065843621399177; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.5977300120530333; 'recall': 0.5653195488721805; 'f1-score': 0.5659716069072794; 'support': 469}; 'weighted avg': {'precision': 0.662811894724849; 'recall': 0.6993603411513859; 'f1-score': 0.6701174263363318; 'support': 469}},{'0.0': {'precision': 0.625; 'recall': 0.3333333333333333; 'f1-score': 0.43478260869565216; 'support': 15}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.918918918918919; 'f1-score': 0.8395061728395061; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6988636363636364; 'recall': 0.6261261261261262; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7301136363636365; 'recall': 0.75; 'f1-score': 0.7227589908749329; 'support': 52}}
l: 5,1,CNF,9,469,52,14,[33; 34],14,0.288050,0.769231,4,[X1 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4915254237288136; 'recall': 0.21804511278195488; 'f1-score': 0.3020833333333333; 'support': 133}; '1.0': {'precision': 0.7463414634146341; 'recall': 0.9107142857142857; 'f1-score': 0.8203753351206434; 'support': 336}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6189334435717239; 'recall': 0.5643796992481203; 'f1-score': 0.5612293342269884; 'support': 469}; 'weighted avg': {'precision': 0.6740801984291029; 'recall': 0.7142857142857143; 'f1-score': 0.6733970062555853; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.26666666666666666; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7659574468085106; 'recall': 0.972972972972973; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7829787234042553; 'recall': 0.6198198198198198; 'f1-score': 0.6285714285714286; 'support': 52}; 'weighted avg': {'precision': 0.7757774140752863; 'recall': 0.7692307692307693; 'f1-score': 0.7252747252747251; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.698730 (+- 0.051112), (mean training time) 0.292269 (+- 0.011774)
l: 5,1,CNF,0,468,53,7,[66; 67],14,0.161014,0.679245,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5434782608695652; 'recall': 0.5639097744360902; 'f1-score': 0.5535055350553505; 'support': 133}; '1.0': {'precision': 0.8242424242424242; 'recall': 0.8119402985074626; 'f1-score': 0.8180451127819549; 'support': 335}; 'accuracy': 0.7414529914529915; 'macro avg': {'precision': 0.6838603425559947; 'recall': 0.6879250364717764; 'f1-score': 0.6857753239186527; 'support': 468}; 'weighted avg': {'precision': 0.7444526085830434; 'recall': 0.7414529914529915; 'f1-score': 0.7428661302228985; 'support': 468}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7631578947368421; 'f1-score': 0.7733333333333334; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.6106418918918919; 'recall': 0.6149122807017544; 'f1-score': 0.61247311827957; 'support': 53}; 'weighted avg': {'precision': 0.6857789393166751; 'recall': 0.6792452830188679; 'f1-score': 0.6822803814161088; 'support': 53}}
l: 5,1,CNF,1,469,52,7,[67; 67],14,0.153440,0.711538,5,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4583333333333333; 'recall': 0.08208955223880597; 'f1-score': 0.13924050632911394; 'support': 134}; '1.0': {'precision': 0.7235955056179775; 'recall': 0.9611940298507463; 'f1-score': 0.8256410256410255; 'support': 335}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.5909644194756554; 'recall': 0.5216417910447761; 'f1-score': 0.4824407659850697; 'support': 469}; 'weighted avg': {'precision': 0.6478063135366506; 'recall': 0.7100213219616205; 'f1-score': 0.6295265915519079; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7254901960784313; 'recall': 0.9736842105263158; 'f1-score': 0.8314606741573034; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3627450980392157; 'recall': 0.4868421052631579; 'f1-score': 0.4157303370786517; 'support': 52}; 'weighted avg': {'precision': 0.5301659125188537; 'recall': 0.7115384615384616; 'f1-score': 0.6076058772687987; 'support': 52}}
l: 5,1,CNF,2,469,52,7,[67; 67],14,0.143648,0.653846,3,[X2 >= 1.650000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4816753926701571; 'recall': 0.6865671641791045; 'f1-score': 0.5661538461538461; 'support': 134}; '1.0': {'precision': 0.8489208633093526; 'recall': 0.7044776119402985; 'f1-score': 0.7699836867862969; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6652981279897549; 'recall': 0.6955223880597015; 'f1-score': 0.6680687664700715; 'support': 469}; 'weighted avg': {'precision': 0.7439935859838682; 'recall': 0.6993603411513859; 'f1-score': 0.7117465894627395; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5714285714285714; 'f1-score': 0.47058823529411764; 'support': 14}; '1.0': {'precision': 0.8125; 'recall': 0.6842105263157895; 'f1-score': 0.742857142857143; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.60625; 'recall': 0.6278195488721805; 'f1-score': 0.6067226890756303; 'support': 52}; 'weighted avg': {'precision': 0.7014423076923078; 'recall': 0.6538461538461539; 'f1-score': 0.6695539754363284; 'support': 52}}
l: 5,1,CNF,3,469,52,7,[67; 67],14,0.168284,0.673077,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5419847328244275; 'recall': 0.5338345864661654; 'f1-score': 0.537878787878788; 'support': 133}; '1.0': {'precision': 0.8165680473372781; 'recall': 0.8214285714285714; 'f1-score': 0.8189910979228485; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6792763900808527; 'recall': 0.6776315789473684; 'f1-score': 0.6784349429008183; 'support': 469}; 'weighted avg': {'precision': 0.7387011372515443; 'recall': 0.7398720682302772; 'f1-score': 0.739272681641697; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
l: 5,1,CNF,4,469,52,7,[67; 67],14,0.271717,0.730769,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5277777777777778; 'recall': 0.5714285714285714; 'f1-score': 0.5487364620938627; 'support': 133}; '1.0': {'precision': 0.8246153846153846; 'recall': 0.7976190476190477; 'f1-score': 0.81089258698941; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6761965811965812; 'recall': 0.6845238095238095; 'f1-score': 0.6798145245416364; 'support': 469}; 'weighted avg': {'precision': 0.7404375558106903; 'recall': 0.7334754797441365; 'f1-score': 0.7365498053026129; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
l: 5,1,CNF,5,469,52,7,[67; 67],14,0.169271,0.730769,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5172413793103449; 'recall': 0.5639097744360902; 'f1-score': 0.5395683453237411; 'support': 133}; '1.0': {'precision': 0.8209876543209876; 'recall': 0.7916666666666666; 'f1-score': 0.8060606060606059; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6691145168156662; 'recall': 0.6777882205513784; 'f1-score': 0.6728144756921735; 'support': 469}; 'weighted avg': {'precision': 0.7348506509597605; 'recall': 0.7270788912579957; 'f1-score': 0.7304881739113459; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
l: 5,1,CNF,6,469,52,7,[67; 67],14,0.165010,0.711538,5,[X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.574468085106383; 'recall': 0.20300751879699247; 'f1-score': 0.30000000000000004; 'support': 133}; '1.0': {'precision': 0.7488151658767772; 'recall': 0.9404761904761905; 'f1-score': 0.8337730870712401; 'support': 336}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6616416254915801; 'recall': 0.5717418546365914; 'f1-score': 0.5668865435356201; 'support': 469}; 'weighted avg': {'precision': 0.6993734564045758; 'recall': 0.7313432835820896; 'f1-score': 0.6824045996928286; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
l: 5,1,CNF,7,469,52,7,[67; 67],14,0.150150,0.673077,6,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5447154471544715; 'recall': 0.5037593984962406; 'f1-score': 0.5234375; 'support': 133}; '1.0': {'precision': 0.8092485549132948; 'recall': 0.8333333333333334; 'f1-score': 0.8211143695014663; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6769820010338832; 'recall': 0.668546365914787; 'f1-score': 0.6722759347507332; 'support': 469}; 'weighted avg': {'precision': 0.7342317034593001; 'recall': 0.7398720682302772; 'f1-score': 0.7366985408368715; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.6666666666666666; 'f1-score': 0.5405405405405405; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.6756756756756757; 'f1-score': 0.746268656716418; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6439393939393939; 'recall': 0.6711711711711712; 'f1-score': 0.6434045986284792; 'support': 52}; 'weighted avg': {'precision': 0.7240675990675991; 'recall': 0.6730769230769231; 'f1-score': 0.6869240078195301; 'support': 52}}
l: 5,1,CNF,8,469,52,7,[67; 67],14,0.152380,0.750000,5,[X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.28125; 'recall': 0.06766917293233082; 'f1-score': 0.1090909090909091; 'support': 133}; '1.0': {'precision': 0.7162471395881007; 'recall': 0.9315476190476191; 'f1-score': 0.8098318240620958; 'support': 336}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.49874856979405036; 'recall': 0.499608395989975; 'f1-score': 0.45946136657650244; 'support': 469}; 'weighted avg': {'precision': 0.5928897417944602; 'recall': 0.6865671641791045; 'f1-score': 0.611114251159819; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.13333333333333333; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.74; 'recall': 1.0; 'f1-score': 0.8505747126436781; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.87; 'recall': 0.5666666666666667; 'f1-score': 0.5429344151453684; 'support': 52}; 'weighted avg': {'precision': 0.815; 'recall': 0.75; 'f1-score': 0.6730899256254226; 'support': 52}}
