l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],296,580.051583,0.675196,5,[X3 == 6 OR X3 == 8 OR X6 == 12 OR X7 == 5 OR X13 == 21],{'0': {'precision': 0.7736779133764058; 'recall': 0.8073715227488388; 'f1-score': 0.7901656972481549; 'support': 20023}; '1': {'precision': 0.29603942325241833; 'recall': 0.25539285151944574; 'f1-score': 0.274218089602705; 'support': 6351}; 'accuracy': 0.6744521119284144; 'macro avg': {'precision': 0.5348586683144121; 'recall': 0.5313821871341423; 'f1-score': 0.5321918934254299; 'support': 26374}; 'weighted avg': {'precision': 0.6586600150379875; 'recall': 0.6744521119284144; 'f1-score': 0.6659227588938571; 'support': 26374}},{'0': {'precision': 0.7766188613646241; 'recall': 0.8031460674157304; 'f1-score': 0.7896597437030491; 'support': 2225}; '1': {'precision': 0.3047619047619048; 'recall': 0.2719546742209632; 'f1-score': 0.28742514970059885; 'support': 706}; 'accuracy': 0.6751961787785739; 'macro avg': {'precision': 0.5406903830632644; 'recall': 0.5375503708183468; 'f1-score': 0.538542446701824; 'support': 2931}; 'weighted avg': {'precision': 0.662961061514225; 'recall': 0.6751961787785739; 'f1-score': 0.6686847783786787; 'support': 2931}}
l: 5,1,CNF,0,26374,2931,824,[32; 33],296,39.450086,0.724326,11,[X0 >= 61.500000 OR X1 == 1 OR X3 == 10 OR X3 == 12 OR X4 >= 14.500000 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 9 OR X13 == 19 OR X13 == 41],{'0': {'precision': 0.8255395683453237; 'recall': 0.8252509613943965; 'f1-score': 0.8253952396413496; 'support': 20023}; '1': {'precision': 0.4496697074551746; 'recall': 0.45016532829475675; 'f1-score': 0.4499173813832717; 'support': 6351}; 'accuracy': 0.7349283385152043; 'macro avg': {'precision': 0.6376046379002491; 'recall': 0.6377081448445766; 'f1-score': 0.6376563105123106; 'support': 26374}; 'weighted avg': {'precision': 0.7350280992275054; 'recall': 0.7349283385152043; 'f1-score': 0.7349781668500759; 'support': 26374}},{'0': {'precision': 0.8153093012906097; 'recall': 0.8233707865168539; 'f1-score': 0.8193202146690519; 'support': 2225}; '1': {'precision': 0.42543859649122806; 'recall': 0.4121813031161473; 'f1-score': 0.418705035971223; 'support': 706}; 'accuracy': 0.7243261685431593; 'macro avg': {'precision': 0.6203739488909189; 'recall': 0.6177760448165006; 'f1-score': 0.6190126253201375; 'support': 2931}; 'weighted avg': {'precision': 0.7213998104723349; 'recall': 0.7243261685431593; 'f1-score': 0.7228226656548359; 'support': 2931}}
l: 5,1,CNF,1,26374,2931,824,[32; 33],296,70.103865,0.701126,7,[X1 == 5 OR X1 == 6 OR X6 == 11 OR X6 == 12 OR X10 >= 4973.500000 OR X11 >= 1568.500000 OR X13 == 41],{'0': {'precision': 0.8248678096458901; 'recall': 0.7713129900614294; 'f1-score': 0.7971919682031695; 'support': 20023}; '1': {'precision': 0.40151614168082606; 'recall': 0.4837033538025508; 'f1-score': 0.4387944579345808; 'support': 6351}; 'accuracy': 0.7020550542200652; 'macro avg': {'precision': 0.6131919756633581; 'recall': 0.6275081719319902; 'f1-score': 0.6179932130688751; 'support': 26374}; 'weighted avg': {'precision': 0.7229224678984828; 'recall': 0.7020550542200652; 'f1-score': 0.7108879343927575; 'support': 26374}},{'0': {'precision': 0.8201233981964879; 'recall': 0.7766292134831461; 'f1-score': 0.7977839335180056; 'support': 2225}; '1': {'precision': 0.39684466019417475; 'recall': 0.4631728045325779; 'f1-score': 0.42745098039215684; 'support': 706}; 'accuracy': 0.7011258955987717; 'macro avg': {'precision': 0.6084840291953313; 'recall': 0.619901009007862; 'f1-score': 0.6126174569550812; 'support': 2931}; 'weighted avg': {'precision': 0.7181668000969884; 'recall': 0.7011258955987717; 'f1-score': 0.7085805678043073; 'support': 2931}}
l: 5,1,CNF,2,26374,2931,824,[32; 33],296,36.613198,0.754009,5,[X1 == 6 OR X3 == 14 OR X6 == 4 OR X10 >= 4243.500000 OR X13 == 31],{'0': {'precision': 0.8357406116147027; 'recall': 0.8380362583029516; 'f1-score': 0.8368868606767911; 'support': 20023}; '1': {'precision': 0.4849110546378653; 'recall': 0.480711698945048; 'f1-score': 0.48280224559183993; 'support': 6351}; 'accuracy': 0.7519905967998787; 'macro avg': {'precision': 0.660325833126284; 'recall': 0.6593739786239998; 'f1-score': 0.6598445531343156; 'support': 26374}; 'weighted avg': {'precision': 0.7512589813591519; 'recall': 0.7519905967998787; 'f1-score': 0.7516213950513825; 'support': 26374}},{'0': {'precision': 0.8387387387387387; 'recall': 0.8368539325842697; 'f1-score': 0.8377952755905512; 'support': 2225}; '1': {'precision': 0.48945147679324896; 'recall': 0.49291784702549574; 'f1-score': 0.49117854622441776; 'support': 706}; 'accuracy': 0.7540088706925964; 'macro avg': {'precision': 0.6640951077659938; 'recall': 0.6648858898048827; 'f1-score': 0.6644869109074845; 'support': 2931}; 'weighted avg': {'precision': 0.7546047206788562; 'recall': 0.7540088706925964; 'f1-score': 0.7543045178517283; 'support': 2931}}
l: 5,1,CNF,3,26374,2931,824,[32; 33],296,37.744996,0.736267,7,[X1 == 6 OR X3 == 7 OR X3 == 14 OR X6 == 10 OR X10 >= 4243.500000 OR X11 >= 1923.000000 OR X13 == 9],{'0': {'precision': 0.8301621958827199; 'recall': 0.7975328372371773; 'f1-score': 0.8135204666445911; 'support': 20023}; '1': {'precision': 0.43205379658167553; 'recall': 0.485592820028342; 'f1-score': 0.45726147231077174; 'support': 6351}; 'accuracy': 0.7224160157731099; 'macro avg': {'precision': 0.6311079962321977; 'recall': 0.6415628286327596; 'f1-score': 0.6353909694776814; 'support': 26374}; 'weighted avg': {'precision': 0.7342955679930964; 'recall': 0.7224160157731099; 'f1-score': 0.7277313988879335; 'support': 26374}},{'0': {'precision': 0.84375; 'recall': 0.8008988764044944; 'f1-score': 0.8217661978326032; 'support': 2225}; '1': {'precision': 0.4590964590964591; 'recall': 0.5325779036827195; 'f1-score': 0.4931147540983606; 'support': 706}; 'accuracy': 0.7362674854998295; 'macro avg': {'precision': 0.6514232295482295; 'recall': 0.666738390043607; 'f1-score': 0.6574404759654819; 'support': 2931}; 'weighted avg': {'precision': 0.7510971853026612; 'recall': 0.7362674854998295; 'f1-score': 0.7426027999218644; 'support': 2931}}
l: 5,1,CNF,4,26374,2931,824,[32; 33],296,56.573354,0.800409,9,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X10 >= 3120.000000 OR X11 >= 1923.000000 OR X13 == 10 OR X13 == 21 OR X13 == 34],{'0': {'precision': 0.8336460573886779; 'recall': 0.9097537831493783; 'f1-score': 0.8700386874910446; 'support': 20023}; '1': {'precision': 0.6004864028299801; 'recall': 0.4276491891040781; 'f1-score': 0.49954018760345786; 'support': 6351}; 'accuracy': 0.7936604231440054; 'macro avg': {'precision': 0.717066230109329; 'recall': 0.6687014861267282; 'f1-score': 0.6847894375472512; 'support': 26374}; 'weighted avg': {'precision': 0.7774999678269016; 'recall': 0.7936604231440054; 'f1-score': 0.7808206707781431; 'support': 26374}},{'0': {'precision': 0.840531561461794; 'recall': 0.9096629213483146; 'f1-score': 0.8737319231599395; 'support': 2225}; '1': {'precision': 0.615678776290631; 'recall': 0.45609065155807366; 'f1-score': 0.5240032546786004; 'support': 706}; 'accuracy': 0.8004094165813715; 'macro avg': {'precision': 0.7281051688762125; 'recall': 0.6828767864531942; 'f1-score': 0.6988675889192699; 'support': 2931}; 'weighted avg': {'precision': 0.7863705016423327; 'recall': 0.8004094165813715; 'f1-score': 0.789491581997256; 'support': 2931}}
l: 5,1,CNF,5,26375,2930,824,[32; 33],296,83.206442,0.748805,9,[X3 == 12 OR X4 >= 13.500000 OR X6 == 4 OR X6 == 14 OR X10 >= 6618.500000 OR X13 == 2 OR X13 == 11 OR X13 == 20 OR X13 == 21],{'0': {'precision': 0.8497982828178339; 'recall': 0.8205563601857864; 'f1-score': 0.834921360876083; 'support': 20023}; '1': {'precision': 0.48970316716375517; 'recall': 0.5428211586901763; 'f1-score': 0.5148958411110283; 'support': 6352}; 'accuracy': 0.7536682464454977; 'macro avg': {'precision': 0.6697507249907946; 'recall': 0.6816887594379814; 'f1-score': 0.6749086009935557; 'support': 26375}; 'weighted avg': {'precision': 0.7630750913624894; 'recall': 0.7536682464454977; 'f1-score': 0.7578482954145616; 'support': 26375}},{'0': {'precision': 0.8426138978370916; 'recall': 0.8229213483146067; 'f1-score': 0.8326512050932242; 'support': 2225}; '1': {'precision': 0.4795244385733157; 'recall': 0.5148936170212766; 'f1-score': 0.4965800273597811; 'support': 705}; 'accuracy': 0.7488054607508532; 'macro avg': {'precision': 0.6610691682052037; 'recall': 0.6689074826679416; 'f1-score': 0.6646156162265027; 'support': 2930}; 'weighted avg': {'precision': 0.7552493692429066; 'recall': 0.7488054607508532; 'f1-score': 0.7517876623280102; 'support': 2930}}
l: 5,1,CNF,6,26375,2930,824,[32; 33],296,86.957134,0.768942,6,[X1 == 5 OR X6 == 14 OR X10 >= 5119.000000 OR X11 >= 1551.500000 OR X13 == 1 OR X13 == 41],{'0': {'precision': 0.8184456334451801; 'recall': 0.901463317185237; 'f1-score': 0.8579508995413171; 'support': 20023}; '1': {'precision': 0.5433927331636196; 'recall': 0.369647355163728; 'f1-score': 0.43998875667572385; 'support': 6352}; 'accuracy': 0.7733838862559241; 'macro avg': {'precision': 0.6809191833043998; 'recall': 0.6355553361744825; 'f1-score': 0.6489698281085204; 'support': 26375}; 'weighted avg': {'precision': 0.7522035093659963; 'recall': 0.7733838862559241; 'f1-score': 0.7572913533239808; 'support': 26375}},{'0': {'precision': 0.813614262560778; 'recall': 0.9024719101123595; 'f1-score': 0.8557425953547838; 'support': 2225}; '1': {'precision': 0.5303030303030303; 'recall': 0.3475177304964539; 'f1-score': 0.4198800342759212; 'support': 705}; 'accuracy': 0.7689419795221843; 'macro avg': {'precision': 0.6719586464319041; 'recall': 0.6249948203044067; 'f1-score': 0.6378113148153525; 'support': 2930}; 'weighted avg': {'precision': 0.745445518962924; 'recall': 0.7689419795221843; 'f1-score': 0.750867815299972; 'support': 2930}}
l: 5,1,CNF,7,26375,2930,824,[32; 33],296,91.737534,0.692150,7,[X1 == 7 OR X3 == 5 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X6 == 10 OR X8 == 3],{'0': {'precision': 0.7972532358462603; 'recall': 0.8059731308994657; 'f1-score': 0.8015894697628213; 'support': 20023}; '1': {'precision': 0.36654165987281917; 'recall': 0.353904282115869; 'f1-score': 0.3601121345614738; 'support': 6352}; 'accuracy': 0.6970995260663507; 'macro avg': {'precision': 0.5818974478595398; 'recall': 0.5799387065076673; 'f1-score': 0.5808508021621476; 'support': 26375}; 'weighted avg': {'precision': 0.6935231910848082; 'recall': 0.6970995260663507; 'f1-score': 0.6952666628168892; 'support': 26375}},{'0': {'precision': 0.7954443948191157; 'recall': 0.8004494382022472; 'f1-score': 0.7979390681003585; 'support': 2225}; '1': {'precision': 0.35745296671490595; 'recall': 0.350354609929078; 'f1-score': 0.3538681948424069; 'support': 705}; 'accuracy': 0.6921501706484642; 'macro avg': {'precision': 0.5764486807670108; 'recall': 0.5754020240656627; 'f1-score': 0.5759036314713827; 'support': 2930}; 'weighted avg': {'precision': 0.6900573788418229; 'recall': 0.6921501706484642; 'f1-score': 0.6910892504734453; 'support': 2930}}
l: 5,1,CNF,8,26375,2930,824,[32; 33],296,120.967256,0.755973,7,[X1 == 2 OR X1 == 5 OR X5 == 1 OR X6 == 4 OR X10 >= 4826.000000 OR X13 == 22 OR X13 == 24],{'0': {'precision': 0.8360271375835578; 'recall': 0.8369456652017578; 'f1-score': 0.836486149238832; 'support': 20024}; '1': {'precision': 0.4841207141728551; 'recall': 0.4824437096520233; 'f1-score': 0.4832807570977918; 'support': 6351}; 'accuracy': 0.7515829383886256; 'macro avg': {'precision': 0.6600739258782065; 'recall': 0.6596946874268905; 'f1-score': 0.6598834531683119; 'support': 26375}; 'weighted avg': {'precision': 0.7512894050686243; 'recall': 0.7515829383886256; 'f1-score': 0.7514356299786331; 'support': 26375}},{'0': {'precision': 0.838796587337225; 'recall': 0.8399280575539568; 'f1-score': 0.8393619411368233; 'support': 2224}; '1': {'precision': 0.49359886201991465; 'recall': 0.4915014164305949; 'f1-score': 0.4925479063165365; 'support': 706}; 'accuracy': 0.7559726962457338; 'macro avg': {'precision': 0.6661977246785697; 'recall': 0.6657147369922759; 'f1-score': 0.6659549237266799; 'support': 2930}; 'weighted avg': {'precision': 0.7556192514757843; 'recall': 0.7559726962457338; 'f1-score': 0.7557951463985563; 'support': 2930}}
l: 5,1,CNF,9,26375,2930,824,[32; 33],296,84.788827,0.713652,5,[X1 == 7 OR X5 == 1 OR X6 == 11 OR X6 == 12 OR X10 >= 7073.500000],{'0': {'precision': 0.7997431995434658; 'recall': 0.8398421893727527; 'f1-score': 0.8193023482412549; 'support': 20024}; '1': {'precision': 0.40022442491116517; 'recall': 0.3369548102660998; 'f1-score': 0.3658745084629851; 'support': 6351}; 'accuracy': 0.7187488151658767; 'macro avg': {'precision': 0.5999838122273156; 'recall': 0.5883984998194263; 'f1-score': 0.59258842835212; 'support': 26375}; 'weighted avg': {'precision': 0.7035405933751343; 'recall': 0.7187488151658767; 'f1-score': 0.7101186435803339; 'support': 26375}},{'0': {'precision': 0.7981058975462764; 'recall': 0.8336330935251799; 'f1-score': 0.8154827358698042; 'support': 2224}; '1': {'precision': 0.3904448105436573; 'recall': 0.3356940509915014; 'f1-score': 0.361005331302361; 'support': 706}; 'accuracy': 0.7136518771331058; 'macro avg': {'precision': 0.5942753540449668; 'recall': 0.5846635722583406; 'f1-score': 0.5882440335860826; 'support': 2930}; 'weighted avg': {'precision': 0.6998776629306283; 'recall': 0.7136518771331058; 'f1-score': 0.7059738458955329; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [32, 33], 'n_partitions': 824}, (mean val acc cv) 0.739566 (+- 0.031255), (mean training time) 70.814269 (+- 26.481808)
l: 5,1,CNF,0,26374,2931,412,[64; 65],296,66.603932,0.770044,10,[X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 11 OR X10 >= 3048.000000 OR X11 >= 1820.500000 OR X13 == 21 OR X13 == 22 OR X13 == 37],{'0': {'precision': 0.8359526169238756; 'recall': 0.8846326724267093; 'f1-score': 0.8596039988352907; 'support': 20023}; '1': {'precision': 0.5544840887174542; 'recall': 0.45268461659581166; 'f1-score': 0.4984396671289876; 'support': 6351}; 'accuracy': 0.78061727458861; 'macro avg': {'precision': 0.6952183528206649; 'recall': 0.6686586445112604; 'f1-score': 0.6790218329821391; 'support': 26374}; 'weighted avg': {'precision': 0.7681734926864074; 'recall': 0.78061727458861; 'f1-score': 0.7726336996517489; 'support': 26374}},{'0': {'precision': 0.8248847926267281; 'recall': 0.8849438202247191; 'f1-score': 0.8538594969644404; 'support': 2225}; '1': {'precision': 0.5294117647058824; 'recall': 0.40793201133144474; 'f1-score': 0.46080000000000004; 'support': 706}; 'accuracy': 0.770044353462982; 'macro avg': {'precision': 0.6771482786663052; 'recall': 0.646437915778082; 'f1-score': 0.6573297484822203; 'support': 2931}; 'weighted avg': {'precision': 0.7537131932708369; 'recall': 0.770044353462982; 'f1-score': 0.7591819108651928; 'support': 2931}}
l: 5,1,CNF,1,26374,2931,412,[64; 65],296,55.448562,0.748550,8,[X1 == 5 OR X4 >= 12.500000 OR X10 >= 6618.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 2 OR X13 == 9 OR X13 == 22],{'0': {'precision': 0.8675024853639678; 'recall': 0.7844478849323279; 'f1-score': 0.823887329853917; 'support': 20023}; '1': {'precision': 0.4779874213836478; 'recall': 0.6222642103605731; 'f1-score': 0.5406662562418769; 'support': 6351}; 'accuracy': 0.7453931902631379; 'macro avg': {'precision': 0.6727449533738078; 'recall': 0.7033560476464504; 'f1-score': 0.682276793047897; 'support': 26374}; 'weighted avg': {'precision': 0.7737051784958776; 'recall': 0.7453931902631379; 'f1-score': 0.7556861833266527; 'support': 26374}},{'0': {'precision': 0.8705179282868526; 'recall': 0.7856179775280899; 'f1-score': 0.8258918025041343; 'support': 2225}; '1': {'precision': 0.48320693391115926; 'recall': 0.6317280453257791; 'f1-score': 0.5475751995089012; 'support': 706}; 'accuracy': 0.7485499829409757; 'macro avg': {'precision': 0.6768624310990059; 'recall': 0.7086730114269345; 'f1-score': 0.6867335010065178; 'support': 2931}; 'weighted avg': {'precision': 0.7772250036777637; 'recall': 0.7485499829409757; 'f1-score': 0.7588527299300523; 'support': 2931}}
l: 5,1,CNF,2,26374,2931,412,[64; 65],296,50.960531,0.771750,9,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X7 == 5 OR X10 >= 3120.000000 OR X13 == 19 OR X13 == 21 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.826301016886762; 'recall': 0.896868601108725; 'f1-score': 0.8601398601398601; 'support': 20023}; '1': {'precision': 0.555052790346908; 'recall': 0.40560541646984727; 'f1-score': 0.46870451237263466; 'support': 6351}; 'accuracy': 0.778569803594449; 'macro avg': {'precision': 0.690676903616835; 'recall': 0.6512370087892861; 'f1-score': 0.6644221862562474; 'support': 26374}; 'weighted avg': {'precision': 0.7609829958526142; 'recall': 0.778569803594449; 'f1-score': 0.7658801386842732; 'support': 26374}},{'0': {'precision': 0.8238967527060783; 'recall': 0.8894382022471911; 'f1-score': 0.855413875081046; 'support': 2225}; '1': {'precision': 0.5349716446124764; 'recall': 0.40084985835694054; 'f1-score': 0.45829959514170043; 'support': 706}; 'accuracy': 0.7717502558853634; 'macro avg': {'precision': 0.6794341986592773; 'recall': 0.6451440303020658; 'f1-score': 0.6568567351113732; 'support': 2931}; 'weighted avg': {'precision': 0.7543023732062205; 'recall': 0.7717502558853634; 'f1-score': 0.7597595995310024; 'support': 2931}}
l: 5,1,CNF,3,26374,2931,412,[64; 65],296,64.411419,0.737291,13,[X3 == 12 OR X3 == 14 OR X6 == 11 OR X10 >= 57.000000 OR X12 >= 49.500000 OR X13 == 9 OR X13 == 17 OR X13 == 19 OR X13 == 23 OR X13 == 24 OR X13 == 30 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8526644022495684; 'recall': 0.7647705139090046; 'f1-score': 0.8063293138855246; 'support': 20023}; '1': {'precision': 0.44028520499108736; 'recall': 0.5833726972130373; 'f1-score': 0.5018285249898414; 'support': 6351}; 'accuracy': 0.7210889512398574; 'macro avg': {'precision': 0.6464748036203278; 'recall': 0.674071605561021; 'f1-score': 0.654078919437683; 'support': 26374}; 'weighted avg': {'precision': 0.75336129002584; 'recall': 0.7210889512398574; 'f1-score': 0.7330038983142619; 'support': 26374}},{'0': {'precision': 0.8632051922116825; 'recall': 0.7770786516853933; 'f1-score': 0.8178807947019867; 'support': 2225}; '1': {'precision': 0.46551724137931033; 'recall': 0.6118980169971672; 'f1-score': 0.5287637698898409; 'support': 706}; 'accuracy': 0.7372910269532583; 'macro avg': {'precision': 0.6643612167954964; 'recall': 0.6944883343412802; 'f1-score': 0.6733222822959137; 'support': 2931}; 'weighted avg': {'precision': 0.7674127345905106; 'recall': 0.7372910269532583; 'f1-score': 0.7482401875653866; 'support': 2931}}
l: 5,1,CNF,4,26374,2931,412,[64; 65],296,73.297216,0.773456,8,[X1 == 6 OR X3 == 10 OR X5 == 1 OR X6 == 11 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 22],{'0': {'precision': 0.8183261722398655; 'recall': 0.8750936423113419; 'f1-score': 0.8457584167973934; 'support': 20023}; '1': {'precision': 0.49596936719064894; 'recall': 0.3874980318060148; 'f1-score': 0.43507469283125605; 'support': 6351}; 'accuracy': 0.7576780162281035; 'macro avg': {'precision': 0.6571477697152572; 'recall': 0.6312958370586783; 'f1-score': 0.6404165548143247; 'support': 26374}; 'weighted avg': {'precision': 0.740700932652864; 'recall': 0.7576780162281035; 'f1-score': 0.7468635835938999; 'support': 26374}},{'0': {'precision': 0.8245322245322245; 'recall': 0.8912359550561798; 'f1-score': 0.8565874730021598; 'support': 2225}; '1': {'precision': 0.5399239543726235; 'recall': 0.40226628895184136; 'f1-score': 0.461038961038961; 'support': 706}; 'accuracy': 0.7734561583077448; 'macro avg': {'precision': 0.682228089452424; 'recall': 0.6467511220040105; 'f1-score': 0.6588132170205604; 'support': 2931}; 'weighted avg': {'precision': 0.7559776565579228; 'recall': 0.7734561583077448; 'f1-score': 0.7613103493426516; 'support': 2931}}
l: 5,1,CNF,5,26375,2930,412,[64; 65],296,28.447272,0.786348,9,[X4 >= 14.500000 OR X6 == 11 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 1975.500000 OR X13 == 2 OR X13 == 19 OR X13 == 23 OR X13 == 35],{'0': {'precision': 0.8294598566966747; 'recall': 0.9019128002796784; 'f1-score': 0.8641703553056586; 'support': 20023}; '1': {'precision': 0.5733217466869432; 'recall': 0.41545969773299746; 'f1-score': 0.48178913738019163; 'support': 6352}; 'accuracy': 0.7847582938388625; 'macro avg': {'precision': 0.7013908016918089; 'recall': 0.6586862490063379; 'f1-score': 0.6729797463429251; 'support': 26375}; 'weighted avg': {'precision': 0.767773059548549; 'recall': 0.7847582938388625; 'f1-score': 0.7720799099497319; 'support': 26375}},{'0': {'precision': 0.8307819611088125; 'recall': 0.9024719101123595; 'f1-score': 0.865144334338647; 'support': 2225}; '1': {'precision': 0.5769980506822612; 'recall': 0.4198581560283688; 'f1-score': 0.4860426929392447; 'support': 705}; 'accuracy': 0.7863481228668942; 'macro avg': {'precision': 0.7038900058955369; 'recall': 0.6611650330703641; 'f1-score': 0.6755935136389458; 'support': 2930}; 'weighted avg': {'precision': 0.7697179144020825; 'recall': 0.7863481228668942; 'f1-score': 0.7739270451964699; 'support': 2930}}
l: 5,1,CNF,6,26375,2930,412,[64; 65],296,27.276397,0.774744,11,[X4 >= 13.500000 OR X5 == 1 OR X10 >= 3120.000000 OR X13 == 0 OR X13 == 14 OR X13 == 18 OR X13 == 19 OR X13 == 30 OR X13 == 31 OR X13 == 32 OR X13 == 36],{'0': {'precision': 0.8243818494701567; 'recall': 0.9091544723567897; 'f1-score': 0.8646954043462772; 'support': 20023}; '1': {'precision': 0.5762869788027021; 'recall': 0.38948362720403024; 'f1-score': 0.4648191639267262; 'support': 6352}; 'accuracy': 0.784; 'macro avg': {'precision': 0.7003344141364294; 'recall': 0.64931904978041; 'f1-score': 0.6647572841365017; 'support': 26375}; 'weighted avg': {'precision': 0.764632138816899; 'recall': 0.784; 'f1-score': 0.7683915605872255; 'support': 26375}},{'0': {'precision': 0.8159063383124747; 'recall': 0.908314606741573; 'f1-score': 0.8596341982135262; 'support': 2225}; '1': {'precision': 0.5496688741721855; 'recall': 0.35319148936170214; 'f1-score': 0.43005181347150256; 'support': 705}; 'accuracy': 0.7747440273037542; 'macro avg': {'precision': 0.6827876062423301; 'recall': 0.6307530480516376; 'f1-score': 0.6448430058425143; 'support': 2930}; 'weighted avg': {'precision': 0.751845788067115; 'recall': 0.7747440273037542; 'f1-score': 0.7562705186083635; 'support': 2930}}
