l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],564,1.137126,0.781250,1,[X26 < 1.000000],{'0.0': {'precision': 0.8648648648648649; 'recall': 0.6274509803921569; 'f1-score': 0.7272727272727273; 'support': 102}; '1.0': {'precision': 0.819047619047619; 'recall': 0.945054945054945; 'f1-score': 0.8775510204081632; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.841956241956242; 'recall': 0.7862529627235509; 'f1-score': 0.8024118738404453; 'support': 284}; 'weighted avg': {'precision': 0.8355031087425454; 'recall': 0.8309859154929577; 'f1-score': 0.8235778306200842; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.9523809523809523; 'f1-score': 0.8510638297872339; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8012820512820513; 'recall': 0.7034632034632035; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.7912660256410257; 'recall': 0.78125; 'f1-score': 0.7607165206508135; 'support': 32}}
l: 5,1,CNF,3,284,32,8,[35; 36],564,0.630814,0.750000,2,[X14 >= 0.875340 OR X26 < 0.838990],{'0.0': {'precision': 0.8125; 'recall': 0.38613861386138615; 'f1-score': 0.5234899328859061; 'support': 101}; '1.0': {'precision': 0.7372881355932204; 'recall': 0.9508196721311475; 'f1-score': 0.8305489260143198; 'support': 183}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7748940677966102; 'recall': 0.6684791429962669; 'f1-score': 0.677019429450113; 'support': 284}; 'weighted avg': {'precision': 0.7640360169491526; 'recall': 0.75; 'f1-score': 0.7213483685989333; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
l: 5,1,CNF,4,284,32,8,[35; 36],564,0.597486,0.718750,4,[X9 < -0.016220 OR X17 >= 0.027780 OR X18 >= 0.712540 OR X23 < 0.000000],{'0.0': {'precision': 0.8108108108108109; 'recall': 0.297029702970297; 'f1-score': 0.43478260869565216; 'support': 101}; '1.0': {'precision': 0.7125506072874493; 'recall': 0.9617486338797814; 'f1-score': 0.8186046511627907; 'support': 183}; 'accuracy': 0.7253521126760564; 'macro avg': {'precision': 0.7616807090491301; 'recall': 0.6293891684250392; 'f1-score': 0.6266936299292214; 'support': 284}; 'weighted avg': {'precision': 0.7474952571320251; 'recall': 0.7253521126760564; 'f1-score': 0.682104558595252; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.25; 'f1-score': 0.4; 'support': 12}; '1.0': {'precision': 0.6896551724137931; 'recall': 1.0; 'f1-score': 0.8163265306122449; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.8448275862068966; 'recall': 0.625; 'f1-score': 0.6081632653061224; 'support': 32}; 'weighted avg': {'precision': 0.8060344827586208; 'recall': 0.71875; 'f1-score': 0.6602040816326531; 'support': 32}}
l: 5,1,CNF,5,284,32,8,[35; 36],564,0.728338,0.781250,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9827586206896551; 'recall': 0.5643564356435643; 'f1-score': 0.7169811320754716; 'support': 101}; '1.0': {'precision': 0.8053097345132744; 'recall': 0.994535519125683; 'f1-score': 0.8899755501222495; 'support': 183}; 'accuracy': 0.8415492957746479; 'macro avg': {'precision': 0.8940341776014648; 'recall': 0.7794459773846236; 'f1-score': 0.8034783410988606; 'support': 284}; 'weighted avg': {'precision': 0.8684165567098041; 'recall': 0.8415492957746479; 'f1-score': 0.8284528873661772; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5; 'f1-score': 0.631578947368421; 'support': 12}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8085714285714285; 'recall': 0.725; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.7964285714285714; 'recall': 0.78125; 'f1-score': 0.7646198830409356; 'support': 32}}
l: 5,1,CNF,6,285,31,8,[35; 36],564,0.609156,0.741935,3,[X25 < 0.000000 OR X28 < 0.000000 OR X29 >= 0.015470],{'0.0': {'precision': 0.673469387755102; 'recall': 0.3235294117647059; 'f1-score': 0.4370860927152318; 'support': 102}; '1.0': {'precision': 0.7076271186440678; 'recall': 0.912568306010929; 'f1-score': 0.7971360381861575; 'support': 183}; 'accuracy': 0.7017543859649122; 'macro avg': {'precision': 0.6905482531995849; 'recall': 0.6180488588878175; 'f1-score': 0.6171110654506946; 'support': 285}; 'weighted avg': {'precision': 0.695402246536438; 'recall': 0.7017543859649122; 'f1-score': 0.6682760577018261; 'support': 285}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.45454545454545453; 'f1-score': 0.5555555555555556; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 0.9; 'f1-score': 0.8181818181818182; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7321428571428572; 'recall': 0.6772727272727272; 'f1-score': 0.6868686868686869; 'support': 31}; 'weighted avg': {'precision': 0.7373271889400922; 'recall': 0.7419354838709677; 'f1-score': 0.724991854024112; 'support': 31}}
l: 5,1,CNF,7,285,31,8,[35; 36],564,0.602918,0.870968,1,[X26 < 1.000000],{'0.0': {'precision': 0.8493150684931506; 'recall': 0.6078431372549019; 'f1-score': 0.7085714285714284; 'support': 102}; '1.0': {'precision': 0.8113207547169812; 'recall': 0.9398907103825137; 'f1-score': 0.8708860759493671; 'support': 183}; 'accuracy': 0.8210526315789474; 'macro avg': {'precision': 0.8303179116050659; 'recall': 0.7738669238187078; 'f1-score': 0.7897287522603977; 'support': 285}; 'weighted avg': {'precision': 0.8249187196473998; 'recall': 0.8210526315789474; 'f1-score': 0.8127945179404206; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
l: 5,1,CNF,8,285,31,8,[35; 36],564,0.665113,0.774194,3,[X5 >= 0.222800 OR X8 < -0.047870 OR X16 >= 0.372540],{'0.0': {'precision': 0.8863636363636364; 'recall': 0.38235294117647056; 'f1-score': 0.5342465753424658; 'support': 102}; '1.0': {'precision': 0.7385892116182573; 'recall': 0.9726775956284153; 'f1-score': 0.8396226415094339; 'support': 183}; 'accuracy': 0.7614035087719299; 'macro avg': {'precision': 0.8124764239909468; 'recall': 0.6775152684024429; 'f1-score': 0.6869346084259498; 'support': 285}; 'weighted avg': {'precision': 0.7914769004744981; 'recall': 0.7614035087719299; 'f1-score': 0.7303301546707295; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
l: 5,1,CNF,9,285,31,8,[35; 36],564,0.637248,0.774194,2,[X2 >= 0.749160 OR X20 >= 0.162450],{'0.0': {'precision': 0.875; 'recall': 0.4803921568627451; 'f1-score': 0.620253164556962; 'support': 102}; '1.0': {'precision': 0.7685589519650655; 'recall': 0.9617486338797814; 'f1-score': 0.8543689320388349; 'support': 183}; 'accuracy': 0.7894736842105263; 'macro avg': {'precision': 0.8217794759825328; 'recall': 0.7210703953712633; 'f1-score': 0.7373110482978984; 'support': 285}; 'weighted avg': {'precision': 0.8066536428407263; 'recall': 0.7894736842105263; 'f1-score': 0.7705801310453225; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [35, 36], 'n_partitions': 8}, (mean val acc cv) 0.763004 (+- 0.101511), (mean training time) 0.613194 (+- 0.065470)
l: 5,1,CNF,0,284,32,4,[71; 71],564,1.221066,0.812500,3,[X6 >= 0.348160 OR X8 < 0.000000 OR X33 < 0.000000],{'0.0': {'precision': 0.975609756097561; 'recall': 0.39215686274509803; 'f1-score': 0.5594405594405595; 'support': 102}; '1.0': {'precision': 0.7448559670781894; 'recall': 0.9945054945054945; 'f1-score': 0.851764705882353; 'support': 182}; 'accuracy': 0.778169014084507; 'macro avg': {'precision': 0.8602328615878752; 'recall': 0.6933311786252963; 'f1-score': 0.7056026326614562; 'support': 284}; 'weighted avg': {'precision': 0.8277323279231749; 'recall': 0.778169014084507; 'f1-score': 0.7467750476532581; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
l: 5,1,CNF,1,284,32,4,[71; 71],564,0.777144,0.843750,1,[X26 < 1.000000],{'0.0': {'precision': 0.8714285714285714; 'recall': 0.5980392156862745; 'f1-score': 0.7093023255813954; 'support': 102}; '1.0': {'precision': 0.8084112149532711; 'recall': 0.9505494505494505; 'f1-score': 0.8737373737373737; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8399198931909213; 'recall': 0.7742943331178624; 'f1-score': 0.7915198496593845; 'support': 284}; 'weighted avg': {'precision': 0.8310442091803156; 'recall': 0.823943661971831; 'f1-score': 0.8146797155968463; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.9047619047619048; 'f1-score': 0.8837209302325582; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8318181818181818; 'recall': 0.8160173160173161; 'f1-score': 0.8228128460686601; 'support': 32}; 'weighted avg': {'precision': 0.8417613636363637; 'recall': 0.84375; 'f1-score': 0.8418466223698782; 'support': 32}}
l: 5,1,CNF,2,284,32,4,[71; 71],564,1.167813,0.812500,3,[X5 >= 0.222800 OR X14 >= 0.251920 OR X15 < -0.156160],{'0.0': {'precision': 0.9387755102040817; 'recall': 0.45098039215686275; 'f1-score': 0.609271523178808; 'support': 102}; '1.0': {'precision': 0.7617021276595745; 'recall': 0.9835164835164835; 'f1-score': 0.8585131894484412; 'support': 182}; 'accuracy': 0.7922535211267606; 'macro avg': {'precision': 0.8502388189318281; 'recall': 0.7172484378366731; 'f1-score': 0.7338923563136246; 'support': 284}; 'weighted avg': {'precision': 0.8252989058973904; 'recall': 0.7922535211267606; 'f1-score': 0.7689968163516011; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
l: 5,1,CNF,3,284,32,4,[71; 71],564,0.956947,0.750000,3,[X15 >= 0.402680 OR X16 < -0.660300 OR X20 >= 0.162450],{'0.0': {'precision': 0.859375; 'recall': 0.5445544554455446; 'f1-score': 0.6666666666666666; 'support': 101}; '1.0': {'precision': 0.7909090909090909; 'recall': 0.9508196721311475; 'f1-score': 0.8635235732009926; 'support': 183}; 'accuracy': 0.8063380281690141; 'macro avg': {'precision': 0.8251420454545455; 'recall': 0.747687063788346; 'f1-score': 0.7650951199338296; 'support': 284}; 'weighted avg': {'precision': 0.8152578825224072; 'recall': 0.8063380281690141; 'f1-score': 0.793514602919419; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.4166666666666667; 'f1-score': 0.5555555555555556; 'support': 12}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.6833333333333333; 'f1-score': 0.6908212560386474; 'support': 32}; 'weighted avg': {'precision': 0.7692307692307692; 'recall': 0.75; 'f1-score': 0.7246376811594204; 'support': 32}}
l: 5,1,CNF,4,284,32,4,[71; 71],564,0.990702,0.718750,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9833333333333333; 'recall': 0.5841584158415841; 'f1-score': 0.732919254658385; 'support': 101}; '1.0': {'precision': 0.8125; 'recall': 0.994535519125683; 'f1-score': 0.8943488943488943; 'support': 183}; 'accuracy': 0.8485915492957746; 'macro avg': {'precision': 0.8979166666666667; 'recall': 0.7893469674836335; 'f1-score': 0.8136340745036397; 'support': 284}; 'weighted avg': {'precision': 0.8732541079812206; 'recall': 0.8485915492957746; 'f1-score': 0.8369390576983963; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.3333333333333333; 'f1-score': 0.47058823529411764; 'support': 12}; '1.0': {'precision': 0.7037037037037037; 'recall': 0.95; 'f1-score': 0.8085106382978724; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7518518518518519; 'recall': 0.6416666666666666; 'f1-score': 0.6395494367959951; 'support': 32}; 'weighted avg': {'precision': 0.7398148148148149; 'recall': 0.71875; 'f1-score': 0.6817897371714643; 'support': 32}}
l: 5,1,CNF,5,284,32,4,[71; 71],564,1.071858,0.656250,4,[X5 >= 0.090910 OR X20 >= 0.684590 OR X21 < -0.765620 OR X32 >= 0.563610],{'0.0': {'precision': 0.6944444444444444; 'recall': 0.49504950495049505; 'f1-score': 0.5780346820809248; 'support': 101}; '1.0': {'precision': 0.7594339622641509; 'recall': 0.8797814207650273; 'f1-score': 0.8151898734177215; 'support': 183}; 'accuracy': 0.7429577464788732; 'macro avg': {'precision': 0.7269392033542976; 'recall': 0.6874154628577611; 'f1-score': 0.6966122777493231; 'support': 284}; 'weighted avg': {'precision': 0.7363214928986919; 'recall': 0.7429577464788732; 'f1-score': 0.7308494708648466; 'support': 284}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.4166666666666667; 'f1-score': 0.4761904761904762; 'support': 12}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8; 'f1-score': 0.7441860465116279; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6256038647342995; 'recall': 0.6083333333333334; 'f1-score': 0.6101882613510521; 'support': 32}; 'weighted avg': {'precision': 0.6431159420289855; 'recall': 0.65625; 'f1-score': 0.643687707641196; 'support': 32}}
l: 5,1,CNF,6,285,31,4,[71; 72],564,1.893192,0.838710,3,[X10 < 0.000000 OR X20 >= 0.162450 OR X32 < 0.000000],{'0.0': {'precision': 0.9318181818181818; 'recall': 0.4019607843137255; 'f1-score': 0.5616438356164384; 'support': 102}; '1.0': {'precision': 0.7468879668049793; 'recall': 0.9836065573770492; 'f1-score': 0.8490566037735849; 'support': 183}; 'accuracy': 0.775438596491228; 'macro avg': {'precision': 0.8393530743115805; 'recall': 0.6927836708453874; 'f1-score': 0.7053502196950117; 'support': 285}; 'weighted avg': {'precision': 0.8130735174412834; 'recall': 0.775438596491228; 'f1-score': 0.746193086748922; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
l: 5,1,CNF,7,285,31,4,[71; 72],564,1.768660,0.741935,4,[X32 >= 0.168270 OR X32 < -0.265310 OR X33 >= 0.093750 OR X33 < -0.598670],{'0.0': {'precision': 0.8928571428571429; 'recall': 0.49019607843137253; 'f1-score': 0.6329113924050633; 'support': 102}; '1.0': {'precision': 0.7729257641921398; 'recall': 0.9672131147540983; 'f1-score': 0.8592233009708738; 'support': 183}; 'accuracy': 0.7964912280701755; 'macro avg': {'precision': 0.8328914535246413; 'recall': 0.7287045965927355; 'f1-score': 0.7460673466879686; 'support': 285}; 'weighted avg': {'precision': 0.815848573398562; 'recall': 0.7964912280701755; 'f1-score': 0.7782274600104785; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7653846153846153; 'recall': 0.6568181818181817; 'f1-score': 0.6630434782608696; 'support': 31}; 'weighted avg': {'precision': 0.7553349875930522; 'recall': 0.7419354838709677; 'f1-score': 0.7103786816269285; 'support': 31}}
l: 5,1,CNF,8,285,31,4,[71; 72],564,0.980778,0.774194,3,[X6 >= 0.348160 OR X8 < -0.047870 OR X32 >= 0.409560],{'0.0': {'precision': 0.9107142857142857; 'recall': 0.5; 'f1-score': 0.6455696202531646; 'support': 102}; '1.0': {'precision': 0.777292576419214; 'recall': 0.9726775956284153; 'f1-score': 0.8640776699029126; 'support': 183}; 'accuracy': 0.8035087719298246; 'macro avg': {'precision': 0.8440034310667499; 'recall': 0.7363387978142076; 'f1-score': 0.7548236450780386; 'support': 285}; 'weighted avg': {'precision': 0.8250435039563976; 'recall': 0.8035087719298246; 'f1-score': 0.7858747889756343; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7663043478260869; 'recall': 0.7227272727272727; 'f1-score': 0.7343941248470012; 'support': 31}; 'weighted avg': {'precision': 0.7710378681626928; 'recall': 0.7741935483870968; 'f1-score': 0.7642436925020729; 'support': 31}}
l: 5,1,CNF,9,285,31,4,[71; 72],564,1.452059,0.774194,2,[X5 >= 0.222800 OR X30 >= 0.251640],{'0.0': {'precision': 0.7534246575342466; 'recall': 0.5392156862745098; 'f1-score': 0.6285714285714286; 'support': 102}; '1.0': {'precision': 0.7783018867924528; 'recall': 0.9016393442622951; 'f1-score': 0.8354430379746836; 'support': 183}; 'accuracy': 0.7719298245614035; 'macro avg': {'precision': 0.7658632721633497; 'recall': 0.7204275152684024; 'f1-score': 0.7320072332730561; 'support': 285}; 'weighted avg': {'precision': 0.7693984573737264; 'recall': 0.7719298245614035; 'f1-score': 0.761404777767203; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [71, 72], 'n_partitions': 4}, (mean val acc cv) 0.772278 (+- 0.055235), (mean training time) 1.228022 (+- 0.347450)
l: 5,1,CNF,0,284,32,2,[142; 142],564,5.671643,0.875000,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9655172413793104; 'recall': 0.5490196078431373; 'f1-score': 0.7000000000000002; 'support': 102}; '1.0': {'precision': 0.7964601769911505; 'recall': 0.989010989010989; 'f1-score': 0.8823529411764707; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.8809887091852304; 'recall': 0.7690152984270632; 'f1-score': 0.7911764705882354; 'support': 284}; 'weighted avg': {'precision': 0.8571778550460529; 'recall': 0.8309859154929577; 'f1-score': 0.8168599834299918; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.84; 'recall': 1.0; 'f1-score': 0.9130434782608696; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9199999999999999; 'recall': 0.8181818181818181; 'f1-score': 0.8454106280193237; 'support': 32}; 'weighted avg': {'precision': 0.895; 'recall': 0.875; 'f1-score': 0.8665458937198067; 'support': 32}}
