lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,95.889158,0.700785,6,[X3 == 2 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 12 OR X6 == 13],{'0': {'precision': 0.7893216503779308; 'recall': 0.8188083703740698; 'f1-score': 0.8037946756876012; 'support': 20023}; '1': {'precision': 0.3524897376405497; 'recall': 0.31097464966147065; 'f1-score': 0.33043332775639955; 'support': 6351}; 'accuracy': 0.6965192993099264; 'macro avg': {'precision': 0.5709056940092403; 'recall': 0.5648915100177703; 'f1-score': 0.5671140017220004; 'support': 26374}; 'weighted avg': {'precision': 0.6841301937238357; 'recall': 0.6965192993099264; 'f1-score': 0.6898067360231187; 'support': 26374}},{'0': {'precision': 0.7930434782608695; 'recall': 0.8197752808988764; 'f1-score': 0.8061878453038673; 'support': 2225}; '1': {'precision': 0.36450079239302696; 'recall': 0.32577903682719545; 'f1-score': 0.34405385190725507; 'support': 706}; 'accuracy': 0.7007847151142954; 'macro avg': {'precision': 0.5787721353269483; 'recall': 0.5727771588630359; 'f1-score': 0.5751208486055612; 'support': 2931}; 'weighted avg': {'precision': 0.6898189350255585; 'recall': 0.7007847151142954; 'f1-score': 0.6948720488732947; 'support': 2931}}
5,1,CNF,1,26374,2931,824,[32; 33],262,36.842824,0.702149,10,[X1 == 1 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X6 == 12 OR X13 == 1 OR X13 == 9 OR X13 == 30 OR X13 == 41],{'0': {'precision': 0.7999015020930805; 'recall': 0.8111671577685662; 'f1-score': 0.8054949414798651; 'support': 20023}; '1': {'precision': 0.3769978579667161; 'recall': 0.36025822705085814; 'f1-score': 0.36843800322061193; 'support': 6351}; 'accuracy': 0.7025858800333662; 'macro avg': {'precision': 0.5884496800298983; 'recall': 0.5857126924097121; 'f1-score': 0.5869664723502386; 'support': 26374}; 'weighted avg': {'precision': 0.6980640468778481; 'recall': 0.7025858800333662; 'f1-score': 0.7002492974787838; 'support': 26374}},{'0': {'precision': 0.7985865724381626; 'recall': 0.8125842696629213; 'f1-score': 0.8055246157273335; 'support': 2225}; '1': {'precision': 0.3748125937031484; 'recall': 0.35410764872521244; 'f1-score': 0.3641660597232338; 'support': 706}; 'accuracy': 0.7021494370522006; 'macro avg': {'precision': 0.5866995830706555; 'recall': 0.5833459591940668; 'f1-score': 0.5848453377252836; 'support': 2931}; 'weighted avg': {'precision': 0.6965106840086437; 'recall': 0.7021494370522006; 'f1-score': 0.6992130699958786; 'support': 2931}}
5,1,CNF,2,26374,2931,824,[32; 33],262,37.446133,0.711361,10,[X1 == 5 OR X3 == 4 OR X3 == 12 OR X6 == 6 OR X6 == 11 OR X13 == 2 OR X13 == 10 OR X13 == 19 OR X13 == 23 OR X13 == 24],{'0': {'precision': 0.7823190901264216; 'recall': 0.8622584028367377; 'f1-score': 0.8203459089613228; 'support': 20023}; '1': {'precision': 0.359349593495935; 'recall': 0.24358368760825067; 'f1-score': 0.29035285285285284; 'support': 6351}; 'accuracy': 0.7132782285584287; 'macro avg': {'precision': 0.5708343418111783; 'recall': 0.5529210452224942; 'f1-score': 0.5553493809070877; 'support': 26374}; 'weighted avg': {'precision': 0.6804657772766369; 'recall': 0.7132782285584287; 'f1-score': 0.6927207516342244; 'support': 26374}},{'0': {'precision': 0.7810843864655523; 'recall': 0.861123595505618; 'f1-score': 0.8191534843950407; 'support': 2225}; '1': {'precision': 0.35355648535564854; 'recall': 0.23937677053824363; 'f1-score': 0.28547297297297297; 'support': 706}; 'accuracy': 0.7113613101330604; 'macro avg': {'precision': 0.5673204359106004; 'recall': 0.5502501830219308; 'f1-score': 0.5523132286840068; 'support': 2931}; 'weighted avg': {'precision': 0.6781042779075203; 'recall': 0.7113613101330604; 'f1-score': 0.6906040333326116; 'support': 2931}}
5,1,CNF,3,26374,2931,824,[32; 33],262,36.886909,0.721938,10,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 10 OR X6 == 11 OR X7 == 5 OR X13 == 1 OR X13 == 20 OR X13 == 41],{'0': {'precision': 0.8220966289886966; 'recall': 0.8209059581481296; 'f1-score': 0.8215008621335931; 'support': 20023}; '1': {'precision': 0.4379310344827586; 'recall': 0.439930719571721; 'f1-score': 0.4389285994815804; 'support': 6351}; 'accuracy': 0.7291650868279366; 'macro avg': {'precision': 0.6300138317357276; 'recall': 0.6304183388599253; 'f1-score': 0.6302147308075867; 'support': 26374}; 'weighted avg': {'precision': 0.7295875029286674; 'recall': 0.7291650868279366; 'f1-score': 0.7293754188901361; 'support': 26374}},{'0': {'precision': 0.8210382513661202; 'recall': 0.8103370786516854; 'f1-score': 0.8156525672924677; 'support': 2225}; '1': {'precision': 0.42585034013605444; 'recall': 0.443342776203966; 'f1-score': 0.43442054129077035; 'support': 706}; 'accuracy': 0.7219379051518253; 'macro avg': {'precision': 0.6234442957510873; 'recall': 0.6268399274278257; 'f1-score': 0.625036554291619; 'support': 2931}; 'weighted avg': {'precision': 0.725847986839192; 'recall': 0.7219379051518253; 'f1-score': 0.7238239045980979; 'support': 2931}}
5,1,CNF,4,26374,2931,824,[32; 33],262,37.845082,0.727738,13,[X1 == 2 OR X1 == 5 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X7 == 5 OR X8 == 0 OR X13 == 21 OR X13 == 24 OR X13 == 29 OR X13 == 30 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.7938913607712272; 'recall': 0.8554662138540678; 'f1-score': 0.823529411764706; 'support': 20023}; '1': {'precision': 0.39683201333889123; 'recall': 0.29979530782553926; 'f1-score': 0.3415552964391425; 'support': 6351}; 'accuracy': 0.7216576931826799; 'macro avg': {'precision': 0.5953616870550592; 'recall': 0.5776307608398036; 'f1-score': 0.5825423541019242; 'support': 26374}; 'weighted avg': {'precision': 0.6982773501720475; 'recall': 0.7216576931826799; 'f1-score': 0.7074674717316183; 'support': 26374}},{'0': {'precision': 0.7954451345755693; 'recall': 0.863370786516854; 'f1-score': 0.8280172413793102; 'support': 2225}; '1': {'precision': 0.4108527131782946; 'recall': 0.3002832861189802; 'f1-score': 0.34697217675941083; 'support': 706}; 'accuracy': 0.7277379733879222; 'macro avg': {'precision': 0.603148923876932; 'recall': 0.5818270363179171; 'f1-score': 0.5874947090693605; 'support': 2931}; 'weighted avg': {'precision': 0.7028070419428583; 'recall': 0.7277379733879222; 'f1-score': 0.7121462705087374; 'support': 2931}}
5,1,CNF,5,26375,2930,824,[32; 33],262,36.577382,0.756997,9,[X1 == 1 OR X3 == 10 OR X3 == 14 OR X7 == 5 OR X13 == 1 OR X13 == 11 OR X13 == 20 OR X13 == 21 OR X13 == 41],{'0': {'precision': 0.7919508867667121; 'recall': 0.9277331069270339; 'f1-score': 0.8544814738149451; 'support': 20023}; '1': {'precision': 0.5042822884549504; 'recall': 0.23173803526448364; 'f1-score': 0.317549347427462; 'support': 6352}; 'accuracy': 0.7601137440758294; 'macro avg': {'precision': 0.6481165876108312; 'recall': 0.5797355710957588; 'f1-score': 0.5860154106212035; 'support': 26375}; 'weighted avg': {'precision': 0.7226704721135818; 'recall': 0.7601137440758294; 'f1-score': 0.7251698959262894; 'support': 26375}},{'0': {'precision': 0.7908496732026143; 'recall': 0.9244943820224719; 'f1-score': 0.8524658101947783; 'support': 2225}; '1': {'precision': 0.48936170212765956; 'recall': 0.22836879432624113; 'f1-score': 0.3114119922630561; 'support': 705}; 'accuracy': 0.7569965870307167; 'macro avg': {'precision': 0.640105687665137; 'recall': 0.5764315881743565; 'f1-score': 0.5819389012289172; 'support': 2930}; 'weighted avg': {'precision': 0.718307345691405; 'recall': 0.7569965870307167; 'f1-score': 0.7222805058801489; 'support': 2930}}
5,1,CNF,6,26375,2930,824,[32; 33],262,35.733945,0.736177,5,[X3 == 10 OR X6 == 4 OR X6 == 10 OR X13 == 11 OR X13 == 12],{'0': {'precision': 0.8358133157279976; 'recall': 0.8219547520351596; 'f1-score': 0.8288261066626378; 'support': 20023}; '1': {'precision': 0.46663674446439257; 'recall': 0.4910264483627204; 'f1-score': 0.47852101871739794; 'support': 6352}; 'accuracy': 0.7422559241706161; 'macro avg': {'precision': 0.651225030096195; 'recall': 0.65649060019894; 'f1-score': 0.6536735626900179; 'support': 26375}; 'weighted avg': {'precision': 0.7469029998733466; 'recall': 0.7422559241706161; 'f1-score': 0.7444606879468781; 'support': 26375}},{'0': {'precision': 0.8358001850138761; 'recall': 0.8121348314606741; 'f1-score': 0.8237975837702303; 'support': 2225}; '1': {'precision': 0.4557291666666667; 'recall': 0.49645390070921985; 'f1-score': 0.47522063815342835; 'support': 705}; 'accuracy': 0.7361774744027304; 'macro avg': {'precision': 0.6457646758402714; 'recall': 0.654294366084947; 'f1-score': 0.6495091109618293; 'support': 2930}; 'weighted avg': {'precision': 0.744349649882551; 'recall': 0.7361774744027304; 'f1-score': 0.739924973988713; 'support': 2930}}
5,1,CNF,7,26375,2930,824,[32; 33],262,35.691767,0.680546,6,[X0 >= 50.000000 OR X1 == 2 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 10],{'0': {'precision': 0.8292873452710011; 'recall': 0.6892573540428507; 'f1-score': 0.752816037092595; 'support': 20023}; '1': {'precision': 0.3607315319017775; 'recall': 0.5527392947103275; 'f1-score': 0.4365557973267019; 'support': 6352}; 'accuracy': 0.6563791469194313; 'macro avg': {'precision': 0.5950094385863893; 'recall': 0.6209983243765891; 'f1-score': 0.5946859172096485; 'support': 26375}; 'weighted avg': {'precision': 0.7164431167773021; 'recall': 0.6563791469194313; 'f1-score': 0.6766497795383598; 'support': 26375}},{'0': {'precision': 0.8430015965939329; 'recall': 0.7119101123595506; 'f1-score': 0.7719298245614035; 'support': 2225}; '1': {'precision': 0.390104662226451; 'recall': 0.5815602836879432; 'f1-score': 0.46697038724373574; 'support': 705}; 'accuracy': 0.6805460750853243; 'macro avg': {'precision': 0.616553129410192; 'recall': 0.6467351980237469; 'f1-score': 0.6194501059025697; 'support': 2930}; 'weighted avg': {'precision': 0.7340281021471498; 'recall': 0.6805460750853243; 'f1-score': 0.6985522125105653; 'support': 2930}}
5,1,CNF,8,26375,2930,824,[32; 33],262,33.434587,0.694198,8,[X1 == 6 OR X1 == 7 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X7 == 5 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.7874085880367523; 'recall': 0.8388433879344787; 'f1-score': 0.8123126027662251; 'support': 20024}; '1': {'precision': 0.3601031132262542; 'recall': 0.28593922216973705; 'f1-score': 0.318764261892224; 'support': 6351}; 'accuracy': 0.7057061611374408; 'macro avg': {'precision': 0.5737558506315033; 'recall': 0.5623913050521079; 'f1-score': 0.5655384323292245; 'support': 26375}; 'weighted avg': {'precision': 0.6845150498179285; 'recall': 0.7057061611374408; 'f1-score': 0.693468033557096; 'support': 26375}},{'0': {'precision': 0.7811176968670618; 'recall': 0.8295863309352518; 'f1-score': 0.8046227649367641; 'support': 2224}; '1': {'precision': 0.33274647887323944; 'recall': 0.26770538243626063; 'f1-score': 0.29670329670329676; 'support': 706}; 'accuracy': 0.6941979522184301; 'macro avg': {'precision': 0.5569320878701506; 'recall': 0.5486458566857562; 'f1-score': 0.5506630308200304; 'support': 2930}; 'weighted avg': {'precision': 0.6730801269340794; 'recall': 0.6941979522184301; 'f1-score': 0.6822367087685633; 'support': 2930}}
5,1,CNF,9,26375,2930,824,[32; 33],262,34.110641,0.768259,6,[X1 == 5 OR X3 == 10 OR X13 == 2 OR X13 == 10 OR X13 == 11 OR X13 == 14],{'0': {'precision': 0.7769128917064558; 'recall': 0.966989612465042; 'f1-score': 0.8615925423276303; 'support': 20024}; '1': {'precision': 0.5447658402203857; 'recall': 0.12454731538340419; 'f1-score': 0.2027425349224657; 'support': 6351}; 'accuracy': 0.7641327014218009; 'macro avg': {'precision': 0.6608393659634207; 'recall': 0.5457684639242231; 'f1-score': 0.532167538625048; 'support': 26375}; 'weighted avg': {'precision': 0.7210127618870045; 'recall': 0.7641327014218009; 'f1-score': 0.7029439585539734; 'support': 26375}},{'0': {'precision': 0.7781778898091466; 'recall': 0.9716726618705036; 'f1-score': 0.864227154569086; 'support': 2224}; '1': {'precision': 0.5882352941176471; 'recall': 0.1274787535410765; 'f1-score': 0.20954598370197905; 'support': 706}; 'accuracy': 0.768259385665529; 'macro avg': {'precision': 0.6832065919633968; 'recall': 0.54957570770579; 'f1-score': 0.5368865691355326; 'support': 2930}; 'weighted avg': {'precision': 0.7324101517346762; 'recall': 0.768259385665529; 'f1-score': 0.706478039677558; 'support': 2930}}
5,1,CNF,0,26374,2931,412,[64; 65],262,28.174168,0.682702,17,[X3 == 1 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X6 == 14 OR X8 == 0 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 6 OR X13 == 7 OR X13 == 21 OR X13 == 22 OR X13 == 30 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8086426299045599; 'recall': 0.761674074813964; 'f1-score': 0.7844559318982588; 'support': 20023}; '1': {'precision': 0.36491881820601546; 'recall': 0.4317430325932924; 'f1-score': 0.39552830869094846; 'support': 6351}; 'accuracy': 0.6822249184803215; 'macro avg': {'precision': 0.5867807240552877; 'recall': 0.5967085537036282; 'f1-score': 0.5899921202946037; 'support': 26374}; 'weighted avg': {'precision': 0.7017915671875866; 'recall': 0.6822249184803215; 'f1-score': 0.6908000839044153; 'support': 26374}},{'0': {'precision': 0.8114478114478114; 'recall': 0.7582022471910113; 'f1-score': 0.7839219330855018; 'support': 2225}; '1': {'precision': 0.3685446009389671; 'recall': 0.4447592067988669; 'f1-score': 0.4030808729139923; 'support': 706}; 'accuracy': 0.6827021494370522; 'macro avg': {'precision': 0.5899962061933892; 'recall': 0.601480726994939; 'f1-score': 0.5935014029997471; 'support': 2931}; 'weighted avg': {'precision': 0.7047641994999287; 'recall': 0.6827021494370522; 'f1-score': 0.69218744366855; 'support': 2931}}
5,1,CNF,1,26374,2931,412,[64; 65],262,27.371606,0.731832,9,[X1 == 2 OR X1 == 5 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X13 == 1 OR X13 == 5 OR X13 == 20 OR X13 == 34],{'0': {'precision': 0.8165499124343257; 'recall': 0.8382859711331968; 'f1-score': 0.8272751916015674; 'support': 20023}; '1': {'precision': 0.44345135785493295; 'recall': 0.406235238545111; 'f1-score': 0.42402826855123676; 'support': 6351}; 'accuracy': 0.7342458481838174; 'macro avg': {'precision': 0.6300006351446293; 'recall': 0.6222606048391539; 'f1-score': 0.6256517300764021; 'support': 26374}; 'weighted avg': {'precision': 0.7267057886710087; 'recall': 0.7342458481838174; 'f1-score': 0.7301711797606388; 'support': 26374}},{'0': {'precision': 0.8110678772157371; 'recall': 0.8431460674157303; 'f1-score': 0.8267959453503746; 'support': 2225}; '1': {'precision': 0.43527508090614886; 'recall': 0.3810198300283286; 'f1-score': 0.40634441087613293; 'support': 706}; 'accuracy': 0.7318321392016377; 'macro avg': {'precision': 0.6231714790609431; 'recall': 0.6120829487220294; 'f1-score': 0.6165701781132538; 'support': 2931}; 'weighted avg': {'precision': 0.7205493803905685; 'recall': 0.7318321392016377; 'f1-score': 0.725520345439486; 'support': 2931}}
5,1,CNF,2,26374,2931,412,[64; 65],262,27.429446,0.710679,11,[X1 == 5 OR X1 == 7 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 14 OR X7 == 5 OR X13 == 2 OR X13 == 5 OR X13 == 31],{'0': {'precision': 0.7970287384315635; 'recall': 0.8172102082605004; 'f1-score': 0.806993317387123; 'support': 20023}; '1': {'precision': 0.3737166324435318; 'recall': 0.34388285309400096; 'f1-score': 0.358179581795818; 'support': 6351}; 'accuracy': 0.7032304542352317; 'macro avg': {'precision': 0.5853726854375476; 'recall': 0.5805465306772507; 'f1-score': 0.5825864495914705; 'support': 26374}; 'weighted avg': {'precision': 0.6950929234194307; 'recall': 0.7032304542352317; 'f1-score': 0.6989165738237507; 'support': 26374}},{'0': {'precision': 0.8013129102844639; 'recall': 0.8229213483146067; 'f1-score': 0.8119733924611975; 'support': 2225}; '1': {'precision': 0.39009287925696595; 'recall': 0.35694050991501414; 'f1-score': 0.37278106508875747; 'support': 706}; 'accuracy': 0.7106789491641078; 'macro avg': {'precision': 0.5957028947707149; 'recall': 0.5899309291148105; 'f1-score': 0.5923772287749774; 'support': 2931}; 'weighted avg': {'precision': 0.7022609341993689; 'recall': 0.7106789491641078; 'f1-score': 0.706183633633172; 'support': 2931}}
5,1,CNF,3,26374,2931,412,[64; 65],262,26.105474,0.730809,11,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X7 == 5 OR X13 == 3 OR X13 == 20 OR X13 == 30 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.8139612878497509; 'recall': 0.8484742546072017; 'f1-score': 0.8308595182785181; 'support': 20023}; '1': {'precision': 0.4485641584878226; 'recall': 0.38860022043772635; 'f1-score': 0.41643465789251666; 'support': 6351}; 'accuracy': 0.7377341320997952; 'macro avg': {'precision': 0.6312627231687867; 'recall': 0.618537237522464; 'f1-score': 0.6236470880855174; 'support': 26374}; 'weighted avg': {'precision': 0.7259717083935588; 'recall': 0.7377341320997952; 'f1-score': 0.7310637994527239; 'support': 26374}},{'0': {'precision': 0.8119026933101651; 'recall': 0.84; 'f1-score': 0.8257123923127899; 'support': 2225}; '1': {'precision': 0.43402225755166934; 'recall': 0.386685552407932; 'f1-score': 0.40898876404494383; 'support': 706}; 'accuracy': 0.7308085977482088; 'macro avg': {'precision': 0.6229624754309172; 'recall': 0.613342776203966; 'f1-score': 0.6173505781788668; 'support': 2931}; 'weighted avg': {'precision': 0.7208813396269519; 'recall': 0.7308085977482088; 'f1-score': 0.725334745926881; 'support': 2931}}
5,1,CNF,4,26374,2931,412,[64; 65],262,25.910556,0.741726,15,[X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X7 == 5 OR X8 == 1 OR X13 == 11 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 32 OR X13 == 35 OR X13 == 36 OR X13 == 37],{'0': {'precision': 0.8288826423049894; 'recall': 0.824701593167857; 'f1-score': 0.8267868318938539; 'support': 20023}; '1': {'precision': 0.4559826410415375; 'recall': 0.4632341363564793; 'f1-score': 0.4595797859876591; 'support': 6351}; 'accuracy': 0.7376582998407523; 'macro avg': {'precision': 0.6424326416732635; 'recall': 0.6439678647621682; 'f1-score': 0.6431833089407565; 'support': 26374}; 'weighted avg': {'precision': 0.7390863312401459; 'recall': 0.7376582998407523; 'f1-score': 0.7383614148713983; 'support': 26374}},{'0': {'precision': 0.8297394429469901; 'recall': 0.8301123595505618; 'f1-score': 0.8299258593574478; 'support': 2225}; '1': {'precision': 0.46382978723404256; 'recall': 0.4631728045325779; 'f1-score': 0.4635010630758327; 'support': 706}; 'accuracy': 0.74172637325145; 'macro avg': {'precision': 0.6467846150905163; 'recall': 0.6466425820415699; 'f1-score': 0.6467134612166403; 'support': 2931}; 'weighted avg': {'precision': 0.7416015320178393; 'recall': 0.74172637325145; 'f1-score': 0.7416638647566903; 'support': 2931}}
5,1,CNF,5,26375,2930,412,[64; 65],262,27.663408,0.741638,10,[X1 == 2 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X13 == 1 OR X13 == 7 OR X13 == 10 OR X13 == 17 OR X13 == 31],{'0': {'precision': 0.8268953517275665; 'recall': 0.8306947010937422; 'f1-score': 0.8287906721809757; 'support': 20023}; '1': {'precision': 0.4584664536741214; 'recall': 0.45182619647355166; 'f1-score': 0.4551221059308595; 'support': 6352}; 'accuracy': 0.7394502369668247; 'macro avg': {'precision': 0.642680902700844; 'recall': 0.641260448783647; 'f1-score': 0.6419563890559176; 'support': 26375}; 'weighted avg': {'precision': 0.7381651010949415; 'recall': 0.7394502369668247; 'f1-score': 0.7387985306522273; 'support': 26375}},{'0': {'precision': 0.8309287646528404; 'recall': 0.828314606741573; 'f1-score': 0.8296196263785729; 'support': 2225}; '1': {'precision': 0.46348314606741575; 'recall': 0.46808510638297873; 'f1-score': 0.465772759350741; 'support': 705}; 'accuracy': 0.7416382252559727; 'macro avg': {'precision': 0.647205955360128; 'recall': 0.6481998565622759; 'f1-score': 0.647696192864657; 'support': 2930}; 'weighted avg': {'precision': 0.7425160816826273; 'recall': 0.7416382252559727; 'f1-score': 0.7420728546193164; 'support': 2930}}
5,1,CNF,6,26375,2930,412,[64; 65],262,27.195272,0.676451,12,[X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X12 >= 48.000000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 31 OR X13 == 36],{'0': {'precision': 0.8370936017586487; 'recall': 0.7226689307296609; 'f1-score': 0.7756841512771717; 'support': 20023}; '1': {'precision': 0.38904169875673894; 'recall': 0.5566750629722922; 'f1-score': 0.4580014247781879; 'support': 6352}; 'accuracy': 0.6826919431279621; 'macro avg': {'precision': 0.6130676502576938; 'recall': 0.6396719968509765; 'f1-score': 0.6168427880276798; 'support': 26375}; 'weighted avg': {'precision': 0.7291874145408995; 'recall': 0.6826919431279621; 'f1-score': 0.6991753103777767; 'support': 26375}},{'0': {'precision': 0.8365840801265155; 'recall': 0.7132584269662922; 'f1-score': 0.770014556040757; 'support': 2225}; '1': {'precision': 0.3823814133591481; 'recall': 0.5602836879432624; 'f1-score': 0.45454545454545453; 'support': 705}; 'accuracy': 0.6764505119453925; 'macro avg': {'precision': 0.6094827467428319; 'recall': 0.6367710574547774; 'f1-score': 0.6122800052931058; 'support': 2930}; 'weighted avg': {'precision': 0.7272964077473367; 'recall': 0.6764505119453925; 'f1-score': 0.6941081681383037; 'support': 2930}}
5,1,CNF,7,26375,2930,412,[64; 65],262,27.300030,0.718089,8,[X1 == 2 OR X1 == 5 OR X3 == 12 OR X4 >= 13.000000 OR X5 == 6 OR X13 == 17 OR X13 == 21 OR X13 == 36],{'0': {'precision': 0.8446552600372692; 'recall': 0.7470409029615942; 'f1-score': 0.792854871196862; 'support': 20023}; '1': {'precision': 0.4155319639972306; 'recall': 0.5669080604534005; 'f1-score': 0.47955786389665733; 'support': 6352}; 'accuracy': 0.7036587677725118; 'macro avg': {'precision': 0.6300936120172499; 'recall': 0.6569744817074974; 'f1-score': 0.6362063675467597; 'support': 26375}; 'weighted avg': {'precision': 0.7413077272810106; 'recall': 0.7036587677725118; 'f1-score': 0.7174022611354062; 'support': 26375}},{'0': {'precision': 0.8481831757093081; 'recall': 0.7658426966292134; 'f1-score': 0.804912612187057; 'support': 2225}; '1': {'precision': 0.43431053203040176; 'recall': 0.5673758865248227; 'f1-score': 0.4920049200492005; 'support': 705}; 'accuracy': 0.7180887372013652; 'macro avg': {'precision': 0.6412468538698549; 'recall': 0.6666092915770181; 'f1-score': 0.6484587661181287; 'support': 2930}; 'weighted avg': {'precision': 0.748599484994759; 'recall': 0.7180887372013652; 'f1-score': 0.7296225360924532; 'support': 2930}}
