lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26373,2931,3296,[8; 9],262,124.897881,0.758444,4,[X1 == 5 OR X3 == 7 OR X3 == 14 OR X13 == 7],{'0': {'precision': 0.7787380086007277; 'recall': 0.9405683464016381; 'f1-score': 0.8520370077137106; 'support': 20023}; '1': {'precision': 0.4563727729556875; 'recall': 0.1573228346456693; 'f1-score': 0.23398524417379085; 'support': 6350}; 'accuracy': 0.7519811928866644; 'macro avg': {'precision': 0.6175553907782076; 'recall': 0.5489455905236537; 'f1-score': 0.5430111259437507; 'support': 26373}; 'weighted avg': {'precision': 0.701120018749516; 'recall': 0.7519811928866644; 'f1-score': 0.7032246352692223; 'support': 26373}},{'0': {'precision': 0.7797860568056068; 'recall': 0.9501123595505618; 'f1-score': 0.8565640194489466; 'support': 2225}; '1': {'precision': 0.4954545454545455; 'recall': 0.15439093484419264; 'f1-score': 0.23542116630669546; 'support': 706}; 'accuracy': 0.7584442169907881; 'macro avg': {'precision': 0.6376203011300761; 'recall': 0.5522516471973773; 'f1-score': 0.545992592877821; 'support': 2931}; 'weighted avg': {'precision': 0.7112981526725979; 'recall': 0.7584442169907881; 'f1-score': 0.7069472148367224; 'support': 2931}}
5,1,CNF,1,26373,2931,824,[32; 33],262,89.261104,0.758785,4,[X1 == 5 OR X3 == 14 OR X13 == 0 OR X13 == 1],{'0': {'precision': 0.7779221306483699; 'recall': 0.9569495080657244; 'f1-score': 0.8581985936310297; 'support': 20023}; '1': {'precision': 0.505166475315729; 'recall': 0.13858267716535433; 'f1-score': 0.21749876421156697; 'support': 6350}; 'accuracy': 0.7599059644333219; 'macro avg': {'precision': 0.6415443029820495; 'recall': 0.5477660926155394; 'f1-score': 0.5378486789212983; 'support': 26373}; 'weighted avg': {'precision': 0.712248964479854; 'recall': 0.7599059644333219; 'f1-score': 0.7039330979796593; 'support': 26373}},{'0': {'precision': 0.7772096420745069; 'recall': 0.9564044943820225; 'f1-score': 0.8575458392101551; 'support': 2225}; '1': {'precision': 0.49740932642487046; 'recall': 0.1359773371104816; 'f1-score': 0.2135706340378198; 'support': 706}; 'accuracy': 0.7587853974752644; 'macro avg': {'precision': 0.6373094842496887; 'recall': 0.546190915746252; 'f1-score': 0.5355582366239875; 'support': 2931}; 'weighted avg': {'precision': 0.7098131825560342; 'recall': 0.7587853974752644; 'f1-score': 0.7024293278312167; 'support': 2931}}
5,1,CNF,2,26373,2931,824,[32; 33],262,77.639581,0.711702,8,[X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 7 OR X13 == 2 OR X13 == 3 OR X13 == 9 OR X13 == 30],{'0': {'precision': 0.8059117157678379; 'recall': 0.82245417769565; 'f1-score': 0.8140989198408186; 'support': 20023}; '1': {'precision': 0.4014143795251726; 'recall': 0.37543307086614175; 'f1-score': 0.38798925868663037; 'support': 6350}; 'accuracy': 0.7148219770219543; 'macro avg': {'precision': 0.6036630476465052; 'recall': 0.5989436242808959; 'f1-score': 0.6010440892637245; 'support': 26373}; 'weighted avg': {'precision': 0.7085182419445745; 'recall': 0.7148219770219543; 'f1-score': 0.7115017049494867; 'support': 26373}},{'0': {'precision': 0.8021015761821366; 'recall': 0.8233707865168539; 'f1-score': 0.8125970281658903; 'support': 2225}; '1': {'precision': 0.39258114374034003; 'recall': 0.3597733711048159; 'f1-score': 0.3754619364375462; 'support': 706}; 'accuracy': 0.7117024906175367; 'macro avg': {'precision': 0.5973413599612383; 'recall': 0.591572078810835; 'f1-score': 0.5940294823017183; 'support': 2931}; 'weighted avg': {'precision': 0.7034589882244743; 'recall': 0.7117024906175367; 'f1-score': 0.7073028027274014; 'support': 2931}}
5,1,CNF,3,26373,2931,824,[32; 33],262,76.643351,0.705561,11,[X1 == 2 OR X1 == 7 OR X3 == 10 OR X6 == 4 OR X6 == 11 OR X13 == 8 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 23 OR X13 == 35],{'0': {'precision': 0.8057828422267959; 'recall': 0.8016780702192479; 'f1-score': 0.803725215301422; 'support': 20023}; '1': {'precision': 0.38453192808431497; 'recall': 0.39070866141732286; 'f1-score': 0.38759568817372286; 'support': 6350}; 'accuracy': 0.702726273082319; 'macro avg': {'precision': 0.5951573851555554; 'recall': 0.5961933658182854; 'f1-score': 0.5956604517375724; 'support': 26373}; 'weighted avg': {'precision': 0.704355499686897; 'recall': 0.702726273082319; 'f1-score': 0.703530982667255; 'support': 26373}},{'0': {'precision': 0.8032056990204809; 'recall': 0.8107865168539325; 'f1-score': 0.8069783046298367; 'support': 2225}; '1': {'precision': 0.3854014598540146; 'recall': 0.37393767705382436; 'f1-score': 0.3795830337886413; 'support': 706}; 'accuracy': 0.7055612418969635; 'macro avg': {'precision': 0.5943035794372478; 'recall': 0.5923620969538784; 'f1-score': 0.5932806692092389; 'support': 2931}; 'weighted avg': {'precision': 0.7025677621895273; 'recall': 0.7055612418969635; 'f1-score': 0.7040301431784944; 'support': 2931}}
5,1,CNF,4,26374,2930,824,[32; 33],262,72.326647,0.718430,10,[X1 == 1 OR X3 == 1 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X13 == 11 OR X13 == 19 OR X13 == 31],{'0': {'precision': 0.825942465468896; 'recall': 0.7943864555760874; 'f1-score': 0.8098571828619433; 'support': 20023}; '1': {'precision': 0.42144463181562675; 'recall': 0.47220910092898755; 'f1-score': 0.44538501522239543; 'support': 6351}; 'accuracy': 0.7168044286039281; 'macro avg': {'precision': 0.6236935486422615; 'recall': 0.6332977782525375; 'f1-score': 0.6276210990421693; 'support': 26374}; 'weighted avg': {'precision': 0.7285372276766798; 'recall': 0.7168044286039281; 'f1-score': 0.7220903391264929; 'support': 26374}},{'0': {'precision': 0.8277153558052435; 'recall': 0.7946067415730337; 'f1-score': 0.8108232056867691; 'support': 2225}; '1': {'precision': 0.4244332493702771; 'recall': 0.47801418439716314; 'f1-score': 0.44963308872581725; 'support': 705}; 'accuracy': 0.7184300341296929; 'macro avg': {'precision': 0.6260743025877603; 'recall': 0.6363104629850984; 'f1-score': 0.6302281472062932; 'support': 2930}; 'weighted avg': {'precision': 0.7306799001613352; 'recall': 0.7184300341296929; 'f1-score': 0.7239156860767109; 'support': 2930}}
5,1,CNF,5,26374,2930,824,[32; 33],262,84.351818,0.741638,4,[X6 == 10 OR X7 == 5 OR X13 == 7 OR X13 == 11],{'0': {'precision': 0.7986282578875171; 'recall': 0.8722968586125955; 'f1-score': 0.8338385887857159; 'support': 20023}; '1': {'precision': 0.43228241563055064; 'recall': 0.30656589513462446; 'f1-score': 0.3587286964532473; 'support': 6351}; 'accuracy': 0.7360658224008493; 'macro avg': {'precision': 0.6154553367590339; 'recall': 0.58943137687361; 'f1-score': 0.5962836426194816; 'support': 26374}; 'weighted avg': {'precision': 0.7104102233014098; 'recall': 0.7360658224008493; 'f1-score': 0.7194295902946449; 'support': 26374}},{'0': {'precision': 0.7988599348534202; 'recall': 0.8817977528089888; 'f1-score': 0.8382824182866909; 'support': 2225}; '1': {'precision': 0.4451476793248945; 'recall': 0.29929078014184396; 'f1-score': 0.357930449533503; 'support': 705}; 'accuracy': 0.7416382252559727; 'macro avg': {'precision': 0.6220038070891574; 'recall': 0.5905442664754164; 'f1-score': 0.598106433910097; 'support': 2930}; 'weighted avg': {'precision': 0.7137516958951914; 'recall': 0.7416382252559727; 'f1-score': 0.722702849013313; 'support': 2930}}
5,1,CNF,6,26374,2930,824,[32; 33],262,93.872142,0.693174,7,[X3 == 14 OR X6 == 11 OR X7 == 0 OR X13 == 1 OR X13 == 20 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.9065285789197692; 'recall': 0.690705688458273; 'f1-score': 0.7840358286799513; 'support': 20023}; '1': {'precision': 0.4429753552797266; 'recall': 0.7754684301684774; 'f1-score': 0.5638559734386628; 'support': 6351}; 'accuracy': 0.7111170091757033; 'macro avg': {'precision': 0.6747519670997479; 'recall': 0.7330870593133751; 'f1-score': 0.673945901059307; 'support': 26374}; 'weighted avg': {'precision': 0.7949024879461623; 'recall': 0.7111170091757033; 'f1-score': 0.7310153440876475; 'support': 26374}},{'0': {'precision': 0.8951132300357568; 'recall': 0.6750561797752809; 'f1-score': 0.7696643607481425; 'support': 2225}; '1': {'precision': 0.4225239616613419; 'recall': 0.750354609929078; 'f1-score': 0.5406234031681145; 'support': 705}; 'accuracy': 0.6931740614334471; 'macro avg': {'precision': 0.6588185958485493; 'recall': 0.7127053948521794; 'f1-score': 0.6551438819581286; 'support': 2930}; 'weighted avg': {'precision': 0.781401477747715; 'recall': 0.6931740614334471; 'f1-score': 0.7145538231734258; 'support': 2930}}
5,1,CNF,7,26374,2930,824,[32; 33],262,92.277189,0.660068,7,[X3 == 10 OR X3 == 14 OR X7 == 5 OR X8 != 4 OR X13 == 9 OR X13 == 10 OR X13 == 41],{'0': {'precision': 0.7722791416972743; 'recall': 0.7980822054637168; 'f1-score': 0.7849686847599164; 'support': 20023}; '1': {'precision': 0.2884547694473777; 'recall': 0.2580695953393166; 'f1-score': 0.2724175184908169; 'support': 6351}; 'accuracy': 0.6680442860392811; 'macro avg': {'precision': 0.530366955572326; 'recall': 0.5280759004015168; 'f1-score': 0.5286931016253666; 'support': 26374}; 'weighted avg': {'precision': 0.6557716499190421; 'recall': 0.6680442860392811; 'f1-score': 0.6615436276212552; 'support': 26374}},{'0': {'precision': 0.7661325249025552; 'recall': 0.7950561797752809; 'f1-score': 0.7803264225849139; 'support': 2225}; '1': {'precision': 0.26570048309178745; 'recall': 0.23404255319148937; 'f1-score': 0.248868778280543; 'support': 705}; 'accuracy': 0.6600682593856655; 'macro avg': {'precision': 0.5159165039971714; 'recall': 0.5145493664833851; 'f1-score': 0.5145976004327284; 'support': 2930}; 'weighted avg': {'precision': 0.6457214022142989; 'recall': 0.6600682593856655; 'f1-score': 0.6524500952010978; 'support': 2930}}
5,1,CNF,8,26374,2930,824,[32; 33],262,114.388441,0.721160,10,[X1 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 13 OR X7 == 5 OR X12 >= 55.000000 OR X13 == 10 OR X13 == 17 OR X13 == 20 OR X13 == 41],{'0': {'precision': 0.8082549376939369; 'recall': 0.8195165801038754; 'f1-score': 0.813846802390458; 'support': 20024}; '1': {'precision': 0.40471092077087795; 'recall': 0.3869291338582677; 'f1-score': 0.39562032042508655; 'support': 6350}; 'accuracy': 0.7153636156821112; 'macro avg': {'precision': 0.6064829292324074; 'recall': 0.6032228569810716; 'f1-score': 0.6047335614077722; 'support': 26374}; 'weighted avg': {'precision': 0.7110946848896059; 'recall': 0.7153636156821112; 'f1-score': 0.7131514903225082; 'support': 26374}},{'0': {'precision': 0.8081471747700394; 'recall': 0.8295863309352518; 'f1-score': 0.8187264255602396; 'support': 2224}; '1': {'precision': 0.4142194744976816; 'recall': 0.37960339943342775; 'f1-score': 0.3961566888396157; 'support': 706}; 'accuracy': 0.721160409556314; 'macro avg': {'precision': 0.6111833246338605; 'recall': 0.6045948651843398; 'f1-score': 0.6074415571999277; 'support': 2930}; 'weighted avg': {'precision': 0.7132280770252324; 'recall': 0.721160409556314; 'f1-score': 0.7169058678384783; 'support': 2930}}
5,1,CNF,9,26374,2930,824,[32; 33],262,115.659527,0.729010,9,[X1 == 5 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X13 == 10 OR X13 == 21 OR X13 == 41],{'0': {'precision': 0.8033160244146853; 'recall': 0.880743108270076; 'f1-score': 0.840249654580971; 'support': 20024}; '1': {'precision': 0.4597285067873303; 'recall': 0.32; 'f1-score': 0.37734447539461463; 'support': 6350}; 'accuracy': 0.7457344354288314; 'macro avg': {'precision': 0.6315222656010078; 'recall': 0.600371554135038; 'f1-score': 0.6087970649877928; 'support': 26374}; 'weighted avg': {'precision': 0.7205913434055967; 'recall': 0.7457344354288314; 'f1-score': 0.7287971677441861; 'support': 26374}},{'0': {'precision': 0.789708265802269; 'recall': 0.8763489208633094; 'f1-score': 0.8307757885763001; 'support': 2224}; '1': {'precision': 0.40476190476190477; 'recall': 0.26487252124645894; 'f1-score': 0.3202054794520548; 'support': 706}; 'accuracy': 0.7290102389078499; 'macro avg': {'precision': 0.5972350852820869; 'recall': 0.5706107210548842; 'f1-score': 0.5754906340141774; 'support': 2930}; 'weighted avg': {'precision': 0.6969532723229185; 'recall': 0.7290102389078499; 'f1-score': 0.7077509973675229; 'support': 2930}}
5,1,CNF,0,26373,2931,412,[64; 65],262,78.237345,0.763221,10,[X1 == 1 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X13 == 2 OR X13 == 3 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 34],{'0': {'precision': 0.8147116188353302; 'recall': 0.8761923787644209; 'f1-score': 0.8443342878456096; 'support': 20023}; '1': {'precision': 0.487704071089068; 'recall': 0.3716535433070866; 'f1-score': 0.4218428814013764; 'support': 6350}; 'accuracy': 0.7547112577257044; 'macro avg': {'precision': 0.6512078449621991; 'recall': 0.6239229610357537; 'f1-score': 0.633088584623493; 'support': 26373}; 'weighted avg': {'precision': 0.7359758690841162; 'recall': 0.7547112577257044; 'f1-score': 0.7426082638467896; 'support': 26373}},{'0': {'precision': 0.8164530797850351; 'recall': 0.8876404494382022; 'f1-score': 0.8505598621877691; 'support': 2225}; '1': {'precision': 0.51171875; 'recall': 0.37110481586402266; 'f1-score': 0.4302134646962233; 'support': 706}; 'accuracy': 0.7632207437734562; 'macro avg': {'precision': 0.6640859148925176; 'recall': 0.6293726326511124; 'f1-score': 0.6403866634419962; 'support': 2931}; 'weighted avg': {'precision': 0.7430506789565688; 'recall': 0.7632207437734562; 'f1-score': 0.7493095869816855; 'support': 2931}}
5,1,CNF,1,26373,2931,412,[64; 65],262,60.038203,0.702491,11,[X1 == 5 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X6 == 13 OR X6 == 14 OR X13 == 10 OR X13 == 18 OR X13 == 31 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8452514593623709; 'recall': 0.7520851021325475; 'f1-score': 0.7959512672110785; 'support': 20023}; '1': {'precision': 0.41989014841650113; 'recall': 0.5658267716535433; 'f1-score': 0.48205541020996856; 'support': 6350}; 'accuracy': 0.7072384635801767; 'macro avg': {'precision': 0.632570803889436; 'recall': 0.6589559368930454; 'f1-score': 0.6390033387105235; 'support': 26373}; 'weighted avg': {'precision': 0.7428344296537192; 'recall': 0.7072384635801767; 'f1-score': 0.7203725051454414; 'support': 26373}},{'0': {'precision': 0.8446255731023943; 'recall': 0.7451685393258427; 'f1-score': 0.7917860553963706; 'support': 2225}; '1': {'precision': 0.4142561983471074; 'recall': 0.5679886685552408; 'f1-score': 0.4790919952210274; 'support': 706}; 'accuracy': 0.7024906175366769; 'macro avg': {'precision': 0.6294408857247509; 'recall': 0.6565786039405417; 'f1-score': 0.635439025308699; 'support': 2931}; 'weighted avg': {'precision': 0.7409610290637617; 'recall': 0.7024906175366769; 'f1-score': 0.716466367070273; 'support': 2931}}
5,1,CNF,2,26373,2931,412,[64; 65],262,58.722118,0.719550,11,[X3 == 7 OR X3 == 10 OR X8 == 0 OR X13 == 0 OR X13 == 1 OR X13 == 7 OR X13 == 11 OR X13 == 19 OR X13 == 30 OR X13 == 31 OR X13 == 36],{'0': {'precision': 0.7662078429741755; 'recall': 0.9201917794536283; 'f1-score': 0.8361697299750397; 'support': 20023}; '1': {'precision': 0.3129836629406707; 'recall': 0.11464566929133858; 'f1-score': 0.1678192715537114; 'support': 6350}; 'accuracy': 0.7262351647518295; 'macro avg': {'precision': 0.5395957529574231; 'recall': 0.5174187243724835; 'f1-score': 0.5019945007643756; 'support': 26373}; 'weighted avg': {'precision': 0.6570820877240047; 'recall': 0.7262351647518295; 'f1-score': 0.6752466112181507; 'support': 26373}},{'0': {'precision': 0.7640195709446744; 'recall': 0.9123595505617977; 'f1-score': 0.8316263826300696; 'support': 2225}; '1': {'precision': 0.28832116788321166; 'recall': 0.11189801699716714; 'f1-score': 0.16122448979591839; 'support': 706}; 'accuracy': 0.7195496417604913; 'macro avg': {'precision': 0.526170369413943; 'recall': 0.5121287837794825; 'f1-score': 0.496425436212994; 'support': 2931}; 'weighted avg': {'precision': 0.6494364687401734; 'recall': 0.7195496417604913; 'f1-score': 0.6701443845608405; 'support': 2931}}
5,1,CNF,3,26373,2931,412,[64; 65],262,42.149780,0.714091,10,[X1 == 1 OR X3 == 10 OR X5 == 1 OR X6 == 5 OR X8 == 1 OR X13 == 0 OR X13 == 1 OR X13 == 9 OR X13 == 19 OR X13 == 20],{'0': {'precision': 0.7665445139038586; 'recall': 0.8879788243519952; 'f1-score': 0.8228053126012309; 'support': 20023}; '1': {'precision': 0.29421019509125235; 'recall': 0.14724409448818898; 'f1-score': 0.19626364399664148; 'support': 6350}; 'accuracy': 0.7096272703143366; 'macro avg': {'precision': 0.5303773544975554; 'recall': 0.517611459420092; 'f1-score': 0.5095344782989362; 'support': 26373}; 'weighted avg': {'precision': 0.6528174853344865; 'recall': 0.7096272703143366; 'f1-score': 0.6719487700903621; 'support': 26373}},{'0': {'precision': 0.7674508291554184; 'recall': 0.8943820224719101; 'f1-score': 0.826068908260689; 'support': 2225}; '1': {'precision': 0.3047337278106509; 'recall': 0.14589235127478753; 'f1-score': 0.19731800766283525; 'support': 706}; 'accuracy': 0.7140907540088707; 'macro avg': {'precision': 0.5360922784830346; 'recall': 0.5201371868733489; 'f1-score': 0.5116934579617621; 'support': 2931}; 'weighted avg': {'precision': 0.6559945775179548; 'recall': 0.7140907540088707; 'f1-score': 0.6746195272227891; 'support': 2931}}
5,1,CNF,4,26374,2930,412,[64; 65],262,43.473758,0.740614,8,[X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X8 == 1 OR X13 == 18 OR X13 == 30 OR X13 == 31],{'0': {'precision': 0.7931293328034619; 'recall': 0.8970683713729212; 'f1-score': 0.8419029763299744; 'support': 20023}; '1': {'precision': 0.4470083176817816; 'recall': 0.2623208943473469; 'f1-score': 0.3306211549910697; 'support': 6351}; 'accuracy': 0.7442177902479715; 'macro avg': {'precision': 0.6200688252426217; 'recall': 0.579694632860134; 'f1-score': 0.586262065660522; 'support': 26374}; 'weighted avg': {'precision': 0.7097815445636124; 'recall': 0.7442177902479715; 'f1-score': 0.7187835842270175; 'support': 26374}},{'0': {'precision': 0.7945315641334941; 'recall': 0.8880898876404495; 'f1-score': 0.8387096774193548; 'support': 2225}; '1': {'precision': 0.43792325056433407; 'recall': 0.275177304964539; 'f1-score': 0.33797909407665505; 'support': 705}; 'accuracy': 0.7406143344709898; 'macro avg': {'precision': 0.6162274073489141; 'recall': 0.5816335963024942; 'f1-score': 0.5883443857480049; 'support': 2930}; 'weighted avg': {'precision': 0.7087264920972287; 'recall': 0.7406143344709898; 'f1-score': 0.7182267213590806; 'support': 2930}}
5,1,CNF,5,26374,2930,412,[64; 65],262,32.156669,0.728669,9,[X3 == 10 OR X3 == 14 OR X6 == 11 OR X7 == 2 OR X7 == 5 OR X13 == 2 OR X13 == 11 OR X13 == 20 OR X13 == 34],{'0': {'precision': 0.7832005602731331; 'recall': 0.8936223343155372; 'f1-score': 0.8347757120529986; 'support': 20023}; '1': {'precision': 0.39625850340136054; 'recall': 0.22012281530467642; 'f1-score': 0.2830245976313392; 'support': 6351}; 'accuracy': 0.7314400545992266; 'macro avg': {'precision': 0.5897295318372469; 'recall': 0.5568725748101068; 'f1-score': 0.5589001548421689; 'support': 26374}; 'weighted avg': {'precision': 0.6900228472530137; 'recall': 0.7314400545992266; 'f1-score': 0.7019110981267092; 'support': 26374}},{'0': {'precision': 0.7823854660347551; 'recall': 0.8903370786516854; 'f1-score': 0.8328778642001261; 'support': 2225}; '1': {'precision': 0.3869346733668342; 'recall': 0.21843971631205675; 'f1-score': 0.2792384406165005; 'support': 705}; 'accuracy': 0.7286689419795221; 'macro avg': {'precision': 0.5846600697007946; 'recall': 0.5543883974818711; 'f1-score': 0.5560581524083132; 'support': 2930}; 'weighted avg': {'precision': 0.6872343367409379; 'recall': 0.7286689419795221; 'f1-score': 0.6996642827576496; 'support': 2930}}
5,1,CNF,6,26374,2930,412,[64; 65],262,35.069030,0.742662,6,[X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 14 OR X13 == 17 OR X13 == 24],{'0': {'precision': 0.7840197623408152; 'recall': 0.9193427558307946; 'f1-score': 0.8463059169693347; 'support': 20023}; '1': {'precision': 0.4421416234887737; 'recall': 0.20154306408439615; 'f1-score': 0.2768764871295695; 'support': 6351}; 'accuracy': 0.7464927580192614; 'macro avg': {'precision': 0.6130806929147945; 'recall': 0.5604429099575954; 'f1-score': 0.5615912020494521; 'support': 26374}; 'weighted avg': {'precision': 0.7016936813576758; 'recall': 0.7464927580192614; 'f1-score': 0.7091842703130691; 'support': 26374}},{'0': {'precision': 0.7838672327286762; 'recall': 0.9128089887640449; 'f1-score': 0.84343853820598; 'support': 2225}; '1': {'precision': 0.4277286135693215; 'recall': 0.20567375886524822; 'f1-score': 0.2777777777777778; 'support': 705}; 'accuracy': 0.7426621160409557; 'macro avg': {'precision': 0.6057979231489988; 'recall': 0.5592413738146466; 'f1-score': 0.5606081579918789; 'support': 2930}; 'weighted avg': {'precision': 0.6981751759002308; 'recall': 0.7426621160409557; 'f1-score': 0.7073324507991942; 'support': 2930}}
5,1,CNF,7,26374,2930,412,[64; 65],262,33.490774,0.759386,10,[X1 == 5 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X13 == 2 OR X13 == 8 OR X13 == 10 OR X13 == 22 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.8124619348793628; 'recall': 0.8661039804225141; 'f1-score': 0.8384258363952815; 'support': 20023}; '1': {'precision': 0.466892026247763; 'recall': 0.3697055581798142; 'f1-score': 0.4126537785588752; 'support': 6351}; 'accuracy': 0.7465685902783044; 'macro avg': {'precision': 0.6396769805635629; 'recall': 0.6179047693011641; 'f1-score': 0.6255398074770784; 'support': 26374}; 'weighted avg': {'precision': 0.7292468560244567; 'recall': 0.7465685902783044; 'f1-score': 0.7358976518453831; 'support': 26374}},{'0': {'precision': 0.8214890016920474; 'recall': 0.8728089887640449; 'f1-score': 0.8463717585530617; 'support': 2225}; '1': {'precision': 0.5; 'recall': 0.4014184397163121; 'f1-score': 0.44531864673485444; 'support': 705}; 'accuracy': 0.7593856655290102; 'macro avg': {'precision': 0.6607445008460238; 'recall': 0.6371137142401785; 'f1-score': 0.6458452026439581; 'support': 2930}; 'weighted avg': {'precision': 0.7441341395101725; 'recall': 0.7593856655290102; 'f1-score': 0.7498726309654042; 'support': 2930}}
