lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,116.220046,0.743773,3,[X3 == 9 OR X3 == 10 OR X3 == 14],{'0': {'precision': 0.8123412661085505; 'recall': 0.8626080007990811; 'f1-score': 0.8367203584837107; 'support': 20023}; '1': {'precision': 0.4618544600938967; 'recall': 0.37175247992442134; 'f1-score': 0.4119340486783564; 'support': 6351}; 'accuracy': 0.744407370895579; 'macro avg': {'precision': 0.6370978631012236; 'recall': 0.6171802403617512; 'f1-score': 0.6243272035810336; 'support': 26374}; 'weighted avg': {'precision': 0.7279421721145007; 'recall': 0.744407370895579; 'f1-score': 0.7344295473221953; 'support': 26374}},{'0': {'precision': 0.814151747655584; 'recall': 0.8584269662921349; 'f1-score': 0.8357033471887989; 'support': 2225}; '1': {'precision': 0.46153846153846156; 'recall': 0.38243626062322944; 'f1-score': 0.418280402788536; 'support': 706}; 'accuracy': 0.7437734561583077; 'macro avg': {'precision': 0.6378451045970228; 'recall': 0.6204316134576822; 'f1-score': 0.6269918749886675; 'support': 2931}; 'weighted avg': {'precision': 0.7292165787716915; 'recall': 0.7437734561583077; 'f1-score': 0.7351572541329867; 'support': 2931}}
5,1,CNF,1,26374,2931,824,[32; 33],262,75.779612,0.720914,5,[X3 == 9 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X13 == 30],{'0': {'precision': 0.8065375648284722; 'recall': 0.8465764370973381; 'f1-score': 0.8260721247563353; 'support': 20023}; '1': {'precision': 0.4265447078588762; 'recall': 0.3597858604944103; 'f1-score': 0.39033139733515543; 'support': 6351}; 'accuracy': 0.7293546674755441; 'macro avg': {'precision': 0.6165411363436741; 'recall': 0.6031811487958743; 'f1-score': 0.6082017610457453; 'support': 26374}; 'weighted avg': {'precision': 0.7150332562437334; 'recall': 0.7293546674755441; 'f1-score': 0.7211434313517734; 'support': 26374}},{'0': {'precision': 0.8007695596408722; 'recall': 0.8417977528089887; 'f1-score': 0.8207712532865907; 'support': 2225}; '1': {'precision': 0.40540540540540543; 'recall': 0.33994334277620397; 'f1-score': 0.3697996918335901; 'support': 706}; 'accuracy': 0.7209143636983965; 'macro avg': {'precision': 0.6030874825231388; 'recall': 0.5908705477925964; 'f1-score': 0.5952854725600905; 'support': 2931}; 'weighted avg': {'precision': 0.7055368428581225; 'recall': 0.7209143636983965; 'f1-score': 0.7121441900365675; 'support': 2931}}
5,1,CNF,2,26374,2931,824,[32; 33],262,88.737229,0.661208,9,[X3 == 10 OR X3 == 14 OR X5 == 1 OR X7 == 5 OR X12 >= 55.000000 OR X12 < 24.000000 OR X13 == 9 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.7888252734894182; 'recall': 0.7706637367027918; 'f1-score': 0.7796387520525452; 'support': 20023}; '1': {'precision': 0.3258954785672343; 'recall': 0.3495512517713746; 'f1-score': 0.33730912405986474; 'support': 6351}; 'accuracy': 0.669257602183969; 'macro avg': {'precision': 0.5573603760283262; 'recall': 0.5601074942370832; 'f1-score': 0.5584739380562049; 'support': 26374}; 'weighted avg': {'precision': 0.6773493074793027; 'recall': 0.669257602183969; 'f1-score': 0.6731234162149204; 'support': 26374}},{'0': {'precision': 0.788659793814433; 'recall': 0.7564044943820225; 'f1-score': 0.7721954576737783; 'support': 2225}; '1': {'precision': 0.3199498117942284; 'recall': 0.3611898016997167; 'f1-score': 0.3393213572854291; 'support': 706}; 'accuracy': 0.661207778915046; 'macro avg': {'precision': 0.5543048028043307; 'recall': 0.5587971480408696; 'f1-score': 0.5557584074796037; 'support': 2931}; 'weighted avg': {'precision': 0.6757600165007979; 'recall': 0.661207778915046; 'f1-score': 0.6679275918006379; 'support': 2931}}
5,1,CNF,3,26374,2931,824,[32; 33],262,92.593960,0.661890,10,[X1 == 1 OR X1 == 7 OR X3 == 2 OR X3 == 10 OR X3 == 14 OR X6 == 7 OR X6 == 10 OR X13 == 5 OR X13 == 11 OR X13 == 33],{'0': {'precision': 0.7877083440838021; 'recall': 0.7623732707386506; 'f1-score': 0.7748337647835136; 'support': 20023}; '1': {'precision': 0.3197998570407434; 'recall': 0.35222799559124546; 'f1-score': 0.33523153004645584; 'support': 6351}; 'accuracy': 0.6636080988852658; 'macro avg': {'precision': 0.5537541005622727; 'recall': 0.557300633164948; 'f1-score': 0.5550326474149847; 'support': 26374}; 'weighted avg': {'precision': 0.6750334824317786; 'recall': 0.6636080988852658; 'f1-score': 0.66897519980228; 'support': 26374}},{'0': {'precision': 0.7848568790397045; 'recall': 0.7640449438202247; 'f1-score': 0.7743110908676838; 'support': 2225}; '1': {'precision': 0.3137254901960784; 'recall': 0.33994334277620397; 'f1-score': 0.3263086335825969; 'support': 706}; 'accuracy': 0.6618901398839986; 'macro avg': {'precision': 0.5492911846178914; 'recall': 0.5519941432982143; 'f1-score': 0.5503098622251403; 'support': 2931}; 'weighted avg': {'precision': 0.6713738491783603; 'recall': 0.6618901398839986; 'f1-score': 0.6663992058989798; 'support': 2931}}
5,1,CNF,4,26374,2931,824,[32; 33],262,83.520431,0.591607,7,[X1 == 2 OR X1 == 5 OR X3 == 10 OR X6 == 1 OR X6 == 11 OR X8 == 2 OR X13 == 25],{'0': {'precision': 0.7576295817858872; 'recall': 0.7029915597063378; 'f1-score': 0.7292886378944097; 'support': 20023}; '1': {'precision': 0.2370750481077614; 'recall': 0.29097779877184693; 'f1-score': 0.26127527216174184; 'support': 6351}; 'accuracy': 0.6037764465003412; 'macro avg': {'precision': 0.4973523149468243; 'recall': 0.49698467923909234; 'f1-score': 0.49528195502807576; 'support': 26374}; 'weighted avg': {'precision': 0.632277271048427; 'recall': 0.6037764465003412; 'f1-score': 0.6165885208940239; 'support': 26374}},{'0': {'precision': 0.7514677103718199; 'recall': 0.6903370786516854; 'f1-score': 0.7196064652143358; 'support': 2225}; '1': {'precision': 0.22322435174746336; 'recall': 0.2804532577903683; 'f1-score': 0.24858757062146888; 'support': 706}; 'accuracy': 0.5916069600818833; 'macro avg': {'precision': 0.48734603105964164; 'recall': 0.4853951682210268; 'f1-score': 0.48409701791790233; 'support': 2931}; 'weighted avg': {'precision': 0.6242279249099313; 'recall': 0.5916069600818833; 'f1-score': 0.6061505322281318; 'support': 2931}}
5,1,CNF,5,26375,2930,824,[32; 33],262,74.905894,0.762457,6,[X3 == 6 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 5 OR X13 == 41],{'0': {'precision': 0.7921043713995256; 'recall': 0.9339259851171153; 'f1-score': 0.8571886961105636; 'support': 20023}; '1': {'precision': 0.5218648355619805; 'recall': 0.22732997481108314; 'f1-score': 0.3167013926965676; 'support': 6352}; 'accuracy': 0.7637535545023697; 'macro avg': {'precision': 0.656984603480753; 'recall': 0.5806279799640992; 'f1-score': 0.5869450444035655; 'support': 26375}; 'weighted avg': {'precision': 0.7270214697259678; 'recall': 0.7637535545023697; 'f1-score': 0.7270209102798261; 'support': 26375}},{'0': {'precision': 0.7877305231464057; 'recall': 0.9406741573033708; 'f1-score': 0.8574354772634167; 'support': 2225}; '1': {'precision': 0.5164835164835165; 'recall': 0.2; 'f1-score': 0.2883435582822086; 'support': 705}; 'accuracy': 0.7624573378839591; 'macro avg': {'precision': 0.6521070198149611; 'recall': 0.5703370786516854; 'f1-score': 0.5728895177728126; 'support': 2930}; 'weighted avg': {'precision': 0.7224646051609666; 'recall': 0.7624573378839591; 'f1-score': 0.720503803924935; 'support': 2930}}
5,1,CNF,6,26375,2930,824,[32; 33],262,93.052472,0.731058,9,[X3 == 10 OR X6 == 4 OR X6 == 11 OR X8 == 1 OR X13 == 0 OR X13 == 3 OR X13 == 36 OR X13 == 37 OR X13 == 40],{'0': {'precision': 0.8044574282617915; 'recall': 0.8526694301553214; 'f1-score': 0.8278620957183727; 'support': 20023}; '1': {'precision': 0.42740683229813664; 'recall': 0.3466624685138539; 'f1-score': 0.38282336578581366; 'support': 6352}; 'accuracy': 0.7308056872037915; 'macro avg': {'precision': 0.6159321302799641; 'recall': 0.5996659493345876; 'f1-score': 0.6053427307520931; 'support': 26375}; 'weighted avg': {'precision': 0.7136507785722697; 'recall': 0.7308056872037915; 'f1-score': 0.7206815833948991; 'support': 26375}},{'0': {'precision': 0.8053548661283468; 'recall': 0.851685393258427; 'f1-score': 0.8278724333770207; 'support': 2225}; '1': {'precision': 0.42807625649913345; 'recall': 0.350354609929078; 'f1-score': 0.38533541341653665; 'support': 705}; 'accuracy': 0.7310580204778157; 'macro avg': {'precision': 0.6167155613137402; 'recall': 0.6010200015937525; 'f1-score': 0.6066039233967786; 'support': 2930}; 'weighted avg': {'precision': 0.7145762245622733; 'recall': 0.7310580204778157; 'f1-score': 0.7213916828404536; 'support': 2930}}
5,1,CNF,7,26375,2930,824,[32; 33],262,107.917815,0.735495,6,[X1 == 2 OR X3 == 12 OR X5 == 1 OR X13 == 5 OR X13 == 14 OR X13 == 32],{'0': {'precision': 0.7788436830835118; 'recall': 0.908255506167907; 'f1-score': 0.8385862172319184; 'support': 20023}; '1': {'precision': 0.3927272727272727; 'recall': 0.18702770780856423; 'f1-score': 0.2533859443318759; 'support': 6352}; 'accuracy': 0.7345592417061612; 'macro avg': {'precision': 0.5857854779053923; 'recall': 0.5476416069882356; 'f1-score': 0.5459860807818971; 'support': 26375}; 'weighted avg': {'precision': 0.6858536759334519; 'recall': 0.7345592417061612; 'f1-score': 0.6976500225983233; 'support': 26375}},{'0': {'precision': 0.7777777777777778; 'recall': 0.9123595505617977; 'f1-score': 0.8397104446742503; 'support': 2225}; '1': {'precision': 0.390625; 'recall': 0.1773049645390071; 'f1-score': 0.24390243902439024; 'support': 705}; 'accuracy': 0.735494880546075; 'macro avg': {'precision': 0.5842013888888888; 'recall': 0.5448322575504024; 'f1-score': 0.5418064418493203; 'support': 2930}; 'weighted avg': {'precision': 0.6846232698141829; 'recall': 0.735494880546075; 'f1-score': 0.6963504979223215; 'support': 2930}}
5,1,CNF,8,26375,2930,824,[32; 33],262,126.300462,0.710239,8,[X1 == 6 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 13 OR X13 == 2 OR X13 == 10 OR X13 == 41],{'0': {'precision': 0.7800534686664552; 'recall': 0.8597183379944067; 'f1-score': 0.8179507281495736; 'support': 20024}; '1': {'precision': 0.3476544356711565; 'recall': 0.23571091166745395; 'f1-score': 0.28094210378155204; 'support': 6351}; 'accuracy': 0.7094597156398105; 'macro avg': {'precision': 0.5638539521688058; 'recall': 0.5477146248309304; 'f1-score': 0.5494464159655628; 'support': 26375}; 'weighted avg': {'precision': 0.6759334209488005; 'recall': 0.7094597156398105; 'f1-score': 0.6886410874534105; 'support': 26375}},{'0': {'precision': 0.7828054298642534; 'recall': 0.8556654676258992; 'f1-score': 0.8176154672395274; 'support': 2224}; '1': {'precision': 0.35671342685370744; 'recall': 0.2521246458923513; 'f1-score': 0.2954356846473029; 'support': 706}; 'accuracy': 0.7102389078498293; 'macro avg': {'precision': 0.5697594283589804; 'recall': 0.5538950567591252; 'f1-score': 0.5565255759434151; 'support': 2930}; 'weighted avg': {'precision': 0.6801361622446473; 'recall': 0.7102389078498293; 'f1-score': 0.6917933080210596; 'support': 2930}}
5,1,CNF,9,26375,2930,824,[32; 33],262,125.383693,0.649147,9,[X1 == 1 OR X1 == 7 OR X3 == 14 OR X4 < 7.000000 OR X7 == 5 OR X13 == 0 OR X13 == 9 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.7705461100014614; 'recall': 0.7899021174590491; 'f1-score': 0.7801040664841804; 'support': 20024}; '1': {'precision': 0.280608755129959; 'recall': 0.2583845063769485; 'f1-score': 0.26903844577424374; 'support': 6351}; 'accuracy': 0.6619146919431279; 'macro avg': {'precision': 0.5255774325657102; 'recall': 0.5241433119179988; 'f1-score': 0.5245712561292121; 'support': 26375}; 'weighted avg': {'precision': 0.6525710525307917; 'recall': 0.6619146919431279; 'f1-score': 0.6570414027067848; 'support': 26375}},{'0': {'precision': 0.7664884135472371; 'recall': 0.7733812949640287; 'f1-score': 0.7699194270367055; 'support': 2224}; '1': {'precision': 0.2653061224489796; 'recall': 0.2577903682719547; 'f1-score': 0.2614942528735632; 'support': 706}; 'accuracy': 0.6491467576791808; 'macro avg': {'precision': 0.5158972679981083; 'recall': 0.5155858316179918; 'f1-score': 0.5157068399551343; 'support': 2930}; 'weighted avg': {'precision': 0.6457257181495; 'recall': 0.6491467576791808; 'f1-score': 0.6474115181769176; 'support': 2930}}
5,1,CNF,0,26374,2931,412,[64; 65],262,83.045586,0.735585,10,[X1 == 5 OR X3 == 7 OR X3 == 12 OR X5 == 1 OR X6 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 36 OR X13 == 38],{'0': {'precision': 0.7914677276746243; 'recall': 0.8941217599760276; 'f1-score': 0.8396688788312268; 'support': 20023}; '1': {'precision': 0.4352690463505594; 'recall': 0.25728231774523697; 'f1-score': 0.32340425531914896; 'support': 6351}; 'accuracy': 0.7407674224615152; 'macro avg': {'precision': 0.6133683870125919; 'recall': 0.5757020388606323; 'f1-score': 0.5815365670751879; 'support': 26374}; 'weighted avg': {'precision': 0.7056931836127022; 'recall': 0.7407674224615152; 'f1-score': 0.715349601363827; 'support': 26374}},{'0': {'precision': 0.7928109854604201; 'recall': 0.8822471910112359; 'f1-score': 0.8351414592639864; 'support': 2225}; '1': {'precision': 0.42417582417582417; 'recall': 0.273371104815864; 'f1-score': 0.3324720068906115; 'support': 706}; 'accuracy': 0.7355851245308769; 'macro avg': {'precision': 0.6084934048181221; 'recall': 0.57780914791355; 'f1-score': 0.5838067330772989; 'support': 2931}; 'weighted avg': {'precision': 0.7040165726774366; 'recall': 0.7355851245308769; 'f1-score': 0.7140617481157084; 'support': 2931}}
5,1,CNF,1,26374,2931,412,[64; 65],262,61.866122,0.754009,11,[X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X13 == 2 OR X13 == 7 OR X13 == 19 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8074151769427216; 'recall': 0.884233131898317; 'f1-score': 0.8440799980930133; 'support': 20023}; '1': {'precision': 0.47863247863247865; 'recall': 0.33506534404030863; 'f1-score': 0.39418356951004907; 'support': 6351}; 'accuracy': 0.7519905967998787; 'macro avg': {'precision': 0.6430238277876001; 'recall': 0.6096492379693128; 'f1-score': 0.6191317838015311; 'support': 26374}; 'weighted avg': {'precision': 0.7282425479532489; 'recall': 0.7519905967998787; 'f1-score': 0.7357425362771944; 'support': 26374}},{'0': {'precision': 0.8125519534497091; 'recall': 0.8786516853932584; 'f1-score': 0.8443100842150724; 'support': 2225}; '1': {'precision': 0.4857142857142857; 'recall': 0.3611898016997167; 'f1-score': 0.41429731925264013; 'support': 706}; 'accuracy': 0.7540088706925964; 'macro avg': {'precision': 0.6491331195819974; 'recall': 0.6199207435464875; 'f1-score': 0.6293037017338563; 'support': 2931}; 'weighted avg': {'precision': 0.7338254459706204; 'recall': 0.7540088706925964; 'f1-score': 0.7407314379975776; 'support': 2931}}
5,1,CNF,2,26374,2931,412,[64; 65],262,65.993746,0.718526,10,[X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 14 OR X13 == 10 OR X13 == 11 OR X13 == 14 OR X13 == 18 OR X13 == 20 OR X13 == 22],{'0': {'precision': 0.7809440559440559; 'recall': 0.8923737701643111; 'f1-score': 0.832948744843018; 'support': 20023}; '1': {'precision': 0.38322839152833427; 'recall': 0.2108329396945363; 'f1-score': 0.27201625190452006; 'support': 6351}; 'accuracy': 0.7282550997194206; 'macro avg': {'precision': 0.5820862237361951; 'recall': 0.5516033549294237; 'f1-score': 0.5524824983737691; 'support': 26374}; 'weighted avg': {'precision': 0.6851720007114689; 'recall': 0.7282550997194206; 'f1-score': 0.6978732059542487; 'support': 26374}},{'0': {'precision': 0.7749410840534171; 'recall': 0.8867415730337078; 'f1-score': 0.8270802766715571; 'support': 2225}; '1': {'precision': 0.34545454545454546; 'recall': 0.18838526912181303; 'f1-score': 0.2438130155820348; 'support': 706}; 'accuracy': 0.7185261003070624; 'macro avg': {'precision': 0.5601978147539812; 'recall': 0.5375634210777605; 'f1-score': 0.5354466461267959; 'support': 2931}; 'weighted avg': {'precision': 0.671489191780881; 'recall': 0.7185261003070624; 'f1-score': 0.6865866955288745; 'support': 2931}}
5,1,CNF,3,26374,2931,412,[64; 65],262,46.674575,0.757079,11,[X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X7 == 5 OR X13 == 9 OR X13 == 11 OR X13 == 13 OR X13 == 20 OR X13 == 36],{'0': {'precision': 0.8155371745464799; 'recall': 0.8666533486490536; 'f1-score': 0.8403186363526307; 'support': 20023}; '1': {'precision': 0.4760596546310832; 'recall': 0.3819870886474571; 'f1-score': 0.4238665152441688; 'support': 6351}; 'accuracy': 0.7499431258057178; 'macro avg': {'precision': 0.6457984145887815; 'recall': 0.6243202186482554; 'f1-score': 0.6320925757983997; 'support': 26374}; 'weighted avg': {'precision': 0.7337891754192074; 'recall': 0.7499431258057178; 'f1-score': 0.7400347423221523; 'support': 26374}},{'0': {'precision': 0.8171907756813417; 'recall': 0.8759550561797753; 'f1-score': 0.8455531453362256; 'support': 2225}; '1': {'precision': 0.4945054945054945; 'recall': 0.38243626062322944; 'f1-score': 0.43130990415335463; 'support': 706}; 'accuracy': 0.757079495052883; 'macro avg': {'precision': 0.6558481350934181; 'recall': 0.6291956584015024; 'f1-score': 0.6384315247447901; 'support': 2931}; 'weighted avg': {'precision': 0.7394644677624921; 'recall': 0.757079495052883; 'f1-score': 0.745772958275459; 'support': 2931}}
5,1,CNF,4,26374,2931,412,[64; 65],262,35.149930,0.750597,11,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X13 == 0 OR X13 == 8 OR X13 == 10 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 35],{'0': {'precision': 0.7846198684320094; 'recall': 0.9411676571942267; 'f1-score': 0.8557934651801731; 'support': 20023}; '1': {'precision': 0.5; 'recall': 0.18548260116517085; 'f1-score': 0.27058688411622833; 'support': 6351}; 'accuracy': 0.7591946614089634; 'macro avg': {'precision': 0.6423099342160047; 'recall': 0.5633251291796988; 'f1-score': 0.5631901746482006; 'support': 26374}; 'weighted avg': {'precision': 0.7160818846445031; 'recall': 0.7591946614089634; 'f1-score': 0.7148725962813669; 'support': 26374}},{'0': {'precision': 0.7793567688855647; 'recall': 0.9366292134831461; 'f1-score': 0.8507858746682997; 'support': 2225}; '1': {'precision': 0.45136186770428016; 'recall': 0.1643059490084986; 'f1-score': 0.24091381100726897; 'support': 706}; 'accuracy': 0.7505970658478335; 'macro avg': {'precision': 0.6153593182949224; 'recall': 0.5504675812458224; 'f1-score': 0.5458498428377844; 'support': 2931}; 'weighted avg': {'precision': 0.700351514626272; 'recall': 0.7505970658478335; 'f1-score': 0.7038839036875124; 'support': 2931}}
5,1,CNF,5,26375,2930,412,[64; 65],262,37.851112,0.730375,7,[X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 14 OR X6 == 5 OR X12 >= 55.000000 OR X13 == 38],{'0': {'precision': 0.7953951823546483; 'recall': 0.821255556110473; 'f1-score': 0.808118534535715; 'support': 20023}; '1': {'precision': 0.372215400806876; 'recall': 0.33406801007556675; 'f1-score': 0.3521115075085041; 'support': 6352}; 'accuracy': 0.7039241706161138; 'macro avg': {'precision': 0.5838052915807621; 'recall': 0.5776617830930199; 'f1-score': 0.5801150210221095; 'support': 26375}; 'weighted avg': {'precision': 0.6934790506999962; 'recall': 0.7039241706161138; 'f1-score': 0.6982964819982044; 'support': 26375}},{'0': {'precision': 0.8070175438596491; 'recall': 0.8476404494382023; 'f1-score': 0.8268303375712407; 'support': 2225}; '1': {'precision': 0.42833052276559863; 'recall': 0.36028368794326243; 'f1-score': 0.3913713405238829; 'support': 705}; 'accuracy': 0.7303754266211604; 'macro avg': {'precision': 0.6176740333126238; 'recall': 0.6039620686907323; 'f1-score': 0.6091008390475618; 'support': 2930}; 'weighted avg': {'precision': 0.7159000183063026; 'recall': 0.7303754266211604; 'f1-score': 0.7220526608072859; 'support': 2930}}
5,1,CNF,6,26375,2930,412,[64; 65],262,37.988076,0.708874,12,[X1 == 5 OR X2 < 65716.000000 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X8 == 0 OR X13 == 0 OR X13 == 9 OR X13 == 11 OR X13 == 20 OR X13 == 23 OR X13 == 41],{'0': {'precision': 0.7803371569219337; 'recall': 0.8391849373220797; 'f1-score': 0.8086918856482819; 'support': 20023}; '1': {'precision': 0.3349855431639818; 'recall': 0.255352644836272; 'f1-score': 0.289798106128283; 'support': 6352}; 'accuracy': 0.6985781990521327; 'macro avg': {'precision': 0.5576613500429578; 'recall': 0.5472687910791758; 'f1-score': 0.5492449958882825; 'support': 26375}; 'weighted avg': {'precision': 0.6730812914967012; 'recall': 0.6985781990521327; 'f1-score': 0.6837245572118447; 'support': 26375}},{'0': {'precision': 0.7894514767932489; 'recall': 0.8408988764044943; 'f1-score': 0.8143634385201305; 'support': 2225}; '1': {'precision': 0.3678571428571429; 'recall': 0.29219858156028367; 'f1-score': 0.32569169960474303; 'support': 705}; 'accuracy': 0.7088737201365187; 'macro avg': {'precision': 0.578654309825196; 'recall': 0.566548728982389; 'f1-score': 0.5700275690624368; 'support': 2930}; 'weighted avg': {'precision': 0.6880098367164725; 'recall': 0.7088737201365187; 'f1-score': 0.6967820132862232; 'support': 2930}}
5,1,CNF,7,26375,2930,412,[64; 65],262,36.553404,0.698294,15,[X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X13 == 1 OR X13 == 5 OR X13 == 10 OR X13 == 11 OR X13 == 18 OR X13 == 20 OR X13 == 22],{'0': {'precision': 0.8703581498590197; 'recall': 0.7245667482395245; 'f1-score': 0.7907990842690503; 'support': 20023}; '1': {'precision': 0.431794766124047; 'recall': 0.6597921914357683; 'f1-score': 0.5219828123053929; 'support': 6352}; 'accuracy': 0.7089668246445497; 'macro avg': {'precision': 0.6510764579915334; 'recall': 0.6921794698376464; 'f1-score': 0.6563909482872217; 'support': 26375}; 'weighted avg': {'precision': 0.7647371218596056; 'recall': 0.7089668246445497; 'f1-score': 0.7260589531026749; 'support': 26375}},{'0': {'precision': 0.86184565569347; 'recall': 0.717752808988764; 'f1-score': 0.7832270720941639; 'support': 2225}; '1': {'precision': 0.4168987929433612; 'recall': 0.6368794326241135; 'f1-score': 0.5039281705948372; 'support': 705}; 'accuracy': 0.6982935153583618; 'macro avg': {'precision': 0.6393722243184157; 'recall': 0.6773161208064388; 'f1-score': 0.6435776213445006; 'support': 2930}; 'weighted avg': {'precision': 0.7547850624378978; 'recall': 0.6982935153583618; 'f1-score': 0.7160237527914248; 'support': 2930}}
