lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],158,1000.115827,0.735849,9,[X0 >= 45.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 6.000000],{'0.0': {'precision': 0.9166666666666666; 'recall': 0.16417910447761194; 'f1-score': 0.2784810126582279; 'support': 134}; '1.0': {'precision': 0.7477477477477478; 'recall': 0.9940119760479041; 'f1-score': 0.8534704370179949; 'support': 334}; 'accuracy': 0.7564102564102564; 'macro avg': {'precision': 0.8322072072072072; 'recall': 0.579095540262758; 'f1-score': 0.5659757248381114; 'support': 468}; 'weighted avg': {'precision': 0.7961134211134211; 'recall': 0.7564102564102564; 'f1-score': 0.6888367129491726; 'support': 468}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.8653846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.48472222222222217; 'support': 53}; 'weighted avg': {'precision': 0.8069666182873729; 'recall': 0.7358490566037735; 'f1-score': 0.6408280922431865; 'support': 53}}
10,1,DNF,7,469,52,1,[469; 469],158,32.133878,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,8,469,52,1,[469; 469],158,36.567649,0.653846,1,[X8 < 4.100000],{'0.0': {'precision': 0.5254237288135594; 'recall': 0.23134328358208955; 'f1-score': 0.3212435233160622; 'support': 134}; '1.0': {'precision': 0.748780487804878; 'recall': 0.9164179104477612; 'f1-score': 0.8241610738255034; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6371021083092188; 'recall': 0.5738805970149254; 'f1-score': 0.5727022985707828; 'support': 469}; 'weighted avg': {'precision': 0.6849642709502155; 'recall': 0.720682302771855; 'f1-score': 0.6804703451085202; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
10,1,DNF,9,469,52,1,[469; 469],158,51.177701,0.692308,1,[X8 < 4.100000],{'0.0': {'precision': 0.5081967213114754; 'recall': 0.23134328358208955; 'f1-score': 0.31794871794871793; 'support': 134}; '1.0': {'precision': 0.7475490196078431; 'recall': 0.9104477611940298; 'f1-score': 0.8209959623149394; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6278728704596592; 'recall': 0.5708955223880596; 'f1-score': 0.5694723401318287; 'support': 469}; 'weighted avg': {'precision': 0.6791626486660238; 'recall': 0.7164179104477612; 'f1-score': 0.6772681782103047; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
10,2,CNF,0,468,53,1,[468; 468],158,1000.172587,0.641509,18,[X0 >= 45.000000 OR X2 >= 1.400000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X7 < 6.200000 OR X9 < 0.900000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X7 < 5.100000 OR X8 < 2.700000 OR X9 >= 1.308000],{'0.0': {'precision': 0.7910447761194029; 'recall': 0.39552238805970147; 'f1-score': 0.5273631840796019; 'support': 134}; '1.0': {'precision': 0.7980049875311721; 'recall': 0.9580838323353293; 'f1-score': 0.870748299319728; 'support': 334}; 'accuracy': 0.7970085470085471; 'macro avg': {'precision': 0.7945248818252875; 'recall': 0.6768031101975154; 'f1-score': 0.699055741699665; 'support': 468}; 'weighted avg': {'precision': 0.796012106485922; 'recall': 0.7970085470085471; 'f1-score': 0.7724286295714867; 'support': 468}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8421052631578947; 'f1-score': 0.7710843373493975; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.48055555555555557; 'recall': 0.487719298245614; 'f1-score': 0.4724986904138292; 'support': 53}; 'weighted avg': {'precision': 0.5806079664570231; 'recall': 0.6415094339622641; 'f1-score': 0.6020735938009627; 'support': 53}}
10,2,CNF,1,469,52,1,[469; 469],158,1000.209942,0.769231,16,[X0 >= 45.000000 OR X2 < 0.700000 OR X4 >= 282.000000 OR X5 >= 35.000000 OR X5 < 21.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.100000] AND [(NOT X1) OR X2 < 0.700000 OR X4 >= 208.000000 OR X5 >= 25.000000 OR X6 >= 34.000000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.8297872340425532; 'recall': 0.28888888888888886; 'f1-score': 0.4285714285714285; 'support': 135}; '1.0': {'precision': 0.7725118483412322; 'recall': 0.9760479041916168; 'f1-score': 0.8624338624338623; 'support': 334}; 'accuracy': 0.7782515991471215; 'macro avg': {'precision': 0.8011495411918927; 'recall': 0.6324683965402529; 'f1-score': 0.6455026455026454; 'support': 469}; 'weighted avg': {'precision': 0.7889983666134675; 'recall': 0.7782515991471215; 'f1-score': 0.7375480872282577; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.2857142857142857; 'f1-score': 0.4; 'support': 14}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7246376811594203; 'recall': 0.6165413533834586; 'f1-score': 0.6285714285714286; 'support': 52}; 'weighted avg': {'precision': 0.7513935340022295; 'recall': 0.7692307692307693; 'f1-score': 0.734065934065934; 'support': 52}}
10,2,CNF,2,469,52,1,[469; 469],158,1000.192501,0.711538,14,[X0 >= 49.000000 OR X2 >= 1.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 6.000000 OR X9 >= 0.930000] AND [X0 >= 45.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 5.600000],{'0.0': {'precision': 0.9347826086956522; 'recall': 0.3208955223880597; 'f1-score': 0.47777777777777775; 'support': 134}; '1.0': {'precision': 0.7848699763593381; 'recall': 0.991044776119403; 'f1-score': 0.8759894459102903; 'support': 335}; 'accuracy': 0.7995735607675906; 'macro avg': {'precision': 0.8598262925274951; 'recall': 0.6559701492537313; 'f1-score': 0.676883611844034; 'support': 469}; 'weighted avg': {'precision': 0.8277021570268563; 'recall': 0.7995735607675906; 'f1-score': 0.7622146835867152; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
10,2,CNF,3,469,52,1,[469; 469],158,1000.503035,0.711538,17,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.900000] AND [X0 >= 49.000000 OR X2 >= 1.000000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X6 >= 54.000000 OR X6 < 28.000000],{'0.0': {'precision': 0.7183098591549296; 'recall': 0.3805970149253731; 'f1-score': 0.49756097560975604; 'support': 134}; '1.0': {'precision': 0.7914572864321608; 'recall': 0.9402985074626866; 'f1-score': 0.8594815825375172; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7548835727935452; 'recall': 0.6604477611940298; 'f1-score': 0.6785212790736366; 'support': 469}; 'weighted avg': {'precision': 0.7705580214958091; 'recall': 0.7803837953091685; 'f1-score': 0.7560756948438712; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
10,2,CNF,4,469,52,1,[469; 469],158,1000.200341,0.653846,17,[X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 30.000000 OR X5 < 18.000000 OR X7 < 5.100000] AND [X0 >= 45.000000 OR X2 >= 1.000000 OR X5 >= 35.000000 OR X6 < 23.000000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.8541666666666666; 'recall': 0.30597014925373134; 'f1-score': 0.4505494505494505; 'support': 134}; '1.0': {'precision': 0.7790973871733967; 'recall': 0.9791044776119403; 'f1-score': 0.8677248677248677; 'support': 335}; 'accuracy': 0.7867803837953091; 'macro avg': {'precision': 0.8166320269200317; 'recall': 0.6425373134328358; 'f1-score': 0.6591371591371591; 'support': 469}; 'weighted avg': {'precision': 0.8005457527429024; 'recall': 0.7867803837953091; 'f1-score': 0.7485318913890343; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
10,2,CNF,5,469,52,1,[469; 469],158,1000.188117,0.711538,15,[X0 >= 45.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X7 < 6.000000] AND [X0 >= 66.000000 OR X2 >= 1.000000 OR X2 < 0.700000 OR X5 < 25.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X8 < 3.600000],{'0.0': {'precision': 0.8076923076923077; 'recall': 0.31343283582089554; 'f1-score': 0.4516129032258065; 'support': 134}; '1.0': {'precision': 0.7793764988009593; 'recall': 0.9701492537313433; 'f1-score': 0.8643617021276597; 'support': 335}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.7935344032466335; 'recall': 0.6417910447761195; 'f1-score': 0.6579873026767331; 'support': 469}; 'weighted avg': {'precision': 0.7874667299127731; 'recall': 0.7825159914712153; 'f1-score': 0.7464334738699873; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
10,2,CNF,6,469,52,1,[469; 469],158,1000.248356,0.750000,18,[X0 >= 45.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X6 < 23.000000 OR X7 >= 7.900000 OR X7 < 5.100000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.7924528301886793; 'recall': 0.31343283582089554; 'f1-score': 0.44919786096256686; 'support': 134}; '1.0': {'precision': 0.7788461538461539; 'recall': 0.9671641791044776; 'f1-score': 0.8628495339547271; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7856494920174166; 'recall': 0.6402985074626866; 'f1-score': 0.656023697458647; 'support': 469}; 'weighted avg': {'precision': 0.782733775658304; 'recall': 0.7803837953091685; 'f1-score': 0.7446633416712527; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.2; 'f1-score': 0.31578947368421056; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.972972972972973; 'f1-score': 0.8470588235294119; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.5864864864864865; 'f1-score': 0.5814241486068112; 'support': 52}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.6938080495356037; 'support': 52}}
10,2,CNF,7,469,52,1,[469; 469],158,1000.167121,0.673077,13,[X0 >= 66.000000 OR X0 < 55.000000 OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X4 < 182.000000 OR X6 >= 54.000000] AND [X0 >= 45.000000 OR X2 < 0.700000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 42.000000 OR X6 < 19.000000],{'0.0': {'precision': 0.8103448275862069; 'recall': 0.35074626865671643; 'f1-score': 0.4895833333333333; 'support': 134}; '1.0': {'precision': 0.7883211678832117; 'recall': 0.9671641791044776; 'f1-score': 0.868632707774799; 'support': 335}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.7993329977347092; 'recall': 0.658955223880597; 'f1-score': 0.6791080205540662; 'support': 469}; 'weighted avg': {'precision': 0.7946136420840675; 'recall': 0.7910447761194029; 'f1-score': 0.7603328865058087; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
10,2,CNF,8,469,52,1,[469; 469],158,1000.225099,0.615385,14,[X0 >= 66.000000 OR X2 >= 2.000000 OR X2 < 0.800000 OR X4 >= 236.800000 OR X4 < 167.600000 OR X5 < 21.000000 OR X6 >= 42.000000 OR X7 >= 7.900000] AND [X0 >= 45.000000 OR X2 < 0.700000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X8 < 3.000000],{'0.0': {'precision': 0.8103448275862069; 'recall': 0.35074626865671643; 'f1-score': 0.4895833333333333; 'support': 134}; '1.0': {'precision': 0.7883211678832117; 'recall': 0.9671641791044776; 'f1-score': 0.868632707774799; 'support': 335}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.7993329977347092; 'recall': 0.658955223880597; 'f1-score': 0.6791080205540662; 'support': 469}; 'weighted avg': {'precision': 0.7946136420840675; 'recall': 0.7910447761194029; 'f1-score': 0.7603328865058087; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6808510638297872; 'recall': 0.8648648648648649; 'f1-score': 0.7619047619047619; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.3404255319148936; 'recall': 0.43243243243243246; 'f1-score': 0.38095238095238093; 'support': 52}; 'weighted avg': {'precision': 0.4844517184942717; 'recall': 0.6153846153846154; 'f1-score': 0.5421245421245421; 'support': 52}}
10,2,CNF,9,469,52,1,[469; 469],158,1000.148375,0.750000,18,[X0 >= 45.000000 OR (NOT X1) OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 34.000000 OR X7 >= 7.900000 OR X7 < 6.000000 OR X9 < 0.700000] AND [X0 >= 66.000000 OR X0 < 55.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X4 < 167.600000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.9210526315789473; 'recall': 0.26119402985074625; 'f1-score': 0.40697674418604646; 'support': 134}; '1.0': {'precision': 0.7703016241299304; 'recall': 0.991044776119403; 'f1-score': 0.8668407310704962; 'support': 335}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.8456771278544388; 'recall': 0.6261194029850746; 'f1-score': 0.6369087376282714; 'support': 469}; 'weighted avg': {'precision': 0.8133733405439353; 'recall': 0.7825159914712153; 'f1-score': 0.735451020532082; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.13333333333333333; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.74; 'recall': 1.0; 'f1-score': 0.8505747126436781; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.87; 'recall': 0.5666666666666667; 'f1-score': 0.5429344151453684; 'support': 52}; 'weighted avg': {'precision': 0.815; 'recall': 0.75; 'f1-score': 0.6730899256254226; 'support': 52}}
10,2,DNF,0,468,53,1,[468; 468],158,1000.211836,0.622642,6,[X0 >= 31.000000 AND X2 >= 0.800000 AND X9 < 1.200000] OR [X5 >= 21.000000 AND X8 < 4.100000 AND X9 >= 0.800000],{'0.0': {'precision': 0.5462184873949579; 'recall': 0.48507462686567165; 'f1-score': 0.5138339920948617; 'support': 134}; '1.0': {'precision': 0.8022922636103151; 'recall': 0.8383233532934131; 'f1-score': 0.8199121522693996; 'support': 334}; 'accuracy': 0.7371794871794872; 'macro avg': {'precision': 0.6742553755026366; 'recall': 0.6616989900795424; 'f1-score': 0.6668730721821307; 'support': 468}; 'weighted avg': {'precision': 0.7289719943520718; 'recall': 0.7371794871794872; 'f1-score': 0.7322743884587413; 'support': 468}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8157894736842105; 'f1-score': 0.7560975609756098; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.4633838383838384; 'recall': 0.4745614035087719; 'f1-score': 0.46138211382113825; 'support': 53}; 'weighted avg': {'precision': 0.568038879359634; 'recall': 0.6226415094339622; 'f1-score': 0.5892774965485503; 'support': 53}}
10,2,DNF,1,469,52,1,[469; 469],158,1000.213419,0.730769,7,[X2 >= 0.800000 AND X4 >= 167.600000 AND X7 < 7.900000] OR [X0 >= 23.000000 AND X5 >= 18.000000 AND X8 < 4.100000 AND X8 >= 2.000000],{'0.0': {'precision': 0.5578947368421052; 'recall': 0.3925925925925926; 'f1-score': 0.4608695652173913; 'support': 135}; '1.0': {'precision': 0.7807486631016043; 'recall': 0.874251497005988; 'f1-score': 0.8248587570621468; 'support': 334}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6693216999718548; 'recall': 0.6334220447992903; 'f1-score': 0.6428641611397691; 'support': 469}; 'weighted avg': {'precision': 0.7166009444554798; 'recall': 0.7356076759061834; 'f1-score': 0.7200857487486244; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.21428571428571427; 'f1-score': 0.3; 'support': 14}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9210526315789473; 'f1-score': 0.8333333333333333; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6304347826086957; 'recall': 0.5676691729323308; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6906354515050168; 'recall': 0.7307692307692307; 'f1-score': 0.6897435897435897; 'support': 52}}
10,2,DNF,2,469,52,1,[469; 469],158,1000.240836,0.730769,6,[X5 >= 21.000000 AND X6 >= 19.000000 AND X8 < 3.900000] OR [X0 >= 31.000000 AND X2 >= 0.800000 AND X4 >= 150.000000],{'0.0': {'precision': 0.5609756097560976; 'recall': 0.34328358208955223; 'f1-score': 0.42592592592592593; 'support': 134}; '1.0': {'precision': 0.772609819121447; 'recall': 0.8925373134328358; 'f1-score': 0.8282548476454293; 'support': 335}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6667927144387723; 'recall': 0.6179104477611941; 'f1-score': 0.6270903867856776; 'support': 469}; 'weighted avg': {'precision': 0.7121429021599186; 'recall': 0.7356076759061834; 'f1-score': 0.7133037271541426; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
10,2,DNF,3,469,52,1,[469; 469],158,1000.206154,0.653846,9,[X0 >= 31.000000 AND X2 >= 0.800000 AND X3 >= 0.200000 AND X6 >= 28.000000 AND X7 < 7.900000] OR [X4 >= 150.000000 AND X5 >= 18.000000 AND X8 < 4.100000 AND X8 >= 2.000000],{'0.0': {'precision': 0.5446428571428571; 'recall': 0.4552238805970149; 'f1-score': 0.4959349593495935; 'support': 134}; '1.0': {'precision': 0.7955182072829131; 'recall': 0.8477611940298507; 'f1-score': 0.8208092485549133; 'support': 335}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6700805322128851; 'recall': 0.6514925373134328; 'f1-score': 0.6583721039522534; 'support': 469}; 'weighted avg': {'precision': 0.7238395358143256; 'recall': 0.7356076759061834; 'f1-score': 0.7279880230676791; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
10,2,DNF,4,469,52,1,[469; 469],158,1000.227040,0.692308,7,[X2 >= 0.800000 AND X4 >= 167.600000 AND X7 < 7.900000] OR [X0 >= 23.000000 AND X5 >= 21.000000 AND X8 < 4.100000 AND X8 >= 2.000000],{'0.0': {'precision': 0.5490196078431373; 'recall': 0.417910447761194; 'f1-score': 0.47457627118644063; 'support': 134}; '1.0': {'precision': 0.7874659400544959; 'recall': 0.8626865671641791; 'f1-score': 0.8233618233618234; 'support': 335}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6682427739488166; 'recall': 0.6402985074626866; 'f1-score': 0.6489690472741321; 'support': 469}; 'weighted avg': {'precision': 0.7193384165655363; 'recall': 0.7356076759061834; 'f1-score': 0.7237088084545712; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
10,2,DNF,5,469,52,1,[469; 469],158,1000.196319,0.692308,5,[X2 >= 0.800000 AND X4 >= 182.000000] OR [X5 >= 21.000000 AND X8 < 4.100000 AND X9 >= 0.700000],{'0.0': {'precision': 0.5591397849462365; 'recall': 0.3880597014925373; 'f1-score': 0.4581497797356828; 'support': 134}; '1.0': {'precision': 0.7819148936170213; 'recall': 0.8776119402985074; 'f1-score': 0.8270042194092826; 'support': 335}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6705273392816289; 'recall': 0.6328358208955224; 'f1-score': 0.6425769995724827; 'support': 469}; 'weighted avg': {'precision': 0.7182648625682256; 'recall': 0.7377398720682303; 'f1-score': 0.7216172366453969; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.8108108108108109; 'f1-score': 0.7894736842105263; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6153846153846154; 'recall': 0.6054054054054054; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6804733727810651; 'recall': 0.6923076923076923; 'f1-score': 0.6853672643146328; 'support': 52}}
