lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],158,1000.481194,0.716981,9,[X0 >= 45.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X9 >= 1.060000],{'0.0': {'precision': 0.9047619047619048; 'recall': 0.1417910447761194; 'f1-score': 0.24516129032258063; 'support': 134}; '1.0': {'precision': 0.7427293064876958; 'recall': 0.9940119760479041; 'f1-score': 0.8501920614596671; 'support': 334}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8237456056248003; 'recall': 0.5679015104120118; 'f1-score': 0.5476766758911239; 'support': 468}; 'weighted avg': {'precision': 0.7891232555662085; 'recall': 0.75; 'f1-score': 0.6769567551939201; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 0.9736842105263158; 'f1-score': 0.8314606741573034; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6127450980392157; 'recall': 0.5201754385964913; 'f1-score': 0.4745538664904164; 'support': 53}; 'weighted avg': {'precision': 0.6616722160562337; 'recall': 0.7169811320754716; 'f1-score': 0.629437952836424; 'support': 53}}
10,1,DNF,6,469,52,1,[469; 469],158,48.262556,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,7,469,52,1,[469; 469],158,36.406625,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,8,469,52,1,[469; 469],158,32.029586,0.596154,1,[X0 >= 23.000000],{'0.0': {'precision': 0.5111111111111111; 'recall': 0.17164179104477612; 'f1-score': 0.2569832402234637; 'support': 134}; '1.0': {'precision': 0.7382075471698113; 'recall': 0.9343283582089552; 'f1-score': 0.8247694334650856; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6246593291404612; 'recall': 0.5529850746268656; 'f1-score': 0.5408763368442746; 'support': 469}; 'weighted avg': {'precision': 0.6733228511530399; 'recall': 0.7164179104477612; 'f1-score': 0.6625448068246222; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.06666666666666667; 'f1-score': 0.08695652173913045; 'support': 15}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.8108108108108109; 'f1-score': 0.7407407407407407; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4034090909090909; 'recall': 0.43873873873873875; 'f1-score': 0.4138486312399356; 'support': 52}; 'weighted avg': {'precision': 0.5211975524475524; 'recall': 0.5961538461538461; 'f1-score': 0.5521491391056608; 'support': 52}}
10,1,DNF,9,469,52,1,[469; 469],158,35.510554,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,2,CNF,0,468,53,1,[468; 468],158,1000.332772,0.679245,17,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X8 >= 4.100000] AND [X0 >= 49.000000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X9 < 1.200000],{'0.0': {'precision': 0.8070175438596491; 'recall': 0.34328358208955223; 'f1-score': 0.481675392670157; 'support': 134}; '1.0': {'precision': 0.7858880778588808; 'recall': 0.9670658682634731; 'f1-score': 0.8671140939597316; 'support': 334}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.796452810859265; 'recall': 0.6551747251765127; 'f1-score': 0.6743947433149443; 'support': 468}; 'weighted avg': {'precision': 0.7919379676967077; 'recall': 0.7884615384615384; 'f1-score': 0.7567534401716911; 'support': 468}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.868421052631579; 'f1-score': 0.7951807228915663; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5541666666666667; 'recall': 0.5342105263157895; 'f1-score': 0.5280251440544788; 'support': 53}; 'weighted avg': {'precision': 0.6319182389937106; 'recall': 0.6792452830188679; 'f1-score': 0.643960583927177; 'support': 53}}
10,2,CNF,1,469,52,1,[469; 469],158,1000.148530,0.653846,17,[X0 >= 45.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 74.000000 OR X8 < 3.000000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.746268656716418; 'recall': 0.37037037037037035; 'f1-score': 0.49504950495049505; 'support': 135}; '1.0': {'precision': 0.7885572139303483; 'recall': 0.9491017964071856; 'f1-score': 0.861413043478261; 'support': 334}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.7674129353233832; 'recall': 0.659736083388778; 'f1-score': 0.678231274214378; 'support': 469}; 'weighted avg': {'precision': 0.7763846015126925; 'recall': 0.7825159914712153; 'f1-score': 0.7559565878252793; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.07142857142857142; 'f1-score': 0.1; 'support': 14}; '1.0': {'precision': 0.717391304347826; 'recall': 0.868421052631579; 'f1-score': 0.7857142857142858; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.44202898550724634; 'recall': 0.4699248120300752; 'f1-score': 0.4428571428571429; 'support': 52}; 'weighted avg': {'precision': 0.5691192865105908; 'recall': 0.6538461538461539; 'f1-score': 0.6010989010989012; 'support': 52}}
10,2,CNF,2,469,52,1,[469; 469],158,1000.149580,0.692308,21,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X9 >= 1.060000] AND [X0 >= 66.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 328.000000 OR X4 < 150.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X7 >= 6.600000 OR X9 < 0.700000],{'0.0': {'precision': 0.8666666666666667; 'recall': 0.291044776119403; 'f1-score': 0.43575418994413406; 'support': 134}; '1.0': {'precision': 0.7759433962264151; 'recall': 0.982089552238806; 'f1-score': 0.8669301712779973; 'support': 335}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.8213050314465409; 'recall': 0.6365671641791045; 'f1-score': 0.6513421806110657; 'support': 469}; 'weighted avg': {'precision': 0.8018643306379154; 'recall': 0.7846481876332623; 'f1-score': 0.7437370337540364; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9459459459459459; 'f1-score': 0.813953488372093; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5238095238095238; 'recall': 0.5063063063063064; 'f1-score': 0.46253229974160204; 'support': 52}; 'weighted avg': {'precision': 0.6043956043956045; 'recall': 0.6923076923076923; 'f1-score': 0.6112104949314252; 'support': 52}}
10,2,CNF,3,469,52,1,[469; 469],158,1000.195993,0.673077,21,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 167.600000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.900000] AND [X0 >= 45.000000 OR X2 < 0.700000 OR X3 >= 4.100000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X9 >= 1.308000],{'0.0': {'precision': 0.8113207547169812; 'recall': 0.3208955223880597; 'f1-score': 0.45989304812834225; 'support': 134}; '1.0': {'precision': 0.78125; 'recall': 0.9701492537313433; 'f1-score': 0.8655126498002664; 'support': 335}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.7962853773584906; 'recall': 0.6455223880597015; 'f1-score': 0.6627028489643043; 'support': 469}; 'weighted avg': {'precision': 0.7898416442048518; 'recall': 0.7846481876332623; 'f1-score': 0.7496213350368596; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; '1.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
10,2,CNF,4,469,52,1,[469; 469],158,1000.164434,0.692308,16,[X0 >= 66.000000 OR X3 >= 0.300000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X6 >= 42.000000 OR X6 < 28.000000] AND [X0 >= 66.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X9 < 0.700000],{'0.0': {'precision': 0.7352941176470589; 'recall': 0.373134328358209; 'f1-score': 0.4950495049504951; 'support': 134}; '1.0': {'precision': 0.7905236907730673; 'recall': 0.9462686567164179; 'f1-score': 0.861413043478261; 'support': 335}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.7629089042100631; 'recall': 0.6597014925373135; 'f1-score': 0.678231274214378; 'support': 469}; 'weighted avg': {'precision': 0.7747438127370648; 'recall': 0.7825159914712153; 'f1-score': 0.7567377467560422; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
10,2,CNF,5,469,52,1,[469; 469],158,1000.159602,0.634615,16,[X0 >= 66.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X9 >= 1.308000 OR X9 < 0.700000] AND [X0 >= 49.000000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X4 < 150.000000 OR X5 < 21.000000 OR X6 >= 54.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.72; 'recall': 0.40298507462686567; 'f1-score': 0.5167464114832535; 'support': 134}; '1.0': {'precision': 0.7969543147208121; 'recall': 0.9373134328358209; 'f1-score': 0.8614540466392318; 'support': 335}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.7584771573604061; 'recall': 0.6701492537313433; 'f1-score': 0.6891002290612427; 'support': 469}; 'weighted avg': {'precision': 0.7749673676577229; 'recall': 0.7846481876332623; 'f1-score': 0.7629661508803808; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
10,2,CNF,6,469,52,1,[469; 469],158,1000.200679,0.730769,17,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X7 < 5.100000 OR X8 < 2.500000 OR X9 >= 1.308000 OR X9 < 0.800000] AND [X2 >= 1.400000 OR X3 < 0.200000 OR X5 >= 74.000000 OR X6 >= 42.000000 OR X6 < 34.000000 OR X8 < 3.600000],{'0.0': {'precision': 0.8604651162790697; 'recall': 0.27611940298507465; 'f1-score': 0.4180790960451977; 'support': 134}; '1.0': {'precision': 0.7723004694835681; 'recall': 0.982089552238806; 'f1-score': 0.8646517739816032; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.816382792881319; 'recall': 0.6291044776119403; 'f1-score': 0.6413654350134005; 'support': 469}; 'weighted avg': {'precision': 0.7974903685679972; 'recall': 0.7803837953091685; 'f1-score': 0.7370595802854873; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
10,2,CNF,7,469,52,1,[469; 469],158,1000.195979,0.730769,20,[X0 >= 66.000000 OR X0 < 49.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 167.600000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X8 >= 4.100000] AND [X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X4 < 150.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 >= 6.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.813953488372093; 'recall': 0.26119402985074625; 'f1-score': 0.3954802259887006; 'support': 134}; '1.0': {'precision': 0.7676056338028169; 'recall': 0.9761194029850746; 'f1-score': 0.8593955321944811; 'support': 335}; 'accuracy': 0.7718550106609808; 'macro avg': {'precision': 0.790779561087455; 'recall': 0.6186567164179104; 'f1-score': 0.6274378790915909; 'support': 469}; 'weighted avg': {'precision': 0.7808478779654672; 'recall': 0.7718550106609808; 'f1-score': 0.7268483018499724; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.972972972972973; 'f1-score': 0.8372093023255813; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7006802721088435; 'recall': 0.5531531531531532; 'f1-score': 0.5297157622739017; 'support': 52}; 'weighted avg': {'precision': 0.7150706436420722; 'recall': 0.7307692307692307; 'f1-score': 0.659809183064997; 'support': 52}}
10,2,CNF,8,469,52,1,[469; 469],158,1000.162927,0.673077,14,[X0 >= 45.000000 OR X2 >= 1.400000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 < 6.200000 OR X9 < 1.000000] AND [(NOT X1) OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 25.000000 OR X8 < 2.700000 OR X9 >= 1.308000],{'0.0': {'precision': 0.7636363636363637; 'recall': 0.31343283582089554; 'f1-score': 0.4444444444444445; 'support': 134}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9611940298507463; 'f1-score': 0.8598130841121496; 'support': 335}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.7707070707070707; 'recall': 0.637313432835821; 'f1-score': 0.652128764278297; 'support': 469}; 'weighted avg': {'precision': 0.7737373737373737; 'recall': 0.7761194029850746; 'f1-score': 0.7411363299213767; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
10,2,CNF,9,469,52,1,[469; 469],158,1000.172189,0.788462,19,[X0 >= 45.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X8 < 3.000000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.7647058823529411; 'recall': 0.291044776119403; 'f1-score': 0.4216216216216216; 'support': 134}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.9641791044776119; 'f1-score': 0.8579017264276229; 'support': 335}; 'accuracy': 0.7718550106609808; 'macro avg': {'precision': 0.7687165775401069; 'recall': 0.6276119402985074; 'f1-score': 0.6397616740246223; 'support': 469}; 'weighted avg': {'precision': 0.7704354469060353; 'recall': 0.7718550106609808; 'f1-score': 0.7332502679116225; 'support': 469}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.3333333333333333; 'f1-score': 0.47619047619047616; 'support': 15}; '1.0': {'precision': 0.782608695652174; 'recall': 0.972972972972973; 'f1-score': 0.8674698795180723; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.8079710144927537; 'recall': 0.6531531531531531; 'f1-score': 0.6718301778542742; 'support': 52}; 'weighted avg': {'precision': 0.7972408026755853; 'recall': 0.7884615384615384; 'f1-score': 0.7546008208658811; 'support': 52}}
10,2,DNF,0,468,53,1,[468; 468],158,1000.244983,0.603774,8,[X2 >= 0.700000 AND X4 >= 167.600000 AND X8 < 4.100000] OR [X0 >= 35.000000 AND X1 AND X5 >= 18.000000 AND X8 < 4.100000 AND X9 < 1.308000],{'0.0': {'precision': 0.525; 'recall': 0.4701492537313433; 'f1-score': 0.49606299212598426; 'support': 134}; '1.0': {'precision': 0.7959770114942529; 'recall': 0.8293413173652695; 'f1-score': 0.8123167155425222; 'support': 334}; 'accuracy': 0.7264957264957265; 'macro avg': {'precision': 0.6604885057471265; 'recall': 0.6497452855483064; 'f1-score': 0.6541898538342532; 'support': 468}; 'weighted avg': {'precision': 0.7183895765792319; 'recall': 0.7264957264957265; 'f1-score': 0.7217654357608639; 'support': 468}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7105263157894737; 'f1-score': 0.7200000000000001; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5211148648648649; 'recall': 0.5219298245614035; 'f1-score': 0.5212903225806452; 'support': 53}; 'weighted avg': {'precision': 0.6116458439571646; 'recall': 0.6037735849056604; 'f1-score': 0.607522824102252; 'support': 53}}
10,2,DNF,1,469,52,1,[469; 469],158,1000.218601,0.807692,6,[X5 >= 21.000000 AND X8 < 4.100000 AND X8 >= 2.500000] OR [X2 >= 0.800000 AND X4 >= 167.600000 AND X7 < 7.900000],{'0.0': {'precision': 0.5185185185185185; 'recall': 0.4148148148148148; 'f1-score': 0.46090534979423864; 'support': 135}; '1.0': {'precision': 0.7811634349030471; 'recall': 0.844311377245509; 'f1-score': 0.8115107913669064; 'support': 334}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6498409767107828; 'recall': 0.6295630960301619; 'f1-score': 0.6362080705805725; 'support': 469}; 'weighted avg': {'precision': 0.705562019739057; 'recall': 0.720682302771855; 'f1-score': 0.7105902484835159; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5714285714285714; 'f1-score': 0.6153846153846153; 'support': 14}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 38}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.7583333333333333; 'recall': 0.7330827067669172; 'f1-score': 0.7435897435897436; 'support': 52}; 'weighted avg': {'precision': 0.8006410256410255; 'recall': 0.8076923076923077; 'f1-score': 0.8027613412228797; 'support': 52}}
10,2,DNF,2,469,52,1,[469; 469],158,1000.188794,0.538462,7,[X0 >= 23.000000 AND X1 AND X5 >= 18.000000 AND X9 >= 0.546000] OR [X0 >= 23.000000 AND X2 >= 0.700000 AND X4 >= 167.600000],{'0.0': {'precision': 0.5416666666666666; 'recall': 0.3880597014925373; 'f1-score': 0.45217391304347826; 'support': 134}; '1.0': {'precision': 0.7801608579088471; 'recall': 0.8686567164179104; 'f1-score': 0.8220338983050848; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6609137622877569; 'recall': 0.6283582089552239; 'f1-score': 0.6371039056742815; 'support': 469}; 'weighted avg': {'precision': 0.7120196604110813; 'recall': 0.7313432835820896; 'f1-score': 0.7163596168017687; 'support': 469}},{'0.0': {'precision': 0.15384615384615385; 'recall': 0.13333333333333333; 'f1-score': 0.14285714285714288; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.7027027027027027; 'f1-score': 0.6842105263157895; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.41025641025641024; 'recall': 0.418018018018018; 'f1-score': 0.4135338345864662; 'support': 52}; 'weighted avg': {'precision': 0.5187376725838264; 'recall': 0.5384615384615384; 'f1-score': 0.5280508964719491; 'support': 52}}
10,2,DNF,3,469,52,1,[469; 469],158,1000.220269,0.615385,6,[X2 < 3.300000 AND X2 >= 0.800000 AND X4 >= 167.600000 AND X7 < 7.900000] OR [X5 >= 21.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.5543478260869565; 'recall': 0.3805970149253731; 'f1-score': 0.45132743362831856; 'support': 134}; '1.0': {'precision': 0.7798408488063661; 'recall': 0.8776119402985074; 'f1-score': 0.8258426966292134; 'support': 335}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6670943374466614; 'recall': 0.6291044776119403; 'f1-score': 0.638585065128766; 'support': 469}; 'weighted avg': {'precision': 0.7154142708865348; 'recall': 0.7356076759061834; 'f1-score': 0.7188383357718149; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
10,2,DNF,4,469,52,1,[469; 469],158,1000.195106,0.596154,9,[X0 < 60.000000 AND X5 >= 35.000000 AND X6 >= 23.000000 AND X8 >= 2.500000] OR [X2 >= 0.800000 AND X4 >= 150.000000 AND X6 >= 19.000000 AND X8 < 4.100000 AND X9 < 1.200000],{'0.0': {'precision': 0.53125; 'recall': 0.6343283582089553; 'f1-score': 0.5782312925170068; 'support': 134}; '1.0': {'precision': 0.8414239482200647; 'recall': 0.7761194029850746; 'f1-score': 0.8074534161490683; 'support': 335}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6863369741100324; 'recall': 0.705223880597015; 'f1-score': 0.6928423543330375; 'support': 469}; 'weighted avg': {'precision': 0.752802820157189; 'recall': 0.7356076759061834; 'f1-score': 0.7419613808256221; 'support': 469}},{'0.0': {'precision': 0.35; 'recall': 0.4666666666666667; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.6486486486486487; 'f1-score': 0.6956521739130435; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.55; 'recall': 0.5576576576576577; 'f1-score': 0.5478260869565217; 'support': 52}; 'weighted avg': {'precision': 0.6346153846153846; 'recall': 0.5961538461538461; 'f1-score': 0.6103678929765887; 'support': 52}}
