l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,1,[468; 468],14,0.154726,0.660377,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5488721804511278; 'recall': 0.5488721804511278; 'f1-score': 0.5488721804511278; 'support': 133}; '1.0': {'precision': 0.8208955223880597; 'recall': 0.8208955223880597; 'f1-score': 0.8208955223880597; 'support': 335}; 'accuracy': 0.7435897435897436; 'macro avg': {'precision': 0.6848838514195938; 'recall': 0.6848838514195938; 'f1-score': 0.6848838514195938; 'support': 468}; 'weighted avg': {'precision': 0.7435897435897436; 'recall': 0.7435897435897436; 'f1-score': 0.7435897435897436; 'support': 468}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7631578947368421; 'f1-score': 0.7631578947368421; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5815789473684211; 'recall': 0.5815789473684211; 'f1-score': 0.5815789473684211; 'support': 53}; 'weighted avg': {'precision': 0.660377358490566; 'recall': 0.660377358490566; 'f1-score': 0.660377358490566; 'support': 53}}
l: 10,2,CNF,5,469,52,1,[469; 469],14,1.308275,0.750000,9,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5347222222222222; 'recall': 0.5789473684210527; 'f1-score': 0.555956678700361; 'support': 133}; '1.0': {'precision': 0.8276923076923077; 'recall': 0.8005952380952381; 'f1-score': 0.8139183055975795; 'support': 336}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6812072649572649; 'recall': 0.6897713032581454; 'f1-score': 0.6849374921489703; 'support': 469}; 'weighted avg': {'precision': 0.7446112386784028; 'recall': 0.7377398720682303; 'f1-score': 0.7407650084177713; 'support': 469}},{'0.0': {'precision': 0.5625; 'recall': 0.6; 'f1-score': 0.5806451612903225; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.8108108108108109; 'f1-score': 0.8219178082191781; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6979166666666667; 'recall': 0.7054054054054054; 'f1-score': 0.7012814847547504; 'support': 52}; 'weighted avg': {'precision': 0.7552083333333334; 'recall': 0.75; 'f1-score': 0.7523199292973929; 'support': 52}}
l: 10,2,CNF,6,469,52,1,[469; 469],14,1.956438,0.673077,8,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.54421768707483; 'recall': 0.6015037593984962; 'f1-score': 0.5714285714285714; 'support': 133}; '1.0': {'precision': 0.8354037267080745; 'recall': 0.8005952380952381; 'f1-score': 0.817629179331307; 'support': 336}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.6898107068914523; 'recall': 0.7010494987468672; 'f1-score': 0.6945288753799392; 'support': 469}; 'weighted avg': {'precision': 0.7528285811404379; 'recall': 0.744136460554371; 'f1-score': 0.7478110964932179; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
l: 10,2,CNF,7,469,52,1,[469; 469],14,2.023426,0.634615,9,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5477707006369427; 'recall': 0.6466165413533834; 'f1-score': 0.593103448275862; 'support': 133}; '1.0': {'precision': 0.8493589743589743; 'recall': 0.7886904761904762; 'f1-score': 0.8179012345679012; 'support': 336}; 'accuracy': 0.7484008528784648; 'macro avg': {'precision': 0.6985648374979585; 'recall': 0.7176535087719298; 'f1-score': 0.7055023414218816; 'support': 469}; 'weighted avg': {'precision': 0.763833941512428; 'recall': 0.7484008528784648; 'f1-score': 0.754152608604487; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.6666666666666666; 'f1-score': 0.5128205128205129; 'support': 15}; '1.0': {'precision': 0.8214285714285714; 'recall': 0.6216216216216216; 'f1-score': 0.7076923076923075; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6190476190476191; 'recall': 0.6441441441441441; 'f1-score': 0.6102564102564102; 'support': 52}; 'weighted avg': {'precision': 0.7046703296703296; 'recall': 0.6346153846153846; 'f1-score': 0.6514792899408283; 'support': 52}}
l: 10,2,CNF,8,469,52,1,[469; 469],14,2.292580,0.711538,11,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5434782608695652; 'recall': 0.5639097744360902; 'f1-score': 0.5535055350553505; 'support': 133}; '1.0': {'precision': 0.824773413897281; 'recall': 0.8125; 'f1-score': 0.8185907046476762; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6841258373834231; 'recall': 0.6882048872180451; 'f1-score': 0.6860481198515134; 'support': 469}; 'weighted avg': {'precision': 0.7450031466207646; 'recall': 0.7420042643923241; 'f1-score': 0.743417298345375; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
l: 10,2,CNF,9,469,52,1,[469; 469],14,3.019473,0.730769,9,[(NOT X1) OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000] AND [X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5769230769230769; 'recall': 0.22556390977443608; 'f1-score': 0.32432432432432434; 'support': 133}; '1.0': {'precision': 0.7529976019184652; 'recall': 0.9345238095238095; 'f1-score': 0.8339973439575034; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.664960339420771; 'recall': 0.5800438596491229; 'f1-score': 0.5791608341409138; 'support': 469}; 'weighted avg': {'precision': 0.7030660202033551; 'recall': 0.7334754797441365; 'f1-score': 0.6894632040615273; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.712192 (+- 0.050904), (mean training time) 2.570114 (+- 1.149089)
l: 10,2,DNF,0,468,53,1,[468; 468],14,1.422219,0.660377,2,[X2 >= 1.650000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5027027027027027; 'recall': 0.6992481203007519; 'f1-score': 0.5849056603773585; 'support': 133}; '1.0': {'precision': 0.8586572438162544; 'recall': 0.7253731343283583; 'f1-score': 0.7864077669902911; 'support': 335}; 'accuracy': 0.717948717948718; 'macro avg': {'precision': 0.6806799732594786; 'recall': 0.7123106273145551; 'f1-score': 0.6856567136838247; 'support': 468}; 'weighted avg': {'precision': 0.7574992225168904; 'recall': 0.717948717948718; 'f1-score': 0.7291432794272141; 'support': 468}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8125; 'recall': 0.6842105263157895; 'f1-score': 0.742857142857143; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.6205357142857143; 'recall': 0.6421052631578947; 'f1-score': 0.6214285714285714; 'support': 53}; 'weighted avg': {'precision': 0.7038409703504044; 'recall': 0.660377358490566; 'f1-score': 0.674123989218329; 'support': 53}}
l: 10,2,DNF,1,469,52,1,[469; 469],14,1.268095,0.730769,0,[] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 10,2,DNF,2,469,52,1,[469; 469],14,1.284686,0.730769,0,[] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 10,2,DNF,3,469,52,1,[469; 469],14,1.366091,0.615385,2,[X4 >= 211.500000] OR [X1],{'0.0': {'precision': 0.5151515151515151; 'recall': 0.2556390977443609; 'f1-score': 0.3417085427135678; 'support': 133}; '1.0': {'precision': 0.7543424317617866; 'recall': 0.9047619047619048; 'f1-score': 0.8227334235453315; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6347469734566509; 'recall': 0.5802005012531328; 'f1-score': 0.5822209831294497; 'support': 469}; 'weighted avg': {'precision': 0.6865121718275305; 'recall': 0.720682302771855; 'f1-score': 0.6863233827124433; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
l: 10,2,DNF,4,469,52,1,[469; 469],14,1.339954,0.711538,0,[] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,DNF,5,469,52,1,[469; 469],14,1.481658,0.711538,0,[] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,DNF,6,469,52,1,[469; 469],14,1.107744,0.711538,0,[] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,DNF,7,469,52,1,[469; 469],14,1.633029,0.538462,2,[X4 >= 211.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.519774011299435; 'recall': 0.6917293233082706; 'f1-score': 0.5935483870967742; 'support': 133}; '1.0': {'precision': 0.8595890410958904; 'recall': 0.7470238095238095; 'f1-score': 0.7993630573248408; 'support': 336}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6896815261976628; 'recall': 0.7193765664160401; 'f1-score': 0.6964557222108074; 'support': 469}; 'weighted avg': {'precision': 0.7632235848849552; 'recall': 0.7313432835820896; 'f1-score': 0.7409977030810607; 'support': 469}},{'0.0': {'precision': 0.3448275862068966; 'recall': 0.6666666666666666; 'f1-score': 0.4545454545454545; 'support': 15}; '1.0': {'precision': 0.782608695652174; 'recall': 0.4864864864864865; 'f1-score': 0.6000000000000001; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.5637181409295353; 'recall': 0.5765765765765766; 'f1-score': 0.5272727272727273; 'support': 52}; 'weighted avg': {'precision': 0.65632568331219; 'recall': 0.5384615384615384; 'f1-score': 0.5580419580419581; 'support': 52}}
l: 10,2,DNF,8,469,52,1,[469; 469],14,1.363180,0.711538,0,[] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,2,DNF,9,469,52,1,[469; 469],14,1.029623,0.711538,0,[] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.683345 (+- 0.058830), (mean training time) 1.329628 (+- 0.164725)
l: 10,3,CNF,0,468,53,1,[468; 468],14,37.968710,0.641509,16,[(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5578231292517006; 'recall': 0.6165413533834586; 'f1-score': 0.5857142857142857; 'support': 133}; '1.0': {'precision': 0.8411214953271028; 'recall': 0.8059701492537313; 'f1-score': 0.823170731707317; 'support': 335}; 'accuracy': 0.7521367521367521; 'macro avg': {'precision': 0.6994723122894018; 'recall': 0.711255751318595; 'f1-score': 0.7044425087108014; 'support': 468}; 'weighted avg': {'precision': 0.7606114895834523; 'recall': 0.7521367521367521; 'f1-score': 0.7556884511152803; 'support': 468}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7368421052631579; 'f1-score': 0.7466666666666667; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5658783783783784; 'recall': 0.5684210526315789; 'f1-score': 0.5668817204301075; 'support': 53}; 'weighted avg': {'precision': 0.64871239163692; 'recall': 0.6415094339622641; 'f1-score': 0.6449016027591804; 'support': 53}}
l: 10,3,CNF,1,469,52,1,[469; 469],14,62.322657,0.788462,14,[(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5737704918032787; 'recall': 0.26119402985074625; 'f1-score': 0.3589743589743589; 'support': 134}; '1.0': {'precision': 0.7573529411764706; 'recall': 0.9223880597014925; 'f1-score': 0.8317631224764469; 'support': 335}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6655617164898746; 'recall': 0.5917910447761194; 'f1-score': 0.5953687407254029; 'support': 469}; 'weighted avg': {'precision': 0.7049008127841301; 'recall': 0.7334754797441365; 'f1-score': 0.6966806186187076; 'support': 469}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.35714285714285715; 'f1-score': 0.4761904761904762; 'support': 14}; '1.0': {'precision': 0.8; 'recall': 0.9473684210526315; 'f1-score': 0.8674698795180723; 'support': 38}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7571428571428571; 'recall': 0.6522556390977443; 'f1-score': 0.6718301778542742; 'support': 52}; 'weighted avg': {'precision': 0.776923076923077; 'recall': 0.7884615384615384; 'f1-score': 0.7621254247760271; 'support': 52}}
l: 10,3,CNF,2,469,52,1,[469; 469],14,34.086733,0.730769,14,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5882352941176471; 'recall': 0.29850746268656714; 'f1-score': 0.396039603960396; 'support': 134}; '1.0': {'precision': 0.7655860349127181; 'recall': 0.9164179104477612; 'f1-score': 0.8342391304347826; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6769106645151826; 'recall': 0.6074626865671642; 'f1-score': 0.6151393671975893; 'support': 469}; 'weighted avg': {'precision': 0.714914394685555; 'recall': 0.7398720682302772; 'f1-score': 0.7090392657278151; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.07142857142857142; 'f1-score': 0.125; 'support': 14}; '1.0': {'precision': 0.74; 'recall': 0.9736842105263158; 'f1-score': 0.8409090909090909; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.62; 'recall': 0.5225563909774437; 'f1-score': 0.48295454545454547; 'support': 52}; 'weighted avg': {'precision': 0.6753846153846155; 'recall': 0.7307692307692307; 'f1-score': 0.6481643356643356; 'support': 52}}
l: 10,3,CNF,3,469,52,1,[469; 469],14,50.859351,0.653846,14,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000] AND [X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5571428571428572; 'recall': 0.5864661654135338; 'f1-score': 0.5714285714285714; 'support': 133}; '1.0': {'precision': 0.8328267477203647; 'recall': 0.8154761904761905; 'f1-score': 0.8240601503759397; 'support': 336}; 'accuracy': 0.7505330490405118; 'macro avg': {'precision': 0.694984802431611; 'recall': 0.7009711779448622; 'f1-score': 0.6977443609022556; 'support': 469}; 'weighted avg': {'precision': 0.7546477339745045; 'recall': 0.7505330490405118; 'f1-score': 0.7524183593311636; 'support': 469}},{'0.0': {'precision': 0.43478260869565216; 'recall': 0.6666666666666666; 'f1-score': 0.5263157894736841; 'support': 15}; '1.0': {'precision': 0.8275862068965517; 'recall': 0.6486486486486487; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.631184407796102; 'recall': 0.6576576576576576; 'f1-score': 0.6267942583732057; 'support': 52}; 'weighted avg': {'precision': 0.7142774766462922; 'recall': 0.6538461538461539; 'f1-score': 0.6693043798306957; 'support': 52}}
l: 10,3,CNF,4,469,52,1,[469; 469],14,24.993387,0.711538,14,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.5422535211267606; 'recall': 0.5789473684210527; 'f1-score': 0.56; 'support': 133}; '1.0': {'precision': 0.8287461773700305; 'recall': 0.8065476190476191; 'f1-score': 0.8174962292609351; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6854998492483956; 'recall': 0.6927474937343359; 'f1-score': 0.6887481146304676; 'support': 469}; 'weighted avg': {'precision': 0.7475019912711928; 'recall': 0.7420042643923241; 'f1-score': 0.7444749105152968; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
