l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,1,[468; 468],158,1000.292035,0.754717,7,[X0 >= 45.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.800000 OR X4 >= 195.000000 OR X7 >= 7.900000 OR X7 < 5.600000],{'0.0': {'precision': 0.9; 'recall': 0.13432835820895522; 'f1-score': 0.23376623376623376; 'support': 134}; '1.0': {'precision': 0.7410714285714286; 'recall': 0.9940119760479041; 'f1-score': 0.8491048593350384; 'support': 334}; 'accuracy': 0.7478632478632479; 'macro avg': {'precision': 0.8205357142857144; 'recall': 0.5641701671284297; 'f1-score': 0.5414355465506361; 'support': 468}; 'weighted avg': {'precision': 0.7865766178266179; 'recall': 0.7478632478632479; 'f1-score': 0.6729181588516626; 'support': 468}},{'0.0': {'precision': 1.0; 'recall': 0.13333333333333333; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.7450980392156863; 'recall': 1.0; 'f1-score': 0.8539325842696629; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.8725490196078431; 'recall': 0.5666666666666667; 'f1-score': 0.5446133509583608; 'support': 53}; 'weighted avg': {'precision': 0.8172401035886052; 'recall': 0.7547169811320755; 'f1-score': 0.6788462257915674; 'support': 53}}
l: 10,1,DNF,5,469,52,1,[469; 469],158,31.927896,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,DNF,6,469,52,1,[469; 469],158,31.398675,0.634615,1,[X8 < 4.100000],{'0.0': {'precision': 0.5172413793103449; 'recall': 0.22388059701492538; 'f1-score': 0.31250000000000006; 'support': 134}; '1.0': {'precision': 0.7469586374695864; 'recall': 0.9164179104477612; 'f1-score': 0.8230563002680965; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6321000083899656; 'recall': 0.5701492537313433; 'f1-score': 0.5677781501340483; 'support': 469}; 'weighted avg': {'precision': 0.6813251351383746; 'recall': 0.7185501066098081; 'f1-score': 0.6771830716200689; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 10,1,DNF,7,469,52,1,[469; 469],158,38.268255,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,DNF,8,469,52,1,[469; 469],158,34.017999,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,DNF,9,469,52,1,[469; 469],158,29.884040,0.653846,1,[X8 < 4.100000],{'0.0': {'precision': 0.5084745762711864; 'recall': 0.22388059701492538; 'f1-score': 0.3108808290155441; 'support': 134}; '1.0': {'precision': 0.7463414634146341; 'recall': 0.9134328358208955; 'f1-score': 0.821476510067114; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6274080198429103; 'recall': 0.5686567164179105; 'f1-score': 0.566178669541329; 'support': 469}; 'weighted avg': {'precision': 0.6783794956593633; 'recall': 0.7164179104477612; 'f1-score': 0.6755920297666654; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; '1.0': {'precision': 0.7021276595744681; 'recall': 0.8918918918918919; 'f1-score': 0.7857142857142857; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.451063829787234; 'recall': 0.47927927927927927; 'f1-score': 0.44285714285714284; 'support': 52}; 'weighted avg': {'precision': 0.5572831423895254; 'recall': 0.6538461538461539; 'f1-score': 0.5879120879120878; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.700544 (+- 0.029045), (mean training time) 32.919181 (+- 2.679341)
l: 10,2,CNF,0,468,53,1,[468; 468],158,1000.230884,0.679245,18,[X0 >= 45.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR X0 < 31.000000 OR (NOT X1) OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X9 < 0.800000],{'0.0': {'precision': 0.7833333333333333; 'recall': 0.35074626865671643; 'f1-score': 0.4845360824742269; 'support': 134}; '1.0': {'precision': 0.7867647058823529; 'recall': 0.9610778443113772; 'f1-score': 0.8652291105121294; 'support': 334}; 'accuracy': 0.7863247863247863; 'macro avg': {'precision': 0.7850490196078431; 'recall': 0.6559120564840468; 'f1-score': 0.6748825964931782; 'support': 468}; 'weighted avg': {'precision': 0.7857822188704542; 'recall': 0.7863247863247863; 'f1-score': 0.7562272606038412; 'support': 468}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.868421052631579; 'f1-score': 0.7951807228915663; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5541666666666667; 'recall': 0.5342105263157895; 'f1-score': 0.5280251440544788; 'support': 53}; 'weighted avg': {'precision': 0.6319182389937106; 'recall': 0.6792452830188679; 'f1-score': 0.643960583927177; 'support': 53}}
l: 10,2,CNF,1,469,52,1,[469; 469],158,1000.206700,0.711538,17,[X0 >= 55.000000 OR X2 >= 1.400000 OR X4 >= 195.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR X3 >= 1.000000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X8 < 2.700000 OR X9 >= 1.308000],{'0.0': {'precision': 0.7352941176470589; 'recall': 0.37037037037037035; 'f1-score': 0.49261083743842365; 'support': 135}; '1.0': {'precision': 0.7880299251870324; 'recall': 0.9461077844311377; 'f1-score': 0.8598639455782313; 'support': 334}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7616620214170456; 'recall': 0.658239077400754; 'f1-score': 0.6762373915083275; 'support': 469}; 'weighted avg': {'precision': 0.7728501085177436; 'recall': 0.7803837953091685; 'f1-score': 0.7541514304420395; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.21428571428571427; 'f1-score': 0.2857142857142857; 'support': 14}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.8947368421052632; 'f1-score': 0.8192771084337349; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5920634920634921; 'recall': 0.5545112781954887; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6675213675213675; 'recall': 0.7115384615384616; 'f1-score': 0.6756255792400372; 'support': 52}}
l: 10,2,CNF,2,469,52,1,[469; 469],158,1000.831172,0.692308,17,[X0 >= 49.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 6.000000],{'0.0': {'precision': 0.7538461538461538; 'recall': 0.3656716417910448; 'f1-score': 0.4924623115577889; 'support': 134}; '1.0': {'precision': 0.7896039603960396; 'recall': 0.9522388059701492; 'f1-score': 0.8633288227334235; 'support': 335}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.7717250571210967; 'recall': 0.658955223880597; 'f1-score': 0.6778955671456062; 'support': 469}; 'weighted avg': {'precision': 0.7793874442389294; 'recall': 0.7846481876332623; 'f1-score': 0.7573669623975279; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
l: 10,2,CNF,3,469,52,1,[469; 469],158,1000.151199,0.769231,17,[X2 >= 0.800000 OR X2 < 0.700000 OR X3 < 0.200000 OR X5 >= 43.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X8 >= 4.100000 OR X9 >= 1.308000] AND [X0 >= 45.000000 OR X2 >= 1.400000 OR X2 < 0.800000 OR X3 >= 0.600000 OR X4 >= 208.000000 OR X5 >= 43.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.600000],{'0.0': {'precision': 0.82; 'recall': 0.30597014925373134; 'f1-score': 0.44565217391304346; 'support': 134}; '1.0': {'precision': 0.7780429594272077; 'recall': 0.9731343283582089; 'f1-score': 0.8647214854111406; 'support': 335}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.7990214797136038; 'recall': 0.6395522388059701; 'f1-score': 0.655186829662092; 'support': 469}; 'weighted avg': {'precision': 0.7900306853051484; 'recall': 0.7825159914712153; 'f1-score': 0.7449873964116842; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.26666666666666666; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7659574468085106; 'recall': 0.972972972972973; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7829787234042553; 'recall': 0.6198198198198198; 'f1-score': 0.6285714285714286; 'support': 52}; 'weighted avg': {'precision': 0.7757774140752863; 'recall': 0.7692307692307693; 'f1-score': 0.7252747252747251; 'support': 52}}
l: 10,2,CNF,4,469,52,1,[469; 469],158,1000.204563,0.615385,15,[X0 >= 66.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 53.600000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X8 < 3.100000] AND [X0 >= 55.000000 OR X2 >= 2.000000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 >= 42.000000 OR X6 < 23.000000],{'0.0': {'precision': 0.7123287671232876; 'recall': 0.3880597014925373; 'f1-score': 0.5024154589371981; 'support': 134}; '1.0': {'precision': 0.7929292929292929; 'recall': 0.9373134328358209; 'f1-score': 0.8590971272229821; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7526290300262903; 'recall': 0.6626865671641791; 'f1-score': 0.6807562930800901; 'support': 469}; 'weighted avg': {'precision': 0.7699005712704343; 'recall': 0.7803837953091685; 'f1-score': 0.7571880791413296; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7073170731707317; 'recall': 0.7837837837837838; 'f1-score': 0.7435897435897435; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4900221729490022; 'recall': 0.49189189189189186; 'f1-score': 0.4871794871794871; 'support': 52}; 'weighted avg': {'precision': 0.5819546307351184; 'recall': 0.6153846153846154; 'f1-score': 0.5956607495069033; 'support': 52}}
l: 10,2,CNF,5,469,52,1,[469; 469],158,1000.178454,0.692308,18,[X0 >= 66.000000 OR X2 >= 1.400000 OR X2 < 0.700000 OR X4 >= 195.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.100000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 42.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.7088607594936709; 'recall': 0.417910447761194; 'f1-score': 0.5258215962441314; 'support': 134}; '1.0': {'precision': 0.8; 'recall': 0.9313432835820895; 'f1-score': 0.8606896551724137; 'support': 335}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.7544303797468355; 'recall': 0.6746268656716418; 'f1-score': 0.6932556257082725; 'support': 469}; 'weighted avg': {'precision': 0.7739602169981917; 'recall': 0.7846481876332623; 'f1-score': 0.7650130669071902; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 10,2,CNF,6,469,52,1,[469; 469],158,1000.207562,0.634615,14,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.700000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X7 < 5.100000 OR X9 < 0.800000] AND [X0 < 31.000000 OR X2 >= 0.800000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 43.000000 OR X6 < 19.000000],{'0.0': {'precision': 0.7540983606557377; 'recall': 0.34328358208955223; 'f1-score': 0.47179487179487184; 'support': 134}; '1.0': {'precision': 0.7843137254901961; 'recall': 0.9552238805970149; 'f1-score': 0.8613728129205922; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7692060430729668; 'recall': 0.6492537313432836; 'f1-score': 0.666583842357732; 'support': 469}; 'weighted avg': {'precision': 0.7756807641089223; 'recall': 0.7803837953091685; 'f1-score': 0.7500648297418149; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
l: 10,2,CNF,7,469,52,1,[469; 469],158,1000.197917,0.673077,20,[X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X7 >= 7.100000 OR X9 < 0.700000] AND [X0 >= 45.000000 OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 < 6.000000],{'0.0': {'precision': 0.7818181818181819; 'recall': 0.3208955223880597; 'f1-score': 0.455026455026455; 'support': 134}; '1.0': {'precision': 0.7801932367149759; 'recall': 0.9641791044776119; 'f1-score': 0.8624833110814419; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7810057092665789; 'recall': 0.6425373134328358; 'f1-score': 0.6587548830539485; 'support': 469}; 'weighted avg': {'precision': 0.7806575067444632; 'recall': 0.7803837953091685; 'f1-score': 0.7460670664943029; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
l: 10,2,CNF,8,469,52,1,[469; 469],158,1000.147259,0.653846,17,[X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X4 < 167.600000 OR X5 >= 140.200000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X8 < 2.700000] AND [X0 >= 66.000000 OR X0 < 31.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 < 18.000000 OR X6 >= 34.000000 OR X7 >= 6.900000],{'0.0': {'precision': 0.803921568627451; 'recall': 0.30597014925373134; 'f1-score': 0.4432432432432433; 'support': 134}; '1.0': {'precision': 0.777511961722488; 'recall': 0.9701492537313433; 'f1-score': 0.8632138114209827; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7907167651749696; 'recall': 0.6380597014925373; 'f1-score': 0.653228527332113; 'support': 469}; 'weighted avg': {'precision': 0.7850575636953347; 'recall': 0.7803837953091685; 'f1-score': 0.7432222205130572; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
l: 10,2,CNF,9,469,52,1,[469; 469],158,1000.182257,0.750000,19,[X0 >= 66.000000 OR X0 < 40.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X9 < 0.800000] AND [X0 >= 45.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 6.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.8269230769230769; 'recall': 0.3208955223880597; 'f1-score': 0.46236559139784944; 'support': 134}; '1.0': {'precision': 0.7817745803357314; 'recall': 0.9731343283582089; 'f1-score': 0.8670212765957447; 'support': 335}; 'accuracy': 0.7867803837953091; 'macro avg': {'precision': 0.8043488286294042; 'recall': 0.6470149253731343; 'f1-score': 0.664693433996797; 'support': 469}; 'weighted avg': {'precision': 0.7946741507892587; 'recall': 0.7867803837953091; 'f1-score': 0.7514053665392031; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.2; 'f1-score': 0.31578947368421056; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.972972972972973; 'f1-score': 0.8470588235294119; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.5864864864864865; 'f1-score': 0.5814241486068112; 'support': 52}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.6938080495356037; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.687155 (+- 0.045404), (mean training time) 1000.253797 (+- 0.194026)
l: 10,2,DNF,0,468,53,1,[468; 468],158,1000.175124,0.698113,7,[X0 >= 35.000000 AND X2 >= 0.800000 AND X3 >= 0.200000 AND X9 < 1.200000] OR [X5 >= 21.000000 AND X8 < 4.100000 AND X8 >= 2.000000],{'0.0': {'precision': 0.5408163265306123; 'recall': 0.39552238805970147; 'f1-score': 0.45689655172413796; 'support': 134}; '1.0': {'precision': 0.7810810810810811; 'recall': 0.8652694610778443; 'f1-score': 0.8210227272727273; 'support': 334}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6609487038058467; 'recall': 0.6303959245687729; 'f1-score': 0.6389596394984326; 'support': 468}; 'weighted avg': {'precision': 0.712287326573041; 'recall': 0.7307692307692307; 'f1-score': 0.7167643778635159; 'support': 468}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6082251082251082; 'recall': 0.587719298245614; 'f1-score': 0.5923076923076923; 'support': 53}; 'weighted avg': {'precision': 0.6749162786898636; 'recall': 0.6981132075471698; 'f1-score': 0.6824383164005806; 'support': 53}}
l: 10,2,DNF,1,469,52,1,[469; 469],158,1000.224402,0.692308,6,[X0 < 60.000000 AND X0 >= 23.000000 AND X3 >= 0.200000] OR [X5 >= 18.000000 AND X6 >= 19.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.5909090909090909; 'recall': 0.1925925925925926; 'f1-score': 0.2905027932960894; 'support': 135}; '1.0': {'precision': 0.7435294117647059; 'recall': 0.9461077844311377; 'f1-score': 0.8326745718050067; 'support': 334}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6672192513368984; 'recall': 0.5693501885118651; 'f1-score': 0.5615886825505481; 'support': 469}; 'weighted avg': {'precision': 0.6995981893435801; 'recall': 0.7292110874200426; 'f1-score': 0.6766123327885807; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.07142857142857142; 'f1-score': 0.11111111111111112; 'support': 14}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9210526315789473; 'f1-score': 0.8139534883720931; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.4895833333333333; 'recall': 0.49624060150375937; 'f1-score': 0.46253229974160215; 'support': 52}; 'weighted avg': {'precision': 0.6001602564102564; 'recall': 0.6923076923076923; 'f1-score': 0.6247266944941364; 'support': 52}}
l: 10,2,DNF,2,469,52,1,[469; 469],158,1000.304559,0.673077,6,[X0 >= 23.000000 AND X5 >= 18.000000 AND X8 < 4.100000] OR [X2 >= 0.800000 AND X4 >= 182.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.5348837209302325; 'recall': 0.34328358208955223; 'f1-score': 0.41818181818181815; 'support': 134}; '1.0': {'precision': 0.7702349869451697; 'recall': 0.8805970149253731; 'f1-score': 0.8217270194986073; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.652559353937701; 'recall': 0.6119402985074627; 'f1-score': 0.6199544188402127; 'support': 469}; 'weighted avg': {'precision': 0.7029917680837591; 'recall': 0.7270788912579957; 'f1-score': 0.7064283905509533; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
l: 10,2,DNF,3,469,52,1,[469; 469],158,1000.186021,0.730769,7,[X5 >= 18.000000 AND X6 >= 23.000000 AND X8 < 4.100000] OR [X0 < 60.000000 AND X0 >= 31.000000 AND X3 >= 0.200000 AND X8 < 4.100000],{'0.0': {'precision': 0.5098039215686274; 'recall': 0.3880597014925373; 'f1-score': 0.4406779661016949; 'support': 134}; '1.0': {'precision': 0.776566757493188; 'recall': 0.8507462686567164; 'f1-score': 0.811965811965812; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6431853395309077; 'recall': 0.6194029850746269; 'f1-score': 0.6263218890337534; 'support': 469}; 'weighted avg': {'precision': 0.7003488043718851; 'recall': 0.7185501066098081; 'f1-score': 0.70588357029035; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
