lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1061.563222,0.818151,5,[X3 == 10 OR X3 == 14 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8234847205807868; 'recall': 0.9743794636168406; 'f1-score': 0.8925997941210111; 'support': 20023}; '1': {'precision': 0.8087248322147651; 'recall': 0.3415210203117619; 'f1-score': 0.4802391232148787; 'support': 6351}; 'accuracy': 0.8219837718965648; 'macro avg': {'precision': 0.816104776397776; 'recall': 0.6579502419643013; 'f1-score': 0.6864194586679448; 'support': 26374}; 'weighted avg': {'precision': 0.8199304606652411; 'recall': 0.8219837718965648; 'f1-score': 0.7933011431418328; 'support': 26374}},{'0': {'precision': 0.8192452830188679; 'recall': 0.9757303370786516; 'f1-score': 0.8906666666666667; 'support': 2225}; '1': {'precision': 0.8078291814946619; 'recall': 0.32152974504249293; 'f1-score': 0.4599797365754812; 'support': 706}; 'accuracy': 0.8181508017741386; 'macro avg': {'precision': 0.8135372322567649; 'recall': 0.6486300410605723; 'f1-score': 0.675323201621074; 'support': 2931}; 'weighted avg': {'precision': 0.8164954475783733; 'recall': 0.8181508017741386; 'f1-score': 0.7869256319875889; 'support': 2931}}
10,2,CNF,2,26374,2931,1,[26374; 26374],296,1024.435333,0.712726,27,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 3 OR X5 == 5 OR X10 >= 7073.500000 OR X12 >= 41.500000 OR X13 == 2 OR X13 == 10 OR X13 == 20 OR X13 == 21 OR X13 == 34] AND [X1 == 1 OR X1 == 5 OR X3 == 10 OR X6 == 11 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X12 >= 41.500000 OR X13 == 2 OR X13 == 10 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 25 OR X13 == 34],{'0': {'precision': 0.8639343294159334; 'recall': 0.7306097987314588; 'f1-score': 0.7916982357397987; 'support': 20023}; '1': {'precision': 0.4286622179853829; 'recall': 0.637222484648087; 'f1-score': 0.5125379939209725; 'support': 6351}; 'accuracy': 0.708121634943505; 'macro avg': {'precision': 0.6462982737006582; 'recall': 0.6839161416897729; 'f1-score': 0.6521181148303856; 'support': 26374}; 'weighted avg': {'precision': 0.7591184812436642; 'recall': 0.708121634943505; 'f1-score': 0.7244749591874606; 'support': 26374}},{'0': {'precision': 0.8645229309435951; 'recall': 0.7370786516853932; 'f1-score': 0.7957302280446386; 'support': 2225}; '1': {'precision': 0.43423597678916825; 'recall': 0.6359773371104815; 'f1-score': 0.5160919540229886; 'support': 706}; 'accuracy': 0.7127260320709655; 'macro avg': {'precision': 0.6493794538663817; 'recall': 0.6865279943979374; 'f1-score': 0.6559110910338135; 'support': 2931}; 'weighted avg': {'precision': 0.7608782398371381; 'recall': 0.7127260320709655; 'f1-score': 0.728372800047612; 'support': 2931}}
10,2,CNF,3,26374,2931,1,[26374; 26374],296,1024.226750,0.798021,24,[X1 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 10 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 1551.500000 OR X12 >= 65.500000 OR X13 == 5 OR X13 == 31] AND [X0 >= 43.500000 OR X5 == 1 OR X5 == 6 OR X6 == 11 OR X10 >= 3048.000000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 10 OR X13 == 11 OR X13 == 21 OR X13 == 22 OR X13 == 23],{'0': {'precision': 0.8452403482210447; 'recall': 0.8922239424661639; 'f1-score': 0.8680968925386913; 'support': 20023}; '1': {'precision': 0.5880106911034746; 'recall': 0.48496299795307823; 'f1-score': 0.5315385279144016; 'support': 6351}; 'accuracy': 0.7941533328277849; 'macro avg': {'precision': 0.7166255196622596; 'recall': 0.688593470209621; 'f1-score': 0.6998177102265464; 'support': 26374}; 'weighted avg': {'precision': 0.783298073543192; 'recall': 0.7941533328277849; 'f1-score': 0.7870518415896935; 'support': 26374}},{'0': {'precision': 0.8484848484848485; 'recall': 0.8934831460674157; 'f1-score': 0.8704028021015761; 'support': 2225}; '1': {'precision': 0.5969387755102041; 'recall': 0.4971671388101983; 'f1-score': 0.5425038639876353; 'support': 706}; 'accuracy': 0.7980211531900375; 'macro avg': {'precision': 0.7227118119975263; 'recall': 0.695325142438807; 'f1-score': 0.7064533330446057; 'support': 2931}; 'weighted avg': {'precision': 0.7878940850866573; 'recall': 0.7980211531900375; 'f1-score': 0.7914206627947039; 'support': 2931}}
10,2,CNF,4,26374,2931,1,[26374; 26374],296,1022.754679,0.770386,23,[X3 == 10 OR X3 == 14 OR X6 == 10 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 7 OR X13 == 10 OR X13 == 19 OR X13 == 20] AND [X1 == 6 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 20 OR X13 == 36],{'0': {'precision': 0.8445220986317551; 'recall': 0.8569644908355392; 'f1-score': 0.8506978012443916; 'support': 20023}; '1': {'precision': 0.5270805812417437; 'recall': 0.502598016060463; 'f1-score': 0.5145482388973966; 'support': 6351}; 'accuracy': 0.7716311518920148; 'macro avg': {'precision': 0.6858013399367494; 'recall': 0.679781253448001; 'f1-score': 0.6826230200708941; 'support': 26374}; 'weighted avg': {'precision': 0.7680804865538009; 'recall': 0.7716311518920148; 'f1-score': 0.7697511920661947; 'support': 26374}},{'0': {'precision': 0.8540145985401459; 'recall': 0.8413483146067415; 'f1-score': 0.8476341408195607; 'support': 2225}; '1': {'precision': 0.5223274695534507; 'recall': 0.546742209631728; 'f1-score': 0.5342560553633219; 'support': 706}; 'accuracy': 0.7703855339474582; 'macro avg': {'precision': 0.6881710340467984; 'recall': 0.6940452621192348; 'f1-score': 0.6909450980914413; 'support': 2931}; 'weighted avg': {'precision': 0.7741199847344118; 'recall': 0.7703855339474582; 'f1-score': 0.7721496889832916; 'support': 2931}}
10,2,CNF,5,26375,2930,1,[26375; 26375],296,1024.893940,0.670307,34,[X1 == 5 OR X1 == 6 OR X3 == 8 OR X3 == 9 OR X3 == 15 OR X4 >= 14.500000 OR X6 == 13 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 9 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 37 OR X13 == 41] AND [X1 == 0 OR X1 == 6 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X10 >= 7073.500000 OR X13 == 1 OR X13 == 2 OR X13 == 9 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.8592629544179086; 'recall': 0.6882085601558208; 'f1-score': 0.764281752634498; 'support': 20023}; '1': {'precision': 0.3961114335461405; 'recall': 0.6446788413098237; 'f1-score': 0.4907130017974835; 'support': 6352}; 'accuracy': 0.6777251184834123; 'macro avg': {'precision': 0.6276871939820245; 'recall': 0.6664437007328222; 'f1-score': 0.6274973772159907; 'support': 26375}; 'weighted avg': {'precision': 0.7477202639694738; 'recall': 0.6777251184834123; 'f1-score': 0.698397062385523; 'support': 26375}},{'0': {'precision': 0.8607449856733524; 'recall': 0.6750561797752809; 'f1-score': 0.7566750629722923; 'support': 2225}; '1': {'precision': 0.389873417721519; 'recall': 0.6553191489361702; 'f1-score': 0.4888888888888889; 'support': 705}; 'accuracy': 0.6703071672354949; 'macro avg': {'precision': 0.6253092016974358; 'recall': 0.6651876643557255; 'f1-score': 0.6227819759305906; 'support': 2930}; 'weighted avg': {'precision': 0.7474465367293107; 'recall': 0.6703071672354949; 'f1-score': 0.6922418709146815; 'support': 2930}}
10,2,CNF,6,26375,2930,1,[26375; 26375],296,1023.153404,0.744027,35,[X1 == 1 OR X3 == 8 OR X6 == 5 OR X6 == 10 OR X8 == 2 OR X10 >= 4243.500000 OR X11 >= 2450.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 3 OR X13 == 4 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 25 OR X13 == 34 OR X13 == 41] AND [X1 == 6 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X12 >= 65.500000 OR X13 == 14 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 25 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8172783949749215; 'recall': 0.8707486390650752; 'f1-score': 0.8431666505464745; 'support': 20023}; '1': {'precision': 0.48671162237207455; 'recall': 0.38633501259445846; 'f1-score': 0.43075302790942605; 'support': 6352}; 'accuracy': 0.754085308056872; 'macro avg': {'precision': 0.651995008673498; 'recall': 0.6285418258297668; 'f1-score': 0.6369598392279503; 'support': 26375}; 'weighted avg': {'precision': 0.7376666361285411; 'recall': 0.754085308056872; 'f1-score': 0.7438433773335634; 'support': 26375}},{'0': {'precision': 0.814498933901919; 'recall': 0.8584269662921349; 'f1-score': 0.8358862144420133; 'support': 2225}; '1': {'precision': 0.46153846153846156; 'recall': 0.3829787234042553; 'f1-score': 0.4186046511627907; 'support': 705}; 'accuracy': 0.7440273037542662; 'macro avg': {'precision': 0.6380186977201903; 'recall': 0.620702844848195; 'f1-score': 0.627245432802402; 'support': 2930}; 'weighted avg': {'precision': 0.7295715847496194; 'recall': 0.7440273037542662; 'f1-score': 0.735482288806569; 'support': 2930}}
10,2,CNF,7,26375,2930,1,[26375; 26375],296,1024.739132,0.707167,28,[X3 == 10 OR X3 == 12 OR X5 == 6 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 1551.500000 OR X12 >= 41.500000 OR X13 == 10 OR X13 == 12 OR X13 == 14 OR X13 == 19 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 34] AND [X3 == 10 OR X3 == 12 OR X5 == 6 OR X6 == 10 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X12 >= 49.500000 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 30 OR X13 == 31],{'0': {'precision': 0.8590753424657535; 'recall': 0.7516855616041552; 'f1-score': 0.8018006019764004; 'support': 20023}; '1': {'precision': 0.43850931677018634; 'recall': 0.6113035264483627; 'f1-score': 0.510685868350102; 'support': 6352}; 'accuracy': 0.7178767772511848; 'macro avg': {'precision': 0.6487923296179698; 'recall': 0.681494544026259; 'f1-score': 0.6562432351632512; 'support': 26375}; 'weighted avg': {'precision': 0.7577886924100855; 'recall': 0.7178767772511848; 'f1-score': 0.7316902403462867; 'support': 26375}},{'0': {'precision': 0.8554342173686947; 'recall': 0.7393258426966293; 'f1-score': 0.7931533269045323; 'support': 2225}; '1': {'precision': 0.4240317775571003; 'recall': 0.6056737588652482; 'f1-score': 0.4988317757009345; 'support': 705}; 'accuracy': 0.7071672354948806; 'macro avg': {'precision': 0.6397329974628976; 'recall': 0.6724998007809387; 'f1-score': 0.6459925513027334; 'support': 2930}; 'weighted avg': {'precision': 0.7516326064242667; 'recall': 0.7071672354948806; 'f1-score': 0.7223353427412094; 'support': 2930}}
10,2,CNF,8,26375,2930,1,[26375; 26375],296,1024.055191,0.726621,37,[X1 == 2 OR X1 == 5 OR X3 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 7 OR X10 >= 4243.500000 OR X11 >= 1551.500000 OR X12 >= 65.500000 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 22 OR X13 == 33 OR X13 == 35] AND [X1 == 5 OR X1 == 7 OR X3 == 9 OR X4 >= 14.500000 OR X6 == 4 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 13 OR X13 == 15 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 33 OR X13 == 35 OR X13 == 38],{'0': {'precision': 0.8817396484956807; 'recall': 0.7391130643228127; 'f1-score': 0.8041511586840174; 'support': 20024}; '1': {'precision': 0.45526590198123046; 'recall': 0.68745079515037; 'f1-score': 0.5477699015118248; 'support': 6351}; 'accuracy': 0.7266729857819905; 'macro avg': {'precision': 0.6685027752384556; 'recall': 0.7132819297365913; 'f1-score': 0.6759605300979211; 'support': 26375}; 'weighted avg': {'precision': 0.7790463872970731; 'recall': 0.7266729857819905; 'f1-score': 0.742415524018592; 'support': 26375}},{'0': {'precision': 0.8848025959978366; 'recall': 0.7356115107913669; 'f1-score': 0.8033390621163761; 'support': 2224}; '1': {'precision': 0.45605920444033304; 'recall': 0.6983002832861189; 'f1-score': 0.5517627308337997; 'support': 706}; 'accuracy': 0.7266211604095563; 'macro avg': {'precision': 0.6704309002190848; 'recall': 0.7169558970387429; 'f1-score': 0.6775508964750878; 'support': 2930}; 'weighted avg': {'precision': 0.7814944613768136; 'recall': 0.7266211604095563; 'f1-score': 0.742720328367059; 'support': 2930}}
10,2,CNF,9,26375,2930,1,[26375; 26375],296,1023.816296,0.767577,32,[X1 == 6 OR X3 == 3 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 13 OR X6 == 14 OR X10 >= 7073.500000 OR X13 == 1 OR X13 == 10 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 34 OR X13 == 36] AND [X1 == 2 OR X3 == 3 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 12 OR X6 == 14 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 10 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 34 OR X13 == 36],{'0': {'precision': 0.8232311485323534; 'recall': 0.8837894526568119; 'f1-score': 0.852436116663857; 'support': 20024}; '1': {'precision': 0.522960229602296; 'recall': 0.4016690284994489; 'f1-score': 0.45435924837474395; 'support': 6351}; 'accuracy': 0.767696682464455; 'macro avg': {'precision': 0.6730956890673248; 'recall': 0.6427292405781304; 'f1-score': 0.6533976825193004; 'support': 26375}; 'weighted avg': {'precision': 0.7509270497219346; 'recall': 0.767696682464455; 'f1-score': 0.7565807160760216; 'support': 26375}},{'0': {'precision': 0.826215644820296; 'recall': 0.8785971223021583; 'f1-score': 0.851601656134234; 'support': 2224}; '1': {'precision': 0.5221238938053098; 'recall': 0.4178470254957507; 'f1-score': 0.4642014162077105; 'support': 706}; 'accuracy': 0.7675767918088737; 'macro avg': {'precision': 0.6741697693128028; 'recall': 0.6482220738989545; 'f1-score': 0.6579015361709722; 'support': 2930}; 'weighted avg': {'precision': 0.752943024951156; 'recall': 0.7675767918088737; 'f1-score': 0.7582553867184915; 'support': 2930}}
10,2,DNF,0,26374,2931,1,[26374; 26374],296,1017.377975,0.774821,80,[X0 < 54.500000 AND X0 >= 35.500000 AND X1 != 2 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 10 AND X6 != 0 AND X6 != 5 AND X6 != 8 AND X6 != 14 AND X7 == 0 AND X8 != 0 AND X8 != 1 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 4 AND X13 != 8 AND X13 != 12 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 41] OR [X0 < 54.500000 AND X0 >= 35.500000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 12 AND X3 != 13 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 < 65.500000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 12 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 30 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 40],{'0': {'precision': 0.8223933009184224; 'recall': 0.9123008540178794; 'f1-score': 0.8650171658577009; 'support': 20023}; '1': {'precision': 0.5780874579529073; 'recall': 0.3788379782711384; 'f1-score': 0.4577190145534101; 'support': 6351}; 'accuracy': 0.7838401455979374; 'macro avg': {'precision': 0.7002403794356649; 'recall': 0.6455694161445089; 'f1-score': 0.6613680902055555; 'support': 26374}; 'weighted avg': {'precision': 0.7635631496833429; 'recall': 0.7838401455979374; 'f1-score': 0.7669375966253679; 'support': 26374}},{'0': {'precision': 0.8192574459404325; 'recall': 0.9024719101123595; 'f1-score': 0.8588537211291701; 'support': 2225}; '1': {'precision': 0.5479166666666667; 'recall': 0.37252124645892354; 'f1-score': 0.4435075885328837; 'support': 706}; 'accuracy': 0.77482088024565; 'macro avg': {'precision': 0.6835870563035495; 'recall': 0.6374965782856415; 'f1-score': 0.6511806548310269; 'support': 2931}; 'weighted avg': {'precision': 0.7538986638976899; 'recall': 0.77482088024565; 'f1-score': 0.7588078768395153; 'support': 2931}}
10,2,DNF,1,26374,2931,1,[26374; 26374],296,1017.573211,0.744797,95,[X0 >= 27.500000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X12 < 49.500000 AND X13 != 0 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 38 AND X13 != 41] OR [X0 >= 23.500000 AND X1 != 0 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 == 4 AND X11 < 3726.500000 AND X12 < 65.500000 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 34],{'0': {'precision': 0.8477230579023285; 'recall': 0.8218548669030615; 'f1-score': 0.8345885634588565; 'support': 20023}; '1': {'precision': 0.4876472278081011; 'recall': 0.5345614863800976; 'f1-score': 0.5100277923833846; 'support': 6351}; 'accuracy': 0.7526730871312657; 'macro avg': {'precision': 0.6676851428552149; 'recall': 0.6782081766415795; 'f1-score': 0.6723081779211205; 'support': 26374}; 'weighted avg': {'precision': 0.7610148757180395; 'recall': 0.7526730871312657; 'f1-score': 0.7564325970866596; 'support': 26374}},{'0': {'precision': 0.8367533059735522; 'recall': 0.8247191011235955; 'f1-score': 0.8306926210955182; 'support': 2225}; '1': {'precision': 0.4715447154471545; 'recall': 0.49291784702549574; 'f1-score': 0.4819944598337951; 'support': 706}; 'accuracy': 0.7447969976117366; 'macro avg': {'precision': 0.6541490107103534; 'recall': 0.6588184740745456; 'f1-score': 0.6563435404646567; 'support': 2931}; 'weighted avg': {'precision': 0.7487842630149589; 'recall': 0.7447969976117366; 'f1-score': 0.7467005017332609; 'support': 2931}}
10,2,DNF,2,26374,2931,1,[26374; 26374],296,1016.479511,0.749915,90,[X0 >= 43.500000 AND X1 != 8 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X3 != 14 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 12 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X11 < 1978.500000 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 12 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 41] OR [X0 < 61.500000 AND X0 >= 23.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X5 != 3 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 49.500000 AND X12 >= 39.500000 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 21 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 36 AND X13 != 40],{'0': {'precision': 0.8266768950472263; 'recall': 0.8611097238176098; 'f1-score': 0.8435420743639921; 'support': 20023}; '1': {'precision': 0.49592169657422513; 'recall': 0.4307982994803968; 'f1-score': 0.46107178968655205; 'support': 6351}; 'accuracy': 0.757488435580496; 'macro avg': {'precision': 0.6612992958107258; 'recall': 0.6459540116490032; 'f1-score': 0.6523069320252721; 'support': 26374}; 'weighted avg': {'precision': 0.7470292774881897; 'recall': 0.757488435580496; 'f1-score': 0.751441187961231; 'support': 26374}},{'0': {'precision': 0.817717206132879; 'recall': 0.8629213483146068; 'f1-score': 0.8397113492237044; 'support': 2225}; '1': {'precision': 0.47684391080617494; 'recall': 0.3937677053824363; 'f1-score': 0.43134212567882074; 'support': 706}; 'accuracy': 0.7499147048788809; 'macro avg': {'precision': 0.6472805584695269; 'recall': 0.6283445268485215; 'f1-score': 0.6355267374512625; 'support': 2931}; 'weighted avg': {'precision': 0.7356098890053959; 'recall': 0.7499147048788809; 'f1-score': 0.7413460568925246; 'support': 2931}}
10,2,DNF,3,26374,2931,1,[26374; 26374],296,1017.187649,0.741726,114,[X0 >= 29.500000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X4 < 13.500000 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 49.500000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 12 AND X13 != 17 AND X13 != 18 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 36 AND X13 != 40 AND X13 != 41] OR [X0 < 54.500000 AND X0 >= 23.500000 AND X1 != 0 AND X1 != 5 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 12 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X11 < 1551.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 10 AND X13 != 13 AND X13 != 17 AND X13 != 18 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 38 AND X13 != 41],{'0': {'precision': 0.7975493287683575; 'recall': 0.8841831893322679; 'f1-score': 0.8386348025863907; 'support': 20023}; '1': {'precision': 0.444683908045977; 'recall': 0.2923948984411904; 'f1-score': 0.35280706754060986; 'support': 6351}; 'accuracy': 0.7416774095700311; 'macro avg': {'precision': 0.6211166184071673; 'recall': 0.5882890438867292; 'f1-score': 0.5957209350635002; 'support': 26374}; 'weighted avg': {'precision': 0.7125774516542359; 'recall': 0.7416774095700311; 'f1-score': 0.721644890351775; 'support': 26374}},{'0': {'precision': 0.7998366013071896; 'recall': 0.88; 'f1-score': 0.8380055638775947; 'support': 2225}; '1': {'precision': 0.4472049689440994; 'recall': 0.3059490084985836; 'f1-score': 0.3633305298570227; 'support': 706}; 'accuracy': 0.74172637325145; 'macro avg': {'precision': 0.6235207851256445; 'recall': 0.5929745042492918; 'f1-score': 0.6006680468673087; 'support': 2931}; 'weighted avg': {'precision': 0.7148970133002495; 'recall': 0.74172637325145; 'f1-score': 0.723668964075983; 'support': 2931}}
