lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1068.119129,0.821563,4,[X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8228152270140382; 'recall': 0.974779004145233; 'f1-score': 0.8923738112655449; 'support': 20023}; '1': {'precision': 0.8096494534489257; 'recall': 0.3382144544166273; 'f1-score': 0.4771212794313638; 'support': 6351}; 'accuracy': 0.8214908622127853; 'macro avg': {'precision': 0.816232340231482; 'recall': 0.6564967292809302; 'f1-score': 0.6847475453484544; 'support': 26374}; 'weighted avg': {'precision': 0.8196448384528784; 'recall': 0.8214908622127853; 'f1-score': 0.7923787847364298; 'support': 26374}},{'0': {'precision': 0.8208898944193062; 'recall': 0.9784269662921349; 'f1-score': 0.892761943817921; 'support': 2225}; '1': {'precision': 0.8279569892473119; 'recall': 0.3271954674220963; 'f1-score': 0.4690355329949238; 'support': 706}; 'accuracy': 0.8215626066189013; 'macro avg': {'precision': 0.824423441833309; 'recall': 0.6528112168571156; 'f1-score': 0.6808987384064223; 'support': 2931}; 'weighted avg': {'precision': 0.822592169734411; 'recall': 0.8215626066189013; 'f1-score': 0.7906975132341488; 'support': 2931}}
10,1,DNF,5,26375,2930,1,[26375; 26375],296,1014.349917,0.798294,40,[X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X4 >= 9.500000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 40],{'0': {'precision': 0.8118445147328117; 'recall': 0.9742296359186935; 'f1-score': 0.8856552632176341; 'support': 20023}; '1': {'precision': 0.78014486578611; 'recall': 0.2882556675062972; 'f1-score': 0.42096792734797106; 'support': 6352}; 'accuracy': 0.8090236966824644; 'macro avg': {'precision': 0.7959946902594608; 'recall': 0.6312426517124954; 'f1-score': 0.6533115952828026; 'support': 26375}; 'weighted avg': {'precision': 0.8042101575722638; 'recall': 0.8090236966824644; 'f1-score': 0.7737426961107489; 'support': 26375}},{'0': {'precision': 0.8019216555801921; 'recall': 0.9752808988764045; 'f1-score': 0.8801460150070979; 'support': 2225}; '1': {'precision': 0.7544642857142857; 'recall': 0.2397163120567376; 'f1-score': 0.36383207750269103; 'support': 705}; 'accuracy': 0.7982935153583618; 'macro avg': {'precision': 0.7781929706472389; 'recall': 0.607498605466571; 'f1-score': 0.6219890462548945; 'support': 2930}; 'weighted avg': {'precision': 0.7905027321141634; 'recall': 0.7982935153583618; 'f1-score': 0.7559134805563789; 'support': 2930}}
10,1,DNF,6,26375,2930,1,[26375; 26375],296,1048.443949,0.809215,34,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 6 AND X4 >= 12.500000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 14 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 33 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.8044498877321903; 'recall': 0.9841182639964041; 'f1-score': 0.8852598948739836; 'support': 20023}; '1': {'precision': 0.8308510638297872; 'recall': 0.24590680100755669; 'f1-score': 0.3794946550048591; 'support': 6352}; 'accuracy': 0.8063317535545024; 'macro avg': {'precision': 0.8176504757809888; 'recall': 0.6150125325019804; 'f1-score': 0.6323772749394214; 'support': 26375}; 'weighted avg': {'precision': 0.8108081918297044; 'recall': 0.8063317535545024; 'f1-score': 0.7634543667735597; 'support': 26375}},{'0': {'precision': 0.8098958333333334; 'recall': 0.9784269662921349; 'f1-score': 0.8862202320374517; 'support': 2225}; '1': {'precision': 0.8016528925619835; 'recall': 0.275177304964539; 'f1-score': 0.40971488912354803; 'support': 705}; 'accuracy': 0.8092150170648464; 'macro avg': {'precision': 0.8057743629476584; 'recall': 0.626802135628337; 'f1-score': 0.6479675605804999; 'support': 2930}; 'weighted avg': {'precision': 0.8079124636255511; 'recall': 0.8092150170648464; 'f1-score': 0.771566216080352; 'support': 2930}}
10,1,DNF,7,26375,2930,1,[26375; 26375],296,1015.715958,0.807167,29,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 6 AND X3 != 8 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 == 39],{'0': {'precision': 0.7984168865435356; 'recall': 0.9823203316186385; 'f1-score': 0.8808724080791794; 'support': 20023}; '1': {'precision': 0.7965517241379311; 'recall': 0.21819899244332494; 'f1-score': 0.342560553633218; 'support': 6352}; 'accuracy': 0.7982938388625592; 'macro avg': {'precision': 0.7974843053407333; 'recall': 0.6002596620309817; 'f1-score': 0.6117164808561988; 'support': 26375}; 'weighted avg': {'precision': 0.7979676917909138; 'recall': 0.7982938388625592; 'f1-score': 0.7512285445932744; 'support': 26375}},{'0': {'precision': 0.8046989720998532; 'recall': 0.9851685393258427; 'f1-score': 0.885835522327743; 'support': 2225}; '1': {'precision': 0.8398058252427184; 'recall': 0.2453900709219858; 'f1-score': 0.37980241492864986; 'support': 705}; 'accuracy': 0.8071672354948806; 'macro avg': {'precision': 0.8222523986712857; 'recall': 0.6152793051239143; 'f1-score': 0.6328189686281964; 'support': 2930}; 'weighted avg': {'precision': 0.8131461842041944; 'recall': 0.8071672354948806; 'f1-score': 0.7640767029706234; 'support': 2930}}
10,1,DNF,8,26375,2930,1,[26375; 26375],296,1012.918158,0.802730,34,[X0 >= 29.500000 AND X1 != 2 AND X4 >= 12.500000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.801658604008293; 'recall': 0.9848182181382341; 'f1-score': 0.8838491360957352; 'support': 20024}; '1': {'precision': 0.8288288288288288; 'recall': 0.2317745236970556; 'f1-score': 0.3622492924818506; 'support': 6351}; 'accuracy': 0.8034881516587677; 'macro avg': {'precision': 0.8152437164185609; 'recall': 0.6082963709176449; 'f1-score': 0.6230492142887929; 'support': 26375}; 'weighted avg': {'precision': 0.8082010911300076; 'recall': 0.8034881516587677; 'f1-score': 0.7582498713832506; 'support': 26375}},{'0': {'precision': 0.8001458789204959; 'recall': 0.9865107913669064; 'f1-score': 0.8836085380587998; 'support': 2224}; '1': {'precision': 0.8404255319148937; 'recall': 0.2237960339943343; 'f1-score': 0.3534675615212528; 'support': 706}; 'accuracy': 0.8027303754266212; 'macro avg': {'precision': 0.8202857054176949; 'recall': 0.6051534126806204; 'f1-score': 0.6185380497900264; 'support': 2930}; 'weighted avg': {'precision': 0.8098514881403063; 'recall': 0.8027303754266212; 'f1-score': 0.7558680843265445; 'support': 2930}}
10,1,DNF,9,26375,2930,1,[26375; 26375],296,1015.036326,0.801706,38,[X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.8057318321392016; 'recall': 0.982820615261686; 'f1-score': 0.8855092353033813; 'support': 20024}; '1': {'precision': 0.8235897435897436; 'recall': 0.25287356321839083; 'f1-score': 0.38694133236959405; 'support': 6351}; 'accuracy': 0.8070521327014218; 'macro avg': {'precision': 0.8146607878644726; 'recall': 0.6178470892400384; 'f1-score': 0.6362252838364877; 'support': 26375}; 'weighted avg': {'precision': 0.8100319495087711; 'recall': 0.8070521327014218; 'f1-score': 0.7654559745817707; 'support': 26375}},{'0': {'precision': 0.8025782688766114; 'recall': 0.9797661870503597; 'f1-score': 0.8823648511844503; 'support': 2224}; '1': {'precision': 0.7906976744186046; 'recall': 0.24079320113314448; 'f1-score': 0.3691639522258415; 'support': 706}; 'accuracy': 0.8017064846416382; 'macro avg': {'precision': 0.796637971647608; 'recall': 0.6102796940917521; 'f1-score': 0.6257644017051459; 'support': 2930}; 'weighted avg': {'precision': 0.7997155727375832; 'recall': 0.8017064846416382; 'f1-score': 0.7587062045411814; 'support': 2930}}
10,2,CNF,0,26374,2931,1,[26374; 26374],296,1026.116764,0.757079,33,[X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 12 OR X6 == 13 OR X10 >= 57.000000 OR X11 >= 1551.500000 OR X13 == 1 OR X13 == 9 OR X13 == 18 OR X13 == 22 OR X13 == 24 OR X13 == 31 OR X13 == 34 OR X13 == 35] AND [X1 == 7 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 13 OR X10 >= 3048.000000 OR X11 >= 1551.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 9 OR X13 == 11 OR X13 == 22 OR X13 == 31 OR X13 == 32 OR X13 == 34],{'0': {'precision': 0.8499948733722957; 'recall': 0.8280477450931429; 'f1-score': 0.8388777859293177; 'support': 20023}; '1': {'precision': 0.49868957483983695; 'recall': 0.5392851519445756; 'f1-score': 0.5181935093426129; 'support': 6351}; 'accuracy': 0.7585121710775764; 'macro avg': {'precision': 0.6743422241060664; 'recall': 0.6836664485188593; 'f1-score': 0.6785356476359653; 'support': 26374}; 'weighted avg': {'precision': 0.7653986820103618; 'recall': 0.7585121710775764; 'f1-score': 0.7616553001250346; 'support': 26374}},{'0': {'precision': 0.8433953699500681; 'recall': 0.8350561797752809; 'f1-score': 0.8392050587172538; 'support': 2225}; '1': {'precision': 0.4958791208791209; 'recall': 0.5113314447592068; 'f1-score': 0.503486750348675; 'support': 706}; 'accuracy': 0.757079495052883; 'macro avg': {'precision': 0.6696372454145945; 'recall': 0.6731938122672438; 'f1-score': 0.6713459045329644; 'support': 2931}; 'weighted avg': {'precision': 0.759687941821754; 'recall': 0.757079495052883; 'f1-score': 0.7583394409389472; 'support': 2931}}
10,2,CNF,1,26374,2931,1,[26374; 26374],296,1024.777494,0.730126,35,[X1 == 1 OR X3 == 14 OR X6 == 4 OR X6 == 6 OR X6 == 12 OR X10 >= 4243.500000 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 15 OR X13 == 20 OR X13 == 24 OR X13 == 31 OR X13 == 32] AND [X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X6 == 12 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X12 >= 65.500000 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 12 OR X13 == 15 OR X13 == 18 OR X13 == 20 OR X13 == 24 OR X13 == 31 OR X13 == 32 OR X13 == 33 OR X13 == 34],{'0': {'precision': 0.8271456485795882; 'recall': 0.8245018229036608; 'f1-score': 0.8258216197288779; 'support': 20023}; '1': {'precision': 0.4522213561964146; 'recall': 0.456778460085026; 'f1-score': 0.45448848503838324; 'support': 6351}; 'accuracy': 0.7359520740122848; 'macro avg': {'precision': 0.6396835023880014; 'recall': 0.6406401414943435; 'f1-score': 0.6401550523836306; 'support': 26374}; 'weighted avg': {'precision': 0.7368618774062533; 'recall': 0.7359520740122848; 'f1-score': 0.7364026184996623; 'support': 26374}},{'0': {'precision': 0.8232642019837692; 'recall': 0.8206741573033708; 'f1-score': 0.8219671393202791; 'support': 2225}; '1': {'precision': 0.44039270687237025; 'recall': 0.4447592067988669; 'f1-score': 0.4425651867512333; 'support': 706}; 'accuracy': 0.7301262367792563; 'macro avg': {'precision': 0.6318284544280697; 'recall': 0.6327166820511189; 'f1-score': 0.6322661630357562; 'support': 2931}; 'weighted avg': {'precision': 0.7310406347546162; 'recall': 0.7301262367792563; 'f1-score': 0.7305792926762169; 'support': 2931}}
10,2,CNF,2,26374,2931,1,[26374; 26374],296,1026.314324,0.692596,36,[X1 == 5 OR X3 == 8 OR X3 == 14 OR X6 == 6 OR X6 == 14 OR X7 == 5 OR X8 == 2 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 0 OR X13 == 3 OR X13 == 5 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 29 OR X13 == 30 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X3 == 8 OR X3 == 14 OR X6 == 6 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 3 OR X13 == 5 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 29 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8158708879034753; 'recall': 0.7902412225940169; 'f1-score': 0.8028515615089936; 'support': 20023}; '1': {'precision': 0.3982808022922636; 'recall': 0.43772634230829793; 'f1-score': 0.4170729877728603; 'support': 6351}; 'accuracy': 0.7053537574884355; 'macro avg': {'precision': 0.6070758450978695; 'recall': 0.6139837824511574; 'f1-score': 0.609962274640927; 'support': 26374}; 'weighted avg': {'precision': 0.7153129659456074; 'recall': 0.7053537574884355; 'f1-score': 0.7099540214392968; 'support': 26374}},{'0': {'precision': 0.8099250936329588; 'recall': 0.7775280898876404; 'f1-score': 0.7933960100894292; 'support': 2225}; '1': {'precision': 0.37735849056603776; 'recall': 0.42492917847025496; 'f1-score': 0.3997335109926715; 'support': 706}; 'accuracy': 0.6925963834868646; 'macro avg': {'precision': 0.5936417920994983; 'recall': 0.6012286341789477; 'f1-score': 0.5965647605410503; 'support': 2931}; 'weighted avg': {'precision': 0.7057312956918991; 'recall': 0.6925963834868646; 'f1-score': 0.6985731768030727; 'support': 2931}}
10,2,CNF,3,26374,2931,1,[26374; 26374],296,1025.216321,0.778233,34,[X1 == 5 OR X5 == 3 OR X6 == 5 OR X6 == 11 OR X10 >= 4243.500000 OR X11 >= 1862.000000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 13 OR X13 == 17 OR X13 == 22 OR X13 == 24 OR X13 == 34 OR X13 == 41] AND [X0 >= 61.500000 OR X3 == 14 OR X6 == 5 OR X6 == 11 OR X10 >= 4243.500000 OR X11 >= 2384.500000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 13 OR X13 == 17 OR X13 == 24 OR X13 == 34 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8003910493156637; 'recall': 0.9199920091894321; 'f1-score': 0.8560342023328222; 'support': 20023}; '1': {'precision': 0.523072342959214; 'recall': 0.2766493465595969; 'f1-score': 0.3618949536560247; 'support': 6351}; 'accuracy': 0.7650716614847957; 'macro avg': {'precision': 0.6617316961374389; 'recall': 0.5983206778745145; 'f1-score': 0.6089645779944235; 'support': 26374}; 'weighted avg': {'precision': 0.7336112243338706; 'recall': 0.7650716614847957; 'f1-score': 0.7370428332440856; 'support': 26374}},{'0': {'precision': 0.804642166344294; 'recall': 0.9348314606741573; 'f1-score': 0.8648648648648649; 'support': 2225}; '1': {'precision': 0.5809248554913294; 'recall': 0.2847025495750708; 'f1-score': 0.3821292775665399; 'support': 706}; 'accuracy': 0.7782326850904129; 'macro avg': {'precision': 0.6927835109178118; 'recall': 0.609767005124614; 'f1-score': 0.6234970712157024; 'support': 2931}; 'weighted avg': {'precision': 0.750754612109496; 'recall': 0.7782326850904129; 'f1-score': 0.748586692011703; 'support': 2931}}
10,2,CNF,4,26374,2931,1,[26374; 26374],296,1026.009108,0.773115,31,[X1 == 5 OR X3 == 0 OR X3 == 8 OR X4 >= 14.500000 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X8 == 0 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 2 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 31 OR X13 == 38] AND [X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 2 OR X13 == 22],{'0': {'precision': 0.8352924173812506; 'recall': 0.8659541527243669; 'f1-score': 0.8503469753071282; 'support': 20023}; '1': {'precision': 0.5220797720797721; 'recall': 0.46165958116831995; 'f1-score': 0.4900142057324309; 'support': 6351}; 'accuracy': 0.768597861530295; 'macro avg': {'precision': 0.6786860947305113; 'recall': 0.6638068669463435; 'f1-score': 0.6701805905197795; 'support': 26374}; 'weighted avg': {'precision': 0.7598691402784338; 'recall': 0.768597861530295; 'f1-score': 0.7635769207242473; 'support': 26374}},{'0': {'precision': 0.8400174367916303; 'recall': 0.8660674157303371; 'f1-score': 0.8528435494578447; 'support': 2225}; '1': {'precision': 0.5321821036106751; 'recall': 0.4801699716713881; 'f1-score': 0.5048399106478034; 'support': 706}; 'accuracy': 0.7731149778232685; 'macro avg': {'precision': 0.6860997702011526; 'recall': 0.6731186937008626; 'f1-score': 0.678841730052824; 'support': 2931}; 'weighted avg': {'precision': 0.7658680866634302; 'recall': 0.7731149778232685; 'f1-score': 0.7690187220952076; 'support': 2931}}
10,2,CNF,5,26375,2930,1,[26375; 26375],296,1024.018256,0.718089,32,[X1 == 2 OR X1 == 5 OR X3 == 8 OR X4 >= 13.500000 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X8 == 2 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 11] AND [X1 == 2 OR X1 == 7 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X13 == 0 OR X13 == 1 OR X13 == 8 OR X13 == 11 OR X13 == 26 OR X13 == 31 OR X13 == 35 OR X13 == 36],{'0': {'precision': 0.8327502480288236; 'recall': 0.7964840433501473; 'f1-score': 0.8142135089600244; 'support': 20023}; '1': {'precision': 0.4359080841638981; 'recall': 0.4957493702770781; 'f1-score': 0.46390689451974076; 'support': 6352}; 'accuracy': 0.7240568720379147; 'macro avg': {'precision': 0.6343291660963608; 'recall': 0.6461167068136127; 'f1-score': 0.6390602017398825; 'support': 26375}; 'weighted avg': {'precision': 0.7371771134365959; 'recall': 0.7240568720379147; 'f1-score': 0.7298477226121691; 'support': 26375}},{'0': {'precision': 0.8354916067146283; 'recall': 0.7829213483146067; 'f1-score': 0.8083526682134571; 'support': 2225}; '1': {'precision': 0.4284023668639053; 'recall': 0.5134751773049645; 'f1-score': 0.46709677419354834; 'support': 705}; 'accuracy': 0.7180887372013652; 'macro avg': {'precision': 0.6319469867892669; 'recall': 0.6481982628097855; 'f1-score': 0.6377247212035027; 'support': 2930}; 'weighted avg': {'precision': 0.7375401001976454; 'recall': 0.7180887372013652; 'f1-score': 0.7262416083895542; 'support': 2930}}
10,2,CNF,6,26375,2930,1,[26375; 26375],296,1023.080847,0.758703,38,[X1 == 2 OR X1 == 7 OR X3 == 7 OR X5 == 1 OR X5 == 6 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X10 >= 4668.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 14 OR X13 == 22 OR X13 == 32 OR X13 == 34 OR X13 == 36] AND [X3 == 7 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X5 == 5 OR X6 == 11 OR X6 == 13 OR X10 >= 4668.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 11 OR X13 == 14 OR X13 == 22 OR X13 == 24 OR X13 == 34 OR X13 == 35 OR X13 == 36 OR X13 == 37],{'0': {'precision': 0.8157785658361351; 'recall': 0.8846326724267093; 'f1-score': 0.8488115775349818; 'support': 20023}; '1': {'precision': 0.5045045045045045; 'recall': 0.3702770780856423; 'f1-score': 0.42709279099328123; 'support': 6352}; 'accuracy': 0.7607582938388625; 'macro avg': {'precision': 0.6601415351703197; 'recall': 0.6274548752561758; 'f1-score': 0.6379521842641316; 'support': 26375}; 'weighted avg': {'precision': 0.7408131501933476; 'recall': 0.7607582938388625; 'f1-score': 0.7472473033316497; 'support': 26375}},{'0': {'precision': 0.8157237936772047; 'recall': 0.8813483146067416; 'f1-score': 0.8472672283430548; 'support': 2225}; '1': {'precision': 0.49809885931558934; 'recall': 0.37163120567375885; 'f1-score': 0.4256701868399675; 'support': 705}; 'accuracy': 0.758703071672355; 'macro avg': {'precision': 0.656911326496397; 'recall': 0.6264897601402502; 'f1-score': 0.6364687075915112; 'support': 2930}; 'weighted avg': {'precision': 0.7392986814843928; 'recall': 0.758703071672355; 'f1-score': 0.7458249367868511; 'support': 2930}}
10,2,CNF,7,26375,2930,1,[26375; 26375],296,1021.998360,0.789761,25,[X3 == 12 OR X3 == 14 OR X6 == 12 OR X6 == 14 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 9 OR X13 == 12 OR X13 == 20 OR X13 == 21 OR X13 == 34 OR X13 == 41] AND [X3 == 14 OR X5 == 5 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X12 >= 41.500000 OR X13 == 2 OR X13 == 9 OR X13 == 21 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.844119059049448; 'recall': 0.8781401388403336; 'f1-score': 0.8607935769710915; 'support': 20023}; '1': {'precision': 0.5599639314697926; 'recall': 0.4888224181360202; 'f1-score': 0.5219803311759268; 'support': 6352}; 'accuracy': 0.7843791469194312; 'macro avg': {'precision': 0.7020414952596203; 'recall': 0.6834812784881769; 'f1-score': 0.6913869540735091; 'support': 26375}; 'weighted avg': {'precision': 0.7756848080395533; 'recall': 0.7843791469194312; 'f1-score': 0.7791957859837594; 'support': 26375}},{'0': {'precision': 0.8469167744717551; 'recall': 0.8826966292134831; 'f1-score': 0.8644366197183099; 'support': 2225}; '1': {'precision': 0.5728314238952537; 'recall': 0.49645390070921985; 'f1-score': 0.5319148936170212; 'support': 705}; 'accuracy': 0.7897610921501707; 'macro avg': {'precision': 0.7098740991835044; 'recall': 0.6895752649613515; 'f1-score': 0.6981757566676655; 'support': 2930}; 'weighted avg': {'precision': 0.7809679102545423; 'recall': 0.7897610921501707; 'f1-score': 0.7844271258953036; 'support': 2930}}
10,2,CNF,8,26375,2930,1,[26375; 26375],296,1022.933407,0.758362,32,[X3 == 9 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X8 == 0 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 10 OR X13 == 11 OR X13 == 32] AND [X1 == 5 OR X3 == 6 OR X3 == 9 OR X3 == 10 OR X5 == 1 OR X5 == 6 OR X6 == 10 OR X8 == 0 OR X10 >= 4243.500000 OR X11 >= 1568.500000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 24 OR X13 == 32 OR X13 == 36],{'0': {'precision': 0.8575678690963183; 'recall': 0.8061326408310028; 'f1-score': 0.8310551651350169; 'support': 20024}; '1': {'precision': 0.4859639830508475; 'recall': 0.5778617540544796; 'f1-score': 0.5279436092929584; 'support': 6351}; 'accuracy': 0.7511658767772512; 'macro avg': {'precision': 0.6717659260735829; 'recall': 0.6919971974427412; 'f1-score': 0.6794993872139876; 'support': 26375}; 'weighted avg': {'precision': 0.7680870622612553; 'recall': 0.7511658767772512; 'f1-score': 0.7580670517263756; 'support': 26375}},{'0': {'precision': 0.858561967833491; 'recall': 0.8160971223021583; 'f1-score': 0.8367911479944674; 'support': 2224}; '1': {'precision': 0.4987745098039216; 'recall': 0.5764872521246459; 'f1-score': 0.5348226018396846; 'support': 706}; 'accuracy': 0.7583617747440273; 'macro avg': {'precision': 0.6786682388187063; 'recall': 0.696292187213402; 'f1-score': 0.685806874917076; 'support': 2930}; 'weighted avg': {'precision': 0.7718691537144207; 'recall': 0.7583617747440273; 'f1-score': 0.7640301262930077; 'support': 2930}}
