lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1049.288651,0.818833,5,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 41],{'0': {'precision': 0.8232389313299286; 'recall': 0.9741297507865954; 'f1-score': 0.8923506267728063; 'support': 20023}; '1': {'precision': 0.8067885117493473; 'recall': 0.34057628719886635; 'f1-score': 0.4789636846767051; 'support': 6351}; 'accuracy': 0.8215666944718283; 'macro avg': {'precision': 0.815013721539638; 'recall': 0.6573530189927308; 'f1-score': 0.6856571557247557; 'support': 26374}; 'weighted avg': {'precision': 0.8192775824728622; 'recall': 0.8215666944718283; 'f1-score': 0.7928048442122414; 'support': 26374}},{'0': {'precision': 0.8203479576399395; 'recall': 0.9748314606741573; 'f1-score': 0.8909426987060999; 'support': 2225}; '1': {'precision': 0.8048780487804879; 'recall': 0.3271954674220963; 'f1-score': 0.4652567975830816; 'support': 706}; 'accuracy': 0.8188331627430911; 'macro avg': {'precision': 0.8126130032102137; 'recall': 0.6510134640481268; 'f1-score': 0.6780997481445907; 'support': 2931}; 'weighted avg': {'precision': 0.8166216677543126; 'recall': 0.8188331627430911; 'f1-score': 0.7884062789883071; 'support': 2931}}
5,3,CNF,2,26374,2931,1,[26374; 26374],296,1035.992479,0.674514,73,[X1 == 5 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 11 OR X3 == 12 OR X3 == 14 OR X7 == 5 OR X8 == 2 OR X10 >= 57.000000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 24 OR X13 == 26 OR X13 == 29 OR X13 == 30 OR X13 == 31 OR X13 == 35] AND [X0 >= 61.500000 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 1 OR X6 == 3 OR X6 == 10 OR X6 == 12 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 26 OR X13 == 34 OR X13 == 35 OR X13 == 38] AND [X1 == 2 OR X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 0 OR X6 == 2 OR X6 == 3 OR X6 == 7 OR X6 == 11 OR X7 == 5 OR X8 == 2 OR X10 >= 3048.000000 OR X11 >= 2218.500000 OR X12 >= 41.500000 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 17 OR X13 == 24 OR X13 == 26 OR X13 == 29 OR X13 == 30 OR X13 == 31 OR X13 == 35 OR X13 == 36],{'0': {'precision': 0.8389624265447854; 'recall': 0.7058882285371822; 'f1-score': 0.7666937889883374; 'support': 20023}; '1': {'precision': 0.3818620762044715; 'recall': 0.5728231774523697; 'f1-score': 0.45824411134903636; 'support': 6351}; 'accuracy': 0.6738454538560704; 'macro avg': {'precision': 0.6104122513746284; 'recall': 0.639355702994776; 'f1-score': 0.6124689501686869; 'support': 26374}; 'weighted avg': {'precision': 0.7288902219110047; 'recall': 0.6738454538560704; 'f1-score': 0.6924174599261095; 'support': 26374}},{'0': {'precision': 0.8364213869772367; 'recall': 0.7101123595505618; 'f1-score': 0.7681088964511424; 'support': 2225}; '1': {'precision': 0.3809980806142035; 'recall': 0.5623229461756374; 'f1-score': 0.454233409610984; 'support': 706}; 'accuracy': 0.6745138178096213; 'macro avg': {'precision': 0.6087097337957201; 'recall': 0.6362176528630996; 'f1-score': 0.6111711530310633; 'support': 2931}; 'weighted avg': {'precision': 0.7267220166966835; 'recall': 0.6745138178096213; 'f1-score': 0.6925046338414012; 'support': 2931}}
5,3,CNF,3,26374,2931,1,[26374; 26374],296,1031.067824,0.809621,48,[X3 == 10 OR X5 == 1 OR X5 == 2 OR X10 >= 4668.500000 OR X11 >= 2218.500000 OR X13 == 4] AND [X1 == 2 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 5 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X8 == 3 OR X10 >= 5119.000000 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 21 OR X13 == 22 OR X13 == 32] AND [X1 == 1 OR X1 == 2 OR X3 == 10 OR X8 == 2 OR X8 == 3 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X12 < 39.500000 OR X13 == 0 OR X13 == 1 OR X13 == 3 OR X13 == 4 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 16 OR X13 == 17 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 32 OR X13 == 36],{'0': {'precision': 0.8170852114187593; 'recall': 0.9506068021774958; 'f1-score': 0.8788032688489773; 'support': 20023}; '1': {'precision': 0.678791815524521; 'recall': 0.3290820343253031; 'f1-score': 0.44326617179215266; 'support': 6351}; 'accuracy': 0.8009403200121331; 'macro avg': {'precision': 0.7479385134716401; 'recall': 0.6398444182513995; 'f1-score': 0.661034720320565; 'support': 26374}; 'weighted avg': {'precision': 0.7837834233955431; 'recall': 0.8009403200121331; 'f1-score': 0.7739236107232514; 'support': 26374}},{'0': {'precision': 0.8244453094589335; 'recall': 0.9519101123595506; 'f1-score': 0.8836045056320401; 'support': 2225}; '1': {'precision': 0.7044198895027625; 'recall': 0.3611898016997167; 'f1-score': 0.47752808988764045; 'support': 706}; 'accuracy': 0.8096212896622313; 'macro avg': {'precision': 0.764432599480848; 'recall': 0.6565499570296336; 'f1-score': 0.6805662977598402; 'support': 2931}; 'weighted avg': {'precision': 0.7955343758222714; 'recall': 0.8096212896622313; 'f1-score': 0.7857914897618434; 'support': 2931}}
5,3,CNF,4,26374,2931,1,[26374; 26374],296,1035.308223,0.812692,41,[X1 == 6 OR X1 == 7 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 1 OR X6 == 10 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 17 OR X13 == 22 OR X13 == 37 OR X13 == 41] AND [X1 == 5 OR X4 >= 13.500000 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 1 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 22 OR X13 == 34] AND [X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 12 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 1 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 22 OR X13 == 25 OR X13 == 34],{'0': {'precision': 0.8289280142634277; 'recall': 0.9287819008140639; 'f1-score': 0.8760186537283904; 'support': 20023}; '1': {'precision': 0.637979182533638; 'recall': 0.3956857187844434; 'f1-score': 0.4884353741496599; 'support': 6351}; 'accuracy': 0.8004094941988322; 'macro avg': {'precision': 0.7334535983985329; 'recall': 0.6622338097992536; 'f1-score': 0.6822270139390252; 'support': 26374}; 'weighted avg': {'precision': 0.7829465161851727; 'recall': 0.8004094941988322; 'f1-score': 0.7826865308572099; 'support': 26374}},{'0': {'precision': 0.8333333333333334; 'recall': 0.9415730337078652; 'f1-score': 0.8841527748470143; 'support': 2225}; '1': {'precision': 0.6882494004796164; 'recall': 0.4065155807365439; 'f1-score': 0.5111308993766697; 'support': 706}; 'accuracy': 0.812691914022518; 'macro avg': {'precision': 0.7607913669064749; 'recall': 0.6740443072222045; 'f1-score': 0.697641837111842; 'support': 2931}; 'weighted avg': {'precision': 0.7983864699437994; 'recall': 0.812691914022518; 'f1-score': 0.7943017192065969; 'support': 2931}}
5,3,CNF,5,26375,2930,1,[26375; 26375],296,1035.250130,0.798976,30,[X3 == 10 OR X3 == 12 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 9 OR X13 == 21 OR X13 == 22 OR X13 == 30 OR X13 == 34] AND [X3 == 10 OR X3 == 12 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 9 OR X13 == 21 OR X13 == 22 OR X13 == 30 OR X13 == 34] AND [X3 == 12 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 9 OR X13 == 21 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 34],{'0': {'precision': 0.8280826113590619; 'recall': 0.9451630624781501; 'f1-score': 0.8827576556195629; 'support': 20023}; '1': {'precision': 0.6881567736438512; 'recall': 0.3814546599496222; 'f1-score': 0.49083358654917447; 'support': 6352}; 'accuracy': 0.8094028436018957; 'macro avg': {'precision': 0.7581196925014566; 'recall': 0.6633088612138861; 'f1-score': 0.6867956210843686; 'support': 26375}; 'weighted avg': {'precision': 0.7943836949167105; 'recall': 0.8094028436018957; 'f1-score': 0.7883689660751039; 'support': 26375}},{'0': {'precision': 0.8230647709320695; 'recall': 0.9366292134831461; 'f1-score': 0.8761824679419803; 'support': 2225}; '1': {'precision': 0.6457286432160804; 'recall': 0.3645390070921986; 'f1-score': 0.46600181323662737; 'support': 705}; 'accuracy': 0.798976109215017; 'macro avg': {'precision': 0.7343967070740749; 'recall': 0.6505841102876724; 'f1-score': 0.6710921405893038; 'support': 2930}; 'weighted avg': {'precision': 0.7803951565840244; 'recall': 0.798976109215017; 'f1-score': 0.777487122697177; 'support': 2930}}
5,3,CNF,6,26375,2930,1,[26375; 26375],296,1045.072950,0.779863,51,[X1 == 5 OR X3 == 14 OR X5 == 2 OR X5 == 3 OR X5 == 6 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X13 == 15 OR X13 == 18 OR X13 == 22] AND [X1 == 0 OR X1 == 1 OR X1 == 5 OR X3 == 6 OR X3 == 10 OR X3 == 12 OR X6 == 10 OR X6 == 12 OR X6 == 14 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 5 OR X13 == 8 OR X13 == 15 OR X13 == 18 OR X13 == 23 OR X13 == 25 OR X13 == 26 OR X13 == 31] AND [X0 >= 54.500000 OR X1 == 1 OR X3 == 6 OR X3 == 10 OR X3 == 12 OR X5 == 3 OR X6 == 10 OR X6 == 14 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 1551.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 1 OR X13 == 15 OR X13 == 23 OR X13 == 25 OR X13 == 26 OR X13 == 31],{'0': {'precision': 0.8612863830653369; 'recall': 0.845327872946112; 'f1-score': 0.8532325141776937; 'support': 20023}; '1': {'precision': 0.5393425554068124; 'recall': 0.5708438287153652; 'f1-score': 0.5546462715105162; 'support': 6352}; 'accuracy': 0.7792227488151658; 'macro avg': {'precision': 0.7003144692360747; 'recall': 0.7080858508307386; 'f1-score': 0.7039393928441049; 'support': 26375}; 'weighted avg': {'precision': 0.7837513236042204; 'recall': 0.7792227488151658; 'f1-score': 0.7813227582185691; 'support': 26375}},{'0': {'precision': 0.8637200736648251; 'recall': 0.8431460674157303; 'f1-score': 0.8533090743688878; 'support': 2225}; '1': {'precision': 0.5395778364116095; 'recall': 0.5801418439716312; 'f1-score': 0.5591250854408749; 'support': 705}; 'accuracy': 0.7798634812286689; 'macro avg': {'precision': 0.7016489550382172; 'recall': 0.7116439556936807; 'f1-score': 0.7062170799048814; 'support': 2930}; 'weighted avg': {'precision': 0.7857268049742049; 'recall': 0.7798634812286688; 'f1-score': 0.7825241896609529; 'support': 2930}}
5,3,CNF,7,26375,2930,1,[26375; 26375],296,1027.072182,0.818089,42,[X1 == 1 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X10 >= 4932.500000 OR X11 >= 1975.500000 OR X13 == 10 OR X13 == 20 OR X13 == 21] AND [X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 24 OR X13 == 34 OR X13 == 38 OR X13 == 41] AND [X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 5 OR X6 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 5 OR X13 == 18 OR X13 == 21 OR X13 == 23 OR X13 == 24 OR X13 == 34 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8696204386693371; 'recall': 0.8890775608050742; 'f1-score': 0.8792413690917174; 'support': 20023}; '1': {'precision': 0.6238143631436315; 'recall': 0.5798173803526449; 'f1-score': 0.6010117493472587; 'support': 6352}; 'accuracy': 0.8145971563981043; 'macro avg': {'precision': 0.7467174009064843; 'recall': 0.7344474705788595; 'f1-score': 0.740126559219488; 'support': 26375}; 'weighted avg': {'precision': 0.8104219479872792; 'recall': 0.8145971563981043; 'f1-score': 0.8122341825659617; 'support': 26375}},{'0': {'precision': 0.8687881429816914; 'recall': 0.8957303370786517; 'f1-score': 0.8820535516707236; 'support': 2225}; '1': {'precision': 0.6352201257861635; 'recall': 0.573049645390071; 'f1-score': 0.6025354213273676; 'support': 705}; 'accuracy': 0.8180887372013652; 'macro avg': {'precision': 0.7520041343839274; 'recall': 0.7343899912343613; 'f1-score': 0.7422944864990456; 'support': 2930}; 'weighted avg': {'precision': 0.8125883299704808; 'recall': 0.8180887372013652; 'f1-score': 0.8147974827655817; 'support': 2930}}
5,3,CNF,8,26375,2930,1,[26375; 26375],296,1036.802900,0.762457,57,[X3 == 7 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 13 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 31 OR X13 == 32] AND [X1 == 6 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 13 OR X10 >= 57.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 18 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 32 OR X13 == 38 OR X13 == 41] AND [X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X6 == 13 OR X10 >= 3048.000000 OR X11 >= 1975.500000 OR X13 == 1 OR X13 == 11 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 30 OR X13 == 32 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8344351825237137; 'recall': 0.8698561725928885; 'f1-score': 0.8517775930363343; 'support': 20024}; '1': {'precision': 0.5262679512815852; 'recall': 0.45583372697213037; 'f1-score': 0.48852514343570713; 'support': 6351}; 'accuracy': 0.7701611374407583; 'macro avg': {'precision': 0.6803515669026494; 'recall': 0.6628449497825094; 'f1-score': 0.6701513682360207; 'support': 26375}; 'weighted avg': {'precision': 0.7602296816471732; 'recall': 0.7701611374407583; 'f1-score': 0.7643077804329756; 'support': 26375}},{'0': {'precision': 0.8333333333333334; 'recall': 0.8588129496402878; 'f1-score': 0.8458813108945971; 'support': 2224}; '1': {'precision': 0.5078369905956113; 'recall': 0.45892351274787535; 'f1-score': 0.4821428571428571; 'support': 706}; 'accuracy': 0.7624573378839591; 'macro avg': {'precision': 0.6705851619644723; 'recall': 0.6588682311940816; 'f1-score': 0.6640120840187271; 'support': 2930}; 'weighted avg': {'precision': 0.754903156550797; 'recall': 0.7624573378839591; 'f1-score': 0.7582364821066352; 'support': 2930}}
5,3,CNF,9,26375,2930,1,[26375; 26375],296,1049.693653,0.792491,53,[X0 >= 43.500000 OR X3 == 6 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 3 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X11 >= 2384.500000 OR X13 == 0 OR X13 == 6 OR X13 == 21 OR X13 == 23 OR X13 == 25 OR X13 == 30 OR X13 == 41] AND [X1 == 5 OR X3 == 6 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 12 OR X7 == 5 OR X8 == 1 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 10 OR X13 == 11 OR X13 == 19 OR X13 == 20 OR X13 == 23 OR X13 == 34 OR X13 == 41] AND [X1 == 1 OR X1 == 2 OR X1 == 5 OR X1 == 6 OR X3 == 14 OR X6 == 14 OR X7 == 5 OR X10 >= 3120.000000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 23 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8368777860326895; 'recall': 0.9000699161006792; 'f1-score': 0.8673243503368624; 'support': 20024}; '1': {'precision': 0.5864848109113453; 'recall': 0.44685876239962213; 'f1-score': 0.5072386058981233; 'support': 6351}; 'accuracy': 0.7909383886255924; 'macro avg': {'precision': 0.7116812984720173; 'recall': 0.6734643392501507; 'f1-score': 0.6872814781174929; 'support': 26375}; 'weighted avg': {'precision': 0.7765841069807213; 'recall': 0.7909383886255924; 'f1-score': 0.7806170683300213; 'support': 26375}},{'0': {'precision': 0.8406408094435076; 'recall': 0.8965827338129496; 'f1-score': 0.8677110530896431; 'support': 2224}; '1': {'precision': 0.5878136200716846; 'recall': 0.46458923512747874; 'f1-score': 0.5189873417721519; 'support': 706}; 'accuracy': 0.7924914675767918; 'macro avg': {'precision': 0.7142272147575961; 'recall': 0.6805859844702142; 'f1-score': 0.6933491974308975; 'support': 2930}; 'weighted avg': {'precision': 0.7797206743935052; 'recall': 0.7924914675767918; 'f1-score': 0.7836841110452237; 'support': 2930}}
5,3,DNF,0,26374,2931,1,[26374; 26374],296,1034.461862,0.792562,142,[X0 < 61.500000 AND X0 >= 23.500000 AND X1 != 1 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X12 < 65.500000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41] OR [X0 >= 27.500000 AND X1 != 0 AND X1 != 2 AND X4 >= 12.500000 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X13 != 1 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 11 AND X13 != 18 AND X13 != 20 AND X13 != 21 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 40 AND X13 != 41] OR [X0 >= 27.500000 AND X1 != 0 AND X1 != 2 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X9 AND X11 < 1551.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 13 AND X13 != 19 AND X13 != 21 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8729562982005141; 'recall': 0.8479748289467113; 'f1-score': 0.8602842449269121; 'support': 20023}; '1': {'precision': 0.560369728480647; 'recall': 0.6109274130058259; 'f1-score': 0.584557438794727; 'support': 6351}; 'accuracy': 0.7908925456889361; 'macro avg': {'precision': 0.7166630133405806; 'recall': 0.7294511209762686; 'f1-score': 0.7224208418608196; 'support': 26374}; 'weighted avg': {'precision': 0.7976837834401108; 'recall': 0.7908925456889361; 'f1-score': 0.7938877580176262; 'support': 26374}},{'0': {'precision': 0.8713826366559485; 'recall': 0.8525842696629213; 'f1-score': 0.861880963198546; 'support': 2225}; '1': {'precision': 0.5649867374005305; 'recall': 0.603399433427762; 'f1-score': 0.5835616438356165; 'support': 706}; 'accuracy': 0.7925622654384169; 'macro avg': {'precision': 0.7181846870282396; 'recall': 0.7279918515453416; 'f1-score': 0.7227213035170812; 'support': 2931}; 'weighted avg': {'precision': 0.7975800079031935; 'recall': 0.7925622654384169; 'f1-score': 0.7948412363236813; 'support': 2931}}
5,3,DNF,1,26374,2931,1,[26374; 26374],296,1076.724252,0.779597,129,[X0 >= 23.500000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X12 < 41.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 19 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 36 AND X13 != 37 AND X13 != 41] OR [X0 >= 29.500000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X3 != 14 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 3 AND X9 AND X11 < 1551.500000 AND X12 < 65.500000 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 27 AND X13 != 29 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 < 54.500000 AND X0 >= 29.500000 AND X1 != 1 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X5 == 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 < 3120.000000 AND X11 < 1551.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 17 AND X13 != 19 AND X13 != 22 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 32 AND X13 != 33 AND X13 != 36 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8327766848149334; 'recall': 0.9090545872246916; 'f1-score': 0.8692454632282711; 'support': 20023}; '1': {'precision': 0.5968563205667479; 'recall': 0.4245000787277594; 'f1-score': 0.4961354435038646; 'support': 6351}; 'accuracy': 0.7923712747402745; 'macro avg': {'precision': 0.7148165026908406; 'recall': 0.6667773329762254; 'f1-score': 0.6826904533660678; 'support': 26374}; 'weighted avg': {'precision': 0.7759658016216283; 'recall': 0.7923712747402745; 'f1-score': 0.779398578596827; 'support': 26374}},{'0': {'precision': 0.8236982369823698; 'recall': 0.9029213483146067; 'f1-score': 0.8614922813036019; 'support': 2225}; '1': {'precision': 0.5609756097560976; 'recall': 0.3909348441926346; 'f1-score': 0.46076794657762943; 'support': 706}; 'accuracy': 0.779597407028318; 'macro avg': {'precision': 0.6923369233692337; 'recall': 0.6469280962536206; 'f1-score': 0.6611301139406156; 'support': 2931}; 'weighted avg': {'precision': 0.7604153387149701; 'recall': 0.779597407028318; 'f1-score': 0.7649684395033507; 'support': 2931}}
