lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1048.742740,0.828386,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8215397559949517; 'recall': 0.9752784298057234; 'f1-score': 0.8918320279496723; 'support': 20023}; '1': {'precision': 0.8099078341013825; 'recall': 0.33207368918280583; 'f1-score': 0.47102177554438857; 'support': 6351}; 'accuracy': 0.8203912944566618; 'macro avg': {'precision': 0.815723795048167; 'recall': 0.6536760594942647; 'f1-score': 0.6814269017470305; 'support': 26374}; 'weighted avg': {'precision': 0.8187387271049062; 'recall': 0.8203912944566618; 'f1-score': 0.7904986726366384; 'support': 26374}},{'0': {'precision': 0.8278750952018279; 'recall': 0.9770786516853932; 'f1-score': 0.8963100391671819; 'support': 2225}; '1': {'precision': 0.8327868852459016; 'recall': 0.3597733711048159; 'f1-score': 0.5024727992087042; 'support': 706}; 'accuracy': 0.8283862163084271; 'macro avg': {'precision': 0.8303309902238647; 'recall': 0.6684260113951046; 'f1-score': 0.6993914191879431; 'support': 2931}; 'weighted avg': {'precision': 0.8290582148780872; 'recall': 0.8283862163084271; 'f1-score': 0.8014451154514926; 'support': 2931}}
10,1,DNF,5,26375,2930,1,[26375; 26375],296,1021.375090,0.810922,35,[X0 >= 29.500000 AND X1 != 0 AND X1 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24],{'0': {'precision': 0.799480856586632; 'recall': 0.9844678619587475; 'f1-score': 0.8823832225430291; 'support': 20023}; '1': {'precision': 0.8190808609656777; 'recall': 0.2216624685138539; 'f1-score': 0.34890348160079293; 'support': 6352}; 'accuracy': 0.8007582938388625; 'macro avg': {'precision': 0.8092808587761549; 'recall': 0.6030651652363007; 'f1-score': 0.615643352071911; 'support': 26375}; 'weighted avg': {'precision': 0.8042012064564216; 'recall': 0.8007582938388625; 'f1-score': 0.7539030968761065; 'support': 26375}},{'0': {'precision': 0.8059318930794581; 'recall': 0.9892134831460674; 'f1-score': 0.8882163034705407; 'support': 2225}; '1': {'precision': 0.8793969849246231; 'recall': 0.24822695035460993; 'f1-score': 0.3871681415929204; 'support': 705}; 'accuracy': 0.8109215017064847; 'macro avg': {'precision': 0.8426644390020406; 'recall': 0.6187202167503386; 'f1-score': 0.6376922225317305; 'support': 2930}; 'weighted avg': {'precision': 0.8236086472606327; 'recall': 0.8109215017064847; 'f1-score': 0.7676569334624443; 'support': 2930}}
10,1,DNF,6,26375,2930,1,[26375; 26375],296,1031.417348,0.797270,45,[X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X8 != 3 AND X9 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8021057766575878; 'recall': 0.9854167707136793; 'f1-score': 0.8843619739142128; 'support': 20023}; '1': {'precision': 0.8355855855855856; 'recall': 0.2336272040302267; 'f1-score': 0.3651574803149606; 'support': 6352}; 'accuracy': 0.8043601895734597; 'macro avg': {'precision': 0.8188456811215867; 'recall': 0.609521987371953; 'f1-score': 0.6247597271145867; 'support': 26375}; 'weighted avg': {'precision': 0.8101688570864273; 'recall': 0.8043601895734597; 'f1-score': 0.7593198149249256; 'support': 26375}},{'0': {'precision': 0.7979539641943734; 'recall': 0.9815730337078652; 'f1-score': 0.8802902055622732; 'support': 2225}; '1': {'precision': 0.7875647668393783; 'recall': 0.21560283687943263; 'f1-score': 0.33853006681514475; 'support': 705}; 'accuracy': 0.7972696245733788; 'macro avg': {'precision': 0.7927593655168759; 'recall': 0.598587935293649; 'f1-score': 0.609410136188709; 'support': 2930}; 'weighted avg': {'precision': 0.7954541743871136; 'recall': 0.7972696245733788; 'f1-score': 0.7499349503347218; 'support': 2930}}
10,1,DNF,7,26375,2930,1,[26375; 26375],296,1012.737005,0.801365,47,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 41],{'0': {'precision': 0.8022403258655805; 'recall': 0.9836188383359137; 'f1-score': 0.8837188432459112; 'support': 20023}; '1': {'precision': 0.8202739726027397; 'recall': 0.23567380352644837; 'f1-score': 0.36614895438424855; 'support': 6352}; 'accuracy': 0.8034881516587677; 'macro avg': {'precision': 0.81125714923416; 'recall': 0.609646320931181; 'f1-score': 0.6249338988150799; 'support': 26375}; 'weighted avg': {'precision': 0.806583443366033; 'recall': 0.8034881516587677; 'f1-score': 0.7590703528554172; 'support': 26375}},{'0': {'precision': 0.8025782688766114; 'recall': 0.9793258426966293; 'f1-score': 0.8821862348178137; 'support': 2225}; '1': {'precision': 0.786046511627907; 'recall': 0.2397163120567376; 'f1-score': 0.3673913043478261; 'support': 705}; 'accuracy': 0.8013651877133106; 'macro avg': {'precision': 0.7943123902522592; 'recall': 0.6095210773766835; 'f1-score': 0.6247887695828198; 'support': 2930}; 'weighted avg': {'precision': 0.7986004911085784; 'recall': 0.8013651877133106; 'f1-score': 0.7583191952337381; 'support': 2930}}
10,1,DNF,8,26375,2930,1,[26375; 26375],296,1014.897870,0.808874,36,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 41],{'0': {'precision': 0.8005196070471706; 'recall': 0.9848182181382341; 'f1-score': 0.8831564333378119; 'support': 20024}; '1': {'precision': 0.8253877082136704; 'recall': 0.22626358053849788; 'f1-score': 0.3551655956500247; 'support': 6351}; 'accuracy': 0.8021611374407583; 'macro avg': {'precision': 0.8129536576304205; 'recall': 0.605540899338366; 'f1-score': 0.6191610144939184; 'support': 26375}; 'weighted avg': {'precision': 0.8065077515214242; 'recall': 0.8021611374407583; 'f1-score': 0.7560182414835888; 'support': 26375}},{'0': {'precision': 0.8072378138847858; 'recall': 0.9829136690647482; 'f1-score': 0.886455798864558; 'support': 2224}; '1': {'precision': 0.8288288288288288; 'recall': 0.26062322946175637; 'f1-score': 0.39655172413793105; 'support': 706}; 'accuracy': 0.8088737201365188; 'macro avg': {'precision': 0.8180333213568073; 'recall': 0.6217684492632523; 'f1-score': 0.6415037615012446; 'support': 2930}; 'weighted avg': {'precision': 0.8124402905231798; 'recall': 0.8088737201365188; 'f1-score': 0.7684106532137053; 'support': 2930}}
10,1,DNF,9,26375,2930,1,[26375; 26375],296,1015.687099,0.792491,41,[X0 >= 29.500000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 9.500000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 7 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7988426675299449; 'recall': 0.9858669596484219; 'f1-score': 0.8825554363376251; 'support': 20024}; '1': {'precision': 0.8298256163559832; 'recall': 0.2172886159659896; 'f1-score': 0.3443973047167456; 'support': 6351}; 'accuracy': 0.8007962085308057; 'macro avg': {'precision': 0.814334141942964; 'recall': 0.6015777878072057; 'f1-score': 0.6134763705271854; 'support': 26375}; 'weighted avg': {'precision': 0.806303244136359; 'recall': 0.8007962085308057; 'f1-score': 0.7529689986532951; 'support': 26375}},{'0': {'precision': 0.7927536231884058; 'recall': 0.9838129496402878; 'f1-score': 0.8780096308186195; 'support': 2224}; '1': {'precision': 0.788235294117647; 'recall': 0.18980169971671387; 'f1-score': 0.3059360730593607; 'support': 706}; 'accuracy': 0.7924914675767918; 'macro avg': {'precision': 0.7904944586530265; 'recall': 0.5868073246785008; 'f1-score': 0.5919728519389901; 'support': 2930}; 'weighted avg': {'precision': 0.7916649063542912; 'recall': 0.7924914675767918; 'f1-score': 0.7401652855018834; 'support': 2930}}
10,2,CNF,0,26374,2931,1,[26374; 26374],296,1023.450747,0.725350,11,[X1 == 5 OR X7 != 1 OR X10 >= 7073.500000 OR X11 >= 2218.500000] AND [X3 == 10 OR X5 == 2 OR X7 == 5 OR X10 >= 6618.500000 OR X11 >= 2384.500000 OR X13 == 10 OR X13 == 24],{'0': {'precision': 0.9541080149382362; 'recall': 0.6634869899615442; 'f1-score': 0.7826906648599288; 'support': 20023}; '1': {'precision': 0.45879518072289155; 'recall': 0.8993859234766178; 'f1-score': 0.607627253869475; 'support': 6351}; 'accuracy': 0.720292712519906; 'macro avg': {'precision': 0.7064515978305639; 'recall': 0.781436456719081; 'f1-score': 0.6951589593647018; 'support': 26374}; 'weighted avg': {'precision': 0.8348340401865241; 'recall': 0.720292712519906; 'f1-score': 0.7405344609014708; 'support': 26374}},{'0': {'precision': 0.9604409857328146; 'recall': 0.6656179775280899; 'f1-score': 0.7863020971595435; 'support': 2225}; '1': {'precision': 0.46436285097192226; 'recall': 0.9135977337110481; 'f1-score': 0.6157517899761337; 'support': 706}; 'accuracy': 0.7253497099965882; 'macro avg': {'precision': 0.7124019183523684; 'recall': 0.789607855619569; 'f1-score': 0.7010269435678386; 'support': 2931}; 'weighted avg': {'precision': 0.8409489478136095; 'recall': 0.7253497099965882; 'f1-score': 0.7452210610382581; 'support': 2931}}
10,2,CNF,1,26374,2931,1,[26374; 26374],296,1024.088589,0.795292,34,[X0 >= 61.500000 OR X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X7 == 5 OR X8 == 0 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X13 == 1 OR X13 == 3 OR X13 == 14 OR X13 == 31 OR X13 == 32 OR X13 == 34 OR X13 == 41] AND [X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 2 OR X6 == 10 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 9 OR X13 == 11 OR X13 == 14 OR X13 == 24 OR X13 == 32 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8227600590944643; 'recall': 0.9456624881386405; 'f1-score': 0.8799405162999279; 'support': 20023}; '1': {'precision': 0.6761904761904762; 'recall': 0.35773893874980317; 'f1-score': 0.46792297394707033; 'support': 6351}; 'accuracy': 0.8040873587624175; 'macro avg': {'precision': 0.7494752676424703; 'recall': 0.6517007134442219; 'f1-score': 0.6739317451234991; 'support': 26374}; 'weighted avg': {'precision': 0.7874653210561224; 'recall': 0.8040873587624175; 'f1-score': 0.7807244925082013; 'support': 26374}},{'0': {'precision': 0.8143133462282398; 'recall': 0.946067415730337; 'f1-score': 0.8752598752598753; 'support': 2225}; '1': {'precision': 0.653179190751445; 'recall': 0.32011331444759206; 'f1-score': 0.4296577946768061; 'support': 706}; 'accuracy': 0.7952917093142272; 'macro avg': {'precision': 0.7337462684898424; 'recall': 0.6330903650889645; 'f1-score': 0.6524588349683407; 'support': 2931}; 'weighted avg': {'precision': 0.775500410790977; 'recall': 0.7952917093142272; 'f1-score': 0.767926177241572; 'support': 2931}}
10,2,CNF,2,26374,2931,1,[26374; 26374],296,1024.953527,0.741726,30,[X1 == 6 OR X3 == 0 OR X3 == 2 OR X3 == 10 OR X3 == 14 OR X6 == 10 OR X7 == 5 OR X10 >= 57.000000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 15 OR X13 == 18 OR X13 == 20 OR X13 == 24] AND [X0 >= 35.500000 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 6 OR X10 >= 4243.500000 OR X11 >= 2384.500000 OR X13 == 1 OR X13 == 10 OR X13 == 15 OR X13 == 20 OR X13 == 25 OR X13 == 29],{'0': {'precision': 0.8342961536562484; 'recall': 0.8438795385306898; 'f1-score': 0.8390604826695799; 'support': 20023}; '1': {'precision': 0.4892991341284104; 'recall': 0.4715792788537238; 'f1-score': 0.4802758178319436; 'support': 6351}; 'accuracy': 0.754227648441647; 'macro avg': {'precision': 0.6617976438923294; 'recall': 0.6577294086922068; 'f1-score': 0.6596681502507618; 'support': 26374}; 'weighted avg': {'precision': 0.7512190295559489; 'recall': 0.754227648441647; 'f1-score': 0.7526632199720813; 'support': 26374}},{'0': {'precision': 0.8285586392121754; 'recall': 0.8319101123595506; 'f1-score': 0.8302309934962997; 'support': 2225}; '1': {'precision': 0.4634146341463415; 'recall': 0.45750708215297453; 'f1-score': 0.46044191019244485; 'support': 706}; 'accuracy': 0.74172637325145; 'macro avg': {'precision': 0.6459866366792585; 'recall': 0.6447085972562625; 'f1-score': 0.6453364518443723; 'support': 2931}; 'weighted avg': {'precision': 0.7406051531744822; 'recall': 0.74172637325145; 'f1-score': 0.7411586315677697; 'support': 2931}}
10,2,CNF,3,26374,2931,1,[26374; 26374],296,1023.208900,0.738315,33,[X1 == 1 OR X1 == 2 OR X3 == 2 OR X3 == 10 OR X3 == 12 OR X6 == 10 OR X6 == 11 OR X10 >= 4243.500000 OR X11 >= 2384.500000 OR X13 == 7 OR X13 == 9 OR X13 == 12 OR X13 == 19 OR X13 == 22 OR X13 == 33 OR X13 == 38] AND [X1 == 1 OR X1 == 2 OR X3 == 2 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X6 == 11 OR X10 >= 4243.500000 OR X11 >= 2384.500000 OR X13 == 7 OR X13 == 9 OR X13 == 12 OR X13 == 16 OR X13 == 19 OR X13 == 33 OR X13 == 34 OR X13 == 38],{'0': {'precision': 0.8303895841744046; 'recall': 0.8218049243370125; 'f1-score': 0.826074951680514; 'support': 20023}; '1': {'precision': 0.4559316864897835; 'recall': 0.47079200125964416; 'f1-score': 0.46324269889224573; 'support': 6351}; 'accuracy': 0.7372791385455373; 'macro avg': {'precision': 0.643160635332094; 'recall': 0.6462984627983284; 'f1-score': 0.6446588252863799; 'support': 26374}; 'weighted avg': {'precision': 0.7402181233343718; 'recall': 0.7372791385455373; 'f1-score': 0.7387030081960865; 'support': 26374}},{'0': {'precision': 0.8304623753399819; 'recall': 0.8233707865168539; 'f1-score': 0.8269013766644098; 'support': 2225}; '1': {'precision': 0.4579310344827586; 'recall': 0.4702549575070821; 'f1-score': 0.4640111809923131; 'support': 706}; 'accuracy': 0.7383145684066872; 'macro avg': {'precision': 0.6441967049113703; 'recall': 0.646812872011968; 'f1-score': 0.6454562788283614; 'support': 2931}; 'weighted avg': {'precision': 0.7407294764504563; 'recall': 0.7383145684066872; 'f1-score': 0.7394907734080126; 'support': 2931}}
10,2,CNF,4,26374,2931,1,[26374; 26374],296,1028.335700,0.728762,30,[X1 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 7 OR X6 == 11 OR X10 >= 7073.500000 OR X11 >= 1975.500000 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 23 OR X13 == 32 OR X13 == 37] AND [X1 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 7 OR X10 >= 7073.500000 OR X11 >= 1923.000000 OR X13 == 0 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 23 OR X13 == 32 OR X13 == 37],{'0': {'precision': 0.8051000975428492; 'recall': 0.8656544973280728; 'f1-score': 0.8342799383904506; 'support': 20023}; '1': {'precision': 0.44478844169246645; 'recall': 0.33931664304833886; 'f1-score': 0.38495891389782066; 'support': 6351}; 'accuracy': 0.7389095321149617; 'macro avg': {'precision': 0.6249442696176578; 'recall': 0.6024855701882058; 'f1-score': 0.6096194261441357; 'support': 26374}; 'weighted avg': {'precision': 0.7183351272575007; 'recall': 0.7389095321149617; 'f1-score': 0.7260810369514313; 'support': 26374}},{'0': {'precision': 0.8029661016949152; 'recall': 0.851685393258427; 'f1-score': 0.8266085059978189; 'support': 2225}; '1': {'precision': 0.4220665499124343; 'recall': 0.3413597733711048; 'f1-score': 0.3774471417384495; 'support': 706}; 'accuracy': 0.7287615148413511; 'macro avg': {'precision': 0.6125163258036748; 'recall': 0.5965225833147658; 'f1-score': 0.6020278238681342; 'support': 2931}; 'weighted avg': {'precision': 0.7112175232034682; 'recall': 0.7287615148413511; 'f1-score': 0.7184174711403931; 'support': 2931}}
10,2,CNF,5,26375,2930,1,[26375; 26375],296,1024.316946,0.792150,33,[X1 == 1 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 5 OR X13 == 19 OR X13 == 21 OR X13 == 24 OR X13 == 29 OR X13 == 30 OR X13 == 31 OR X13 == 36 OR X13 == 41] AND [X1 == 0 OR X1 == 1 OR X3 == 10 OR X6 == 4 OR X6 == 12 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 3 OR X13 == 5 OR X13 == 7 OR X13 == 11 OR X13 == 19 OR X13 == 29 OR X13 == 30 OR X13 == 31 OR X13 == 35 OR X13 == 36],{'0': {'precision': 0.8393511988716502; 'recall': 0.8916246316735754; 'f1-score': 0.8646986171990411; 'support': 20023}; '1': {'precision': 0.574926542605289; 'recall': 0.46205919395465994; 'f1-score': 0.5123505280614472; 'support': 6352}; 'accuracy': 0.7881706161137441; 'macro avg': {'precision': 0.7071388707384696; 'recall': 0.6768419128141177; 'f1-score': 0.6885245726302441; 'support': 26375}; 'weighted avg': {'precision': 0.7756687186212644; 'recall': 0.7881706161137441; 'f1-score': 0.7798411740823777; 'support': 26375}},{'0': {'precision': 0.8417935702199661; 'recall': 0.8943820224719101; 'f1-score': 0.8672913488777512; 'support': 2225}; '1': {'precision': 0.5848056537102474; 'recall': 0.4695035460992908; 'f1-score': 0.5208497246262785; 'support': 705}; 'accuracy': 0.7921501706484642; 'macro avg': {'precision': 0.7132996119651067; 'recall': 0.6819427842856005; 'f1-score': 0.6940705367520148; 'support': 2930}; 'weighted avg': {'precision': 0.7799585937218939; 'recall': 0.7921501706484642; 'f1-score': 0.7839325280254343; 'support': 2930}}
10,2,CNF,6,26375,2930,1,[26375; 26375],296,1025.489182,0.756655,22,[X3 == 7 OR X6 == 11 OR X6 == 13 OR X8 == 1 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 3 OR X13 == 7 OR X13 == 32 OR X13 == 36] AND [X1 == 5 OR X6 == 11 OR X6 == 13 OR X8 == 1 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 3 OR X13 == 7 OR X13 == 32 OR X13 == 36],{'0': {'precision': 0.8176739926739927; 'recall': 0.8918743445038206; 'f1-score': 0.8531638917421112; 'support': 20023}; '1': {'precision': 0.5226019845644984; 'recall': 0.3731108312342569; 'f1-score': 0.43538164783686967; 'support': 6352}; 'accuracy': 0.7669383886255924; 'macro avg': {'precision': 0.6701379886192456; 'recall': 0.6324925878690388; 'f1-score': 0.6442727697894904; 'support': 26375}; 'weighted avg': {'precision': 0.7466105843133668; 'recall': 0.7669383886255924; 'f1-score': 0.7525476713331598; 'support': 26375}},{'0': {'precision': 0.809328968903437; 'recall': 0.8889887640449439; 'f1-score': 0.8472906403940886; 'support': 2225}; '1': {'precision': 0.49176954732510286; 'recall': 0.33900709219858155; 'f1-score': 0.4013434089000839; 'support': 705}; 'accuracy': 0.7566552901023891; 'macro avg': {'precision': 0.6505492581142699; 'recall': 0.6139979281217627; 'f1-score': 0.6243170246470863; 'support': 2930}; 'weighted avg': {'precision': 0.7329196200253737; 'recall': 0.7566552901023891; 'f1-score': 0.7399893440789783; 'support': 2930}}
10,2,CNF,7,26375,2930,1,[26375; 26375],296,1024.610035,0.723549,26,[X1 == 0 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X6 == 3 OR X6 == 12 OR X6 == 13 OR X8 == 1 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 18 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 29 OR X13 == 41] AND [X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 2 OR X10 >= 7073.500000 OR X13 == 13 OR X13 == 21 OR X13 == 32],{'0': {'precision': 0.8963102776424744; 'recall': 0.7352045148079709; 'f1-score': 0.8078031113671906; 'support': 20023}; '1': {'precision': 0.4671892272133454; 'recall': 0.7318954659949622; 'f1-score': 0.5703244801570263; 'support': 6352}; 'accuracy': 0.7344075829383886; 'macro avg': {'precision': 0.6817497524279099; 'recall': 0.7335499904014666; 'f1-score': 0.6890637957621084; 'support': 26375}; 'weighted avg': {'precision': 0.7929632857059501; 'recall': 0.7344075829383886; 'f1-score': 0.7506101534355522; 'support': 26375}},{'0': {'precision': 0.8994918125352908; 'recall': 0.7159550561797753; 'f1-score': 0.7972972972972973; 'support': 2225}; '1': {'precision': 0.454702329594478; 'recall': 0.7475177304964539; 'f1-score': 0.5654506437768241; 'support': 705}; 'accuracy': 0.7235494880546075; 'macro avg': {'precision': 0.6770970710648844; 'recall': 0.7317363933381146; 'f1-score': 0.6813739705370607; 'support': 2930}; 'weighted avg': {'precision': 0.7924690871177913; 'recall': 0.7235494880546075; 'f1-score': 0.7415116690611424; 'support': 2930}}
10,2,CNF,8,26375,2930,1,[26375; 26375],296,1024.671347,0.764846,29,[X0 >= 54.500000 OR X1 == 6 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 32] AND [X1 == 6 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 4 OR X6 == 12 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 14 OR X13 == 20 OR X13 == 24 OR X13 == 30 OR X13 == 32],{'0': {'precision': 0.8671489641565274; 'recall': 0.7901518178186177; 'f1-score': 0.8268617716226809; 'support': 20024}; '1': {'precision': 0.48308525033829497; 'recall': 0.6183278223901748; 'f1-score': 0.542403314917127; 'support': 6351}; 'accuracy': 0.7487772511848341; 'macro avg': {'precision': 0.6751171072474111; 'recall': 0.7042398201043962; 'f1-score': 0.684632543269904; 'support': 26375}; 'weighted avg': {'precision': 0.7746678780348366; 'recall': 0.7487772511848341; 'f1-score': 0.7583652537634592; 'support': 26375}},{'0': {'precision': 0.8749389350268686; 'recall': 0.8053057553956835; 'f1-score': 0.838679466167174; 'support': 2224}; '1': {'precision': 0.5096262740656852; 'recall': 0.6373937677053825; 'f1-score': 0.5663939584644431; 'support': 706}; 'accuracy': 0.7648464163822526; 'macro avg': {'precision': 0.6922826045462769; 'recall': 0.721349761550533; 'f1-score': 0.7025367123158086; 'support': 2930}; 'weighted avg': {'precision': 0.7869147921468018; 'recall': 0.7648464163822526; 'f1-score': 0.7730707397377787; 'support': 2930}}
