l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26373,2931,1,[26373; 26373],296,1047.090985,0.827363,4,[X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.821164199192463; 'recall': 0.9750786595415273; 'f1-score': 0.8915272038174388; 'support': 20023}; '1': {'precision': 0.8078552175587216; 'recall': 0.3303937007874016; 'f1-score': 0.46898401698893494; 'support': 6350}; 'accuracy': 0.8198536381905737; 'macro avg': {'precision': 0.8145097083755923; 'recall': 0.6527361801644644; 'f1-score': 0.6802556104031868; 'support': 26373}; 'weighted avg': {'precision': 0.8179597084870348; 'recall': 0.8198536381905737; 'f1-score': 0.7897887123162444; 'support': 26373}},{'0': {'precision': 0.8274285714285714; 'recall': 0.9761797752808988; 'f1-score': 0.8956701030927835; 'support': 2225}; '1': {'precision': 0.826797385620915; 'recall': 0.358356940509915; 'f1-score': 0.5; 'support': 706}; 'accuracy': 0.8273626748549983; 'macro avg': {'precision': 0.8271129785247432; 'recall': 0.667268357895407; 'f1-score': 0.6978350515463918; 'support': 2931}; 'weighted avg': {'precision': 0.8272765355431381; 'recall': 0.8273626748549983; 'f1-score': 0.8003636913618025; 'support': 2931}}
l: 10,1,DNF,7,26374,2930,1,[26374; 26374],296,1013.286794,0.800000,34,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 0 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 4 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 20 AND X13 != 31],{'0': {'precision': 0.7940563086548488; 'recall': 0.9888128652050142; 'f1-score': 0.8807972062192762; 'support': 20023}; '1': {'precision': 0.8444444444444444; 'recall': 0.19146591088017634; 'f1-score': 0.3121550506995251; 'support': 6351}; 'accuracy': 0.7968074618942899; 'macro avg': {'precision': 0.8192503765496466; 'recall': 0.5901393880425952; 'f1-score': 0.5964761284594007; 'support': 26374}; 'weighted avg': {'precision': 0.8061900407546335; 'recall': 0.7968074618942899; 'f1-score': 0.7438651394222057; 'support': 26374}},{'0': {'precision': 0.796812749003984; 'recall': 0.9887640449438202; 'f1-score': 0.8824709185720017; 'support': 2225}; '1': {'precision': 0.8520710059171598; 'recall': 0.20425531914893616; 'f1-score': 0.3295194508009153; 'support': 705}; 'accuracy': 0.8; 'macro avg': {'precision': 0.824441877460572; 'recall': 0.5965096820463782; 'f1-score': 0.6059951846864585; 'support': 2930}; 'weighted avg': {'precision': 0.8101086777151747; 'recall': 0.8; 'f1-score': 0.7494228691595047; 'support': 2930}}
l: 10,1,DNF,8,26374,2930,1,[26374; 26374],296,1016.715957,0.809215,39,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 3 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 14 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8028765839546917; 'recall': 0.9840691170595286; 'f1-score': 0.8842865797563221; 'support': 20024}; '1': {'precision': 0.8257782632441288; 'recall': 0.23811023622047245; 'f1-score': 0.3696369636963697; 'support': 6350}; 'accuracy': 0.8044665200576325; 'macro avg': {'precision': 0.8143274235994102; 'recall': 0.6110896766400005; 'f1-score': 0.6269617717263459; 'support': 26374}; 'weighted avg': {'precision': 0.8083905622472498; 'recall': 0.8044665200576325; 'f1-score': 0.760375718226759; 'support': 26374}},{'0': {'precision': 0.8068558791006266; 'recall': 0.9842625899280576; 'f1-score': 0.8867733441361151; 'support': 2224}; '1': {'precision': 0.8387096774193549; 'recall': 0.2577903682719547; 'f1-score': 0.39436619718309857; 'support': 706}; 'accuracy': 0.8092150170648464; 'macro avg': {'precision': 0.8227827782599908; 'recall': 0.6210264791000062; 'f1-score': 0.6405697706596069; 'support': 2930}; 'weighted avg': {'precision': 0.8145312311869822; 'recall': 0.8092150170648464; 'f1-score': 0.7681250691365146; 'support': 2930}}
l: 10,1,DNF,9,26374,2930,1,[26374; 26374],296,1014.861205,0.801365,37,[X0 >= 29.500000 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X4 >= 10.500000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 31 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.8033100974277445; 'recall': 0.9841190571314423; 'f1-score': 0.8845696330378185; 'support': 20024}; '1': {'precision': 0.8274552360282149; 'recall': 0.24015748031496062; 'f1-score': 0.3722690101305993; 'support': 6350}; 'accuracy': 0.8049973458709335; 'macro avg': {'precision': 0.8153826667279798; 'recall': 0.6121382687232014; 'f1-score': 0.6284193215842089; 'support': 26374}; 'weighted avg': {'precision': 0.8091234602135557; 'recall': 0.8049973458709335; 'f1-score': 0.7612243325350188; 'support': 26374}},{'0': {'precision': 0.8022827687776142; 'recall': 0.9797661870503597; 'f1-score': 0.8821862348178138; 'support': 2224}; '1': {'precision': 0.7897196261682243; 'recall': 0.23937677053824363; 'f1-score': 0.3673913043478261; 'support': 706}; 'accuracy': 0.8013651877133106; 'macro avg': {'precision': 0.7960011974729193; 'recall': 0.6095714787943016; 'f1-score': 0.6247887695828199; 'support': 2930}; 'weighted avg': {'precision': 0.799255608817809; 'recall': 0.8013651877133106; 'f1-score': 0.7581434973052502; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26374, 26374], 'n_partitions': 1}, (mean val acc cv) 0.801700 (+- 0.004660), (mean training time) 1037.687197 (+- 29.517628)
l: 10,2,CNF,0,26373,2931,1,[26373; 26373],296,1024.243730,0.744115,30,[X1 == 1 OR X1 == 2 OR X1 == 6 OR X3 == 10 OR X6 == 4 OR X6 == 13 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 5 OR X13 == 15 OR X13 == 36] AND [X3 == 10 OR X6 == 4 OR X6 == 5 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X8 == 3 OR X10 >= 57.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 5 OR X13 == 12 OR X13 == 15 OR X13 == 22 OR X13 == 29 OR X13 == 36],{'0': {'precision': 0.8472382349858505; 'recall': 0.8074214653148879; 'f1-score': 0.8268507863444573; 'support': 20023}; '1': {'precision': 0.47112878891784393; 'recall': 0.5409448818897638; 'f1-score': 0.5036287662194854; 'support': 6350}; 'accuracy': 0.7432601524286202; 'macro avg': {'precision': 0.6591835119518472; 'recall': 0.6741831736023258; 'f1-score': 0.6652397762819713; 'support': 26373}; 'weighted avg': {'precision': 0.7566798994710497; 'recall': 0.7432601524286202; 'f1-score': 0.7490265028805522; 'support': 26373}},{'0': {'precision': 0.8510233222275108; 'recall': 0.8035955056179775; 'f1-score': 0.826629680998613; 'support': 2225}; '1': {'precision': 0.4734939759036145; 'recall': 0.556657223796034; 'f1-score': 0.5117187500000001; 'support': 706}; 'accuracy': 0.744114636642784; 'macro avg': {'precision': 0.6622586490655626; 'recall': 0.6801263647070057; 'f1-score': 0.6691742154993066; 'support': 2931}; 'weighted avg': {'precision': 0.7600865366578518; 'recall': 0.744114636642784; 'f1-score': 0.7507760074110932; 'support': 2931}}
l: 10,2,CNF,1,26373,2931,1,[26373; 26373],296,1026.553570,0.733197,26,[X0 >= 54.500000 OR X3 == 12 OR X3 == 14 OR X6 == 14 OR X7 == 5 OR X10 >= 3120.000000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 10 OR X13 == 15 OR X13 == 21 OR X13 == 24 OR X13 == 35] AND [X0 >= 54.500000 OR X1 == 2 OR X1 == 5 OR X3 == 14 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 10 OR X13 == 15 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 35],{'0': {'precision': 0.8355775679719342; 'recall': 0.8088697997303101; 'f1-score': 0.8220068009947724; 'support': 20023}; '1': {'precision': 0.4525035765379113; 'recall': 0.49811023622047246; 'f1-score': 0.4742128935532234; 'support': 6350}; 'accuracy': 0.7340461835968605; 'macro avg': {'precision': 0.6440405722549227; 'recall': 0.6534900179753913; 'f1-score': 0.6481098472739979; 'support': 26373}; 'weighted avg': {'precision': 0.7433423332392133; 'recall': 0.7340461835968605; 'f1-score': 0.7382661832321427; 'support': 26373}},{'0': {'precision': 0.8401697312588402; 'recall': 0.8008988764044944; 'f1-score': 0.8200644270593651; 'support': 2225}; '1': {'precision': 0.45308641975308644; 'recall': 0.5198300283286119; 'f1-score': 0.48416886543535625; 'support': 706}; 'accuracy': 0.7331968611395429; 'macro avg': {'precision': 0.6466280755059634; 'recall': 0.6603644523665532; 'f1-score': 0.6521166462473607; 'support': 2931}; 'weighted avg': {'precision': 0.7469316494017736; 'recall': 0.7331968611395429; 'f1-score': 0.7391561136828554; 'support': 2931}}
l: 10,2,CNF,2,26373,2931,1,[26373; 26373],296,1023.337996,0.724667,30,[X1 == 0 OR X1 == 1 OR X3 == 7 OR X3 == 9 OR X3 == 14 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 15 OR X13 == 20 OR X13 == 27 OR X13 == 31 OR X13 == 36] AND [X0 >= 61.500000 OR X1 == 1 OR X3 == 2 OR X3 == 7 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X6 == 13 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X13 == 2 OR X13 == 15 OR X13 == 18 OR X13 == 20 OR X13 == 31 OR X13 == 36],{'0': {'precision': 0.8447647538754419; 'recall': 0.7756579933076961; 'f1-score': 0.8087377629660487; 'support': 20023}; '1': {'precision': 0.4376564847270906; 'recall': 0.5505511811023622; 'f1-score': 0.48765518203375646; 'support': 6350}; 'accuracy': 0.7214575512835096; 'macro avg': {'precision': 0.6412106193012663; 'recall': 0.6631045872050292; 'f1-score': 0.6481964724999025; 'support': 26373}; 'weighted avg': {'precision': 0.7467426286302279; 'recall': 0.7214575512835096; 'f1-score': 0.7314286062936923; 'support': 26373}},{'0': {'precision': 0.84284332688588; 'recall': 0.7833707865168539; 'f1-score': 0.8120195667365478; 'support': 2225}; '1': {'precision': 0.44148319814600234; 'recall': 0.5396600566572238; 'f1-score': 0.48565965583174; 'support': 706}; 'accuracy': 0.7246673490276356; 'macro avg': {'precision': 0.6421632625159412; 'recall': 0.6615154215870389; 'f1-score': 0.6488396112841439; 'support': 2931}; 'weighted avg': {'precision': 0.7461663392057868; 'recall': 0.7246673490276356; 'f1-score': 0.7334081381801527; 'support': 2931}}
l: 10,2,CNF,3,26373,2931,1,[26373; 26373],296,1025.502397,0.760150,25,[X1 == 1 OR X6 == 4 OR X8 == 2 OR X10 >= 7073.500000 OR X11 >= 1975.500000 OR X13 == 0 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 15 OR X13 == 18 OR X13 == 19 OR X13 == 22] AND [X1 == 1 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 1975.500000 OR X13 == 0 OR X13 == 1 OR X13 == 15 OR X13 == 18 OR X13 == 19],{'0': {'precision': 0.8319518072289157; 'recall': 0.8621585177046397; 'f1-score': 0.8467858631937802; 'support': 20023}; '1': {'precision': 0.5091588120220523; 'recall': 0.45086614173228345; 'f1-score': 0.47824271277040004; 'support': 6350}; 'accuracy': 0.7631289576460775; 'macro avg': {'precision': 0.6705553096254839; 'recall': 0.6565123297184616; 'f1-score': 0.6625142879820901; 'support': 26373}; 'weighted avg': {'precision': 0.7542308229054189; 'recall': 0.7631289576460775; 'f1-score': 0.7580493142540138; 'support': 26373}},{'0': {'precision': 0.825491873396065; 'recall': 0.8674157303370786; 'f1-score': 0.8459346920885383; 'support': 2225}; '1': {'precision': 0.5025295109612141; 'recall': 0.42209631728045327; 'f1-score': 0.4588144726712856; 'support': 706}; 'accuracy': 0.7601501194131696; 'macro avg': {'precision': 0.6640106921786395; 'recall': 0.644756023808766; 'f1-score': 0.652374582379912; 'support': 2931}; 'weighted avg': {'precision': 0.747698823966176; 'recall': 0.7601501194131696; 'f1-score': 0.7526877200965286; 'support': 2931}}
l: 10,2,CNF,4,26374,2930,1,[26374; 26374],296,1026.018861,0.756997,28,[X3 == 10 OR X5 == 2 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 15 OR X13 == 24] AND [X0 >= 61.500000 OR X1 == 1 OR X3 == 3 OR X3 == 9 OR X6 == 3 OR X6 == 4 OR X6 == 5 OR X6 == 8 OR X6 == 10 OR X6 == 13 OR X7 == 5 OR X8 == 3 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 15 OR X13 == 17 OR X13 == 25 OR X13 == 35],{'0': {'precision': 0.919411009959064; 'recall': 0.7515357339060081; 'f1-score': 0.8270403957131081; 'support': 20023}; '1': {'precision': 0.5028480063955232; 'recall': 0.7923161706817824; 'f1-score': 0.6152341362024698; 'support': 6351}; 'accuracy': 0.7613558807916888; 'macro avg': {'precision': 0.7111295081772936; 'recall': 0.7719259522938953; 'f1-score': 0.7211372659577889; 'support': 26374}; 'weighted avg': {'precision': 0.8191004148414465; 'recall': 0.7613558807916888; 'f1-score': 0.7760363176759477; 'support': 26374}},{'0': {'precision': 0.9154310818231741; 'recall': 0.7492134831460674; 'f1-score': 0.8240237271379139; 'support': 2225}; '1': {'precision': 0.49684400360685305; 'recall': 0.7815602836879433; 'f1-score': 0.607497243660419; 'support': 705}; 'accuracy': 0.7569965870307167; 'macro avg': {'precision': 0.7061375427150136; 'recall': 0.7653868834170053; 'f1-score': 0.7157604853991665; 'support': 2930}; 'weighted avg': {'precision': 0.8147130305799979; 'recall': 0.7569965870307167; 'f1-score': 0.7719243514206328; 'support': 2930}}
l: 10,2,CNF,5,26374,2930,1,[26374; 26374],296,1025.213769,0.711604,41,[X3 == 7 OR X4 >= 13.500000 OR X5 == 1 OR X5 == 6 OR X6 == 11 OR X6 == 12 OR X8 == 0 OR X8 == 3 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 15 OR X13 == 18 OR X13 == 22 OR X13 == 23 OR X13 == 25 OR X13 == 33 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X3 == 7 OR X3 == 14 OR X5 == 1 OR X6 == 2 OR X6 == 4 OR X6 == 11 OR X6 == 12 OR X8 == 0 OR X8 == 3 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X13 == 1 OR X13 == 10 OR X13 == 15 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 25 OR X13 == 41],{'0': {'precision': 0.8186115064037406; 'recall': 0.8044249113519453; 'f1-score': 0.8114562079649361; 'support': 20023}; '1': {'precision': 0.4153478650343386; 'recall': 0.43804125334592975; 'f1-score': 0.4263928270365545; 'support': 6351}; 'accuracy': 0.7161977705315842; 'macro avg': {'precision': 0.6169796857190396; 'recall': 0.6212330823489375; 'f1-score': 0.6189245175007453; 'support': 26374}; 'weighted avg': {'precision': 0.7215034687023275; 'recall': 0.7161977705315842; 'f1-score': 0.718730890141468; 'support': 26374}},{'0': {'precision': 0.8162236480293309; 'recall': 0.8004494382022472; 'f1-score': 0.808259587020649; 'support': 2225}; '1': {'precision': 0.40641711229946526; 'recall': 0.43120567375886526; 'f1-score': 0.4184445973847213; 'support': 705}; 'accuracy': 0.71160409556314; 'macro avg': {'precision': 0.611320380164398; 'recall': 0.6158275559805563; 'f1-score': 0.6133520922026852; 'support': 2930}; 'weighted avg': {'precision': 0.7176183211728274; 'recall': 0.71160409556314; 'f1-score': 0.7144645127225845; 'support': 2930}}
l: 10,2,CNF,6,26374,2930,1,[26374; 26374],296,1022.854312,0.793515,35,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X7 == 2 OR X7 == 5 OR X10 >= 4973.500000 OR X11 >= 2168.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 15 OR X13 == 19 OR X13 == 21 OR X13 == 36] AND [X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 2168.500000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 15 OR X13 == 16 OR X13 == 17 OR X13 == 19 OR X13 == 21],{'0': {'precision': 0.8294783353622797; 'recall': 0.9187933876042551; 'f1-score': 0.8718544144827259; 'support': 20023}; '1': {'precision': 0.6123957091775923; 'recall': 0.40450322783813575; 'f1-score': 0.4871989379859663; 'support': 6351}; 'accuracy': 0.7949495715477364; 'macro avg': {'precision': 0.7209370222699361; 'recall': 0.6616483077211954; 'f1-score': 0.6795266762343461; 'support': 26374}; 'weighted avg': {'precision': 0.7772036800616446; 'recall': 0.7949495715477364; 'f1-score': 0.7792273222240272; 'support': 26374}},{'0': {'precision': 0.8276699029126213; 'recall': 0.9195505617977529; 'f1-score': 0.8711943793911007; 'support': 2225}; '1': {'precision': 0.6091703056768559; 'recall': 0.39574468085106385; 'f1-score': 0.4797936371453139; 'support': 705}; 'accuracy': 0.7935153583617748; 'macro avg': {'precision': 0.7184201042947387; 'recall': 0.6576476213244083; 'f1-score': 0.6754940082682073; 'support': 2930}; 'weighted avg': {'precision': 0.7750957677415583; 'recall': 0.7935153583617748; 'f1-score': 0.7770177502841793; 'support': 2930}}
l: 10,2,CNF,7,26374,2930,1,[26374; 26374],296,1021.840953,0.682594,30,[X1 == 1 OR X1 == 2 OR X3 == 10 OR X5 == 2 OR X7 == 1 OR X10 >= 4668.500000 OR X11 >= 2218.500000 OR X13 == 15 OR X13 == 20 OR X13 == 22 OR X13 == 31] AND [X3 == 5 OR X3 == 12 OR X3 == 15 OR X6 == 4 OR X6 == 5 OR X6 == 10 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X10 >= 4668.500000 OR X11 >= 2168.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 11 OR X13 == 15 OR X13 == 18 OR X13 == 22 OR X13 == 30 OR X13 == 41],{'0': {'precision': 0.8990505445406312; 'recall': 0.6431603655795834; 'f1-score': 0.749876262846828; 'support': 20023}; '1': {'precision': 0.4070539419087137; 'recall': 0.7723193197921587; 'f1-score': 0.5331231998260964; 'support': 6351}; 'accuracy': 0.6742625312808068; 'macro avg': {'precision': 0.6530522432246724; 'recall': 0.7077398426858711; 'f1-score': 0.6414997313364621; 'support': 26374}; 'weighted avg': {'precision': 0.7805751360582125; 'recall': 0.6742625312808068; 'f1-score': 0.6976809681154763; 'support': 26374}},{'0': {'precision': 0.9014259144451333; 'recall': 0.6534831460674158; 'f1-score': 0.7576862949452841; 'support': 2225}; '1': {'precision': 0.4145785876993166; 'recall': 0.774468085106383; 'f1-score': 0.5400593471810089; 'support': 705}; 'accuracy': 0.6825938566552902; 'macro avg': {'precision': 0.658002251072225; 'recall': 0.7139756155868994; 'f1-score': 0.6488728210631465; 'support': 2930}; 'weighted avg': {'precision': 0.7842834689312081; 'recall': 0.6825938566552902; 'f1-score': 0.7053221317460301; 'support': 2930}}
l: 10,2,CNF,8,26374,2930,1,[26374; 26374],296,1022.802392,0.747782,35,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 15 OR X13 == 22 OR X13 == 32 OR X13 == 33 OR X13 == 35 OR X13 == 36 OR X13 == 41] AND [X1 == 0 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 2 OR X13 == 15 OR X13 == 22 OR X13 == 25 OR X13 == 32 OR X13 == 33 OR X13 == 35 OR X13 == 36 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.8257216103304216; 'recall': 0.868607670795046; 'f1-score': 0.8466218847352025; 'support': 20024}; '1': {'precision': 0.5045197740112994; 'recall': 0.4218897637795276; 'f1-score': 0.4595197255574614; 'support': 6350}; 'accuracy': 0.7610525517555168; 'macro avg': {'precision': 0.6651206921708606; 'recall': 0.6452487172872867; 'f1-score': 0.653070805146332; 'support': 26374}; 'weighted avg': {'precision': 0.748386672109961; 'recall': 0.7610525517555168; 'f1-score': 0.7534202956406906; 'support': 26374}},{'0': {'precision': 0.8199052132701422; 'recall': 0.8556654676258992; 'f1-score': 0.8374037403740374; 'support': 2224}; '1': {'precision': 0.4729064039408867; 'recall': 0.40793201133144474; 'f1-score': 0.43802281368821294; 'support': 706}; 'accuracy': 0.7477815699658703; 'macro avg': {'precision': 0.6464058086055144; 'recall': 0.6317987394786719; 'f1-score': 0.6377132770311251; 'support': 2930}; 'weighted avg': {'precision': 0.7362938960734001; 'recall': 0.7477815699658703; 'f1-score': 0.7411706570156102; 'support': 2930}}
l: 10,2,CNF,9,26374,2930,1,[26374; 26374],296,1022.369544,0.788737,28,[X3 == 14 OR X5 == 1 OR X5 == 2 OR X8 == 0 OR X10 >= 4668.500000 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X13 == 10 OR X13 == 15 OR X13 == 23] AND [X1 == 7 OR X3 == 3 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 14 OR X7 == 5 OR X10 >= 57.000000 OR X11 >= 1862.000000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 10 OR X13 == 15 OR X13 == 17 OR X13 == 23 OR X13 == 34],{'0': {'precision': 0.8674008146025042; 'recall': 0.8614662405113863; 'f1-score': 0.8644233419358072; 'support': 20024}; '1': {'precision': 0.5723755202713119; 'recall': 0.5847244094488189; 'f1-score': 0.5784840694866402; 'support': 6350}; 'accuracy': 0.7948358231591719; 'macro avg': {'precision': 0.719888167436908; 'recall': 0.7230953249801026; 'f1-score': 0.7214537057112237; 'support': 26374}; 'weighted avg': {'precision': 0.7963683349254332; 'recall': 0.7948358231591719; 'f1-score': 0.7955784803277003; 'support': 26374}},{'0': {'precision': 0.8571428571428571; 'recall': 0.8660071942446043; 'f1-score': 0.8615522254529188; 'support': 2224}; '1': {'precision': 0.5636896046852123; 'recall': 0.5453257790368272; 'f1-score': 0.5543556515478762; 'support': 706}; 'accuracy': 0.7887372013651878; 'macro avg': {'precision': 0.7104162309140347; 'recall': 0.7056664866407157; 'f1-score': 0.7079539385003975; 'support': 2930}; 'weighted avg': {'precision': 0.7864336434107421; 'recall': 0.7887372013651878; 'f1-score': 0.7875314810239221; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [26374, 26374], 'n_partitions': 1}, (mean val acc cv) 0.744336 (+- 0.031948), (mean training time) 1024.073752 (+- 1.575974)
l: 10,2,DNF,0,26373,2931,1,[26373; 26373],296,1019.879121,0.783009,110,[X0 >= 35.500000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 9 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 15 AND X13 != 17 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 27 AND X13 != 30 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 37 AND X13 != 38 AND X13 != 40] OR [X0 >= 29.500000 AND X1 != 0 AND X1 != 3 AND X1 != 7 AND X3 != 0 AND X3 != 4 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X3 != 15 AND X5 != 0 AND X5 != 5 AND X6 != 1 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 1 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 15 AND X13 != 17 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 37 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8440268078923935; 'recall': 0.8994156719772262; 'f1-score': 0.8708413926499033; 'support': 20023}; '1': {'precision': 0.6000794281175537; 'recall': 0.47590551181102364; 'f1-score': 0.5308273318109961; 'support': 6350}; 'accuracy': 0.797444355970121; 'macro avg': {'precision': 0.7220531180049736; 'recall': 0.6876605918941249; 'f1-score': 0.7008343622304497; 'support': 26373}; 'weighted avg': {'precision': 0.7852899989753104; 'recall': 0.797444355970121; 'f1-score': 0.7889739795256072; 'support': 26373}},{'0': {'precision': 0.8345263157894737; 'recall': 0.8907865168539326; 'f1-score': 0.8617391304347826; 'support': 2225}; '1': {'precision': 0.5629496402877698; 'recall': 0.443342776203966; 'f1-score': 0.49603803486529313; 'support': 706}; 'accuracy': 0.7830092118730808; 'macro avg': {'precision': 0.6987379780386218; 'recall': 0.6670646465289494; 'f1-score': 0.6788885826500378; 'support': 2931}; 'weighted avg': {'precision': 0.7691107126150611; 'recall': 0.7830092118730808; 'f1-score': 0.7736514561010877; 'support': 2931}}
