l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],296,1074.953578,0.827021,4,[X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8213428751841717; 'recall': 0.9744294061828896; 'f1-score': 0.8913609575585911; 'support': 20023}; '1': {'precision': 0.8045055364642993; 'recall': 0.331758778145174; 'f1-score': 0.4697881828316611; 'support': 6351}; 'accuracy': 0.8196708879957534; 'macro avg': {'precision': 0.8129242058242355; 'recall': 0.6530940921640318; 'f1-score': 0.6805745701951261; 'support': 26374}; 'weighted avg': {'precision': 0.8172883541327608; 'recall': 0.8196708879957534; 'f1-score': 0.7898439827997099; 'support': 26374}},{'0': {'precision': 0.8273628048780488; 'recall': 0.9757303370786516; 'f1-score': 0.8954423592493298; 'support': 2225}; '1': {'precision': 0.8241042345276873; 'recall': 0.358356940509915; 'f1-score': 0.4995064165844027; 'support': 706}; 'accuracy': 0.827021494370522; 'macro avg': {'precision': 0.8257335197028681; 'recall': 0.6670436387942833; 'f1-score': 0.6974743879168662; 'support': 2931}; 'weighted avg': {'precision': 0.8265779018867984; 'recall': 0.827021494370522; 'f1-score': 0.8000719138308929; 'support': 2931}}
l: 10,1,DNF,9,26375,2930,1,[26375; 26375],296,1014.133886,0.801024,45,[X0 < 61.500000 AND X0 >= 29.500000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 30 AND X13 != 31 AND X13 != 35 AND X13 != 36 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8032325211215868; 'recall': 0.982820615261686; 'f1-score': 0.8839977540707467; 'support': 20024}; '1': {'precision': 0.816435432230523; 'recall': 0.2409069437883798; 'f1-score': 0.37203647416413377; 'support': 6351}; 'accuracy': 0.8041706161137441; 'macro avg': {'precision': 0.809833976676055; 'recall': 0.6118637795250329; 'f1-score': 0.6280171141174402; 'support': 26375}; 'weighted avg': {'precision': 0.806411732058188; 'recall': 0.8041706161137441; 'f1-score': 0.7607194189546558; 'support': 26375}},{'0': {'precision': 0.8002195389681669; 'recall': 0.983363309352518; 'f1-score': 0.8823885414565261; 'support': 2224}; '1': {'precision': 0.8121827411167513; 'recall': 0.22662889518413598; 'f1-score': 0.3543743078626799; 'support': 706}; 'accuracy': 0.8010238907849829; 'macro avg': {'precision': 0.8062011400424591; 'recall': 0.604996102268327; 'f1-score': 0.618381424659603; 'support': 2930}; 'weighted avg': {'precision': 0.8031021398954367; 'recall': 0.8010238907849829; 'f1-score': 0.7551605384130943; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.802184 (+- 0.006066), (mean training time) 1038.986316 (+- 49.783692)
l: 10,2,CNF,0,26374,2931,1,[26374; 26374],296,1025.292577,0.749574,30,[X1 == 1 OR X1 == 5 OR X3 == 8 OR X3 == 14 OR X6 == 4 OR X6 == 7 OR X6 == 11 OR X6 == 12 OR X10 >= 3048.000000 OR X11 >= 1923.000000 OR X13 == 1 OR X13 == 20 OR X13 == 24 OR X13 == 30 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 14 OR X7 == 4 OR X7 == 5 OR X8 == 3 OR X10 >= 3048.000000 OR X11 >= 1881.500000 OR X13 == 10 OR X13 == 11 OR X13 == 23 OR X13 == 30 OR X13 == 35],{'0': {'precision': 0.8420030659172202; 'recall': 0.8229536033561404; 'f1-score': 0.8323693582198873; 'support': 20023}; '1': {'precision': 0.4789829512051734; 'recall': 0.5131475358211305; 'f1-score': 0.495477004941087; 'support': 6351}; 'accuracy': 0.7483506483658148; 'macro avg': {'precision': 0.6604930085611969; 'recall': 0.6680505695886354; 'f1-score': 0.6639231815804871; 'support': 26374}; 'weighted avg': {'precision': 0.7545858842786287; 'recall': 0.7483506483658148; 'f1-score': 0.7512438810198546; 'support': 26374}},{'0': {'precision': 0.8433901427913404; 'recall': 0.8229213483146067; 'f1-score': 0.8330300272975432; 'support': 2225}; '1': {'precision': 0.48157894736842105; 'recall': 0.5184135977337111; 'f1-score': 0.4993178717598909; 'support': 706}; 'accuracy': 0.7495735243944046; 'macro avg': {'precision': 0.6624845450798807; 'recall': 0.6706674730241589; 'f1-score': 0.666173949528717; 'support': 2931}; 'weighted avg': {'precision': 0.7562394420173448; 'recall': 0.7495735243944046; 'f1-score': 0.7526476384167575; 'support': 2931}}
l: 10,2,CNF,1,26374,2931,1,[26374; 26374],296,1024.854702,0.784715,33,[X1 == 1 OR X1 == 7 OR X3 == 2 OR X3 == 7 OR X5 == 1 OR X6 == 13 OR X6 == 14 OR X8 == 2 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 5 OR X13 == 7 OR X13 == 8 OR X13 == 9 OR X13 == 12 OR X13 == 19 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 34 OR X13 == 35 OR X13 == 37 OR X13 == 41] AND [X3 == 14 OR X5 == 1 OR X7 == 0 OR X10 >= 7073.500000 OR X13 == 8 OR X13 == 9 OR X13 == 12 OR X13 == 22 OR X13 == 23 OR X13 == 30],{'0': {'precision': 0.8292537587092043; 'recall': 0.9035109623932478; 'f1-score': 0.8647912234996057; 'support': 20023}; '1': {'precision': 0.5761298815269855; 'recall': 0.413478192410644; 'f1-score': 0.4814373453112109; 'support': 6351}; 'accuracy': 0.7855084552968833; 'macro avg': {'precision': 0.702691820118095; 'recall': 0.658494577401946; 'f1-score': 0.6731142844054083; 'support': 26374}; 'weighted avg': {'precision': 0.7683001777588641; 'recall': 0.7855084552968833; 'f1-score': 0.7724775630622623; 'support': 26374}},{'0': {'precision': 0.8296112489660876; 'recall': 0.9015730337078651; 'f1-score': 0.8640964893387895; 'support': 2225}; '1': {'precision': 0.5730994152046783; 'recall': 0.4164305949008499; 'f1-score': 0.48236259228876127; 'support': 706}; 'accuracy': 0.7847151142954623; 'macro avg': {'precision': 0.7013553320853829; 'recall': 0.6590018143043574; 'f1-score': 0.6732295408137754; 'support': 2931}; 'weighted avg': {'precision': 0.7678243657741548; 'recall': 0.7847151142954623; 'f1-score': 0.7721469392475852; 'support': 2931}}
l: 10,2,CNF,2,26374,2931,1,[26374; 26374],296,1023.869756,0.724667,29,[X3 == 9 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X5 == 2 OR X12 >= 65.500000 OR X13 == 11 OR X13 == 12] AND [X3 == 8 OR X4 >= 13.500000 OR X5 == 0 OR X5 == 1 OR X5 == 3 OR X6 == 4 OR X6 == 11 OR X7 == 4 OR X7 == 5 OR X8 == 0 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 2 OR X13 == 9 OR X13 == 11 OR X13 == 20 OR X13 == 29 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.8674637640291015; 'recall': 0.7681666084003396; 'f1-score': 0.8148010806801929; 'support': 20023}; '1': {'precision': 0.46291796829804466; 'recall': 0.629979530782554; 'f1-score': 0.5336801387221556; 'support': 6351}; 'accuracy': 0.7348904223856829; 'macro avg': {'precision': 0.665190866163573; 'recall': 0.6990730695914468; 'f1-score': 0.6742406097011742; 'support': 26374}; 'weighted avg': {'precision': 0.7700469767125041; 'recall': 0.7348904223856829; 'f1-score': 0.7471056570669565; 'support': 26374}},{'0': {'precision': 0.8658410732714138; 'recall': 0.7541573033707866; 'f1-score': 0.8061494114821043; 'support': 2225}; '1': {'precision': 0.44914400805639476; 'recall': 0.6317280453257791; 'f1-score': 0.5250147145379636; 'support': 706}; 'accuracy': 0.7246673490276356; 'macro avg': {'precision': 0.6574925406639043; 'recall': 0.6929426743482828; 'f1-score': 0.665582063010034; 'support': 2931}; 'weighted avg': {'precision': 0.765469825218939; 'recall': 0.7246673490276357; 'f1-score': 0.7384315349749179; 'support': 2931}}
l: 10,2,CNF,3,26374,2931,1,[26374; 26374],296,1022.450886,0.735926,22,[X1 == 1 OR X3 == 12 OR X6 == 4 OR X6 == 13 OR X7 == 2 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 25] AND [X1 == 1 OR X1 == 2 OR X6 == 4 OR X6 == 13 OR X7 == 2 OR X10 >= 4668.500000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 25],{'0': {'precision': 0.8435722411831627; 'recall': 0.8147130799580482; 'f1-score': 0.8288915423896751; 'support': 20023}; '1': {'precision': 0.4727117680500284; 'recall': 0.5236970555817981; 'f1-score': 0.4968999775901995; 'support': 6351}; 'accuracy': 0.7446348676727079; 'macro avg': {'precision': 0.6581420046165956; 'recall': 0.6692050677699232; 'f1-score': 0.6628957599899373; 'support': 26374}; 'weighted avg': {'precision': 0.7542670593803061; 'recall': 0.7446348676727079; 'f1-score': 0.7489462012187693; 'support': 26374}},{'0': {'precision': 0.8366589327146172; 'recall': 0.8103370786516854; 'f1-score': 0.8232876712328767; 'support': 2225}; '1': {'precision': 0.45618556701030927; 'recall': 0.5014164305949008; 'f1-score': 0.47773279352226716; 'support': 706}; 'accuracy': 0.7359263050153532; 'macro avg': {'precision': 0.6464222498624632; 'recall': 0.6558767546232931; 'f1-score': 0.650510232377572; 'support': 2931}; 'weighted avg': {'precision': 0.7450130111222455; 'recall': 0.7359263050153532; 'f1-score': 0.7400526853360189; 'support': 2931}}
l: 10,2,CNF,4,26374,2931,1,[26374; 26374],296,1024.499145,0.751962,32,[X1 == 5 OR X3 == 6 OR X3 == 10 OR X3 == 11 OR X5 == 1 OR X6 == 11 OR X10 >= 5119.000000 OR X11 >= 2168.500000 OR X13 == 3 OR X13 == 9 OR X13 == 14 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 25 OR X13 == 29 OR X13 == 32 OR X13 == 36] AND [X1 == 2 OR X1 == 5 OR X3 == 10 OR X5 == 1 OR X6 == 3 OR X6 == 10 OR X6 == 11 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 2 OR X13 == 9 OR X13 == 14 OR X13 == 25 OR X13 == 32],{'0': {'precision': 0.8145509806715107; 'recall': 0.8566148928731958; 'f1-score': 0.8350535540408958; 'support': 20023}; '1': {'precision': 0.4600338536768855; 'recall': 0.38513619902377577; 'f1-score': 0.4192663695577648; 'support': 6351}; 'accuracy': 0.7430803063623266; 'macro avg': {'precision': 0.637292417174198; 'recall': 0.6208755459484858; 'f1-score': 0.6271599617993303; 'support': 26374}; 'weighted avg': {'precision': 0.7291813638692484; 'recall': 0.7430803063623266; 'f1-score': 0.7349297802996216; 'support': 26374}},{'0': {'precision': 0.817104149026249; 'recall': 0.8674157303370786; 'f1-score': 0.841508611292784; 'support': 2225}; '1': {'precision': 0.48154657293497366; 'recall': 0.3881019830028329; 'f1-score': 0.4298039215686275; 'support': 706}; 'accuracy': 0.7519617877857386; 'macro avg': {'precision': 0.6493253609806113; 'recall': 0.6277588566699558; 'f1-score': 0.6356562664307057; 'support': 2931}; 'weighted avg': {'precision': 0.7362772473816088; 'recall': 0.7519617877857386; 'f1-score': 0.7423398938089032; 'support': 2931}}
l: 10,2,CNF,5,26375,2930,1,[26375; 26375],296,1022.787747,0.790444,20,[X0 >= 54.500000 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X7 == 5 OR X8 == 3 OR X10 >= 7073.500000 OR X11 >= 1568.500000 OR X13 == 5 OR X13 == 7 OR X13 == 19 OR X13 == 20 OR X13 == 22] AND [X3 == 10 OR X7 == 0 OR X7 == 5 OR X10 >= 7073.500000 OR X13 == 19],{'0': {'precision': 0.8690284216891756; 'recall': 0.8612595515157568; 'f1-score': 0.8651265457646675; 'support': 20023}; '1': {'precision': 0.5746440055121728; 'recall': 0.5908375314861462; 'f1-score': 0.5826282698129319; 'support': 6352}; 'accuracy': 0.7961327014218009; 'macro avg': {'precision': 0.7218362136006742; 'recall': 0.7260485415009514; 'f1-score': 0.7238774077887997; 'support': 26375}; 'weighted avg': {'precision': 0.7981306089287464; 'recall': 0.7961327014218009; 'f1-score': 0.7970913211638931; 'support': 26375}},{'0': {'precision': 0.8693259972489684; 'recall': 0.8521348314606741; 'f1-score': 0.8606445755787562; 'support': 2225}; '1': {'precision': 0.5607476635514018; 'recall': 0.5957446808510638; 'f1-score': 0.5777166437414029; 'support': 705}; 'accuracy': 0.7904436860068259; 'macro avg': {'precision': 0.7150368304001851; 'recall': 0.7239397561558689; 'f1-score': 0.7191806096600795; 'support': 2930}; 'weighted avg': {'precision': 0.7950776268541614; 'recall': 0.7904436860068259; 'f1-score': 0.7925680595564578; 'support': 2930}}
l: 10,2,CNF,6,26375,2930,1,[26375; 26375],296,1023.257100,0.732082,33,[X3 == 10 OR X3 == 14 OR X6 == 3 OR X6 == 4 OR X6 == 7 OR X8 == 2 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 7 OR X13 == 9 OR X13 == 17 OR X13 == 22 OR X13 == 41] AND [X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 1 OR X6 == 3 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 33 OR X13 == 41],{'0': {'precision': 0.8297149912542443; 'recall': 0.8054737052389752; 'f1-score': 0.8174146625782419; 'support': 20023}; '1': {'precision': 0.43851809139397435; 'recall': 0.478904282115869; 'f1-score': 0.4578222590112123; 'support': 6352}; 'accuracy': 0.726824644549763; 'macro avg': {'precision': 0.6341165413241093; 'recall': 0.6421889936774221; 'f1-score': 0.6376184607947271; 'support': 26375}; 'weighted avg': {'precision': 0.7355014288689387; 'recall': 0.726824644549763; 'f1-score': 0.7308125413476155; 'support': 26375}},{'0': {'precision': 0.8287671232876712; 'recall': 0.8157303370786517; 'f1-score': 0.8221970554926387; 'support': 2225}; '1': {'precision': 0.44594594594594594; 'recall': 0.46808510638297873; 'f1-score': 0.45674740484429066; 'support': 705}; 'accuracy': 0.7320819112627986; 'macro avg': {'precision': 0.6373565346168086; 'recall': 0.6419077217308152; 'f1-score': 0.6394722301684647; 'support': 2930}; 'weighted avg': {'precision': 0.7366548604801911; 'recall': 0.7320819112627986; 'f1-score': 0.7342646310192307; 'support': 2930}}
l: 10,2,CNF,7,26375,2930,1,[26375; 26375],296,1023.673739,0.705461,16,[X3 == 12 OR X3 == 14 OR X7 == 0 OR X7 == 5 OR X10 >= 7073.500000 OR X12 >= 65.500000 OR X13 == 2 OR X13 == 22 OR X13 == 24] AND [X0 >= 61.500000 OR X3 == 10 OR X3 == 14 OR X5 == 2 OR X10 >= 7073.500000 OR X12 >= 65.500000 OR X13 == 24],{'0': {'precision': 0.9532710280373832; 'recall': 0.6571442840733157; 'f1-score': 0.7779814343995743; 'support': 20023}; '1': {'precision': 0.45394527521476297; 'recall': 0.8984571788413098; 'f1-score': 0.603149439864722; 'support': 6352}; 'accuracy': 0.715260663507109; 'macro avg': {'precision': 0.703608151626073; 'recall': 0.7778007314573128; 'f1-score': 0.6905654371321481; 'support': 26375}; 'weighted avg': {'precision': 0.8330163481538084; 'recall': 0.715260663507109; 'f1-score': 0.7358759242844888; 'support': 26375}},{'0': {'precision': 0.9588948787061995; 'recall': 0.6395505617977528; 'f1-score': 0.7673227284982476; 'support': 2225}; '1': {'precision': 0.44536652835408025; 'recall': 0.9134751773049645; 'f1-score': 0.5987912598791261; 'support': 705}; 'accuracy': 0.7054607508532423; 'macro avg': {'precision': 0.7021307035301398; 'recall': 0.7765128695513587; 'f1-score': 0.6830569941886868; 'support': 2930}; 'weighted avg': {'precision': 0.8353325964542392; 'recall': 0.7054607508532423; 'f1-score': 0.7267716413390392; 'support': 2930}}
l: 10,2,CNF,8,26375,2930,1,[26375; 26375],296,1023.779194,0.802048,23,[X1 == 1 OR X3 == 2 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 5 OR X6 == 11 OR X8 == 0 OR X10 >= 3048.000000 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X13 == 20 OR X13 == 23 OR X13 == 41] AND [X1 == 5 OR X3 == 10 OR X3 == 12 OR X5 == 2 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 19 OR X13 == 35],{'0': {'precision': 0.8766859344894027; 'recall': 0.8634638433879345; 'f1-score': 0.8700246565692145; 'support': 20024}; '1': {'precision': 0.5890575680144295; 'recall': 0.6170681782396473; 'f1-score': 0.6027376191940941; 'support': 6351}; 'accuracy': 0.8041327014218009; 'macro avg': {'precision': 0.7328717512519161; 'recall': 0.7402660108137908; 'f1-score': 0.7363811378816543; 'support': 26375}; 'weighted avg': {'precision': 0.8074261143763202; 'recall': 0.8041327014218009; 'f1-score': 0.8056629513798538; 'support': 26375}},{'0': {'precision': 0.8746581586144029; 'recall': 0.8628597122302158; 'f1-score': 0.8687188773200544; 'support': 2224}; '1': {'precision': 0.5855978260869565; 'recall': 0.6104815864022662; 'f1-score': 0.5977808599167822; 'support': 706}; 'accuracy': 0.8020477815699659; 'macro avg': {'precision': 0.7301279923506797; 'recall': 0.736670649316241; 'f1-score': 0.7332498686184183; 'support': 2930}; 'weighted avg': {'precision': 0.8050074436777553; 'recall': 0.8020477815699659; 'f1-score': 0.8034348362665696; 'support': 2930}}
l: 10,2,CNF,9,26375,2930,1,[26375; 26375],296,1032.445918,0.783618,28,[X1 == 1 OR X6 == 4 OR X6 == 12 OR X10 >= 5505.500000 OR X11 >= 1551.500000 OR X12 >= 65.500000 OR X13 == 11 OR X13 == 15 OR X13 == 19 OR X13 == 20 OR X13 == 23 OR X13 == 24 OR X13 == 25 OR X13 == 32 OR X13 == 41] AND [X0 >= 43.500000 OR X7 == 2 OR X10 >= 3048.000000 OR X11 >= 1881.500000 OR X13 == 5 OR X13 == 7 OR X13 == 8 OR X13 == 15 OR X13 == 19 OR X13 == 20 OR X13 == 23 OR X13 == 32 OR X13 == 41],{'0': {'precision': 0.83317843866171; 'recall': 0.8954254894127047; 'f1-score': 0.8631812054689004; 'support': 20024}; '1': {'precision': 0.568692070030896; 'recall': 0.43473468745079513; 'f1-score': 0.4927717294306621; 'support': 6351}; 'accuracy': 0.7844928909952606; 'macro avg': {'precision': 0.700935254346303; 'recall': 0.6650800884317499; 'f1-score': 0.6779764674497812; 'support': 26375}; 'weighted avg': {'precision': 0.769491123887329; 'recall': 0.7844928909952606; 'f1-score': 0.7739880080350103; 'support': 26375}},{'0': {'precision': 0.8334731543624161; 'recall': 0.8934352517985612; 'f1-score': 0.8624131944444444; 'support': 2224}; '1': {'precision': 0.5659340659340659; 'recall': 0.4376770538243626; 'f1-score': 0.4936102236421725; 'support': 706}; 'accuracy': 0.783617747440273; 'macro avg': {'precision': 0.699703610148241; 'recall': 0.665556152811462; 'f1-score': 0.6780117090433084; 'support': 2930}; 'weighted avg': {'precision': 0.7690081043861652; 'recall': 0.783617747440273; 'f1-score': 0.773548041752839; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.756050 (+- 0.030761), (mean training time) 1024.691076 (+- 2.716642)
l: 10,2,DNF,0,26374,2931,1,[26374; 26374],296,1022.234316,0.808598,85,[X0 < 54.500000 AND X0 >= 21.500000 AND X3 != 8 AND X4 >= 9.500000 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 32 AND X13 != 33 AND X13 != 38 AND X13 != 41] OR [X0 < 61.500000 AND X0 >= 23.500000 AND X3 != 0 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 2 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 33 AND X13 != 37 AND X13 != 38 AND X13 != 41],{'0': {'precision': 0.8494994333207405; 'recall': 0.8984168206562453; 'f1-score': 0.873273623146193; 'support': 20023}; '1': {'precision': 0.6086956521739131; 'recall': 0.49818926153361676; 'f1-score': 0.5479262273789939; 'support': 6351}; 'accuracy': 0.8020398877682566; 'macro avg': {'precision': 0.7290975427473267; 'recall': 0.698303041094931; 'f1-score': 0.7105999252625934; 'support': 26374}; 'weighted avg': {'precision': 0.7915125972676769; 'recall': 0.8020398877682566; 'f1-score': 0.7949282333487606; 'support': 26374}},{'0': {'precision': 0.8540425531914894; 'recall': 0.9020224719101123; 'f1-score': 0.8773770491803279; 'support': 2225}; '1': {'precision': 0.6247848537005164; 'recall': 0.5141643059490085; 'f1-score': 0.5641025641025642; 'support': 706}; 'accuracy': 0.8085977482088025; 'macro avg': {'precision': 0.7394137034460029; 'recall': 0.7080933889295604; 'f1-score': 0.7207398066414461; 'support': 2931}; 'weighted avg': {'precision': 0.7988204665860213; 'recall': 0.8085977482088025; 'f1-score': 0.8019175519217469; 'support': 2931}}
l: 10,2,DNF,1,26374,2931,1,[26374; 26374],296,1017.215285,0.776868,65,[X0 < 35.500000 AND X0 >= 23.500000 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 9 AND X3 != 11 AND X3 != 13 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 4 AND X13 != 6 AND X13 != 10 AND X13 != 14 AND X13 != 19 AND X13 != 22 AND X13 != 26 AND X13 != 27 AND X13 != 30 AND X13 != 35 AND X13 != 38] OR [X0 >= 29.500000 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X4 >= 13.500000 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X13 != 0 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 10 AND X13 != 21 AND X13 != 26 AND X13 != 35],{'0': {'precision': 0.7825165880565993; 'recall': 0.9777256155421266; 'f1-score': 0.8692968628582847; 'support': 20023}; '1': {'precision': 0.6710914454277286; 'recall': 0.1432845221225004; 'f1-score': 0.23614895549500453; 'support': 6351}; 'accuracy': 0.7767877455069386; 'macro avg': {'precision': 0.7268040167421639; 'recall': 0.5605050688323134; 'f1-score': 0.5527229091766446; 'support': 26374}; 'weighted avg': {'precision': 0.7556848188582995; 'recall': 0.7767877455069386; 'f1-score': 0.7168314666474638; 'support': 26374}},{'0': {'precision': 0.7818442770003589; 'recall': 0.9793258426966293; 'f1-score': 0.8695131683958499; 'support': 2225}; '1': {'precision': 0.6805555555555556; 'recall': 0.1388101983002833; 'f1-score': 0.23058823529411765; 'support': 706}; 'accuracy': 0.7768679631525077; 'macro avg': {'precision': 0.7311999162779572; 'recall': 0.5590680204984563; 'f1-score': 0.5500507018449838; 'support': 2931}; 'weighted avg': {'precision': 0.7574465160518664; 'recall': 0.7768679631525077; 'f1-score': 0.715613133332792; 'support': 2931}}
