l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],296,1067.362235,0.816445,4,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 10],{'0': {'precision': 0.8225922023182297; 'recall': 0.9746791190131349; 'f1-score': 0.8922007863216604; 'support': 20023}; '1': {'precision': 0.8086070215175538; 'recall': 0.3372697213037317; 'f1-score': 0.476; 'support': 6351}; 'accuracy': 0.8211875331766133; 'macro avg': {'precision': 0.8155996119178918; 'recall': 0.6559744201584332; 'f1-score': 0.6841003931608303; 'support': 26374}; 'weighted avg': {'precision': 0.819224496120266; 'recall': 0.8211875331766133; 'f1-score': 0.7919774150496174; 'support': 26374}},{'0': {'precision': 0.8186626369474878; 'recall': 0.9739325842696629; 'f1-score': 0.8895730706075533; 'support': 2225}; '1': {'precision': 0.795774647887324; 'recall': 0.32011331444759206; 'f1-score': 0.45656565656565656; 'support': 706}; 'accuracy': 0.8164448993517571; 'macro avg': {'precision': 0.8072186424174059; 'recall': 0.6470229493586275; 'f1-score': 0.673069363586605; 'support': 2931}; 'weighted avg': {'precision': 0.8131495286989462; 'recall': 0.8164448993517571; 'f1-score': 0.7852730930184781; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,1,[26374; 26374],296,1035.278174,0.785056,41,[X1 == 2 OR X3 == 1 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X8 == 2 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 8 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 33 OR X13 == 34 OR X13 == 36 OR X13 == 37] AND [X0 >= 54.500000 OR X1 == 0 OR X1 == 1 OR X3 == 10 OR X3 == 14 OR X6 == 6 OR X10 >= 7073.500000 OR X11 >= 1862.000000 OR X12 >= 49.500000 OR X13 == 10 OR X13 == 20 OR X13 == 34 OR X13 == 36] AND [X4 >= 12.500000 OR X5 == 1 OR X10 >= 5505.500000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 10 OR X13 == 20 OR X13 == 30 OR X13 == 33 OR X13 == 34],{'0': {'precision': 0.8239629302736099; 'recall': 0.9324776507016931; 'f1-score': 0.8748682145116323; 'support': 20023}; '1': {'precision': 0.6359719978459881; 'recall': 0.3719099354432373; 'f1-score': 0.4693492300049677; 'support': 6351}; 'accuracy': 0.7974899522256768; 'macro avg': {'precision': 0.7299674640597991; 'recall': 0.6521937930724652; 'f1-score': 0.6721087222583; 'support': 26374}; 'weighted avg': {'precision': 0.7786937101383317; 'recall': 0.7974899522256768; 'f1-score': 0.7772170781424116; 'support': 26374}},{'0': {'precision': 0.8178557194101236; 'recall': 0.922247191011236; 'f1-score': 0.866920152091255; 'support': 2225}; '1': {'precision': 0.590047393364929; 'recall': 0.3526912181303116; 'f1-score': 0.4414893617021277; 'support': 706}; 'accuracy': 0.7850562947799385; 'macro avg': {'precision': 0.7039515563875263; 'recall': 0.6374692045707738; 'f1-score': 0.6542047568966913; 'support': 2931}; 'weighted avg': {'precision': 0.7629827483463545; 'recall': 0.7850562947799385; 'f1-score': 0.7644451817689336; 'support': 2931}}
l: 5,3,CNF,4,26374,2931,1,[26374; 26374],296,1033.930584,0.769703,38,[X0 >= 35.500000 OR X3 == 8 OR X3 == 10 OR X6 == 4 OR X8 == 0 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 10 OR X13 == 17 OR X13 == 38] AND [X1 == 5 OR X1 == 7 OR X3 == 9 OR X6 == 3 OR X6 == 10 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 5 OR X13 == 10 OR X13 == 11 OR X13 == 19 OR X13 == 24] AND [X3 == 10 OR X3 == 12 OR X6 == 3 OR X8 == 0 OR X10 >= 4243.500000 OR X11 >= 1975.500000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 24 OR X13 == 36],{'0': {'precision': 0.8232905785734059; 'recall': 0.891175148579134; 'f1-score': 0.8558889128714295; 'support': 20023}; '1': {'precision': 0.5363829787234042; 'recall': 0.39694536293497085; 'f1-score': 0.4562483033209664; 'support': 6351}; 'accuracy': 0.7721619777053158; 'macro avg': {'precision': 0.6798367786484051; 'recall': 0.6440602557570525; 'f1-score': 0.6560686080961979; 'support': 26374}; 'weighted avg': {'precision': 0.7542016968471846; 'recall': 0.7721619777053158; 'f1-score': 0.759653320573902; 'support': 26374}},{'0': {'precision': 0.8202479338842975; 'recall': 0.8921348314606742; 'f1-score': 0.8546824542518837; 'support': 2225}; '1': {'precision': 0.5303326810176126; 'recall': 0.3838526912181303; 'f1-score': 0.44535743631881675; 'support': 706}; 'accuracy': 0.7697031729785057; 'macro avg': {'precision': 0.6752903074509551; 'recall': 0.6379937613394022; 'f1-score': 0.6500199452853502; 'support': 2931}; 'weighted avg': {'precision': 0.7504150548246321; 'recall': 0.7697031729785057; 'f1-score': 0.7560869364556553; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,1,[26375; 26375],296,1037.165363,0.765188,56,[X1 == 5 OR X3 == 10 OR X5 == 0 OR X5 == 1 OR X6 == 11 OR X10 >= 57.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 15 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 36 OR X13 == 37] AND [X1 == 5 OR X1 == 6 OR X3 == 12 OR X4 >= 14.500000 OR X5 == 0 OR X5 == 1 OR X6 == 11 OR X8 == 2 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 15 OR X13 == 19 OR X13 == 20 OR X13 == 24 OR X13 == 37] AND [X1 == 5 OR X1 == 6 OR X3 == 7 OR X3 == 9 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X10 >= 4243.500000 OR X11 >= 1568.500000 OR X13 == 1 OR X13 == 9 OR X13 == 15 OR X13 == 20 OR X13 == 23 OR X13 == 24 OR X13 == 33 OR X13 == 36 OR X13 == 37],{'0': {'precision': 0.8141540962875983; 'recall': 0.900314638166109; 'f1-score': 0.8550693703308432; 'support': 20023}; '1': {'precision': 0.5284668084101111; 'recall': 0.35217254408060455; 'f1-score': 0.4226735947094946; 'support': 6352}; 'accuracy': 0.768303317535545; 'macro avg': {'precision': 0.6713104523488547; 'recall': 0.6262435911233568; 'f1-score': 0.6388714825201689; 'support': 26375}; 'weighted avg': {'precision': 0.7453508487957385; 'recall': 0.768303317535545; 'f1-score': 0.7509337128238552; 'support': 26375}},{'0': {'precision': 0.8163853437628654; 'recall': 0.8912359550561798; 'f1-score': 0.8521701761925226; 'support': 2225}; '1': {'precision': 0.5169660678642715; 'recall': 0.36737588652482267; 'f1-score': 0.4295190713101161; 'support': 705}; 'accuracy': 0.7651877133105802; 'macro avg': {'precision': 0.6666757058135684; 'recall': 0.6293059207905012; 'f1-score': 0.6408446237513193; 'support': 2930}; 'weighted avg': {'precision': 0.7443407739647395; 'recall': 0.7651877133105802; 'f1-score': 0.7504742618778139; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,1,[26375; 26375],296,1029.647740,0.732423,57,[X1 == 0 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 13 OR X8 == 1 OR X10 >= 57.000000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 0 OR X13 == 2 OR X13 == 10 OR X13 == 14 OR X13 == 18 OR X13 == 24 OR X13 == 31 OR X13 == 38] AND [X0 >= 61.500000 OR X1 == 2 OR X1 == 6 OR X3 == 1 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 10 OR X6 == 13 OR X10 >= 4243.500000 OR X11 >= 2384.500000 OR X13 == 0 OR X13 == 2 OR X13 == 3 OR X13 == 12 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 24 OR X13 == 30 OR X13 == 31 OR X13 == 35 OR X13 == 36 OR X13 == 41] AND [X0 >= 54.500000 OR X4 >= 13.500000 OR X6 == 13 OR X8 == 1 OR X10 >= 57.000000 OR X11 >= 1862.000000 OR X12 >= 41.500000 OR X13 == 2 OR X13 == 10 OR X13 == 12 OR X13 == 14 OR X13 == 24 OR X13 == 36 OR X13 == 38],{'0': {'precision': 0.8457090850687938; 'recall': 0.7889427158767417; 'f1-score': 0.8163402408144281; 'support': 20023}; '1': {'precision': 0.45088357588357586; 'recall': 0.5462846347607053; 'f1-score': 0.49402050113895213; 'support': 6352}; 'accuracy': 0.7305023696682464; 'macro avg': {'precision': 0.6482963304761848; 'recall': 0.6676136753187235; 'f1-score': 0.6551803709766901; 'support': 26375}; 'weighted avg': {'precision': 0.7506216297381965; 'recall': 0.7305023696682464; 'f1-score': 0.7387146489123002; 'support': 26375}},{'0': {'precision': 0.8551010349926071; 'recall': 0.7797752808988764; 'f1-score': 0.8157028678890457; 'support': 2225}; '1': {'precision': 0.45615982241953384; 'recall': 0.5829787234042553; 'f1-score': 0.5118306351183063; 'support': 705}; 'accuracy': 0.7324232081911263; 'macro avg': {'precision': 0.6556304287060705; 'recall': 0.6813770021515658; 'f1-score': 0.663766751503676; 'support': 2930}; 'weighted avg': {'precision': 0.7591100606362875; 'recall': 0.7324232081911263; 'f1-score': 0.7425868528367006; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,1,[26375; 26375],296,1028.316519,0.755290,54,[X1 == 0 OR X1 == 2 OR X1 == 5 OR X3 == 7 OR X3 == 8 OR X5 == 1 OR X6 == 4 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 19 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 34 OR X13 == 36 OR X13 == 40] AND [X4 >= 14.500000 OR X6 == 13 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 >= 39.500000 OR X13 == 19 OR X13 == 22 OR X13 == 36] AND [X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 12 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X8 == 3 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 18 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 34 OR X13 == 36 OR X13 == 40],{'0': {'precision': 0.8509644670050761; 'recall': 0.8372371772461669; 'f1-score': 0.8440450117060645; 'support': 20023}; '1': {'precision': 0.5117602996254682; 'recall': 0.5377833753148614; 'f1-score': 0.5244492208490058; 'support': 6352}; 'accuracy': 0.7651184834123222; 'macro avg': {'precision': 0.6813623833152722; 'recall': 0.6875102762805141; 'f1-score': 0.6842471162775352; 'support': 26375}; 'weighted avg': {'precision': 0.7692725287607056; 'recall': 0.7651184834123222; 'f1-score': 0.7670754396293237; 'support': 26375}},{'0': {'precision': 0.8387241689128482; 'recall': 0.8391011235955056; 'f1-score': 0.8389126039092338; 'support': 2225}; '1': {'precision': 0.4914772727272727; 'recall': 0.4907801418439716; 'f1-score': 0.4911284599006387; 'support': 705}; 'accuracy': 0.7552901023890785; 'macro avg': {'precision': 0.6651007208200604; 'recall': 0.6649406327197386; 'f1-score': 0.6650205319049363; 'support': 2930}; 'weighted avg': {'precision': 0.7551715880900391; 'recall': 0.7552901023890785; 'f1-score': 0.7552307535590428; 'support': 2930}}
l: 5,3,CNF,8,26375,2930,1,[26375; 26375],296,1029.393525,0.785666,43,[X1 == 1 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 2168.500000 OR X13 == 11 OR X13 == 14 OR X13 == 20 OR X13 == 22 OR X13 == 24] AND [X1 == 1 OR X3 == 3 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 2168.500000 OR X13 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 24] AND [X1 == 2 OR X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 1 OR X6 == 13 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X13 == 3 OR X13 == 5 OR X13 == 11 OR X13 == 14 OR X13 == 17 OR X13 == 24],{'0': {'precision': 0.8362412993039443; 'recall': 0.8999700359568518; 'f1-score': 0.8669360658103623; 'support': 20024}; '1': {'precision': 0.5848704663212435; 'recall': 0.44433947409856717; 'f1-score': 0.5050107372942019; 'support': 6351}; 'accuracy': 0.7902559241706161; 'macro avg': {'precision': 0.710555882812594; 'recall': 0.6721547550277095; 'f1-score': 0.685973401552282; 'support': 26375}; 'weighted avg': {'precision': 0.7757121557864795; 'recall': 0.7902559241706161; 'f1-score': 0.7797858189324046; 'support': 26375}},{'0': {'precision': 0.8294797687861272; 'recall': 0.9033273381294964; 'f1-score': 0.8648299612569952; 'support': 2224}; '1': {'precision': 0.5767716535433071; 'recall': 0.415014164305949; 'f1-score': 0.4827018121911038; 'support': 706}; 'accuracy': 0.7856655290102389; 'macro avg': {'precision': 0.7031257111647171; 'recall': 0.6591707512177227; 'f1-score': 0.6737658867240495; 'support': 2930}; 'weighted avg': {'precision': 0.768588325318062; 'recall': 0.7856655290102389; 'f1-score': 0.7727540318233709; 'support': 2930}}
l: 5,3,CNF,9,26375,2930,1,[26375; 26375],296,1030.054934,0.711604,51,[X1 == 1 OR X3 == 8 OR X3 == 10 OR X6 == 1 OR X6 == 3 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 2218.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 2 OR X13 == 17 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 26] AND [X1 == 5 OR X1 == 6 OR X1 == 7 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X6 == 1 OR X6 == 7 OR X6 == 10 OR X6 == 12 OR X10 >= 3048.000000 OR X13 == 2 OR X13 == 10 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 24 OR X13 == 27 OR X13 == 32] AND [X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X6 == 1 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X13 == 12 OR X13 == 18 OR X13 == 35],{'0': {'precision': 0.8366993006993007; 'recall': 0.7469037155413504; 'f1-score': 0.7892556531834612; 'support': 20024}; '1': {'precision': 0.4037647058823529; 'recall': 0.5403873405762872; 'f1-score': 0.4621910982425426; 'support': 6351}; 'accuracy': 0.697175355450237; 'macro avg': {'precision': 0.6202320032908268; 'recall': 0.6436455280588188; 'f1-score': 0.625723375713002; 'support': 26375}; 'weighted avg': {'precision': 0.732450291725559; 'recall': 0.697175355450237; 'f1-score': 0.7104997484088726; 'support': 26375}},{'0': {'precision': 0.8445777111444278; 'recall': 0.7598920863309353; 'f1-score': 0.8000000000000002; 'support': 2224}; '1': {'precision': 0.4251883745963401; 'recall': 0.5594900849858357; 'f1-score': 0.4831804281345566; 'support': 706}; 'accuracy': 0.71160409556314; 'macro avg': {'precision': 0.634883042870384; 'recall': 0.6596910856583855; 'f1-score': 0.6415902140672783; 'support': 2930}; 'weighted avg': {'precision': 0.7435234887543426; 'recall': 0.71160409556314; 'f1-score': 0.7236605400215007; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.753147 (+- 0.027328), (mean training time) 1034.097780 (+- 8.473258)
l: 5,3,DNF,0,26374,2931,1,[26374; 26374],296,1102.836865,0.763562,159,[X0 < 54.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 3 AND X1 != 6 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X11 < 1568.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 18 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 38 AND X13 != 40] OR [X0 < 54.500000 AND X0 >= 23.500000 AND X1 != 3 AND X1 != 6 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 < 65.500000 AND X13 != 1 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 10 AND X13 != 11 AND X13 != 14 AND X13 != 16 AND X13 != 18 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 35 AND X13 != 36 AND X13 != 37 AND X13 != 38 AND X13 != 40] OR [X0 >= 29.500000 AND X1 != 0 AND X1 != 1 AND X1 != 5 AND X1 != 7 AND X1 != 8 AND X3 != 7 AND X3 != 8 AND X3 != 14 AND X4 >= 9.500000 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X10 < 57.000000 AND X12 < 41.500000 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 16 AND X13 != 19 AND X13 != 20 AND X13 != 21 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 29 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8133004024881083; 'recall': 0.8880787094840933; 'f1-score': 0.8490462434645595; 'support': 20023}; '1': {'precision': 0.5031042128603104; 'recall': 0.3572665721933554; 'f1-score': 0.4178252462940798; 'support': 6351}; 'accuracy': 0.7602563130355653; 'macro avg': {'precision': 0.6582023076742094; 'recall': 0.6226726408387243; 'f1-score': 0.6334357448793196; 'support': 26374}; 'weighted avg': {'precision': 0.7386035040151371; 'recall': 0.7602563130355653; 'f1-score': 0.7452059252333577; 'support': 26374}},{'0': {'precision': 0.8108766233766234; 'recall': 0.8979775280898876; 'f1-score': 0.8522072936660269; 'support': 2225}; '1': {'precision': 0.5139186295503212; 'recall': 0.33994334277620397; 'f1-score': 0.4092071611253197; 'support': 706}; 'accuracy': 0.7635619242579325; 'macro avg': {'precision': 0.6623976264634723; 'recall': 0.6189604354330458; 'f1-score': 0.6307072273956733; 'support': 2931}; 'weighted avg': {'precision': 0.7393473352014718; 'recall': 0.7635619242579325; 'f1-score': 0.7455003357766583; 'support': 2931}}
l: 5,3,DNF,1,26374,2931,1,[26374; 26374],296,1079.737634,0.793586,150,[X0 >= 27.500000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X3 != 14 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 16 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 34 AND X13 != 35 AND X13 != 40] OR [X0 < 54.500000 AND X0 >= 29.500000 AND X1 != 1 AND X1 != 2 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 16 AND X13 != 21 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 28 AND X13 != 30 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40] OR [X0 >= 35.500000 AND X1 != 1 AND X1 != 5 AND X3 != 0 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X4 < 9.500000 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X10 < 3120.000000 AND X11 < 1923.000000 AND X12 < 41.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 5 AND X13 != 6 AND X13 != 9 AND X13 != 12 AND X13 != 13 AND X13 != 19 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33],{'0': {'precision': 0.8553456016577039; 'recall': 0.8658542675922689; 'f1-score': 0.860567854660975; 'support': 20023}; '1': {'precision': 0.56003276003276; 'recall': 0.53834041883168; 'f1-score': 0.5489723827874117; 'support': 6351}; 'accuracy': 0.7869871843482217; 'macro avg': {'precision': 0.7076891808452319; 'recall': 0.7020973432119745; 'f1-score': 0.7047701187241933; 'support': 26374}; 'weighted avg': {'precision': 0.7842326928399281; 'recall': 0.7869871843482217; 'f1-score': 0.7855340015530278; 'support': 26374}},{'0': {'precision': 0.8587245349867139; 'recall': 0.8714606741573033; 'f1-score': 0.8650457283069372; 'support': 2225}; '1': {'precision': 0.575037147102526; 'recall': 0.5481586402266289; 'f1-score': 0.5612762871646121; 'support': 706}; 'accuracy': 0.7935858068918458; 'macro avg': {'precision': 0.7168808410446199; 'recall': 0.7098096571919661; 'f1-score': 0.7131610077357746; 'support': 2931}; 'weighted avg': {'precision': 0.7903917830773872; 'recall': 0.7935858068918458; 'f1-score': 0.7918757435077282; 'support': 2931}}
