l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],296,1051.624060,0.808939,4,[X4 >= 14.500000 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8239814228414608; 'recall': 0.9746791190131349; 'f1-score': 0.8930172966047404; 'support': 20023}; '1': {'precision': 0.8114540721457791; 'recall': 0.3435679420563691; 'f1-score': 0.4827433628318585; 'support': 6351}; 'accuracy': 0.8227041783574732; 'macro avg': {'precision': 0.8177177474936199; 'recall': 0.659123530534752; 'f1-score': 0.6878803297182994; 'support': 26374}; 'weighted avg': {'precision': 0.8209647699155386; 'recall': 0.8227041783574732; 'f1-score': 0.794221143067485; 'support': 26374}},{'0': {'precision': 0.8135593220338984; 'recall': 0.9707865168539326; 'f1-score': 0.8852459016393444; 'support': 2225}; '1': {'precision': 0.7644927536231884; 'recall': 0.2988668555240793; 'f1-score': 0.42973523421588594; 'support': 706}; 'accuracy': 0.8089389286932788; 'macro avg': {'precision': 0.7890260378285434; 'recall': 0.634826686189006; 'f1-score': 0.6574905679276152; 'support': 2931}; 'weighted avg': {'precision': 0.8017404897930381; 'recall': 0.8089389286932788; 'f1-score': 0.7755254884012135; 'support': 2931}}
l: 5,3,CNF,2,26374,2931,1,[26374; 26374],296,1053.934067,0.736267,55,[X1 == 5 OR X3 == 2 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 4 OR X6 == 6 OR X6 == 7 OR X6 == 12 OR X6 == 13 OR X8 == 3 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 11 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 30] AND [X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X6 == 7 OR X6 == 13 OR X8 == 3 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 3 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 22 OR X13 == 27 OR X13 == 30] AND [X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 11 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X6 == 13 OR X8 == 3 OR X10 >= 3048.000000 OR X11 >= 1881.500000 OR X13 == 3 OR X13 == 9 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 27 OR X13 == 30],{'0': {'precision': 0.8231295867605772; 'recall': 0.8346401638116167; 'f1-score': 0.828844913951297; 'support': 20023}; '1': {'precision': 0.4546203261406688; 'recall': 0.4345772319319792; 'f1-score': 0.4443728868137176; 'support': 6351}; 'accuracy': 0.7383028740426177; 'macro avg': {'precision': 0.638874956450623; 'recall': 0.634608697871798; 'f1-score': 0.6366089003825073; 'support': 26374}; 'weighted avg': {'precision': 0.7343905894830676; 'recall': 0.7383028740426177; 'f1-score': 0.7362619972776501; 'support': 26374}},{'0': {'precision': 0.8226666666666667; 'recall': 0.8319101123595506; 'f1-score': 0.8272625698324022; 'support': 2225}; '1': {'precision': 0.45080763582966227; 'recall': 0.4348441926345609; 'f1-score': 0.44268204758471524; 'support': 706}; 'accuracy': 0.7362674854998295; 'macro avg': {'precision': 0.6367371512481644; 'recall': 0.6333771524970557; 'f1-score': 0.6349723087085587; 'support': 2931}; 'weighted avg': {'precision': 0.7330957093923831; 'recall': 0.7362674854998295; 'f1-score': 0.7346273433885718; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,1,[26374; 26374],296,1057.914189,0.783692,57,[X3 == 12 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 8 OR X6 == 10 OR X8 == 3 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 3 OR X13 == 13 OR X13 == 14 OR X13 == 18 OR X13 == 20 OR X13 == 21 OR X13 == 23 OR X13 == 27 OR X13 == 33 OR X13 == 37] AND [X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 6 OR X6 == 14 OR X8 == 2 OR X8 == 3 OR X10 >= 3048.000000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 3 OR X13 == 13 OR X13 == 20 OR X13 == 21 OR X13 == 23 OR X13 == 29 OR X13 == 33 OR X13 == 35 OR X13 == 37] AND [X4 >= 13.500000 OR X5 == 1 OR X6 == 8 OR X6 == 10 OR X6 == 14 OR X8 == 3 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X13 == 1 OR X13 == 3 OR X13 == 13 OR X13 == 14 OR X13 == 20 OR X13 == 21 OR X13 == 23 OR X13 == 33 OR X13 == 35 OR X13 == 37],{'0': {'precision': 0.8173388754396382; 'recall': 0.8936722768815861; 'f1-score': 0.8538028437828037; 'support': 20023}; '1': {'precision': 0.5248828386520866; 'recall': 0.37033538025507795; 'f1-score': 0.4342688330871492; 'support': 6351}; 'accuracy': 0.7676499582922576; 'macro avg': {'precision': 0.6711108570458624; 'recall': 0.632003828568332; 'f1-score': 0.6440358384349765; 'support': 26374}; 'weighted avg': {'precision': 0.7469139004780192; 'recall': 0.7676499582922576; 'f1-score': 0.752776814286781; 'support': 26374}},{'0': {'precision': 0.8296726067136345; 'recall': 0.8997752808988764; 'f1-score': 0.8633031479085812; 'support': 2225}; '1': {'precision': 0.5694980694980695; 'recall': 0.4178470254957507; 'f1-score': 0.4820261437908497; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.699585338105852; 'recall': 0.6588111531973135; 'f1-score': 0.6726646458497154; 'support': 2931}; 'weighted avg': {'precision': 0.7670034756067806; 'recall': 0.7836915728420334; 'f1-score': 0.7714636511814851; 'support': 2931}}
l: 5,3,CNF,4,26374,2931,1,[26374; 26374],296,1031.172324,0.745821,63,[X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 14 OR X6 == 3 OR X6 == 4 OR X6 == 11 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 2 OR X13 == 10 OR X13 == 12 OR X13 == 22 OR X13 == 36] AND [X0 >= 61.500000 OR X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 10 OR X6 == 11 OR X6 == 14 OR X10 >= 4668.500000 OR X11 >= 2218.500000 OR X13 == 0 OR X13 == 2 OR X13 == 3 OR X13 == 10 OR X13 == 12 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 37 OR X13 == 38 OR X13 == 41] AND [X0 >= 61.500000 OR X1 == 5 OR X1 == 6 OR X3 == 3 OR X3 == 7 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 11 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X13 == 0 OR X13 == 10 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 25 OR X13 == 35 OR X13 == 38],{'0': {'precision': 0.8382912660256411; 'recall': 0.8359886130949408; 'f1-score': 0.8371383561301292; 'support': 20023}; '1': {'precision': 0.48735560412113643; 'recall': 0.4915761297433475; 'f1-score': 0.4894567688327977; 'support': 6351}; 'accuracy': 0.7530522484264807; 'macro avg': {'precision': 0.6628234350733888; 'recall': 0.6637823714191442; 'f1-score': 0.6632975624814634; 'support': 26374}; 'weighted avg': {'precision': 0.7537840851370572; 'recall': 0.7530522484264807; 'f1-score': 0.7534147737791262; 'support': 26374}},{'0': {'precision': 0.8333333333333334; 'recall': 0.8314606741573034; 'f1-score': 0.8323959505061868; 'support': 2225}; '1': {'precision': 0.47257383966244726; 'recall': 0.47592067988668557; 'f1-score': 0.47424135497529996; 'support': 706}; 'accuracy': 0.7458205390651654; 'macro avg': {'precision': 0.6529535864978904; 'recall': 0.6536906770219945; 'f1-score': 0.6533186527407433; 'support': 2931}; 'weighted avg': {'precision': 0.7464359595593157; 'recall': 0.7458205390651654; 'f1-score': 0.746126027461217; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,1,[26375; 26375],296,1033.309217,0.623891,60,[X1 == 2 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 7 OR X6 == 11 OR X6 == 13 OR X7 == 1 OR X10 >= 3048.000000 OR X11 >= 2384.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 2 OR X13 == 9 OR X13 == 14 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 31 OR X13 == 32 OR X13 == 34] AND [X1 == 0 OR X3 != 11 OR X6 == 13 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 19 OR X13 == 20 OR X13 == 24] AND [X1 == 0 OR X1 == 1 OR X1 == 4 OR X3 == 0 OR X3 == 2 OR X3 == 6 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 3 OR X6 == 12 OR X6 == 13 OR X8 == 3 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X13 == 0 OR X13 == 1 OR X13 == 3 OR X13 == 12 OR X13 == 20 OR X13 == 23 OR X13 == 26 OR X13 == 33 OR X13 == 41],{'0': {'precision': 0.8637364197969183; 'recall': 0.6075013734205663; 'f1-score': 0.7133055767313669; 'support': 20023}; '1': {'precision': 0.36064106736088514; 'recall': 0.6978904282115869; 'f1-score': 0.47554172924265176; 'support': 6352}; 'accuracy': 0.6292701421800948; 'macro avg': {'precision': 0.6121887435789017; 'recall': 0.6526959008160766; 'f1-score': 0.5944236529870093; 'support': 26375}; 'weighted avg': {'precision': 0.7425738916955463; 'recall': 0.6292701421800948; 'f1-score': 0.6560439289873549; 'support': 26375}},{'0': {'precision': 0.8610932475884244; 'recall': 0.6017977528089887; 'f1-score': 0.7084656084656085; 'support': 2225}; '1': {'precision': 0.35563636363636364; 'recall': 0.6936170212765957; 'f1-score': 0.4701923076923077; 'support': 705}; 'accuracy': 0.6238907849829352; 'macro avg': {'precision': 0.608364805612394; 'recall': 0.6477073870427923; 'f1-score': 0.589328958078958; 'support': 2930}; 'weighted avg': {'precision': 0.739473075852519; 'recall': 0.6238907849829352; 'f1-score': 0.6511336367778346; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,1,[26375; 26375],296,1030.845794,0.769283,41,[X1 == 1 OR X1 == 2 OR X3 == 10 OR X6 == 10 OR X6 == 12 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 10 OR X13 == 19 OR X13 == 21 OR X13 == 24 OR X13 == 25 OR X13 == 41] AND [X1 == 2 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 19 OR X13 == 21 OR X13 == 24 OR X13 == 25] AND [X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 10 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 19 OR X13 == 21 OR X13 == 24 OR X13 == 25],{'0': {'precision': 0.8254260709350529; 'recall': 0.8949707835988613; 'f1-score': 0.8587928018594397; 'support': 20023}; '1': {'precision': 0.5491961414790997; 'recall': 0.4033375314861461; 'f1-score': 0.46509939184896065; 'support': 6352}; 'accuracy': 0.7765687203791469; 'macro avg': {'precision': 0.6873111062070763; 'recall': 0.6491541575425037; 'f1-score': 0.6619460968542001; 'support': 26375}; 'weighted avg': {'precision': 0.7589004780666467; 'recall': 0.7765687203791469; 'f1-score': 0.7639779946409919; 'support': 26375}},{'0': {'precision': 0.818593171534348; 'recall': 0.8943820224719101; 'f1-score': 0.8548109965635738; 'support': 2225}; '1': {'precision': 0.5290581162324649; 'recall': 0.37446808510638296; 'f1-score': 0.43853820598006643; 'support': 705}; 'accuracy': 0.769283276450512; 'macro avg': {'precision': 0.6738256438834065; 'recall': 0.6344250537891465; 'f1-score': 0.6466746012718201; 'support': 2930}; 'weighted avg': {'precision': 0.748926886896864; 'recall': 0.769283276450512; 'f1-score': 0.7546497960989416; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,1,[26375; 26375],296,1030.130817,0.771331,50,[X1 == 5 OR X3 == 2 OR X3 == 10 OR X3 == 12 OR X6 == 5 OR X6 == 10 OR X6 == 12 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 0 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 24 OR X13 == 31 OR X13 == 41] AND [X3 == 2 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X6 == 12 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 10 OR X13 == 12 OR X13 == 18 OR X13 == 20 OR X13 == 23 OR X13 == 24 OR X13 == 31 OR X13 == 34 OR X13 == 37 OR X13 == 41] AND [X1 == 6 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 10 OR X6 == 14 OR X8 == 1 OR X10 >= 4668.500000 OR X12 >= 41.500000 OR X13 == 9 OR X13 == 10 OR X13 == 31],{'0': {'precision': 0.8457244479573186; 'recall': 0.8550167307596265; 'f1-score': 0.8503452043908012; 'support': 20023}; '1': {'precision': 0.5265818656229615; 'recall': 0.5083438287153652; 'f1-score': 0.5173021467478373; 'support': 6352}; 'accuracy': 0.7715260663507109; 'macro avg': {'precision': 0.68615315679014; 'recall': 0.6816802797374959; 'f1-score': 0.6838236755693192; 'support': 26375}; 'weighted avg': {'precision': 0.7688640239577798; 'recall': 0.7715260663507109; 'f1-score': 0.7701370716079345; 'support': 26375}},{'0': {'precision': 0.8420589529256489; 'recall': 0.8602247191011236; 'f1-score': 0.851044908848377; 'support': 2225}; '1': {'precision': 0.5266362252663622; 'recall': 0.4907801418439716; 'f1-score': 0.5080763582966226; 'support': 705}; 'accuracy': 0.7713310580204779; 'macro avg': {'precision': 0.6843475890960056; 'recall': 0.6755024304725477; 'f1-score': 0.6795606335724997; 'support': 2930}; 'weighted avg': {'precision': 0.7661637232328854; 'recall': 0.7713310580204779; 'f1-score': 0.7685217593128866; 'support': 2930}}
l: 5,3,CNF,8,26375,2930,1,[26375; 26375],296,1055.004183,0.815017,46,[X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 5 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X8 == 0 OR X8 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 10 OR X13 == 12 OR X13 == 18 OR X13 == 19 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X3 == 9 OR X3 == 10 OR X3 == 14 OR X7 == 0 OR X10 >= 4932.500000 OR X11 >= 2384.500000 OR X13 == 1 OR X13 == 3 OR X13 == 12 OR X13 == 36 OR X13 == 41] AND [X1 == 1 OR X3 == 7 OR X3 == 15 OR X4 >= 13.500000 OR X5 == 1 OR X6 == 4 OR X8 == 1 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8669378553224858; 'recall': 0.8833899320815022; 'f1-score': 0.8750865736618185; 'support': 20024}; '1': {'precision': 0.6089432255903534; 'recall': 0.5725082664147378; 'f1-score': 0.5901639344262295; 'support': 6351}; 'accuracy': 0.8085308056872038; 'macro avg': {'precision': 0.7379405404564197; 'recall': 0.72794909924812; 'f1-score': 0.732625254044024; 'support': 26375}; 'weighted avg': {'precision': 0.8048137266616793; 'recall': 0.8085308056872038; 'f1-score': 0.8064782824092981; 'support': 26375}},{'0': {'precision': 0.8701584507042254; 'recall': 0.8889388489208633; 'f1-score': 0.8794483985765125; 'support': 2224}; '1': {'precision': 0.6246200607902735; 'recall': 0.5821529745042493; 'f1-score': 0.6026392961876832; 'support': 706}; 'accuracy': 0.8150170648464163; 'macro avg': {'precision': 0.7473892557472495; 'recall': 0.7355459117125562; 'f1-score': 0.7410438473820978; 'support': 2930}; 'weighted avg': {'precision': 0.8109945929297372; 'recall': 0.8150170648464163; 'f1-score': 0.8127496865333339; 'support': 2930}}
l: 5,3,CNF,9,26375,2930,1,[26375; 26375],296,1041.369550,0.698294,44,[X4 >= 13.500000 OR X5 == 1 OR X5 == 2 OR X6 == 10 OR X10 >= 5316.500000 OR X11 >= 2384.500000 OR X13 == 18] AND [X1 == 7 OR X3 == 2 OR X3 == 7 OR X3 == 10 OR X3 == 11 OR X3 == 14 OR X6 == 0 OR X6 == 3 OR X6 == 4 OR X6 == 8 OR X6 == 11 OR X6 == 14 OR X7 == 1 OR X7 == 5 OR X10 >= 57.000000 OR X11 >= 1820.500000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 29 OR X13 == 34] AND [X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 2 OR X6 == 10 OR X7 == 5 OR X10 >= 4401.000000 OR X11 >= 2384.500000 OR X13 == 18],{'0': {'precision': 0.9082357718075388; 'recall': 0.6702457051538154; 'f1-score': 0.7712996752966869; 'support': 20024}; '1': {'precision': 0.4306777030522504; 'recall': 0.7864903164855929; 'f1-score': 0.5565769680762159; 'support': 6351}; 'accuracy': 0.6982369668246445; 'macro avg': {'precision': 0.6694567374298945; 'recall': 0.7283680108197041; 'f1-score': 0.6639383216864514; 'support': 26375}; 'weighted avg': {'precision': 0.7932415994979716; 'recall': 0.6982369668246445; 'f1-score': 0.7195952615125273; 'support': 26375}},{'0': {'precision': 0.9085365853658537; 'recall': 0.6699640287769785; 'f1-score': 0.7712215320910975; 'support': 2224}; '1': {'precision': 0.4310077519379845; 'recall': 0.7875354107648725; 'f1-score': 0.5571142284569138; 'support': 706}; 'accuracy': 0.6982935153583618; 'macro avg': {'precision': 0.6697721686519191; 'recall': 0.7287497197709255; 'f1-score': 0.6641678802740056; 'support': 2930}; 'weighted avg': {'precision': 0.793473323795862; 'recall': 0.6982935153583618; 'f1-score': 0.7196311715567174; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.752053 (+- 0.052983), (mean training time) 1042.064036 (+- 11.558678)
l: 5,3,DNF,0,26374,2931,1,[26374; 26374],296,1083.935057,0.820880,100,[X0 >= 27.500000 AND X1 != 0 AND X1 != 3 AND X1 != 7 AND X3 != 0 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 15 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 1 AND X13 != 4 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 14 AND X13 != 15 AND X13 != 18 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40] OR [X0 >= 21.500000 AND X3 != 13 AND X10 >= 7073.500000 AND X13 != 15] OR [X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X11 < 1978.500000 AND X13 != 0 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 14 AND X13 != 15 AND X13 != 16 AND X13 != 20 AND X13 != 21 AND X13 != 28 AND X13 != 38],{'0': {'precision': 0.8733769356545157; 'recall': 0.9070069420166809; 'f1-score': 0.8898743170737682; 'support': 20023}; '1': {'precision': 0.6663082437275986; 'recall': 0.5854196189576445; 'f1-score': 0.6232503562149023; 'support': 6351}; 'accuracy': 0.8295669978008645; 'macro avg': {'precision': 0.7698425896910571; 'recall': 0.7462132804871626; 'f1-score': 0.7565623366443353; 'support': 26374}; 'weighted avg': {'precision': 0.8235136891834514; 'recall': 0.8295669978008645; 'f1-score': 0.8256698439026657; 'support': 26374}},{'0': {'precision': 0.869244135534318; 'recall': 0.8993258426966292; 'f1-score': 0.8840291583830351; 'support': 2225}; '1': {'precision': 0.643879173290938; 'recall': 0.5736543909348442; 'f1-score': 0.6067415730337079; 'support': 706}; 'accuracy': 0.8208802456499488; 'macro avg': {'precision': 0.756561654412628; 'recall': 0.7364901168157367; 'f1-score': 0.7453853657083716; 'support': 2931}; 'weighted avg': {'precision': 0.8149597058707811; 'recall': 0.8208802456499488; 'f1-score': 0.8172379488106621; 'support': 2931}}
l: 5,3,DNF,1,26374,2931,1,[26374; 26374],296,1018.916881,0.774480,153,[X0 >= 35.500000 AND X1 != 1 AND X1 != 7 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 12 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 41.500000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 8 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 17 AND X13 != 20 AND X13 != 23 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 34 AND X13 != 35 AND X13 != 36 AND X13 != 40 AND X13 != 41] OR [X0 < 61.500000 AND X0 >= 27.500000 AND X1 != 1 AND X1 != 3 AND X1 != 5 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 9 AND X3 != 10 AND X5 == 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 14 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X11 < 1551.500000 AND X12 >= 34.500000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 17 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 38] OR [X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 2 AND X1 != 5 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X5 != 3 AND X5 != 4 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 11 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 41.500000 AND X13 != 5 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 35 AND X13 != 38 AND X13 != 41],{'0': {'precision': 0.8466572938381732; 'recall': 0.8721969734804974; 'f1-score': 0.8592373923739237; 'support': 20023}; '1': {'precision': 0.5547242039324866; 'recall': 0.5019681939851992; 'f1-score': 0.5270292610348818; 'support': 6351}; 'accuracy': 0.7830439068779859; 'macro avg': {'precision': 0.7006907488853299; 'recall': 0.6870825837328483; 'f1-score': 0.6931333267044028; 'support': 26374}; 'weighted avg': {'precision': 0.7763582472775068; 'recall': 0.7830439068779859; 'f1-score': 0.7792399008241301; 'support': 26374}},{'0': {'precision': 0.8359106529209622; 'recall': 0.8746067415730338; 'f1-score': 0.8548209971447398; 'support': 2225}; '1': {'precision': 0.5373134328358209; 'recall': 0.45892351274787535; 'f1-score': 0.4950343773873186; 'support': 706}; 'accuracy': 0.7744796997611737; 'macro avg': {'precision': 0.6866120428783915; 'recall': 0.6667651271604546; 'f1-score': 0.6749276872660293; 'support': 2931}; 'weighted avg': {'precision': 0.7639865187073459; 'recall': 0.7744796997611737; 'f1-score': 0.7681579628394721; 'support': 2931}}
