l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,109.907713,0.749232,5,[X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11],{'0': {'precision': 0.8425615356829558; 'recall': 0.8154622184487839; 'f1-score': 0.8287904167301151; 'support': 20023}; '1': {'precision': 0.47176554681915656; 'recall': 0.5196032120925839; 'f1-score': 0.4945301963135022; 'support': 6351}; 'accuracy': 0.7442177902479715; 'macro avg': {'precision': 0.6571635412510561; 'recall': 0.6675327152706838; 'f1-score': 0.6616603065218086; 'support': 26374}; 'weighted avg': {'precision': 0.7532718820364104; 'recall': 0.7442177902479715; 'f1-score': 0.7482987711751782; 'support': 26374}},{'0': {'precision': 0.8433179723502304; 'recall': 0.8224719101123595; 'f1-score': 0.832764505119454; 'support': 2225}; '1': {'precision': 0.480946123521682; 'recall': 0.5184135977337111; 'f1-score': 0.49897750511247446; 'support': 706}; 'accuracy': 0.7492323439099283; 'macro avg': {'precision': 0.6621320479359563; 'recall': 0.6704427539230353; 'f1-score': 0.6658710051159642; 'support': 2931}; 'weighted avg': {'precision': 0.7560322250718424; 'recall': 0.7492323439099283; 'f1-score': 0.7523640881952207; 'support': 2931}}
l: 5,1,CNF,1,26374,2931,824,[32; 33],262,92.789132,0.731491,6,[X1 == 6 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X13 == 24],{'0': {'precision': 0.8280106957267545; 'recall': 0.8196573939969035; 'f1-score': 0.8238128701937557; 'support': 20023}; '1': {'precision': 0.4489546772470624; 'recall': 0.4632341363564793; 'f1-score': 0.4559826410415375; 'support': 6351}; 'accuracy': 0.7338287707590809; 'macro avg': {'precision': 0.6384826864869084; 'recall': 0.6414457651766914; 'f1-score': 0.6398977556176466; 'support': 26374}; 'weighted avg': {'precision': 0.736731982851782; 'recall': 0.7338287707590809; 'f1-score': 0.7352373873187372; 'support': 26374}},{'0': {'precision': 0.824165915238954; 'recall': 0.8215730337078652; 'f1-score': 0.8228674319153725; 'support': 2225}; '1': {'precision': 0.4431977559607293; 'recall': 0.4475920679886686; 'f1-score': 0.44538407329105; 'support': 706}; 'accuracy': 0.7314909587171614; 'macro avg': {'precision': 0.6336818355998417; 'recall': 0.6345825508482669; 'f1-score': 0.6341257526032112; 'support': 2931}; 'weighted avg': {'precision': 0.7324008110252294; 'recall': 0.7314909587171614; 'f1-score': 0.7319417235602815; 'support': 2931}}
l: 5,1,CNF,2,26374,2931,824,[32; 33],262,88.363362,0.748891,6,[X1 == 1 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X7 == 5],{'0': {'precision': 0.8109210217951722; 'recall': 0.8640563352145033; 'f1-score': 0.8366458726244016; 'support': 20023}; '1': {'precision': 0.4598134550506053; 'recall': 0.36482443709652024; 'f1-score': 0.40684811237928004; 'support': 6351}; 'accuracy': 0.7438386289527565; 'macro avg': {'precision': 0.6353672384228888; 'recall': 0.6144403861555118; 'f1-score': 0.6217469925018408; 'support': 26374}; 'weighted avg': {'precision': 0.7263724453033717; 'recall': 0.7438386289527565; 'f1-score': 0.7331482774429058; 'support': 26374}},{'0': {'precision': 0.8142676234698185; 'recall': 0.8669662921348315; 'f1-score': 0.8397910317805832; 'support': 2225}; '1': {'precision': 0.47330960854092524; 'recall': 0.37677053824362605; 'f1-score': 0.4195583596214511; 'support': 706}; 'accuracy': 0.748891163425452; 'macro avg': {'precision': 0.6437886160053718; 'recall': 0.6218684151892288; 'f1-score': 0.6296746957010172; 'support': 2931}; 'weighted avg': {'precision': 0.7321398996418421; 'recall': 0.748891163425452; 'f1-score': 0.7385681499844907; 'support': 2931}}
l: 5,1,CNF,3,26374,2931,824,[32; 33],262,78.140352,0.716138,9,[X1 == 1 OR X3 == 10 OR X3 == 14 OR X12 >= 55.000000 OR X13 == 0 OR X13 == 6 OR X13 == 9 OR X13 == 31 OR X13 == 41],{'0': {'precision': 0.7984385763490242; 'recall': 0.868301453328672; 'f1-score': 0.8319058328149672; 'support': 20023}; '1': {'precision': 0.42661448140900193; 'recall': 0.30892772791686346; 'f1-score': 0.3583561643835616; 'support': 6351}; 'accuracy': 0.733601273981952; 'macro avg': {'precision': 0.612526528879013; 'recall': 0.5886145906227678; 'f1-score': 0.5951309985992644; 'support': 26374}; 'weighted avg': {'precision': 0.7089013492706864; 'recall': 0.733601273981952; 'f1-score': 0.7178725445686693; 'support': 26374}},{'0': {'precision': 0.7879288962381149; 'recall': 0.856629213483146; 'f1-score': 0.8208440999138673; 'support': 2225}; '1': {'precision': 0.376953125; 'recall': 0.273371104815864; 'f1-score': 0.3169129720853859; 'support': 706}; 'accuracy': 0.7161378369157284; 'macro avg': {'precision': 0.5824410106190574; 'recall': 0.5650001591495051; 'f1-score': 0.5688785359996266; 'support': 2931}; 'weighted avg': {'precision': 0.6889357558443554; 'recall': 0.7161378369157284; 'f1-score': 0.6994604846812136; 'support': 2931}}
l: 5,1,CNF,4,26374,2931,824,[32; 33],262,79.187670,0.756738,7,[X1 == 1 OR X3 == 10 OR X6 == 4 OR X13 == 9 OR X13 == 30 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8054125472686683; 'recall': 0.8828846826149928; 'f1-score': 0.8423711045458877; 'support': 20023}; '1': {'precision': 0.47005649717514125; 'recall': 0.32750747913714373; 'f1-score': 0.38604305864884925; 'support': 6351}; 'accuracy': 0.7491468870857663; 'macro avg': {'precision': 0.6377345222219047; 'recall': 0.6051960808760682; 'f1-score': 0.6142070815973685; 'support': 26374}; 'weighted avg': {'precision': 0.7246570200773439; 'recall': 0.7491468870857663; 'f1-score': 0.7324848749450652; 'support': 26374}},{'0': {'precision': 0.807567127746135; 'recall': 0.8921348314606742; 'f1-score': 0.8477471706171258; 'support': 2225}; '1': {'precision': 0.492600422832981; 'recall': 0.330028328611898; 'f1-score': 0.39525021204410515; 'support': 706}; 'accuracy': 0.7567383145684067; 'macro avg': {'precision': 0.6500837752895581; 'recall': 0.6110815800362861; 'f1-score': 0.6214986913306155; 'support': 2931}; 'weighted avg': {'precision': 0.7317000197049591; 'recall': 0.7567383145684067; 'f1-score': 0.738752679742833; 'support': 2931}}
l: 5,1,CNF,5,26375,2930,824,[32; 33],262,84.869538,0.608191,9,[X1 == 5 OR X2 < 106648.000000 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X13 == 3],{'0': {'precision': 0.7868966718940582; 'recall': 0.6766218848324427; 'f1-score': 0.7276047261009666; 'support': 20023}; '1': {'precision': 0.29296789692072506; 'recall': 0.42238664987405544; 'f1-score': 0.3459703417150226; 'support': 6352}; 'accuracy': 0.61539336492891; 'macro avg': {'precision': 0.5399322844073916; 'recall': 0.5495042673532491; 'f1-score': 0.5367875339079946; 'support': 26375}; 'weighted avg': {'precision': 0.6679417684388691; 'recall': 0.61539336492891; 'f1-score': 0.6356941437457242; 'support': 26375}},{'0': {'precision': 0.789049919484702; 'recall': 0.6606741573033708; 'f1-score': 0.7191780821917808; 'support': 2225}; '1': {'precision': 0.2924086223055295; 'recall': 0.4425531914893617; 'f1-score': 0.35214446952595935; 'support': 705}; 'accuracy': 0.6081911262798635; 'macro avg': {'precision': 0.5407292708951158; 'recall': 0.5516136743963662; 'f1-score': 0.5356612758588701; 'support': 2930}; 'weighted avg': {'precision': 0.6695509042931265; 'recall': 0.6081911262798635; 'f1-score': 0.6308645337517111; 'support': 2930}}
l: 5,1,CNF,6,26375,2930,824,[32; 33],262,92.262972,0.769283,8,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X13 == 9 OR X13 == 11 OR X13 == 22 OR X13 == 32],{'0': {'precision': 0.8174643467023585; 'recall': 0.8845827298606602; 'f1-score': 0.8497001679059727; 'support': 20023}; '1': {'precision': 0.5091333899745115; 'recall': 0.3773614609571788; 'f1-score': 0.4334538878842676; 'support': 6352}; 'accuracy': 0.7624265402843602; 'macro avg': {'precision': 0.663298868338435; 'recall': 0.6309720954089195; 'f1-score': 0.6415770278951202; 'support': 26375}; 'weighted avg': {'precision': 0.7432077310763762; 'recall': 0.7624265402843602; 'f1-score': 0.7494538600122145; 'support': 26375}},{'0': {'precision': 0.8196450680973999; 'recall': 0.8925842696629214; 'f1-score': 0.8545611015490534; 'support': 2225}; '1': {'precision': 0.5285996055226825; 'recall': 0.3801418439716312; 'f1-score': 0.44224422442244227; 'support': 705}; 'accuracy': 0.769283276450512; 'macro avg': {'precision': 0.6741223368100412; 'recall': 0.6363630568172762; 'f1-score': 0.6484026629857478; 'support': 2930}; 'weighted avg': {'precision': 0.749615357819183; 'recall': 0.769283276450512; 'f1-score': 0.755351750568077; 'support': 2930}}
l: 5,1,CNF,7,26375,2930,824,[32; 33],262,107.748264,0.737884,9,[X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 13 OR X13 == 6 OR X13 == 31 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.7874402433724468; 'recall': 0.904909354242621; 'f1-score': 0.8420979248483722; 'support': 20023}; '1': {'precision': 0.43417533432392275; 'recall': 0.23000629722921914; 'f1-score': 0.300710095708552; 'support': 6352}; 'accuracy': 0.7423696682464455; 'macro avg': {'precision': 0.6108077888481848; 'recall': 0.5674578257359201; 'f1-score': 0.5714040102784621; 'support': 26375}; 'weighted avg': {'precision': 0.7023619987363814; 'recall': 0.7423696682464455; 'f1-score': 0.7117132616940163; 'support': 26375}},{'0': {'precision': 0.7878308968787041; 'recall': 0.8961797752808989; 'f1-score': 0.8385197645079899; 'support': 2225}; '1': {'precision': 0.42105263157894735; 'recall': 0.23829787234042554; 'f1-score': 0.3043478260869565; 'support': 705}; 'accuracy': 0.7378839590443687; 'macro avg': {'precision': 0.6044417642288258; 'recall': 0.5672388238106623; 'f1-score': 0.5714337952974732; 'support': 2930}; 'weighted avg': {'precision': 0.699578788675179; 'recall': 0.7378839590443687; 'f1-score': 0.7099903390517345; 'support': 2930}}
l: 5,1,CNF,8,26375,2930,824,[32; 33],262,112.397072,0.674061,8,[X1 == 5 OR X1 == 6 OR X3 == 10 OR X6 == 13 OR X8 == 3 OR X12 >= 48.000000 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.82561609017571; 'recall': 0.7462045545345586; 'f1-score': 0.7839043072241751; 'support': 20024}; '1': {'precision': 0.3860094237042407; 'recall': 0.5030703826169107; 'f1-score': 0.4368334700574241; 'support': 6351}; 'accuracy': 0.6876587677725119; 'macro avg': {'precision': 0.6058127569399754; 'recall': 0.6246374685757347; 'f1-score': 0.6103688886407996; 'support': 26375}; 'weighted avg': {'precision': 0.7197604716445138; 'recall': 0.6876587677725119; 'f1-score': 0.7003309655428088; 'support': 26375}},{'0': {'precision': 0.8202927814235235; 'recall': 0.7306654676258992; 'f1-score': 0.7728894173602854; 'support': 2224}; '1': {'precision': 0.36880927291886195; 'recall': 0.49575070821529743; 'f1-score': 0.42296072507552873; 'support': 706}; 'accuracy': 0.674061433447099; 'macro avg': {'precision': 0.5945510271711927; 'recall': 0.6132080879205983; 'f1-score': 0.5979250712179071; 'support': 2930}; 'weighted avg': {'precision': 0.7115052875654037; 'recall': 0.674061433447099; 'f1-score': 0.6885721283660744; 'support': 2930}}
l: 5,1,CNF,9,26375,2930,824,[32; 33],262,117.127548,0.653242,10,[X1 == 6 OR X2 < 65716.000000 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 13 OR X13 == 2 OR X13 == 18 OR X13 == 21],{'0': {'precision': 0.7980172132040527; 'recall': 0.731622053535757; 'f1-score': 0.7633786670835288; 'support': 20024}; '1': {'precision': 0.3296744418111513; 'recall': 0.41615493623051486; 'f1-score': 0.3679008908685969; 'support': 6351}; 'accuracy': 0.6556587677725119; 'macro avg': {'precision': 0.563845827507602; 'recall': 0.573888494883136; 'f1-score': 0.5656397789760628; 'support': 26375}; 'weighted avg': {'precision': 0.6852420495598323; 'recall': 0.6556587677725119; 'f1-score': 0.6681491180127788; 'support': 26375}},{'0': {'precision': 0.7940603700097371; 'recall': 0.733363309352518; 'f1-score': 0.7625058438522675; 'support': 2224}; '1': {'precision': 0.3230593607305936; 'recall': 0.40084985835694054; 'f1-score': 0.35777496839443745; 'support': 706}; 'accuracy': 0.6532423208191126; 'macro avg': {'precision': 0.5585598653701653; 'recall': 0.5671065838547293; 'f1-score': 0.5601404061233525; 'support': 2930}; 'weighted avg': {'precision': 0.6805700244291653; 'recall': 0.6532423208191126; 'f1-score': 0.6649836602095276; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [32, 33], 'n_partitions': 824}, (mean val acc cv) 0.712366 (+- 0.048606), (mean training time) 92.824242 (+- 14.094893)
l: 5,1,CNF,0,26374,2931,412,[64; 65],262,65.885502,0.762880,12,[X1 == 1 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X13 == 3 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 34 OR X13 == 38],{'0': {'precision': 0.8006226431640796; 'recall': 0.9119013134894871; 'f1-score': 0.8526465712484532; 'support': 20023}; '1': {'precision': 0.5056053811659192; 'recall': 0.2840497559439458; 'f1-score': 0.3637463453977216; 'support': 6351}; 'accuracy': 0.7607113065898233; 'macro avg': {'precision': 0.6531140121649994; 'recall': 0.5979755347167165; 'f1-score': 0.6081964583230874; 'support': 26374}; 'weighted avg': {'precision': 0.7295809114984121; 'recall': 0.7607113065898233; 'f1-score': 0.7349167868252335; 'support': 26374}},{'0': {'precision': 0.7992957746478874; 'recall': 0.9182022471910113; 'f1-score': 0.8546329219828489; 'support': 2225}; '1': {'precision': 0.5146666666666667; 'recall': 0.273371104815864; 'f1-score': 0.35707678075855687; 'support': 706}; 'accuracy': 0.7628795632889799; 'macro avg': {'precision': 0.656981220657277; 'recall': 0.5957866760034376; 'f1-score': 0.6058548513707029; 'support': 2931}; 'weighted avg': {'precision': 0.7307361873961843; 'recall': 0.7628795632889799; 'f1-score': 0.7347848715890071; 'support': 2931}}
l: 5,1,CNF,1,26374,2931,412,[64; 65],262,61.879321,0.761856,10,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X7 == 5 OR X13 == 10 OR X13 == 22 OR X13 == 33],{'0': {'precision': 0.8181182720536838; 'recall': 0.8767916895570095; 'f1-score': 0.8464394195072562; 'support': 20023}; '1': {'precision': 0.4980671414038657; 'recall': 0.38545111006140764; 'f1-score': 0.43458192792472927; 'support': 6351}; 'accuracy': 0.7584742549480549; 'macro avg': {'precision': 0.6580927067287747; 'recall': 0.6311213998092086; 'f1-score': 0.6405106737159927; 'support': 26374}; 'weighted avg': {'precision': 0.7410482511711103; 'recall': 0.7584742549480549; 'f1-score': 0.7472619367954708; 'support': 26374}},{'0': {'precision': 0.8164111065064236; 'recall': 0.8853932584269663; 'f1-score': 0.8495040965933592; 'support': 2225}; '1': {'precision': 0.5077220077220077; 'recall': 0.37252124645892354; 'f1-score': 0.42973856209150324; 'support': 706}; 'accuracy': 0.761856021835551; 'macro avg': {'precision': 0.6620665571142157; 'recall': 0.6289572524429449; 'f1-score': 0.6396213293424312; 'support': 2931}; 'weighted avg': {'precision': 0.7420561069356977; 'recall': 0.761856021835551; 'f1-score': 0.7483937358433386; 'support': 2931}}
l: 5,1,CNF,2,26374,2931,412,[64; 65],262,53.536457,0.663937,8,[X0 >= 45.000000 OR X3 == 10 OR X3 == 14 OR X13 == 2 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 30],{'0': {'precision': 0.8244610138142304; 'recall': 0.7123807621235579; 'f1-score': 0.7643339406280141; 'support': 20023}; '1': {'precision': 0.3652595613358316; 'recall': 0.5218075893560069; 'f1-score': 0.4297199170124481; 'support': 6351}; 'accuracy': 0.6664897247288997; 'macro avg': {'precision': 0.5948602875750311; 'recall': 0.6170941757397824; 'f1-score': 0.5970269288202311; 'support': 26374}; 'weighted avg': {'precision': 0.7138828525686738; 'recall': 0.6664897247288997; 'f1-score': 0.6837570973739586; 'support': 26374}},{'0': {'precision': 0.8235908141962421; 'recall': 0.7092134831460675; 'f1-score': 0.7621347500603719; 'support': 2225}; '1': {'precision': 0.3625615763546798; 'recall': 0.5212464589235127; 'f1-score': 0.4276583381754793; 'support': 706}; 'accuracy': 0.6639372227908563; 'macro avg': {'precision': 0.593076195275461; 'recall': 0.6152299710347902; 'f1-score': 0.5948965441179256; 'support': 2931}; 'weighted avg': {'precision': 0.7125411240167324; 'recall': 0.6639372227908564; 'f1-score': 0.6815682721379105; 'support': 2931}}
l: 5,1,CNF,3,26374,2931,412,[64; 65],262,33.260135,0.711702,8,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 12 OR X13 == 9 OR X13 == 19 OR X13 == 36],{'0': {'precision': 0.7890874282067645; 'recall': 0.8645557608749938; 'f1-score': 0.8250994971521174; 'support': 20023}; '1': {'precision': 0.3886384129846709; 'recall': 0.2714533144386711; 'f1-score': 0.31964401594511915; 'support': 6351}; 'accuracy': 0.7217335254417229; 'macro avg': {'precision': 0.5888629205957177; 'recall': 0.5680045376568325; 'f1-score': 0.5723717565486183; 'support': 26374}; 'weighted avg': {'precision': 0.692657167507761; 'recall': 0.7217335254417229; 'f1-score': 0.7033831188573709; 'support': 26374}},{'0': {'precision': 0.7879799666110183; 'recall': 0.8485393258426966; 'f1-score': 0.8171391473706989; 'support': 2225}; '1': {'precision': 0.37009345794392523; 'recall': 0.2804532577903683; 'f1-score': 0.31909750201450443; 'support': 706}; 'accuracy': 0.7117024906175367; 'macro avg': {'precision': 0.5790367122774718; 'recall': 0.5644962918165325; 'f1-score': 0.5681183246926017; 'support': 2931}; 'weighted avg': {'precision': 0.6873222132439192; 'recall': 0.7117024906175367; 'f1-score': 0.697174151935191; 'support': 2931}}
l: 5,1,CNF,4,26374,2931,412,[64; 65],262,32.989524,0.699079,10,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X4 < 7.000000 OR X5 == 1 OR X13 == 3 OR X13 == 7 OR X13 == 21 OR X13 == 33],{'0': {'precision': 0.7841819839708212; 'recall': 0.8160615292413724; 'f1-score': 0.7998042094958396; 'support': 20023}; '1': {'precision': 0.3348383601228102; 'recall': 0.29192253188474254; 'f1-score': 0.31191117092866755; 'support': 6351}; 'accuracy': 0.6898460605141428; 'macro avg': {'precision': 0.5595101720468156; 'recall': 0.5539920305630575; 'f1-score': 0.5558576902122536; 'support': 26374}; 'weighted avg': {'precision': 0.6759776404863775; 'recall': 0.6898460605141428; 'f1-score': 0.6823169611474621; 'support': 26374}},{'0': {'precision': 0.7885689729265148; 'recall': 0.8247191011235955; 'f1-score': 0.8062390158172232; 'support': 2225}; '1': {'precision': 0.3543046357615894; 'recall': 0.3031161473087819; 'f1-score': 0.3267175572519084; 'support': 706}; 'accuracy': 0.6990788126919141; 'macro avg': {'precision': 0.5714368043440521; 'recall': 0.5639176242161887; 'f1-score': 0.5664782865345658; 'support': 2931}; 'weighted avg': {'precision': 0.6839662359635543; 'recall': 0.6990788126919141; 'f1-score': 0.6907350411508594; 'support': 2931}}
l: 5,1,CNF,5,26375,2930,412,[64; 65],262,32.265545,0.711604,9,[X1 == 5 OR X3 == 14 OR X6 == 10 OR X6 == 11 OR X7 == 5 OR X12 >= 55.000000 OR X13 == 21 OR X13 == 30 OR X13 == 34],{'0': {'precision': 0.8331450701952557; 'recall': 0.7735604055336364; 'f1-score': 0.8022478893665509; 'support': 20023}; '1': {'precision': 0.4175231243576567; 'recall': 0.5116498740554156; 'f1-score': 0.45981890209394455; 'support': 6352}; 'accuracy': 0.7104834123222749; 'macro avg': {'precision': 0.6253340972764563; 'recall': 0.642605139794526; 'f1-score': 0.6310333957302477; 'support': 26375}; 'weighted avg': {'precision': 0.7330491232773247; 'recall': 0.7104834123222749; 'f1-score': 0.7197793044506989; 'support': 26375}},{'0': {'precision': 0.8372434017595308; 'recall': 0.7698876404494382; 'f1-score': 0.8021540622804963; 'support': 2225}; '1': {'precision': 0.42081447963800905; 'recall': 0.5276595744680851; 'f1-score': 0.4682190056639396; 'support': 705}; 'accuracy': 0.71160409556314; 'macro avg': {'precision': 0.6290289406987699; 'recall': 0.6487736074587617; 'f1-score': 0.635186533972218; 'support': 2930}; 'weighted avg': {'precision': 0.7370446338087893; 'recall': 0.71160409556314; 'f1-score': 0.7218045008761712; 'support': 2930}}
l: 5,1,CNF,6,26375,2930,412,[64; 65],262,46.606477,0.723891,10,[X3 == 5 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 10 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 22 OR X13 == 23],{'0': {'precision': 0.8380906564036775; 'recall': 0.7830494930829546; 'f1-score': 0.8096356923394697; 'support': 20023}; '1': {'precision': 0.43341593843745924; 'recall': 0.5231423173803527; 'f1-score': 0.47407090377345035; 'support': 6352}; 'accuracy': 0.7204549763033176; 'macro avg': {'precision': 0.6357532974205684; 'recall': 0.6530959052316536; 'f1-score': 0.6418532980564601; 'support': 26375}; 'weighted avg': {'precision': 0.7406311755118702; 'recall': 0.7204549763033176; 'f1-score': 0.7288202407007455; 'support': 26375}},{'0': {'precision': 0.8365019011406845; 'recall': 0.7910112359550562; 'f1-score': 0.8131208131208133; 'support': 2225}; '1': {'precision': 0.437046004842615; 'recall': 0.5120567375886524; 'f1-score': 0.4715871979098628; 'support': 705}; 'accuracy': 0.7238907849829351; 'macro avg': {'precision': 0.6367739529916497; 'recall': 0.6515339867718544; 'f1-score': 0.6423540055153381; 'support': 2930}; 'weighted avg': {'precision': 0.7403870865024118; 'recall': 0.7238907849829351; 'f1-score': 0.7309429295973593; 'support': 2930}}
