l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,131.903956,0.699761,4,[X1 == 5 OR X1 == 6 OR X3 == 1 OR X3 == 10],{'0': {'precision': 0.774940537629583; 'recall': 0.8624082305348849; 'f1-score': 0.8163381080697775; 'support': 20023}; '1': {'precision': 0.32657052065509656; 'recall': 0.21036057313808848; 'f1-score': 0.2558896763072208; 'support': 6351}; 'accuracy': 0.7053916736179571; 'macro avg': {'precision': 0.5507555291423398; 'recall': 0.5363844018364867; 'f1-score': 0.5361138921884991; 'support': 26374}; 'weighted avg': {'precision': 0.6669706438779729; 'recall': 0.7053916736179571; 'f1-score': 0.6813791336963796; 'support': 26374}},{'0': {'precision': 0.7730410069021518; 'recall': 0.8557303370786516; 'f1-score': 0.8122866894197953; 'support': 2225}; '1': {'precision': 0.3141025641025641; 'recall': 0.20821529745042494; 'f1-score': 0.25042589437819424; 'support': 706}; 'accuracy': 0.6997611736608667; 'macro avg': {'precision': 0.543571785502358; 'recall': 0.5319728172645383; 'f1-score': 0.5313562918989948; 'support': 2931}; 'weighted avg': {'precision': 0.6624949336791873; 'recall': 0.6997611736608667; 'f1-score': 0.6769493570078641; 'support': 2931}}
l: 5,1,CNF,1,26374,2931,824,[32; 33],262,76.983652,0.694985,14,[X1 == 1 OR X1 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X6 == 11 OR X7 == 5 OR X8 == 0 OR X13 == 12 OR X13 == 31 OR X13 == 41],{'0': {'precision': 0.8167423202786868; 'recall': 0.7728112670429007; 'f1-score': 0.7941697246529292; 'support': 20023}; '1': {'precision': 0.387587506731287; 'recall': 0.4533144386710754; 'f1-score': 0.4178822846360403; 'support': 6351}; 'accuracy': 0.6958747251080609; 'macro avg': {'precision': 0.6021649135049869; 'recall': 0.613062852856988; 'f1-score': 0.6060260046444848; 'support': 26374}; 'weighted avg': {'precision': 0.7133995500944319; 'recall': 0.6958747251080609; 'f1-score': 0.703557700252108; 'support': 26374}},{'0': {'precision': 0.8170557408289661; 'recall': 0.7707865168539326; 'f1-score': 0.7932469935245144; 'support': 2225}; '1': {'precision': 0.3870192307692308; 'recall': 0.45609065155807366; 'f1-score': 0.4187256176853056; 'support': 706}; 'accuracy': 0.6949846468781986; 'macro avg': {'precision': 0.6020374857990984; 'recall': 0.6134385842060032; 'f1-score': 0.60598630560491; 'support': 2931}; 'weighted avg': {'precision': 0.7134713750486272; 'recall': 0.6949846468781986; 'f1-score': 0.7030347480988981; 'support': 2931}}
l: 5,1,CNF,2,26374,2931,824,[32; 33],262,71.779919,0.687137,13,[X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 12 OR X5 == 1 OR X6 == 2 OR X6 == 6 OR X13 == 14 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 31],{'0': {'precision': 0.7916356969426689; 'recall': 0.7978824351995205; 'f1-score': 0.7947467913640434; 'support': 20023}; '1': {'precision': 0.34652026481511383; 'recall': 0.3378995433789954; 'f1-score': 0.34215561224489793; 'support': 6351}; 'accuracy': 0.6871160991885948; 'macro avg': {'precision': 0.5690779808788914; 'recall': 0.567890989289258; 'f1-score': 0.5684512018044706; 'support': 26374}; 'weighted avg': {'precision': 0.6844495245970974; 'recall': 0.6871160991885948; 'f1-score': 0.6857604192329411; 'support': 26374}},{'0': {'precision': 0.7943294329432943; 'recall': 0.7932584269662921; 'f1-score': 0.7937935686979987; 'support': 2225}; '1': {'precision': 0.3511988716502116; 'recall': 0.3526912181303116; 'f1-score': 0.35194346289752654; 'support': 706}; 'accuracy': 0.687137495735244; 'macro avg': {'precision': 0.5727641522967529; 'recall': 0.5729748225483019; 'f1-score': 0.5728685157977627; 'support': 2931}; 'weighted avg': {'precision': 0.6875910582340086; 'recall': 0.687137495735244; 'f1-score': 0.6873636216849883; 'support': 2931}}
l: 5,1,CNF,3,26374,2931,824,[32; 33],262,85.572407,0.618560,13,[X0 >= 50.000000 OR X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 5 OR X6 == 6 OR X6 == 11 OR X13 == 1 OR X13 == 10 OR X13 == 26 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7981192715152958; 'recall': 0.6697298107176747; 'f1-score': 0.7283095723014258; 'support': 20023}; '1': {'precision': 0.3091307981613038; 'recall': 0.4659108801763502; 'f1-score': 0.37166363122527163; 'support': 6351}; 'accuracy': 0.620649124137408; 'macro avg': {'precision': 0.5536250348382998; 'recall': 0.5678203454470124; 'f1-score': 0.5499866017633487; 'support': 26374}; 'weighted avg': {'precision': 0.6803682366221736; 'recall': 0.620649124137408; 'f1-score': 0.6424273257034635; 'support': 26374}},{'0': {'precision': 0.7961476725521669; 'recall': 0.6687640449438202; 'f1-score': 0.7269174401563263; 'support': 2225}; '1': {'precision': 0.3060263653483992; 'recall': 0.4603399433427762; 'f1-score': 0.3676470588235294; 'support': 706}; 'accuracy': 0.6185602183555101; 'macro avg': {'precision': 0.551087018950283; 'recall': 0.5645519941432983; 'f1-score': 0.5472822494899279; 'support': 2931}; 'weighted avg': {'precision': 0.6780904760711501; 'recall': 0.6185602183555101; 'f1-score': 0.6403787539669866; 'support': 2931}}
l: 5,1,CNF,4,26374,2931,824,[32; 33],262,92.771405,0.700444,11,[X1 == 5 OR X1 == 6 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X5 == 5 OR X13 == 12 OR X13 == 31 OR X13 == 34 OR X13 == 38],{'0': {'precision': 0.7962644384369624; 'recall': 0.8090695699945063; 'f1-score': 0.8026159334126041; 'support': 20023}; '1': {'precision': 0.3658981588986565; 'recall': 0.3473468745079515; 'f1-score': 0.35638126009693055; 'support': 6351}; 'accuracy': 0.6978842799727004; 'macro avg': {'precision': 0.5810812986678094; 'recall': 0.5782082222512289; 'f1-score': 0.5794985967547673; 'support': 26374}; 'weighted avg': {'precision': 0.6926299407745758; 'recall': 0.6978842799727004; 'f1-score': 0.6951602418137627; 'support': 26374}},{'0': {'precision': 0.8026966292134832; 'recall': 0.8026966292134832; 'f1-score': 0.8026966292134832; 'support': 2225}; '1': {'precision': 0.3781869688385269; 'recall': 0.3781869688385269; 'f1-score': 0.37818696883852687; 'support': 706}; 'accuracy': 0.7004435346298191; 'macro avg': {'precision': 0.590441799026005; 'recall': 0.590441799026005; 'f1-score': 0.590441799026005; 'support': 2931}; 'weighted avg': {'precision': 0.7004435346298191; 'recall': 0.7004435346298191; 'f1-score': 0.7004435346298191; 'support': 2931}}
l: 5,1,CNF,5,26375,2930,824,[32; 33],262,127.206496,0.734471,9,[X3 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 1 OR X13 == 2 OR X13 == 29 OR X13 == 31],{'0': {'precision': 0.792407856985213; 'recall': 0.8965689457124307; 'f1-score': 0.8412765359201463; 'support': 20023}; '1': {'precision': 0.44327956989247314; 'recall': 0.25960327455919396; 'f1-score': 0.3274424146147737; 'support': 6352}; 'accuracy': 0.7431658767772512; 'macro avg': {'precision': 0.617843713438843; 'recall': 0.5780861101358123; 'f1-score': 0.58435947526746; 'support': 26375}; 'weighted avg': {'precision': 0.7083258520709729; 'recall': 0.7431658767772512; 'f1-score': 0.7175277458336353; 'support': 26375}},{'0': {'precision': 0.789747697236684; 'recall': 0.8862921348314606; 'f1-score': 0.8352393053790766; 'support': 2225}; '1': {'precision': 0.41570438799076215; 'recall': 0.2553191489361702; 'f1-score': 0.31634446397188043; 'support': 705}; 'accuracy': 0.7344709897610922; 'macro avg': {'precision': 0.6027260426137231; 'recall': 0.5708056418838154; 'f1-score': 0.5757918846754786; 'support': 2930}; 'weighted avg': {'precision': 0.6997475153191499; 'recall': 0.7344709897610922; 'f1-score': 0.7103857684534544; 'support': 2930}}
l: 5,1,CNF,6,26375,2930,824,[32; 33],262,106.912553,0.734130,7,[X3 == 5 OR X3 == 7 OR X3 == 14 OR X7 == 5 OR X13 == 9 OR X13 == 12 OR X13 == 20],{'0': {'precision': 0.7775097980102502; 'recall': 0.9016131448833841; 'f1-score': 0.8349752555385966; 'support': 20023}; '1': {'precision': 0.37579214195183774; 'recall': 0.18671284634760704; 'f1-score': 0.24947412705090447; 'support': 6352}; 'accuracy': 0.7294407582938388; 'macro avg': {'precision': 0.576650969981044; 'recall': 0.5441629956154955; 'f1-score': 0.5422246912947506; 'support': 26375}; 'weighted avg': {'precision': 0.6807624785303246; 'recall': 0.7294407582938388; 'f1-score': 0.6939666046133334; 'support': 26375}},{'0': {'precision': 0.7782909930715936; 'recall': 0.9087640449438202; 'f1-score': 0.8384822724445365; 'support': 2225}; '1': {'precision': 0.3885542168674699; 'recall': 0.1829787234042553; 'f1-score': 0.24879459980713597; 'support': 705}; 'accuracy': 0.7341296928327645; 'macro avg': {'precision': 0.5834226049695317; 'recall': 0.5458713841740378; 'f1-score': 0.5436384361258363; 'support': 2930}; 'weighted avg': {'precision': 0.6845147380463693; 'recall': 0.7341296928327645; 'f1-score': 0.6965949655471416; 'support': 2930}}
l: 5,1,CNF,7,26375,2930,824,[32; 33],262,111.919170,0.746416,7,[X6 == 4 OR X6 == 11 OR X7 == 5 OR X13 == 1 OR X13 == 11 OR X13 == 31 OR X13 == 34],{'0': {'precision': 0.8090204369274137; 'recall': 0.8600109873645307; 'f1-score': 0.8337368064297472; 'support': 20023}; '1': {'precision': 0.4493123772102161; 'recall': 0.360044080604534; 'f1-score': 0.3997552875371439; 'support': 6352}; 'accuracy': 0.7396018957345971; 'macro avg': {'precision': 0.6291664070688149; 'recall': 0.6100275339845324; 'f1-score': 0.6167460469834456; 'support': 26375}; 'weighted avg': {'precision': 0.7223904617492661; 'recall': 0.7396018957345971; 'f1-score': 0.7292192478323701; 'support': 26375}},{'0': {'precision': 0.8097826086956522; 'recall': 0.870561797752809; 'f1-score': 0.8390729911197748; 'support': 2225}; '1': {'precision': 0.4646840148698885; 'recall': 0.3546099290780142; 'f1-score': 0.4022526146419952; 'support': 705}; 'accuracy': 0.7464163822525597; 'macro avg': {'precision': 0.6372333117827703; 'recall': 0.6125858634154115; 'f1-score': 0.620662802880885; 'support': 2930}; 'weighted avg': {'precision': 0.7267469402153918; 'recall': 0.7464163822525597; 'f1-score': 0.7339677469502066; 'support': 2930}}
l: 5,1,CNF,8,26375,2930,824,[32; 33],262,93.791099,0.657338,9,[X0 >= 50.000000 OR X1 == 1 OR X3 == 10 OR X3 == 14 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 17 OR X13 == 22 OR X13 == 35],{'0': {'precision': 0.820842622763391; 'recall': 0.7170894926088693; 'f1-score': 0.7654663219340566; 'support': 20024}; '1': {'precision': 0.3621931997297906; 'recall': 0.5065344040308613; 'f1-score': 0.42237248079826695; 'support': 6351}; 'accuracy': 0.6663886255924171; 'macro avg': {'precision': 0.5915179112465908; 'recall': 0.6118119483198653; 'f1-score': 0.5939194013661617; 'support': 26375}; 'weighted avg': {'precision': 0.7104015806520585; 'recall': 0.6663886255924171; 'f1-score': 0.6828506258182878; 'support': 26375}},{'0': {'precision': 0.8109072375127421; 'recall': 0.7153776978417267; 'f1-score': 0.7601528905876732; 'support': 2224}; '1': {'precision': 0.34607438016528924; 'recall': 0.4745042492917847; 'f1-score': 0.4002389486260454; 'support': 706}; 'accuracy': 0.6573378839590444; 'macro avg': {'precision': 0.5784908088390157; 'recall': 0.5949409735667557; 'f1-score': 0.5801959196068593; 'support': 2930}; 'weighted avg': {'precision': 0.6989031428754378; 'recall': 0.6573378839590444; 'f1-score': 0.6734295994528919; 'support': 2930}}
l: 5,1,CNF,9,26375,2930,824,[32; 33],262,80.791513,0.707509,7,[X3 == 5 OR X3 == 9 OR X6 == 11 OR X7 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 18],{'0': {'precision': 0.8031350160256411; 'recall': 0.8008889332800639; 'f1-score': 0.8020104020804163; 'support': 20024}; '1': {'precision': 0.377711877633838; 'recall': 0.3810423555345615; 'f1-score': 0.3793698071798088; 'support': 6351}; 'accuracy': 0.6997914691943128; 'macro avg': {'precision': 0.5904234468297396; 'recall': 0.5909656444073127; 'f1-score': 0.5906901046301125; 'support': 26375}; 'weighted avg': {'precision': 0.7006947372796187; 'recall': 0.6997914691943128; 'f1-score': 0.7002401492571458; 'support': 26375}},{'0': {'precision': 0.8044543429844098; 'recall': 0.8120503597122302; 'f1-score': 0.8082345043633922; 'support': 2224}; '1': {'precision': 0.3897810218978102; 'recall': 0.3781869688385269; 'f1-score': 0.3838964773544213; 'support': 706}; 'accuracy': 0.7075085324232082; 'macro avg': {'precision': 0.59711768244111; 'recall': 0.5951186642753785; 'f1-score': 0.5960654908589067; 'support': 2930}; 'weighted avg': {'precision': 0.7045364710775363; 'recall': 0.7075085324232082; 'f1-score': 0.705987867138705; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [32, 33], 'n_partitions': 824}, (mean val acc cv) 0.699815 (+- 0.036744), (mean training time) 93.360615 (+- 16.378985)
l: 5,1,CNF,0,26374,2931,412,[64; 65],262,48.014369,0.763562,10,[X1 == 1 OR X3 == 10 OR X3 == 14 OR X7 == 5 OR X8 == 0 OR X13 == 18 OR X13 == 21 OR X13 == 24 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.7894353213566008; 'recall': 0.9195425260949908; 'f1-score': 0.8495362893923315; 'support': 20023}; '1': {'precision': 0.471976401179941; 'recall': 0.22673594709494568; 'f1-score': 0.3063178047223995; 'support': 6351}; 'accuracy': 0.7527110032607871; 'macro avg': {'precision': 0.6307058612682709; 'recall': 0.5731392365949682; 'f1-score': 0.5779270470573655; 'support': 26374}; 'weighted avg': {'precision': 0.7129895185947153; 'recall': 0.7527110032607871; 'f1-score': 0.7187263782624786; 'support': 26374}},{'0': {'precision': 0.7971295577967417; 'recall': 0.9235955056179775; 'f1-score': 0.8557151780137414; 'support': 2225}; '1': {'precision': 0.5184135977337111; 'recall': 0.25920679886685555; 'f1-score': 0.3456090651558074; 'support': 706}; 'accuracy': 0.7635619242579325; 'macro avg': {'precision': 0.6577715777652264; 'recall': 0.5914011522424165; 'f1-score': 0.6006621215847744; 'support': 2931}; 'weighted avg': {'precision': 0.7299942907191234; 'recall': 0.7635619242579325; 'f1-score': 0.7328441730059961; 'support': 2931}}
l: 5,1,CNF,1,26374,2931,412,[64; 65],262,33.766045,0.746503,9,[X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X6 == 11 OR X13 == 1 OR X13 == 3 OR X13 == 7 OR X13 == 40],{'0': {'precision': 0.7978642598632769; 'recall': 0.8918244019377716; 'f1-score': 0.8422318649184038; 'support': 20023}; '1': {'precision': 0.45755071374906087; 'recall': 0.2876712328767123; 'f1-score': 0.35324825986078884; 'support': 6351}; 'accuracy': 0.7463410935011754; 'macro avg': {'precision': 0.627707486806169; 'recall': 0.5897478174072419; 'f1-score': 0.5977400623895963; 'support': 26374}; 'weighted avg': {'precision': 0.7159149411641267; 'recall': 0.7463410935011754; 'f1-score': 0.7244820023370391; 'support': 26374}},{'0': {'precision': 0.7983091787439613; 'recall': 0.8912359550561798; 'f1-score': 0.8422170312168189; 'support': 2225}; '1': {'precision': 0.45861297539149887; 'recall': 0.29036827195467424; 'f1-score': 0.35559410234171723; 'support': 706}; 'accuracy': 0.746502900034118; 'macro avg': {'precision': 0.6284610770677301; 'recall': 0.590802113505427; 'f1-score': 0.5989055667792681; 'support': 2931}; 'weighted avg': {'precision': 0.7164853917883699; 'recall': 0.746502900034118; 'f1-score': 0.7250025010954194; 'support': 2931}}
l: 5,1,CNF,2,26374,2931,412,[64; 65],262,32.412877,0.684067,14,[X1 == 7 OR X3 == 10 OR X6 == 11 OR X6 == 13 OR X12 >= 48.000000 OR X13 == 0 OR X13 == 2 OR X13 == 10 OR X13 == 20 OR X13 == 24 OR X13 == 27 OR X13 == 30 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8197410645125595; 'recall': 0.7399490585826299; 'f1-score': 0.7778040265637713; 'support': 20023}; '1': {'precision': 0.37265060240963854; 'recall': 0.4870099196976854; 'f1-score': 0.4222237389939254; 'support': 6351}; 'accuracy': 0.6790399636005157; 'macro avg': {'precision': 0.5961958334610991; 'recall': 0.6134794891401577; 'f1-score': 0.6000138827788484; 'support': 26374}; 'weighted avg': {'precision': 0.7120792944050426; 'recall': 0.6790399636005157; 'f1-score': 0.6921783950192164; 'support': 26374}},{'0': {'precision': 0.8142235123367199; 'recall': 0.7564044943820225; 'f1-score': 0.7842497670083877; 'support': 2225}; '1': {'precision': 0.3726851851851852; 'recall': 0.45609065155807366; 'f1-score': 0.4101910828025478; 'support': 706}; 'accuracy': 0.6840668713749574; 'macro avg': {'precision': 0.5934543487609525; 'recall': 0.606247572970048; 'f1-score': 0.5972204249054678; 'support': 2931}; 'weighted avg': {'precision': 0.7078686645137983; 'recall': 0.6840668713749574; 'f1-score': 0.6941489716998503; 'support': 2931}}
l: 5,1,CNF,3,26374,2931,412,[64; 65],262,32.595135,0.740362,10,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X8 == 1 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 10 OR X13 == 22 OR X13 == 25],{'0': {'precision': 0.8109044320015184; 'recall': 0.8534685112121061; 'f1-score': 0.8316422123269338; 'support': 20023}; '1': {'precision': 0.4464150943396226; 'recall': 0.37253975751850105; 'f1-score': 0.40614539524504334; 'support': 6351}; 'accuracy': 0.7376582998407523; 'macro avg': {'precision': 0.6286597631705705; 'recall': 0.6130041343653035; 'f1-score': 0.6188938037859886; 'support': 26374}; 'weighted avg': {'precision': 0.723133453633023; 'recall': 0.7376582998407523; 'f1-score': 0.7291803072201207; 'support': 26374}},{'0': {'precision': 0.8138936535162951; 'recall': 0.8530337078651685; 'f1-score': 0.8330041694096992; 'support': 2225}; '1': {'precision': 0.4540901502504174; 'recall': 0.38526912181303113; 'f1-score': 0.4168582375478927; 'support': 706}; 'accuracy': 0.7403616513135448; 'macro avg': {'precision': 0.6339919018833562; 'recall': 0.6191514148390999; 'f1-score': 0.6249312034787959; 'support': 2931}; 'weighted avg': {'precision': 0.7272265524225694; 'recall': 0.7403616513135448; 'f1-score': 0.7327656747340133; 'support': 2931}}
l: 5,1,CNF,4,26374,2931,412,[64; 65],262,33.575417,0.685090,11,[X1 == 1 OR X1 == 2 OR X1 == 6 OR X3 == 10 OR X6 == 11 OR X7 == 5 OR X8 == 3 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 9 OR X13 == 38],{'0': {'precision': 0.8109269152393016; 'recall': 0.735354342506118; 'f1-score': 0.7712938711367208; 'support': 20023}; '1': {'precision': 0.35511743945478885; 'recall': 0.45945520390489686; 'f1-score': 0.400604063701263; 'support': 6351}; 'accuracy': 0.6689163570182756; 'macro avg': {'precision': 0.5830221773470452; 'recall': 0.5974047732055074; 'f1-score': 0.5859489674189919; 'support': 26374}; 'weighted avg': {'precision': 0.7011655600900091; 'recall': 0.6689163570182756; 'f1-score': 0.6820297865449793; 'support': 26374}},{'0': {'precision': 0.8172514619883041; 'recall': 0.7537078651685393; 'f1-score': 0.7841945288753799; 'support': 2225}; '1': {'precision': 0.37656427758816835; 'recall': 0.4688385269121813; 'f1-score': 0.4176656151419558; 'support': 706}; 'accuracy': 0.6850904128283862; 'macro avg': {'precision': 0.5969078697882362; 'recall': 0.6112731960403603; 'f1-score': 0.6009300720086679; 'support': 2931}; 'weighted avg': {'precision': 0.7111016318325566; 'recall': 0.6850904128283861; 'f1-score': 0.695907455147711; 'support': 2931}}
l: 5,1,CNF,5,26375,2930,412,[64; 65],262,40.693040,0.703072,10,[X1 == 5 OR X2 < 65716.000000 OR X3 == 2 OR X3 == 12 OR X3 == 14 OR X6 == 2 OR X13 == 11 OR X13 == 30 OR X13 == 34 OR X13 == 36],{'0': {'precision': 0.7928808824237753; 'recall': 0.8221045797333068; 'f1-score': 0.807228324833268; 'support': 20023}; '1': {'precision': 0.36551478446740293; 'recall': 0.3230478589420655; 'f1-score': 0.34297175330101953; 'support': 6352}; 'accuracy': 0.7019146919431279; 'macro avg': {'precision': 0.5791978334455892; 'recall': 0.5725762193376861; 'f1-score': 0.5751000390671438; 'support': 26375}; 'weighted avg': {'precision': 0.6899565429273249; 'recall': 0.7019146919431279; 'f1-score': 0.6954195004778996; 'support': 26375}},{'0': {'precision': 0.7929096411586684; 'recall': 0.8242696629213483; 'f1-score': 0.8082855883649184; 'support': 2225}; '1': {'precision': 0.36628849270664504; 'recall': 0.32056737588652484; 'f1-score': 0.34190620272314676; 'support': 705}; 'accuracy': 0.7030716723549488; 'macro avg': {'precision': 0.5795990669326567; 'recall': 0.5724185194039366; 'f1-score': 0.5750958955440326; 'support': 2930}; 'weighted avg': {'precision': 0.6902584774526354; 'recall': 0.7030716723549488; 'f1-score': 0.6960680228777344; 'support': 2930}}
l: 5,1,CNF,6,26375,2930,412,[64; 65],262,51.809246,0.768259,7,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X7 == 5 OR X13 == 10 OR X13 == 24],{'0': {'precision': 0.7972305070302513; 'recall': 0.9344753533436548; 'f1-score': 0.8604143195456739; 'support': 20023}; '1': {'precision': 0.5483648881239243; 'recall': 0.25078715365239296; 'f1-score': 0.34417197796262294; 'support': 6352}; 'accuracy': 0.7698199052132702; 'macro avg': {'precision': 0.6727976975770877; 'recall': 0.5926312534980239; 'f1-score': 0.6022931487541484; 'support': 26375}; 'weighted avg': {'precision': 0.7372951739006594; 'recall': 0.7698199052132702; 'f1-score': 0.7360855478400611; 'support': 26375}},{'0': {'precision': 0.7934700075930144; 'recall': 0.9393258426966292; 'f1-score': 0.8602593126157646; 'support': 2225}; '1': {'precision': 0.543918918918919; 'recall': 0.22836879432624113; 'f1-score': 0.32167832167832167; 'support': 705}; 'accuracy': 0.768259385665529; 'macro avg': {'precision': 0.6686944632559667; 'recall': 0.5838473185114352; 'f1-score': 0.5909688171470431; 'support': 2930}; 'weighted avg': {'precision': 0.733424438475186; 'recall': 0.768259385665529; 'f1-score': 0.7306690059226256; 'support': 2930}}
