lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],564,1.018992,0.812500,2,[X4 >= 0.067040 OR X7 < -0.018220],{'0.0': {'precision': 0.9444444444444444; 'recall': 0.3333333333333333; 'f1-score': 0.49275362318840576; 'support': 102}; '1.0': {'precision': 0.7258064516129032; 'recall': 0.989010989010989; 'f1-score': 0.8372093023255814; 'support': 182}; 'accuracy': 0.7535211267605634; 'macro avg': {'precision': 0.8351254480286738; 'recall': 0.6611721611721612; 'f1-score': 0.6649814627569937; 'support': 284}; 'weighted avg': {'precision': 0.8043313645312737; 'recall': 0.7535211267605634; 'f1-score': 0.7134963471425113; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
5,1,CNF,3,284,32,8,[35; 36],564,0.617151,0.718750,3,[X5 >= 0.485900 OR X20 >= 0.162450 OR X26 < 0.160850],{'0.0': {'precision': 0.95; 'recall': 0.37623762376237624; 'f1-score': 0.5390070921985816; 'support': 101}; '1.0': {'precision': 0.7418032786885246; 'recall': 0.9890710382513661; 'f1-score': 0.847775175644028; 'support': 183}; 'accuracy': 0.7711267605633803; 'macro avg': {'precision': 0.8459016393442622; 'recall': 0.6826543310068711; 'f1-score': 0.6933911339213048; 'support': 284}; 'weighted avg': {'precision': 0.8158450704225352; 'recall': 0.7711267605633803; 'f1-score': 0.7379668079398376; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.3333333333333333; 'f1-score': 0.47058823529411764; 'support': 12}; '1.0': {'precision': 0.7037037037037037; 'recall': 0.95; 'f1-score': 0.8085106382978724; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7518518518518519; 'recall': 0.6416666666666666; 'f1-score': 0.6395494367959951; 'support': 32}; 'weighted avg': {'precision': 0.7398148148148149; 'recall': 0.71875; 'f1-score': 0.6817897371714643; 'support': 32}}
5,1,CNF,4,284,32,8,[35; 36],564,0.585246,0.750000,2,[X7 >= 0.014710 OR X20 >= 0.162450],{'0.0': {'precision': 0.9411764705882353; 'recall': 0.4752475247524752; 'f1-score': 0.631578947368421; 'support': 101}; '1.0': {'precision': 0.7725321888412017; 'recall': 0.9836065573770492; 'f1-score': 0.8653846153846154; 'support': 183}; 'accuracy': 0.8028169014084507; 'macro avg': {'precision': 0.8568543297147184; 'recall': 0.7294270410647622; 'f1-score': 0.7484817813765182; 'support': 284}; 'weighted avg': {'precision': 0.8325077960822241; 'recall': 0.8028169014084507; 'f1-score': 0.7822354165478702; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
5,1,CNF,5,284,32,8,[35; 36],564,0.639328,0.562500,2,[X16 < -0.094830 OR X28 >= 0.078100],{'0.0': {'precision': 0.7833333333333333; 'recall': 0.46534653465346537; 'f1-score': 0.5838509316770186; 'support': 101}; '1.0': {'precision': 0.7589285714285714; 'recall': 0.9289617486338798; 'f1-score': 0.8353808353808354; 'support': 183}; 'accuracy': 0.7640845070422535; 'macro avg': {'precision': 0.7711309523809524; 'recall': 0.6971541416436726; 'f1-score': 0.709615883528927; 'support': 284}; 'weighted avg': {'precision': 0.767607729711603; 'recall': 0.7640845070422535; 'f1-score': 0.745928299204478; 'support': 284}},{'0.0': {'precision': 0.375; 'recall': 0.25; 'f1-score': 0.3; 'support': 12}; '1.0': {'precision': 0.625; 'recall': 0.75; 'f1-score': 0.6818181818181818; 'support': 20}; 'accuracy': 0.5625; 'macro avg': {'precision': 0.5; 'recall': 0.5; 'f1-score': 0.49090909090909085; 'support': 32}; 'weighted avg': {'precision': 0.53125; 'recall': 0.5625; 'f1-score': 0.5386363636363636; 'support': 32}}
5,1,CNF,6,285,31,8,[35; 36],564,0.534220,0.774194,2,[X15 >= 0.402680 OR X30 >= 0.025860],{'0.0': {'precision': 0.8392857142857143; 'recall': 0.46078431372549017; 'f1-score': 0.5949367088607594; 'support': 102}; '1.0': {'precision': 0.759825327510917; 'recall': 0.9508196721311475; 'f1-score': 0.8446601941747572; 'support': 183}; 'accuracy': 0.775438596491228; 'macro avg': {'precision': 0.7995555208983156; 'recall': 0.7058019929283188; 'f1-score': 0.7197984515177583; 'support': 285}; 'weighted avg': {'precision': 0.7882637817250551; 'recall': 0.775438596491228; 'f1-score': 0.7552854731150107; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
5,1,CNF,7,285,31,8,[35; 36],564,0.536181,0.774194,2,[X5 >= 0.090910 OR X14 >= 0.601940],{'0.0': {'precision': 0.7384615384615385; 'recall': 0.47058823529411764; 'f1-score': 0.5748502994011976; 'support': 102}; '1.0': {'precision': 0.7545454545454545; 'recall': 0.907103825136612; 'f1-score': 0.8238213399503722; 'support': 183}; 'accuracy': 0.7508771929824561; 'macro avg': {'precision': 0.7465034965034965; 'recall': 0.6888460302153648; 'f1-score': 0.6993358196757848; 'support': 285}; 'weighted avg': {'precision': 0.7487891056312109; 'recall': 0.7508771929824561; 'f1-score': 0.7347159149117203; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
5,1,CNF,8,285,31,8,[35; 36],564,0.574150,0.612903,4,[X5 < -0.061510 OR X15 >= 0.402680 OR X21 < 0.000000 OR X22 >= 0.703010],{'0.0': {'precision': 0.6111111111111112; 'recall': 0.3235294117647059; 'f1-score': 0.42307692307692313; 'support': 102}; '1.0': {'precision': 0.7012987012987013; 'recall': 0.8852459016393442; 'f1-score': 0.7826086956521738; 'support': 183}; 'accuracy': 0.6842105263157895; 'macro avg': {'precision': 0.6562049062049062; 'recall': 0.6043876567020251; 'f1-score': 0.6028428093645485; 'support': 285}; 'weighted avg': {'precision': 0.6690210374420902; 'recall': 0.6842105263157895; 'f1-score': 0.6539341665199788; 'support': 285}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.36363636363636365; 'f1-score': 0.39999999999999997; 'support': 11}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.75; 'f1-score': 0.7142857142857143; 'support': 20}; 'accuracy': 0.6129032258064516; 'macro avg': {'precision': 0.5631313131313131; 'recall': 0.5568181818181819; 'f1-score': 0.5571428571428572; 'support': 31}; 'weighted avg': {'precision': 0.5975887911371781; 'recall': 0.6129032258064516; 'f1-score': 0.6027649769585254; 'support': 31}}
5,1,CNF,9,285,31,8,[35; 36],564,0.544491,0.774194,5,[X9 < -0.016220 OR X21 < -0.145500 OR X23 < -0.060120 OR X32 >= 0.743230 OR X33 < 0.000000],{'0.0': {'precision': 0.484375; 'recall': 0.30392156862745096; 'f1-score': 0.3734939759036144; 'support': 102}; '1.0': {'precision': 0.6787330316742082; 'recall': 0.819672131147541; 'f1-score': 0.7425742574257427; 'support': 183}; 'accuracy': 0.6350877192982456; 'macro avg': {'precision': 0.5815540158371041; 'recall': 0.561796849887496; 'f1-score': 0.5580341166646785; 'support': 285}; 'weighted avg': {'precision': 0.6091733150750179; 'recall': 0.6350877192982456; 'f1-score': 0.6104823671967704; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
5,1,CNF,0,284,32,4,[71; 71],564,1.484484,0.750000,2,[X5 >= 0.222800 OR X16 >= 0.372540],{'0.0': {'precision': 0.8148148148148148; 'recall': 0.43137254901960786; 'f1-score': 0.5641025641025642; 'support': 102}; '1.0': {'precision': 0.7478260869565218; 'recall': 0.945054945054945; 'f1-score': 0.8349514563106796; 'support': 182}; 'accuracy': 0.7605633802816901; 'macro avg': {'precision': 0.7813204508856683; 'recall': 0.6882137470372764; 'f1-score': 0.6995270102066219; 'support': 284}; 'weighted avg': {'precision': 0.7718854187929508; 'recall': 0.7605633802816901; 'f1-score': 0.7376747415035395; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7241379310344828; 'recall': 1.0; 'f1-score': 0.8400000000000001; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8620689655172413; 'recall': 0.6363636363636364; 'f1-score': 0.6342857142857143; 'support': 32}; 'weighted avg': {'precision': 0.8189655172413793; 'recall': 0.75; 'f1-score': 0.6985714285714286; 'support': 32}}
5,1,CNF,1,284,32,4,[71; 71],564,1.150311,0.625000,3,[X7 >= 0.090910 OR X32 >= 0.409560 OR X33 < -0.598670],{'0.0': {'precision': 0.8412698412698413; 'recall': 0.5196078431372549; 'f1-score': 0.6424242424242425; 'support': 102}; '1.0': {'precision': 0.7782805429864253; 'recall': 0.945054945054945; 'f1-score': 0.8535980148883374; 'support': 182}; 'accuracy': 0.7922535211267606; 'macro avg': {'precision': 0.8097751921281333; 'recall': 0.7323313940961; 'f1-score': 0.7480111286562899; 'support': 284}; 'weighted avg': {'precision': 0.8009034599755396; 'recall': 0.7922535211267606; 'f1-score': 0.7777539135103878; 'support': 284}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2727272727272727; 'f1-score': 0.33333333333333326; 'support': 11}; '1.0': {'precision': 0.68; 'recall': 0.8095238095238095; 'f1-score': 0.7391304347826089; 'support': 21}; 'accuracy': 0.625; 'macro avg': {'precision': 0.5542857142857143; 'recall': 0.5411255411255411; 'f1-score': 0.5362318840579711; 'support': 32}; 'weighted avg': {'precision': 0.5935714285714286; 'recall': 0.625; 'f1-score': 0.5996376811594204; 'support': 32}}
5,1,CNF,2,284,32,4,[71; 71],564,0.867077,0.812500,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9629629629629629; 'recall': 0.5098039215686274; 'f1-score': 0.6666666666666666; 'support': 102}; '1.0': {'precision': 0.782608695652174; 'recall': 0.989010989010989; 'f1-score': 0.8737864077669905; 'support': 182}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8727858293075684; 'recall': 0.7494074552898082; 'f1-score': 0.7702265372168285; 'support': 284}; 'weighted avg': {'precision': 0.8473838198271756; 'recall': 0.8169014084507042; 'f1-score': 0.7993983317380009; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
5,1,CNF,3,284,32,4,[71; 71],564,0.827743,0.812500,2,[X13 >= 0.525170 OR X20 >= 0.162450],{'0.0': {'precision': 0.8088235294117647; 'recall': 0.5445544554455446; 'f1-score': 0.650887573964497; 'support': 101}; '1.0': {'precision': 0.7870370370370371; 'recall': 0.9289617486338798; 'f1-score': 0.8521303258145364; 'support': 183}; 'accuracy': 0.7922535211267606; 'macro avg': {'precision': 0.7979302832244008; 'recall': 0.7367581020397123; 'f1-score': 0.7515089498895167; 'support': 284}; 'weighted avg': {'precision': 0.7947850501703029; 'recall': 0.7922535211267606; 'f1-score': 0.7805616006847689; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.6666666666666666; 'f1-score': 0.7272727272727272; 'support': 12}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8090909090909091; 'recall': 0.7833333333333333; 'f1-score': 0.7922077922077921; 'support': 32}; 'weighted avg': {'precision': 0.8113636363636364; 'recall': 0.8125; 'f1-score': 0.8084415584415585; 'support': 32}}
5,1,CNF,4,284,32,4,[71; 71],564,1.502668,0.656250,3,[X10 >= 0.501880 OR X20 >= 0.684590 OR X21 < 0.000000],{'0.0': {'precision': 0.631578947368421; 'recall': 0.3564356435643564; 'f1-score': 0.45569620253164556; 'support': 101}; '1.0': {'precision': 0.7136563876651982; 'recall': 0.8852459016393442; 'f1-score': 0.7902439024390244; 'support': 183}; 'accuracy': 0.6971830985915493; 'macro avg': {'precision': 0.6726176675168096; 'recall': 0.6208407726018503; 'f1-score': 0.622970052485335; 'support': 284}; 'weighted avg': {'precision': 0.6844668754469782; 'recall': 0.6971830985915493; 'f1-score': 0.6712674316973158; 'support': 284}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.3333333333333333; 'f1-score': 0.4210526315789474; 'support': 12}; '1.0': {'precision': 0.68; 'recall': 0.85; 'f1-score': 0.7555555555555556; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6257142857142857; 'recall': 0.5916666666666667; 'f1-score': 0.5883040935672516; 'support': 32}; 'weighted avg': {'precision': 0.6392857142857143; 'recall': 0.65625; 'f1-score': 0.6301169590643275; 'support': 32}}
5,1,CNF,5,284,32,4,[71; 71],564,0.914875,0.718750,1,[X26 < 1.000000],{'0.0': {'precision': 0.8857142857142857; 'recall': 0.6138613861386139; 'f1-score': 0.7251461988304092; 'support': 101}; '1.0': {'precision': 0.8177570093457944; 'recall': 0.9562841530054644; 'f1-score': 0.8816120906801007; 'support': 183}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.85173564753004; 'recall': 0.7850727695720392; 'f1-score': 0.803379144755255; 'support': 284}; 'weighted avg': {'precision': 0.8419249139698001; 'recall': 0.8345070422535211; 'f1-score': 0.8259675305504568; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.4166666666666667; 'f1-score': 0.5263157894736842; 'support': 12}; '1.0': {'precision': 0.72; 'recall': 0.9; 'f1-score': 0.7999999999999999; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7171428571428571; 'recall': 0.6583333333333333; 'f1-score': 0.6631578947368421; 'support': 32}; 'weighted avg': {'precision': 0.7178571428571427; 'recall': 0.71875; 'f1-score': 0.6973684210526315; 'support': 32}}
5,1,CNF,6,285,31,4,[71; 72],564,1.205257,0.806452,1,[X26 < 1.000000],{'0.0': {'precision': 0.8823529411764706; 'recall': 0.5882352941176471; 'f1-score': 0.7058823529411764; 'support': 102}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.9562841530054644; 'f1-score': 0.875; 'support': 183}; 'accuracy': 0.8245614035087719; 'macro avg': {'precision': 0.8444022770398482; 'recall': 0.7722597235615558; 'f1-score': 0.7904411764705882; 'support': 285}; 'weighted avg': {'precision': 0.833616298811545; 'recall': 0.8245614035087719; 'f1-score': 0.8144736842105263; 'support': 285}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.797979797979798; 'recall': 0.7681818181818182; 'f1-score': 0.7785714285714287; 'support': 31}; 'weighted avg': {'precision': 0.8038449006190941; 'recall': 0.8064516129032258; 'f1-score': 0.8013824884792629; 'support': 31}}
5,1,CNF,7,285,31,4,[71; 72],564,1.377175,0.806452,1,[X6 >= 0.037590],{'0.0': {'precision': 0.9298245614035088; 'recall': 0.5196078431372549; 'f1-score': 0.6666666666666666; 'support': 102}; '1.0': {'precision': 0.7850877192982456; 'recall': 0.9781420765027322; 'f1-score': 0.8710462287104622; 'support': 183}; 'accuracy': 0.8140350877192982; 'macro avg': {'precision': 0.8574561403508771; 'recall': 0.7488749598199935; 'f1-score': 0.7688564476885644; 'support': 285}; 'weighted avg': {'precision': 0.8368882733148661; 'recall': 0.8140350877192982; 'f1-score': 0.7978998591368932; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
5,1,CNF,8,285,31,4,[71; 72],564,0.888373,0.709677,4,[X5 >= 0.222800 OR X15 < -0.047620 OR X32 >= 0.409560 OR X33 >= 0.311660],{'0.0': {'precision': 0.8113207547169812; 'recall': 0.4215686274509804; 'f1-score': 0.5548387096774193; 'support': 102}; '1.0': {'precision': 0.7456896551724138; 'recall': 0.9453551912568307; 'f1-score': 0.8337349397590362; 'support': 183}; 'accuracy': 0.7578947368421053; 'macro avg': {'precision': 0.7785052049446974; 'recall': 0.6834619093539055; 'f1-score': 0.6942868247182278; 'support': 285}; 'weighted avg': {'precision': 0.7691786802725747; 'recall': 0.7578947368421053; 'f1-score': 0.7339194468877207; 'support': 285}},{'0.0': {'precision': 0.625; 'recall': 0.45454545454545453; 'f1-score': 0.5263157894736842; 'support': 11}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.85; 'f1-score': 0.7906976744186046; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.6820652173913043; 'recall': 0.6522727272727272; 'f1-score': 0.6585067319461444; 'support': 31}; 'weighted avg': {'precision': 0.6986325385694249; 'recall': 0.7096774193548387; 'f1-score': 0.6968847475026652; 'support': 31}}
5,1,CNF,9,285,31,4,[71; 72],564,1.853167,0.774194,3,[X16 < -0.094830 OR X26 < -0.191490 OR X30 >= 0.025860],{'0.0': {'precision': 0.8148148148148148; 'recall': 0.43137254901960786; 'f1-score': 0.5641025641025642; 'support': 102}; '1.0': {'precision': 0.7489177489177489; 'recall': 0.9453551912568307; 'f1-score': 0.8357487922705313; 'support': 183}; 'accuracy': 0.7614035087719299; 'macro avg': {'precision': 0.7818662818662818; 'recall': 0.6883638701382193; 'f1-score': 0.6999256781865477; 'support': 285}; 'weighted avg': {'precision': 0.772501961975646; 'recall': 0.7614035087719299; 'f1-score': 0.7385280369262062; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.6818181818181819; 'f1-score': 0.6921985815602837; 'support': 31}; 'weighted avg': {'precision': 0.8327359617682197; 'recall': 0.7741935483870968; 'f1-score': 0.738320750400366; 'support': 31}}
5,1,CNF,0,284,32,2,[142; 142],564,3.547404,0.812500,1,[X26 < 1.000000],{'0.0': {'precision': 0.8714285714285714; 'recall': 0.5980392156862745; 'f1-score': 0.7093023255813954; 'support': 102}; '1.0': {'precision': 0.8084112149532711; 'recall': 0.9505494505494505; 'f1-score': 0.8737373737373737; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8399198931909213; 'recall': 0.7742943331178624; 'f1-score': 0.7915198496593845; 'support': 284}; 'weighted avg': {'precision': 0.8310442091803156; 'recall': 0.823943661971831; 'f1-score': 0.8146797155968463; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
5,1,CNF,1,284,32,2,[142; 142],564,3.210409,0.718750,3,[X16 < -0.094830 OR X20 >= 0.162450 OR X26 < -0.191490],{'0.0': {'precision': 0.9310344827586207; 'recall': 0.5294117647058824; 'f1-score': 0.6749999999999999; 'support': 102}; '1.0': {'precision': 0.7876106194690266; 'recall': 0.978021978021978; 'f1-score': 0.8725490196078431; 'support': 182}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8593225511138236; 'recall': 0.7537168713639302; 'f1-score': 0.7737745098039215; 'support': 284}; 'weighted avg': {'precision': 0.8391220069885286; 'recall': 0.8169014084507042; 'f1-score': 0.801598315382491; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.36363636363636365; 'f1-score': 0.4705882352941177; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.9047619047619048; 'f1-score': 0.8085106382978723; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.6987179487179487; 'recall': 0.6341991341991342; 'f1-score': 0.639549436795995; 'support': 32}; 'weighted avg': {'precision': 0.7087339743589743; 'recall': 0.71875; 'f1-score': 0.6923498122653317; 'support': 32}}
