lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,606,68,75,[8; 9],64,1.315933,0.691176,1,[X0 < 4.000000],{'0': {'precision': 0.8108108108108109; 'recall': 0.7792207792207793; 'f1-score': 0.794701986754967; 'support': 462}; '1': {'precision': 0.37037037037037035; 'recall': 0.4166666666666667; 'f1-score': 0.39215686274509803; 'support': 144}; 'accuracy': 0.693069306930693; 'macro avg': {'precision': 0.5905905905905906; 'recall': 0.597943722943723; 'f1-score': 0.5934294247500325; 'support': 606}; 'weighted avg': {'precision': 0.7061516962507062; 'recall': 0.693069306930693; 'f1-score': 0.6990476998615328; 'support': 606}},{'0': {'precision': 0.8; 'recall': 0.7843137254901961; 'f1-score': 0.792079207920792; 'support': 51}; '1': {'precision': 0.3888888888888889; 'recall': 0.4117647058823529; 'f1-score': 0.39999999999999997; 'support': 17}; 'accuracy': 0.6911764705882353; 'macro avg': {'precision': 0.5944444444444444; 'recall': 0.5980392156862745; 'f1-score': 0.596039603960396; 'support': 68}; 'weighted avg': {'precision': 0.6972222222222223; 'recall': 0.6911764705882353; 'f1-score': 0.6940594059405939; 'support': 68}}
5,1,CNF,5,607,67,18,[33; 34],64,0.467924,0.761194,0,[],{'0': {'precision': 0.7611202635914333; 'recall': 1.0; 'f1-score': 0.8643592142188962; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 145}; 'accuracy': 0.7611202635914333; 'macro avg': {'precision': 0.3805601317957166; 'recall': 0.5; 'f1-score': 0.4321796071094481; 'support': 607}; 'weighted avg': {'precision': 0.5793040556494928; 'recall': 0.7611202635914333; 'f1-score': 0.6578813129639705; 'support': 607}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
5,1,CNF,6,607,67,18,[33; 34],64,0.490967,0.656716,2,[X3 >= 73.000000 OR X3 < 4.000000],{'0': {'precision': 0.7543859649122807; 'recall': 0.8376623376623377; 'f1-score': 0.7938461538461539; 'support': 462}; '1': {'precision': 0.20212765957446807; 'recall': 0.1310344827586207; 'f1-score': 0.15899581589958162; 'support': 145}; 'accuracy': 0.6688632619439868; 'macro avg': {'precision': 0.4782568122433744; 'recall': 0.4843484102104792; 'f1-score': 0.47642098487286777; 'support': 607}; 'weighted avg': {'precision': 0.6224626465037423; 'recall': 0.6688632619439868; 'f1-score': 0.6421932724585871; 'support': 607}},{'0': {'precision': 0.75; 'recall': 0.8235294117647058; 'f1-score': 0.7850467289719627; 'support': 51}; '1': {'precision': 0.18181818181818182; 'recall': 0.125; 'f1-score': 0.14814814814814814; 'support': 16}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.46590909090909094; 'recall': 0.4742647058823529; 'f1-score': 0.4665974385600554; 'support': 67}; 'weighted avg': {'precision': 0.614314789687924; 'recall': 0.6567164179104478; 'f1-score': 0.6329515454916489; 'support': 67}}
5,1,CNF,7,607,67,18,[33; 34],64,0.472538,0.746269,1,[X0 < 2.000000],{'0': {'precision': 0.7630252100840336; 'recall': 0.9826839826839827; 'f1-score': 0.8590350047303689; 'support': 462}; '1': {'precision': 0.3333333333333333; 'recall': 0.027586206896551724; 'f1-score': 0.050955414012738856; 'support': 145}; 'accuracy': 0.7545304777594728; 'macro avg': {'precision': 0.5481792717086834; 'recall': 0.5051350947902672; 'f1-score': 0.45499520937155385; 'support': 607}; 'weighted avg': {'precision': 0.660380527828924; 'recall': 0.7545304777594728; 'f1-score': 0.666001165102599; 'support': 607}},{'0': {'precision': 0.7575757575757576; 'recall': 0.9803921568627451; 'f1-score': 0.8547008547008548; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.3787878787878788; 'recall': 0.49019607843137253; 'f1-score': 0.4273504273504274; 'support': 67}; 'weighted avg': {'precision': 0.5766621438263229; 'recall': 0.746268656716418; 'f1-score': 0.6505931879066208; 'support': 67}}
5,1,CNF,8,607,67,18,[33; 34],64,0.503888,0.805970,1,[X1 >= 12.000000],{'0': {'precision': 0.7833333333333333; 'recall': 0.9155844155844156; 'f1-score': 0.844311377245509; 'support': 462}; '1': {'precision': 0.417910447761194; 'recall': 0.19310344827586207; 'f1-score': 0.26415094339622636; 'support': 145}; 'accuracy': 0.742998352553542; 'macro avg': {'precision': 0.6006218905472637; 'recall': 0.5543439319301389; 'f1-score': 0.5542311603208676; 'support': 607}; 'weighted avg': {'precision': 0.6960412107502028; 'recall': 0.742998352553542; 'f1-score': 0.7057228057329126; 'support': 607}},{'0': {'precision': 0.796875; 'recall': 1.0; 'f1-score': 0.8869565217391304; 'support': 51}; '1': {'precision': 1.0; 'recall': 0.1875; 'f1-score': 0.3157894736842105; 'support': 16}; 'accuracy': 0.8059701492537313; 'macro avg': {'precision': 0.8984375; 'recall': 0.59375; 'f1-score': 0.6013729977116704; 'support': 67}; 'weighted avg': {'precision': 0.8453824626865671; 'recall': 0.8059701492537313; 'f1-score': 0.7505584207110899; 'support': 67}}
5,1,CNF,9,607,67,18,[33; 34],64,0.473221,0.582090,2,[X1 >= 5.000000 OR X3 < 4.000000],{'0': {'precision': 0.8488745980707395; 'recall': 0.5714285714285714; 'f1-score': 0.6830530401034929; 'support': 462}; '1': {'precision': 0.3310810810810811; 'recall': 0.6758620689655173; 'f1-score': 0.4444444444444444; 'support': 145}; 'accuracy': 0.5963756177924218; 'macro avg': {'precision': 0.5899778395759103; 'recall': 0.6236453201970443; 'f1-score': 0.5637487422739687; 'support': 607}; 'weighted avg': {'precision': 0.7251842192181852; 'recall': 0.5963756177924218; 'f1-score': 0.6260542816676412; 'support': 607}},{'0': {'precision': 0.7674418604651163; 'recall': 0.6470588235294118; 'f1-score': 0.7021276595744682; 'support': 51}; '1': {'precision': 0.25; 'recall': 0.375; 'f1-score': 0.3; 'support': 16}; 'accuracy': 0.582089552238806; 'macro avg': {'precision': 0.5087209302325582; 'recall': 0.5110294117647058; 'f1-score': 0.5010638297872341; 'support': 67}; 'weighted avg': {'precision': 0.6438736549809094; 'recall': 0.582089552238806; 'f1-score': 0.6060971737059385; 'support': 67}}
5,1,CNF,0,606,68,9,[67; 68],64,0.290252,0.735294,1,[X2 >= 3000.000000],{'0': {'precision': 0.7863720073664825; 'recall': 0.9242424242424242; 'f1-score': 0.8497512437810945; 'support': 462}; '1': {'precision': 0.4444444444444444; 'recall': 0.19444444444444445; 'f1-score': 0.27053140096618356; 'support': 144}; 'accuracy': 0.7508250825082509; 'macro avg': {'precision': 0.6154082259054634; 'recall': 0.5593434343434344; 'f1-score': 0.560141322373639; 'support': 606}; 'weighted avg': {'precision': 0.7051218934048101; 'recall': 0.7508250825082509; 'f1-score': 0.7121148454884424; 'support': 606}},{'0': {'precision': 0.7704918032786885; 'recall': 0.9215686274509803; 'f1-score': 0.8392857142857142; 'support': 51}; '1': {'precision': 0.42857142857142855; 'recall': 0.17647058823529413; 'f1-score': 0.25; 'support': 17}; 'accuracy': 0.7352941176470589; 'macro avg': {'precision': 0.5995316159250585; 'recall': 0.5490196078431372; 'f1-score': 0.5446428571428571; 'support': 68}; 'weighted avg': {'precision': 0.6850117096018735; 'recall': 0.7352941176470589; 'f1-score': 0.6919642857142856; 'support': 68}}
5,1,CNF,1,606,68,9,[67; 68],64,0.300888,0.720588,2,[X0 < 2.000000 OR X1 >= 12.000000],{'0': {'precision': 0.7837338262476895; 'recall': 0.9197396963123644; 'f1-score': 0.846307385229541; 'support': 461}; '1': {'precision': 0.4307692307692308; 'recall': 0.19310344827586207; 'f1-score': 0.2666666666666667; 'support': 145}; 'accuracy': 0.7458745874587459; 'macro avg': {'precision': 0.6072515285084601; 'recall': 0.5564215722941133; 'f1-score': 0.5564870259481038; 'support': 606}; 'weighted avg': {'precision': 0.6992786012569692; 'recall': 0.7458745874587459; 'f1-score': 0.7076144740222525; 'support': 606}},{'0': {'precision': 0.7894736842105263; 'recall': 0.8653846153846154; 'f1-score': 0.8256880733944955; 'support': 52}; '1': {'precision': 0.36363636363636365; 'recall': 0.25; 'f1-score': 0.2962962962962963; 'support': 16}; 'accuracy': 0.7205882352941176; 'macro avg': {'precision': 0.5765550239234449; 'recall': 0.5576923076923077; 'f1-score': 0.5609921848453958; 'support': 68}; 'weighted avg': {'precision': 0.6892766676048411; 'recall': 0.7205882352941176; 'f1-score': 0.7011253023125663; 'support': 68}}
5,1,CNF,2,606,68,9,[67; 68],64,0.292024,0.764706,0,[],{'0': {'precision': 0.7607260726072608; 'recall': 1.0; 'f1-score': 0.8641049671977508; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 145}; 'accuracy': 0.7607260726072608; 'macro avg': {'precision': 0.3803630363036304; 'recall': 0.5; 'f1-score': 0.4320524835988754; 'support': 606}; 'weighted avg': {'precision': 0.5787041575444674; 'recall': 0.7607260726072608; 'f1-score': 0.6573471780167708; 'support': 606}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
5,1,CNF,3,606,68,9,[67; 68],64,0.278020,0.764706,0,[],{'0': {'precision': 0.7607260726072608; 'recall': 1.0; 'f1-score': 0.8641049671977508; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 145}; 'accuracy': 0.7607260726072608; 'macro avg': {'precision': 0.3803630363036304; 'recall': 0.5; 'f1-score': 0.4320524835988754; 'support': 606}; 'weighted avg': {'precision': 0.5787041575444674; 'recall': 0.7607260726072608; 'f1-score': 0.6573471780167708; 'support': 606}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
5,1,CNF,4,607,67,9,[67; 68],64,0.327639,0.761194,0,[],{'0': {'precision': 0.7611202635914333; 'recall': 1.0; 'f1-score': 0.8643592142188962; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 145}; 'accuracy': 0.7611202635914333; 'macro avg': {'precision': 0.3805601317957166; 'recall': 0.5; 'f1-score': 0.4321796071094481; 'support': 607}; 'weighted avg': {'precision': 0.5793040556494928; 'recall': 0.7611202635914333; 'f1-score': 0.6578813129639705; 'support': 607}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
5,1,CNF,5,607,67,9,[67; 68],64,0.336637,0.761194,0,[],{'0': {'precision': 0.7611202635914333; 'recall': 1.0; 'f1-score': 0.8643592142188962; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 145}; 'accuracy': 0.7611202635914333; 'macro avg': {'precision': 0.3805601317957166; 'recall': 0.5; 'f1-score': 0.4321796071094481; 'support': 607}; 'weighted avg': {'precision': 0.5793040556494928; 'recall': 0.7611202635914333; 'f1-score': 0.6578813129639705; 'support': 607}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
5,1,CNF,6,607,67,9,[67; 68],64,0.292530,0.776119,1,[X2 >= 3000.000000],{'0': {'precision': 0.782051282051282; 'recall': 0.9242424242424242; 'f1-score': 0.8472222222222222; 'support': 462}; '1': {'precision': 0.4262295081967213; 'recall': 0.1793103448275862; 'f1-score': 0.2524271844660194; 'support': 145}; 'accuracy': 0.7462932454695222; 'macro avg': {'precision': 0.6041403951240016; 'recall': 0.5517763845350052; 'f1-score': 0.5498247033441208; 'support': 607}; 'weighted avg': {'precision': 0.697052670504476; 'recall': 0.7462932454695222; 'f1-score': 0.705137740385897; 'support': 607}},{'0': {'precision': 0.8103448275862069; 'recall': 0.9215686274509803; 'f1-score': 0.8623853211009175; 'support': 51}; '1': {'precision': 0.5555555555555556; 'recall': 0.3125; 'f1-score': 0.39999999999999997; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6829501915708812; 'recall': 0.6170343137254901; 'f1-score': 0.6311926605504588; 'support': 67}; 'weighted avg': {'precision': 0.7494996282953051; 'recall': 0.7761194029850746; 'f1-score': 0.7519649459126386; 'support': 67}}
5,1,CNF,7,607,67,9,[67; 68],64,0.303285,0.746269,1,[X0 < 2.000000],{'0': {'precision': 0.7630252100840336; 'recall': 0.9826839826839827; 'f1-score': 0.8590350047303689; 'support': 462}; '1': {'precision': 0.3333333333333333; 'recall': 0.027586206896551724; 'f1-score': 0.050955414012738856; 'support': 145}; 'accuracy': 0.7545304777594728; 'macro avg': {'precision': 0.5481792717086834; 'recall': 0.5051350947902672; 'f1-score': 0.45499520937155385; 'support': 607}; 'weighted avg': {'precision': 0.660380527828924; 'recall': 0.7545304777594728; 'f1-score': 0.666001165102599; 'support': 607}},{'0': {'precision': 0.7575757575757576; 'recall': 0.9803921568627451; 'f1-score': 0.8547008547008548; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.3787878787878788; 'recall': 0.49019607843137253; 'f1-score': 0.4273504273504274; 'support': 67}; 'weighted avg': {'precision': 0.5766621438263229; 'recall': 0.746268656716418; 'f1-score': 0.6505931879066208; 'support': 67}}
5,1,CNF,8,607,67,9,[67; 68],64,0.341440,0.805970,1,[X2 >= 3000.000000],{'0': {'precision': 0.7833333333333333; 'recall': 0.9155844155844156; 'f1-score': 0.844311377245509; 'support': 462}; '1': {'precision': 0.417910447761194; 'recall': 0.19310344827586207; 'f1-score': 0.26415094339622636; 'support': 145}; 'accuracy': 0.742998352553542; 'macro avg': {'precision': 0.6006218905472637; 'recall': 0.5543439319301389; 'f1-score': 0.5542311603208676; 'support': 607}; 'weighted avg': {'precision': 0.6960412107502028; 'recall': 0.742998352553542; 'f1-score': 0.7057228057329126; 'support': 607}},{'0': {'precision': 0.796875; 'recall': 1.0; 'f1-score': 0.8869565217391304; 'support': 51}; '1': {'precision': 1.0; 'recall': 0.1875; 'f1-score': 0.3157894736842105; 'support': 16}; 'accuracy': 0.8059701492537313; 'macro avg': {'precision': 0.8984375; 'recall': 0.59375; 'f1-score': 0.6013729977116704; 'support': 67}; 'weighted avg': {'precision': 0.8453824626865671; 'recall': 0.8059701492537313; 'f1-score': 0.7505584207110899; 'support': 67}}
5,1,CNF,9,607,67,9,[67; 68],64,0.340558,0.701493,1,[X2 >= 2000.000000],{'0': {'precision': 0.8068669527896996; 'recall': 0.8138528138528138; 'f1-score': 0.810344827586207; 'support': 462}; '1': {'precision': 0.3900709219858156; 'recall': 0.3793103448275862; 'f1-score': 0.3846153846153846; 'support': 145}; 'accuracy': 0.7100494233937397; 'macro avg': {'precision': 0.5984689373877576; 'recall': 0.5965815793402001; 'f1-score': 0.5974801061007957; 'support': 607}; 'weighted avg': {'precision': 0.7073028268151308; 'recall': 0.7100494233937397; 'f1-score': 0.708646690467971; 'support': 607}},{'0': {'precision': 0.7627118644067796; 'recall': 0.8823529411764706; 'f1-score': 0.8181818181818181; 'support': 51}; '1': {'precision': 0.25; 'recall': 0.125; 'f1-score': 0.16666666666666666; 'support': 16}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.5063559322033898; 'recall': 0.5036764705882353; 'f1-score': 0.4924242424242424; 'support': 67}; 'weighted avg': {'precision': 0.640273210220086; 'recall': 0.7014925373134329; 'f1-score': 0.6625961103573044; 'support': 67}}
5,1,CNF,0,606,68,4,[151; 152],64,0.219400,0.750000,0,[],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 17}; 'accuracy': 0.75; 'macro avg': {'precision': 0.375; 'recall': 0.5; 'f1-score': 0.42857142857142855; 'support': 68}; 'weighted avg': {'precision': 0.5625; 'recall': 0.75; 'f1-score': 0.6428571428571429; 'support': 68}}
5,1,CNF,1,606,68,4,[151; 152],64,0.195785,0.764706,0,[],{'0': {'precision': 0.7607260726072608; 'recall': 1.0; 'f1-score': 0.8641049671977508; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 145}; 'accuracy': 0.7607260726072608; 'macro avg': {'precision': 0.3803630363036304; 'recall': 0.5; 'f1-score': 0.4320524835988754; 'support': 606}; 'weighted avg': {'precision': 0.5787041575444674; 'recall': 0.7607260726072608; 'f1-score': 0.6573471780167708; 'support': 606}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
5,1,CNF,2,606,68,4,[151; 152],64,0.191495,0.750000,1,[X0 < 2.000000],{'0': {'precision': 0.7626262626262627; 'recall': 0.982646420824295; 'f1-score': 0.8587677725118483; 'support': 461}; '1': {'precision': 0.3333333333333333; 'recall': 0.027586206896551724; 'f1-score': 0.050955414012738856; 'support': 145}; 'accuracy': 0.7541254125412541; 'macro avg': {'precision': 0.547979797979798; 'recall': 0.5051163138604233; 'f1-score': 0.4548615932622936; 'support': 606}; 'weighted avg': {'precision': 0.65990765743241; 'recall': 0.7541254125412541; 'f1-score': 0.6654793368973749; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 0.9807692307692307; 'f1-score': 0.8571428571428572; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.75; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.49038461538461536; 'f1-score': 0.4285714285714286; 'support': 68}; 'weighted avg': {'precision': 0.582089552238806; 'recall': 0.75; 'f1-score': 0.6554621848739497; 'support': 68}}
5,1,CNF,3,606,68,4,[151; 152],64,0.182529,0.764706,0,[],{'0': {'precision': 0.7607260726072608; 'recall': 1.0; 'f1-score': 0.8641049671977508; 'support': 461}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 145}; 'accuracy': 0.7607260726072608; 'macro avg': {'precision': 0.3803630363036304; 'recall': 0.5; 'f1-score': 0.4320524835988754; 'support': 606}; 'weighted avg': {'precision': 0.5787041575444674; 'recall': 0.7607260726072608; 'f1-score': 0.6573471780167708; 'support': 606}},{'0': {'precision': 0.7647058823529411; 'recall': 1.0; 'f1-score': 0.8666666666666666; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.38235294117647056; 'recall': 0.5; 'f1-score': 0.4333333333333333; 'support': 68}; 'weighted avg': {'precision': 0.5847750865051903; 'recall': 0.7647058823529411; 'f1-score': 0.6627450980392157; 'support': 68}}
5,1,CNF,4,607,67,4,[151; 152],64,0.194193,0.761194,0,[],{'0': {'precision': 0.7611202635914333; 'recall': 1.0; 'f1-score': 0.8643592142188962; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 145}; 'accuracy': 0.7611202635914333; 'macro avg': {'precision': 0.3805601317957166; 'recall': 0.5; 'f1-score': 0.4321796071094481; 'support': 607}; 'weighted avg': {'precision': 0.5793040556494928; 'recall': 0.7611202635914333; 'f1-score': 0.6578813129639705; 'support': 607}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
