lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,605.178223,0.476629,3,[X0 < 29.500000 OR X3 == 1 OR X13 == 10],{'0': {'precision': 0.6724013541262002; 'recall': 0.6051041302502123; 'f1-score': 0.6369801798012723; 'support': 20023}; '1': {'precision': 0.05362058647516457; 'recall': 0.07054007242953865; 'f1-score': 0.060927512579899354; 'support': 6351}; 'accuracy': 0.47637825130810646; 'macro avg': {'precision': 0.36301097030068236; 'recall': 0.33782210133987545; 'f1-score': 0.34895384619058584; 'support': 26374}; 'weighted avg': {'precision': 0.5233956418583711; 'recall': 0.47637825130810646; 'f1-score': 0.4982636222247599; 'support': 26374}},{'0': {'precision': 0.6740554156171285; 'recall': 0.6013483146067415; 'f1-score': 0.6356294536817102; 'support': 2225}; '1': {'precision': 0.06236786469344609; 'recall': 0.08356940509915015; 'f1-score': 0.07142857142857142; 'support': 706}; 'accuracy': 0.47662913681337427; 'macro avg': {'precision': 0.3682116401552873; 'recall': 0.34245885985294583; 'f1-score': 0.3535290125551408; 'support': 2931}; 'weighted avg': {'precision': 0.5267161420067157; 'recall': 0.47662913681337427; 'f1-score': 0.4997284564552632; 'support': 2931}}
5,1,CNF,1,26374,2931,824,[32; 33],296,37.835400,0.767997,10,[X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 10 OR X5 == 1 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 19],{'0': {'precision': 0.8436234564815278; 'recall': 0.8427808020776107; 'f1-score': 0.8432019187528107; 'support': 20023}; '1': {'precision': 0.5058860461466018; 'recall': 0.5074791371437569; 'f1-score': 0.5066813394120422; 'support': 6351}; 'accuracy': 0.7620383711230757; 'macro avg': {'precision': 0.6747547513140648; 'recall': 0.6751299696106838; 'f1-score': 0.6749416290824264; 'support': 26374}; 'weighted avg': {'precision': 0.7622944850309661; 'recall': 0.7620383711230757; 'f1-score': 0.7621659667018051; 'support': 26374}},{'0': {'precision': 0.8468792096991469; 'recall': 0.8476404494382023; 'f1-score': 0.8472596585804133; 'support': 2225}; '1': {'precision': 0.5184659090909091; 'recall': 0.5169971671388102; 'f1-score': 0.5177304964539007; 'support': 706}; 'accuracy': 0.7679972705561242; 'macro avg': {'precision': 0.682672559395028; 'recall': 0.6823188082885062; 'f1-score': 0.682495077517157; 'support': 2931}; 'weighted avg': {'precision': 0.7677731741381043; 'recall': 0.7679972705561242; 'f1-score': 0.7678848416369408; 'support': 2931}}
5,1,CNF,2,26374,2931,824,[32; 33],296,36.672378,0.726373,6,[X1 == 0 OR X6 == 4 OR X8 == 0 OR X10 >= 4932.500000 OR X13 == 20 OR X13 == 24],{'0': {'precision': 0.8174300254452926; 'recall': 0.8342905658492733; 'f1-score': 0.8257742405892385; 'support': 20023}; '1': {'precision': 0.44122600202088247; 'recall': 0.4125334592977484; 'f1-score': 0.42639759134185046; 'support': 6351}; 'accuracy': 0.7327292030029574; 'macro avg': {'precision': 0.6293280137330876; 'recall': 0.6234120125735109; 'f1-score': 0.6260859159655445; 'support': 26374}; 'weighted avg': {'precision': 0.7268380882052673; 'recall': 0.7327292030029574; 'f1-score': 0.7296022113418675; 'support': 26374}},{'0': {'precision': 0.8155210643015521; 'recall': 0.8265168539325842; 'f1-score': 0.8209821428571429; 'support': 2225}; '1': {'precision': 0.4289940828402367; 'recall': 0.41076487252124644; 'f1-score': 0.4196816208393633; 'support': 706}; 'accuracy': 0.7263732514500171; 'macro avg': {'precision': 0.6222575735708944; 'recall': 0.6186408632269154; 'f1-score': 0.620331881848253; 'support': 2931}; 'weighted avg': {'precision': 0.7224169875660733; 'recall': 0.7263732514500171; 'f1-score': 0.7243195128521779; 'support': 2931}}
5,1,CNF,3,26374,2931,824,[32; 33],296,35.430453,0.718526,12,[X1 == 1 OR X1 == 2 OR X1 == 5 OR X4 >= 14.500000 OR X5 == 3 OR X7 == 5 OR X13 == 10 OR X13 == 14 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 32],{'0': {'precision': 0.8046318005646204; 'recall': 0.8398341906807172; 'f1-score': 0.8218562142612774; 'support': 20023}; '1': {'precision': 0.41424657534246573; 'recall': 0.35710911667453943; 'f1-score': 0.38356164383561636; 'support': 6351}; 'accuracy': 0.7235914157882763; 'macro avg': {'precision': 0.609439187953543; 'recall': 0.5984716536776283; 'f1-score': 0.6027089290484469; 'support': 26374}; 'weighted avg': {'precision': 0.7106249542240612; 'recall': 0.7235914157882763; 'f1-score': 0.7163125418273132; 'support': 26374}},{'0': {'precision': 0.8051438535309503; 'recall': 0.8301123595505618; 'f1-score': 0.8174374861695066; 'support': 2225}; '1': {'precision': 0.4065934065934066; 'recall': 0.3668555240793201; 'f1-score': 0.3857036485480268; 'support': 706}; 'accuracy': 0.7185261003070624; 'macro avg': {'precision': 0.6058686300621785; 'recall': 0.598483941814941; 'f1-score': 0.6015705673587667; 'support': 2931}; 'weighted avg': {'precision': 0.7091436435214293; 'recall': 0.7185261003070624; 'f1-score': 0.7134442792910473; 'support': 2931}}
5,1,CNF,4,26374,2931,824,[32; 33],296,145.624799,0.736950,10,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 10 OR X6 == 11 OR X10 >= 57.000000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 41],{'0': {'precision': 0.849714315668082; 'recall': 0.8095689956549967; 'f1-score': 0.829156010230179; 'support': 20023}; '1': {'precision': 0.4774564889680691; 'recall': 0.5485750275547158; 'f1-score': 0.5105509964830012; 'support': 6351}; 'accuracy': 0.7467202547963904; 'macro avg': {'precision': 0.6635854023180755; 'recall': 0.6790720116048563; 'f1-score': 0.6698535033565901; 'support': 26374}; 'weighted avg': {'precision': 0.7600726436664219; 'recall': 0.7467202547963904; 'f1-score': 0.752434222017988; 'support': 26374}},{'0': {'precision': 0.8419567262464722; 'recall': 0.8044943820224719; 'f1-score': 0.8227993564697771; 'support': 2225}; '1': {'precision': 0.45962732919254656; 'recall': 0.5240793201133145; 'f1-score': 0.4897418927862343; 'support': 706}; 'accuracy': 0.736949846468782; 'macro avg': {'precision': 0.6507920277195094; 'recall': 0.6642868510678932; 'f1-score': 0.6562706246280057; 'support': 2931}; 'weighted avg': {'precision': 0.7498637360315041; 'recall': 0.736949846468782; 'f1-score': 0.7425746654562727; 'support': 2931}}
5,1,CNF,5,26375,2930,824,[32; 33],296,77.273808,0.718430,12,[X0 >= 54.500000 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X10 >= 4932.500000 OR X13 == 1 OR X13 == 12 OR X13 == 22 OR X13 == 29 OR X13 == 32],{'0': {'precision': 0.8282567099343228; 'recall': 0.7998801378414823; 'f1-score': 0.813821138211382; 'support': 20023}; '1': {'precision': 0.43066211992043196; 'recall': 0.47717254408060455; 'f1-score': 0.4527259148618372; 'support': 6352}; 'accuracy': 0.7221611374407583; 'macro avg': {'precision': 0.6294594149273773; 'recall': 0.6385263409610434; 'f1-score': 0.6332735265366096; 'support': 26375}; 'weighted avg': {'precision': 0.7325023654502191; 'recall': 0.7221611374407583; 'f1-score': 0.7268570866960716; 'support': 26375}},{'0': {'precision': 0.8264925373134329; 'recall': 0.7964044943820224; 'f1-score': 0.8111696040283819; 'support': 2225}; '1': {'precision': 0.42366412213740456; 'recall': 0.4723404255319149; 'f1-score': 0.44668008048289737; 'support': 705}; 'accuracy': 0.7184300341296929; 'macro avg': {'precision': 0.6250783297254188; 'recall': 0.6343724599569687; 'f1-score': 0.6289248422556396; 'support': 2930}; 'weighted avg': {'precision': 0.7295662462898493; 'recall': 0.7184300341296929; 'f1-score': 0.723468199898837; 'support': 2930}}
5,1,CNF,6,26375,2930,824,[32; 33],296,80.964961,0.749829,9,[X1 == 6 OR X3 == 10 OR X7 == 5 OR X10 >= 3048.000000 OR X13 == 0 OR X13 == 1 OR X13 == 13 OR X13 == 18 OR X13 == 24],{'0': {'precision': 0.8165544894744379; 'recall': 0.8543175348349398; 'f1-score': 0.8350092746265741; 'support': 20023}; '1': {'precision': 0.462403243641725; 'recall': 0.39499370277078083; 'f1-score': 0.42604856512141276; 'support': 6352}; 'accuracy': 0.743696682464455; 'macro avg': {'precision': 0.6394788665580815; 'recall': 0.6246556188028602; 'f1-score': 0.6305289198739934; 'support': 26375}; 'weighted avg': {'precision': 0.7312627846960724; 'recall': 0.743696682464455; 'f1-score': 0.7365175807203453; 'support': 26375}},{'0': {'precision': 0.8240660295395309; 'recall': 0.8525842696629213; 'f1-score': 0.8380826154185995; 'support': 2225}; '1': {'precision': 0.47770700636942676; 'recall': 0.425531914893617; 'f1-score': 0.450112528132033; 'support': 705}; 'accuracy': 0.7498293515358362; 'macro avg': {'precision': 0.6508865179544788; 'recall': 0.6390580922782692; 'f1-score': 0.6440975717753162; 'support': 2930}; 'weighted avg': {'precision': 0.7407270836914343; 'recall': 0.7498293515358362; 'f1-score': 0.7447314510714905; 'support': 2930}}
5,1,CNF,7,26375,2930,824,[32; 33],296,84.629271,0.773038,9,[X3 == 4 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X4 >= 13.500000 OR X6 == 11 OR X6 == 13 OR X10 >= 7073.500000 OR X13 == 1],{'0': {'precision': 0.8259448707019039; 'recall': 0.8709484093292713; 'f1-score': 0.8478498675158616; 'support': 20023}; '1': {'precision': 0.5088386238357727; 'recall': 0.4214420654911839; 'f1-score': 0.4610350469301645; 'support': 6352}; 'accuracy': 0.7626919431279621; 'macro avg': {'precision': 0.6673917472688383; 'recall': 0.6461952374102276; 'f1-score': 0.654442457223013; 'support': 26375}; 'weighted avg': {'precision': 0.7495748657694428; 'recall': 0.7626919431279621; 'f1-score': 0.7546916593505403; 'support': 26375}},{'0': {'precision': 0.8244592346089851; 'recall': 0.8907865168539326; 'f1-score': 0.8563404623028733; 'support': 2225}; '1': {'precision': 0.5380228136882129; 'recall': 0.4014184397163121; 'f1-score': 0.45978878960194963; 'support': 705}; 'accuracy': 0.773037542662116; 'macro avg': {'precision': 0.681241024148599; 'recall': 0.6461024782851224; 'f1-score': 0.6580646259524114; 'support': 2930}; 'weighted avg': {'precision': 0.7555385258208811; 'recall': 0.773037542662116; 'f1-score': 0.7609244454925829; 'support': 2930}}
5,1,CNF,8,26375,2930,824,[32; 33],296,147.507164,0.752901,6,[X3 == 9 OR X3 == 12 OR X6 == 13 OR X10 >= 4973.500000 OR X11 >= 1881.500000 OR X13 == 12],{'0': {'precision': 0.8567507653330518; 'recall': 0.8106272473032361; 'f1-score': 0.8330510649217348; 'support': 20024}; '1': {'precision': 0.4895679095436802; 'recall': 0.5726657219335538; 'f1-score': 0.527866473149492; 'support': 6351}; 'accuracy': 0.7533270142180095; 'macro avg': {'precision': 0.673159337438366; 'recall': 0.691646484618395; 'f1-score': 0.6804587690356134; 'support': 26375}; 'weighted avg': {'precision': 0.7683345258214576; 'recall': 0.7533270142180095; 'f1-score': 0.7595637723209571; 'support': 26375}},{'0': {'precision': 0.8571428571428571; 'recall': 0.8093525179856115; 'f1-score': 0.8325624421831638; 'support': 2224}; '1': {'precision': 0.4891566265060241; 'recall': 0.5750708215297451; 'f1-score': 0.5286458333333334; 'support': 706}; 'accuracy': 0.752901023890785; 'macro avg': {'precision': 0.6731497418244405; 'recall': 0.6922116697576783; 'f1-score': 0.6806041377582486; 'support': 2930}; 'weighted avg': {'precision': 0.7684745025935041; 'recall': 0.752901023890785; 'f1-score': 0.7593320238050134; 'support': 2930}}
5,1,CNF,9,26375,2930,824,[32; 33],296,80.776671,0.762457,10,[X1 == 2 OR X1 == 5 OR X3 == 10 OR X8 == 1 OR X10 >= 4932.500000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 2 OR X13 == 10 OR X13 == 19],{'0': {'precision': 0.8292288675477798; 'recall': 0.8710547343188174; 'f1-score': 0.8496273564226217; 'support': 20024}; '1': {'precision': 0.5165699307245835; 'recall': 0.43441977641316326; 'f1-score': 0.4719466301744783; 'support': 6351}; 'accuracy': 0.765914691943128; 'macro avg': {'precision': 0.6728993991361816; 'recall': 0.6527372553659904; 'f1-score': 0.66078699329855; 'support': 26375}; 'weighted avg': {'precision': 0.7539417809974813; 'recall': 0.765914691943128; 'f1-score': 0.7586832695069077; 'support': 26375}},{'0': {'precision': 0.8287435456110155; 'recall': 0.8660071942446043; 'f1-score': 0.8469656992084432; 'support': 2224}; '1': {'precision': 0.5082508250825083; 'recall': 0.43626062322946174; 'f1-score': 0.4695121951219512; 'support': 706}; 'accuracy': 0.7624573378839591; 'macro avg': {'precision': 0.6684971853467618; 'recall': 0.651133908737033; 'f1-score': 0.6582389471651973; 'support': 2930}; 'weighted avg': {'precision': 0.7515190197771839; 'recall': 0.7624573378839591; 'f1-score': 0.7560161518073977; 'support': 2930}}
5,1,CNF,0,26374,2931,412,[64; 65],296,55.519602,0.804845,9,[X3 == 14 OR X4 >= 13.500000 OR X10 >= 5119.000000 OR X11 >= 1551.500000 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 17 OR X13 == 34],{'0': {'precision': 0.8360434214675014; 'recall': 0.9269839684362983; 'f1-score': 0.879168245547556; 'support': 20023}; '1': {'precision': 0.6496525281572011; 'recall': 0.4268619115099984; 'f1-score': 0.5152033447358418; 'support': 6351}; 'accuracy': 0.806551907181315; 'macro avg': {'precision': 0.7428479748123513; 'recall': 0.6769229399731483; 'f1-score': 0.6971857951416989; 'support': 26374}; 'weighted avg': {'precision': 0.7911594992936287; 'recall': 0.806551907181315; 'f1-score': 0.7915235543723381; 'support': 26374}},{'0': {'precision': 0.8309971966359632; 'recall': 0.9325842696629213; 'f1-score': 0.878864887759424; 'support': 2225}; '1': {'precision': 0.6543778801843319; 'recall': 0.40226628895184136; 'f1-score': 0.49824561403508777; 'support': 706}; 'accuracy': 0.8048447628795633; 'macro avg': {'precision': 0.7426875384101475; 'recall': 0.6674252793073814; 'f1-score': 0.6885552508972559; 'support': 2931}; 'weighted avg': {'precision': 0.7884542974838473; 'recall': 0.8048447628795633; 'f1-score': 0.7871838208029649; 'support': 2931}}
5,1,CNF,1,26374,2931,412,[64; 65],296,62.633578,0.789150,8,[X4 >= 14.500000 OR X6 == 4 OR X6 == 11 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 2 OR X13 == 5 OR X13 == 25],{'0': {'precision': 0.8483966428952603; 'recall': 0.8733955950656744; 'f1-score': 0.8607146372674477; 'support': 20023}; '1': {'precision': 0.559972227043916; 'recall': 0.5079515037002047; 'f1-score': 0.5326948480845443; 'support': 6351}; 'accuracy': 0.7853947069083188; 'macro avg': {'precision': 0.7041844349695882; 'recall': 0.6906735493829396; 'f1-score': 0.696704742675996; 'support': 26374}; 'weighted avg': {'precision': 0.7789425037782555; 'recall': 0.7853947069083188; 'f1-score': 0.7817257208686982; 'support': 26374}},{'0': {'precision': 0.848590021691974; 'recall': 0.8791011235955056; 'f1-score': 0.8635761589403974; 'support': 2225}; '1': {'precision': 0.5702875399361023; 'recall': 0.5056657223796034; 'f1-score': 0.536036036036036; 'support': 706}; 'accuracy': 0.789150460593654; 'macro avg': {'precision': 0.7094387808140381; 'recall': 0.6923834229875545; 'f1-score': 0.6998060974882168; 'support': 2931}; 'weighted avg': {'precision': 0.7815543505491402; 'recall': 0.789150460593654; 'f1-score': 0.7846804486809368; 'support': 2931}}
5,1,CNF,2,26374,2931,412,[64; 65],296,54.382920,0.729444,10,[X1 == 5 OR X3 == 8 OR X4 >= 14.500000 OR X6 == 4 OR X7 == 2 OR X10 >= 4243.500000 OR X11 >= 1568.500000 OR X13 == 9 OR X13 == 21 OR X13 == 30],{'0': {'precision': 0.8504546438623078; 'recall': 0.784747540328622; 'f1-score': 0.8162809423621392; 'support': 20023}; '1': {'precision': 0.4542922258799696; 'recall': 0.5649504015115729; 'f1-score': 0.5036142887220155; 'support': 6351}; 'accuracy': 0.7318192158944415; 'macro avg': {'precision': 0.6523734348711387; 'recall': 0.6748489709200975; 'f1-score': 0.6599476155420774; 'support': 26374}; 'weighted avg': {'precision': 0.7550566186630271; 'recall': 0.7318192158944415; 'f1-score': 0.7409891429662029; 'support': 26374}},{'0': {'precision': 0.8482490272373541; 'recall': 0.7838202247191012; 'f1-score': 0.8147629058631161; 'support': 2225}; '1': {'precision': 0.4502857142857143; 'recall': 0.5580736543909348; 'f1-score': 0.4984187223276407; 'support': 706}; 'accuracy': 0.7294438758103037; 'macro avg': {'precision': 0.6492673707615342; 'recall': 0.670946939555018; 'f1-score': 0.6565908140953783; 'support': 2931}; 'weighted avg': {'precision': 0.7523902422002139; 'recall': 0.7294438758103037; 'f1-score': 0.7385639998323942; 'support': 2931}}
5,1,CNF,3,26374,2931,412,[64; 65],296,50.691360,0.779939,12,[X1 == 1 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X10 >= 5316.500000 OR X11 >= 1820.500000 OR X13 == 2 OR X13 == 6 OR X13 == 18 OR X13 == 30 OR X13 == 31 OR X13 == 37],{'0': {'precision': 0.8326753149088174; 'recall': 0.8847825001248564; 'f1-score': 0.857938448872854; 'support': 20023}; '1': {'precision': 0.5474695959199686; 'recall': 0.4394583530152732; 'f1-score': 0.4875534981221067; 'support': 6351}; 'accuracy': 0.7775460680973686; 'macro avg': {'precision': 0.690072455414393; 'recall': 0.6621204265700648; 'f1-score': 0.6727459734974803; 'support': 26374}; 'weighted avg': {'precision': 0.7639962551796077; 'recall': 0.7775460680973686; 'f1-score': 0.7687477753982958; 'support': 26374}},{'0': {'precision': 0.8322119428090833; 'recall': 0.8894382022471911; 'f1-score': 0.8598739952205083; 'support': 2225}; '1': {'precision': 0.5551537070524413; 'recall': 0.4348441926345609; 'f1-score': 0.48768864177918986; 'support': 706}; 'accuracy': 0.7799385875127943; 'macro avg': {'precision': 0.6936828249307623; 'recall': 0.662141197440876; 'f1-score': 0.6737813184998491; 'support': 2931}; 'weighted avg': {'precision': 0.7654759774579439; 'recall': 0.7799385875127943; 'f1-score': 0.7702244355038347; 'support': 2931}}
5,1,CNF,4,26374,2931,412,[64; 65],296,54.389246,0.723985,13,[X3 == 5 OR X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X12 >= 49.500000 OR X13 == 3 OR X13 == 12 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 31 OR X13 == 32 OR X13 == 40],{'0': {'precision': 0.8395182459210458; 'recall': 0.8146131948259502; 'f1-score': 0.8268782317753219; 'support': 20023}; '1': {'precision': 0.46551475881929444; 'recall': 0.5090536923319162; 'f1-score': 0.4863116726835138; 'support': 6351}; 'accuracy': 0.7410328353681657; 'macro avg': {'precision': 0.6525165023701701; 'recall': 0.6618334435789333; 'f1-score': 0.6565949522294179; 'support': 26374}; 'weighted avg': {'precision': 0.7494562095752801; 'recall': 0.7410328353681657; 'f1-score': 0.7448679862004348; 'support': 26374}},{'0': {'precision': 0.8323943661971831; 'recall': 0.7968539325842696; 'f1-score': 0.8142365097588978; 'support': 2225}; '1': {'precision': 0.43570536828963796; 'recall': 0.4943342776203966; 'f1-score': 0.4631718646317186; 'support': 706}; 'accuracy': 0.723984988058683; 'macro avg': {'precision': 0.6340498672434105; 'recall': 0.6455941051023331; 'f1-score': 0.6387041871953082; 'support': 2931}; 'weighted avg': {'precision': 0.7368425297854715; 'recall': 0.723984988058683; 'f1-score': 0.729674367329765; 'support': 2931}}
5,1,CNF,5,26375,2930,412,[64; 65],296,59.018439,0.767918,10,[X3 == 7 OR X3 == 12 OR X3 == 14 OR X4 >= 14.500000 OR X6 == 11 OR X7 == 5 OR X10 >= 4243.500000 OR X13 == 5 OR X13 == 33 OR X13 == 35],{'0': {'precision': 0.8386065216338001; 'recall': 0.8644059331768467; 'f1-score': 0.8513108061580837; 'support': 20023}; '1': {'precision': 0.5266736401673641; 'recall': 0.47559823677581864; 'f1-score': 0.49983454665784255; 'support': 6352}; 'accuracy': 0.7707677725118484; 'macro avg': {'precision': 0.6826400809005821; 'recall': 0.6700020849763326; 'f1-score': 0.6755726764079631; 'support': 26375}; 'weighted avg': {'precision': 0.7634824396214853; 'recall': 0.7707677725118484; 'f1-score': 0.7666633293677318; 'support': 26375}},{'0': {'precision': 0.8419654714475432; 'recall': 0.8548314606741573; 'f1-score': 0.848349687778769; 'support': 2225}; '1': {'precision': 0.518628912071535; 'recall': 0.49361702127659574; 'f1-score': 0.5058139534883721; 'support': 705}; 'accuracy': 0.7679180887372014; 'macro avg': {'precision': 0.6802971917595391; 'recall': 0.6742242409753765; 'f1-score': 0.6770818206335705; 'support': 2930}; 'weighted avg': {'precision': 0.7641660604031454; 'recall': 0.7679180887372014; 'f1-score': 0.7659306800399533; 'support': 2930}}
5,1,CNF,6,26375,2930,412,[64; 65],296,55.051066,0.712969,9,[X1 == 1 OR X3 == 8 OR X3 == 10 OR X6 == 4 OR X7 == 5 OR X11 >= 1568.500000 OR X13 == 18 OR X13 == 24 OR X13 == 37],{'0': {'precision': 0.8262562106233673; 'recall': 0.8056235329371223; 'f1-score': 0.8158094371112122; 'support': 20023}; '1': {'precision': 0.4319906596614127; 'recall': 0.4659949622166247; 'f1-score': 0.44834898515601335; 'support': 6352}; 'accuracy': 0.723829383886256; 'macro avg': {'precision': 0.62912343514239; 'recall': 0.6358092475768735; 'f1-score': 0.6320792111336128; 'support': 26375}; 'weighted avg': {'precision': 0.7313036123405109; 'recall': 0.723829383886256; 'f1-score': 0.7273124213455469; 'support': 26375}},{'0': {'precision': 0.8276515151515151; 'recall': 0.7856179775280899; 'f1-score': 0.8060871570209823; 'support': 2225}; '1': {'precision': 0.41687041564792177; 'recall': 0.4836879432624113; 'f1-score': 0.44780039395929083; 'support': 705}; 'accuracy': 0.7129692832764505; 'macro avg': {'precision': 0.6222609653997184; 'recall': 0.6346529603952507; 'f1-score': 0.6269437754901366; 'support': 2930}; 'weighted avg': {'precision': 0.7288116942811965; 'recall': 0.7129692832764505; 'f1-score': 0.7198782259771282; 'support': 2930}}
5,1,CNF,7,26375,2930,412,[64; 65],296,26.558345,0.787713,13,[X1 == 5 OR X3 == 12 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X13 == 0 OR X13 == 10 OR X13 == 11 OR X13 == 14 OR X13 == 18 OR X13 == 20 OR X13 == 32 OR X13 == 33 OR X13 == 41],{'0': {'precision': 0.8211647790859036; 'recall': 0.9161464316036558; 'f1-score': 0.8660592040035882; 'support': 20023}; '1': {'precision': 0.583994053518335; 'recall': 0.37106423173803527; 'f1-score': 0.45379283788987296; 'support': 6352}; 'accuracy': 0.784872037914692; 'macro avg': {'precision': 0.7025794163021193; 'recall': 0.6436053316708455; 'f1-score': 0.6599260209467306; 'support': 26375}; 'weighted avg': {'precision': 0.764045975339735; 'recall': 0.784872037914692; 'f1-score': 0.7667713951863627; 'support': 26375}},{'0': {'precision': 0.817929393097977; 'recall': 0.9267415730337079; 'f1-score': 0.8689422671723556; 'support': 2225}; '1': {'precision': 0.6014669926650367; 'recall': 0.34893617021276596; 'f1-score': 0.4416517055655296; 'support': 705}; 'accuracy': 0.7877133105802048; 'macro avg': {'precision': 0.7096981928815068; 'recall': 0.6378388716232369; 'f1-score': 0.6552969863689426; 'support': 2930}; 'weighted avg': {'precision': 0.7658454366798122; 'recall': 0.7877133105802048; 'f1-score': 0.7661300330655938; 'support': 2930}}
