l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.917161,0.566038,2,[X2 >= 1.400000 OR X2 < 0.800000],{'0.0': {'precision': 0.3712574850299401; 'recall': 0.46616541353383456; 'f1-score': 0.41333333333333333; 'support': 133}; '1.0': {'precision': 0.7641196013289037; 'recall': 0.6865671641791045; 'f1-score': 0.7232704402515723; 'support': 335}; 'accuracy': 0.6239316239316239; 'macro avg': {'precision': 0.5676885431794219; 'recall': 0.5763662888564696; 'f1-score': 0.5683018867924527; 'support': 468}; 'weighted avg': {'precision': 0.6524728887909503; 'recall': 0.6239316239316239; 'f1-score': 0.6351900231145514; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.4102564102564102; 'support': 15}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5789473684210527; 'f1-score': 0.6567164179104478; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5459770114942528; 'recall': 0.5561403508771929; 'f1-score': 0.533486414083429; 'support': 53}; 'weighted avg': {'precision': 0.6382563435263501; 'recall': 0.5660377358490566; 'f1-score': 0.5869635855555314; 'support': 53}}
l: 5,1,CNF,1,469,52,14,[33; 34],158,0.570218,0.692308,7,[X0 < 23.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X6 < 19.000000],{'0.0': {'precision': 0.4244604316546763; 'recall': 0.44029850746268656; 'f1-score': 0.4322344322344322; 'support': 134}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.7611940298507462; 'f1-score': 0.7669172932330827; 'support': 335}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.5985938521909745; 'recall': 0.6007462686567164; 'f1-score': 0.5995758627337574; 'support': 469}; 'weighted avg': {'precision': 0.6732224609922451; 'recall': 0.6695095948827292; 'f1-score': 0.6712936186620397; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.2857142857142857; 'f1-score': 0.3333333333333333; 'support': 14}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5639097744360901; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6644688644688644; 'recall': 0.6923076923076923; 'f1-score': 0.6743589743589744; 'support': 52}}
l: 5,1,CNF,2,469,52,14,[33; 34],158,0.718750,0.692308,8,[(NOT X1) OR X2 >= 2.000000 OR X3 >= 1.000000 OR X4 >= 282.000000 OR X4 < 150.000000 OR X7 >= 7.100000 OR X7 < 6.000000 OR X8 >= 4.100000],{'0.0': {'precision': 0.47540983606557374; 'recall': 0.21641791044776118; 'f1-score': 0.29743589743589743; 'support': 134}; '1.0': {'precision': 0.7426470588235294; 'recall': 0.9044776119402985; 'f1-score': 0.8156123822341859; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6090284474445515; 'recall': 0.5604477611940298; 'f1-score': 0.5565241398350417; 'support': 469}; 'weighted avg': {'precision': 0.6662935666069706; 'recall': 0.7078891257995735; 'f1-score': 0.6675619580061034; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.14285714285714285; 'f1-score': 0.2; 'support': 14}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.8947368421052632; 'f1-score': 0.8095238095238095; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.536231884057971; 'recall': 0.518796992481203; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6298773690078038; 'recall': 0.6923076923076923; 'f1-score': 0.6454212454212455; 'support': 52}}
l: 5,1,CNF,3,469,52,14,[33; 34],158,0.587017,0.750000,5,[X4 >= 328.000000 OR X5 >= 30.000000 OR X6 >= 105.000000 OR X7 >= 7.300000 OR X9 < 0.900000],{'0.0': {'precision': 0.43902439024390244; 'recall': 0.2706766917293233; 'f1-score': 0.33488372093023255; 'support': 133}; '1.0': {'precision': 0.7493540051679587; 'recall': 0.8630952380952381; 'f1-score': 0.8022130013831259; 'support': 336}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.5941891977059306; 'recall': 0.5668859649122807; 'f1-score': 0.5685483611566793; 'support': 469}; 'weighted avg': {'precision': 0.6613500845178533; 'recall': 0.6950959488272921; 'f1-score': 0.6696867875233502; 'support': 469}},{'0.0': {'precision': 0.625; 'recall': 0.3333333333333333; 'f1-score': 0.43478260869565216; 'support': 15}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.918918918918919; 'f1-score': 0.8395061728395061; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6988636363636364; 'recall': 0.6261261261261262; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7301136363636365; 'recall': 0.75; 'f1-score': 0.7227589908749329; 'support': 52}}
l: 5,1,CNF,4,469,52,14,[33; 34],158,0.628473,0.596154,5,[X0 >= 55.000000 OR (NOT X1) OR X2 < 0.700000 OR X5 >= 35.000000 OR X6 >= 42.000000],{'0.0': {'precision': 0.5737704918032787; 'recall': 0.2631578947368421; 'f1-score': 0.3608247422680413; 'support': 133}; '1.0': {'precision': 0.7598039215686274; 'recall': 0.9226190476190477; 'f1-score': 0.8333333333333334; 'support': 336}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.666787206685953; 'recall': 0.5928884711779449; 'f1-score': 0.5970790378006874; 'support': 469}; 'weighted avg': {'precision': 0.7070481728292002; 'recall': 0.7356076759061834; 'f1-score': 0.6993383597476535; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.2; 'f1-score': 0.22222222222222224; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.7567567567567568; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.475; 'recall': 0.4783783783783784; 'f1-score': 0.47474747474747475; 'support': 52}; 'weighted avg': {'precision': 0.5701923076923077; 'recall': 0.5961538461538461; 'f1-score': 0.5815850815850816; 'support': 52}}
l: 5,1,CNF,5,469,52,14,[33; 34],158,0.706337,0.634615,4,[X2 >= 0.900000 OR X3 >= 0.200000 OR X6 >= 71.600000 OR X7 >= 7.900000],{'0.0': {'precision': 0.4117647058823529; 'recall': 0.10526315789473684; 'f1-score': 0.16766467065868262; 'support': 133}; '1.0': {'precision': 0.7264367816091954; 'recall': 0.9404761904761905; 'f1-score': 0.8197146562905319; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.5691007437457742; 'recall': 0.5228696741854637; 'f1-score': 0.49368966347460724; 'support': 469}; 'weighted avg': {'precision': 0.6372014168508371; 'recall': 0.7036247334754797; 'f1-score': 0.6348049588725447; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 5,1,CNF,6,469,52,14,[33; 34],158,0.676578,0.692308,5,[X2 >= 2.000000 OR X2 < 0.700000 OR X4 >= 208.000000 OR X5 >= 74.000000 OR X8 < 3.100000],{'0.0': {'precision': 0.5267857142857143; 'recall': 0.44360902255639095; 'f1-score': 0.48163265306122444; 'support': 133}; '1.0': {'precision': 0.7927170868347339; 'recall': 0.8422619047619048; 'f1-score': 0.8167388167388168; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6597514005602241; 'recall': 0.6429354636591479; 'f1-score': 0.6491857349000206; 'support': 469}; 'weighted avg': {'precision': 0.717303712529788; 'recall': 0.7292110874200426; 'f1-score': 0.7217087106212906; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.8108108108108109; 'f1-score': 0.7894736842105263; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6153846153846154; 'recall': 0.6054054054054054; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6804733727810651; 'recall': 0.6923076923076923; 'f1-score': 0.6853672643146328; 'support': 52}}
l: 5,1,CNF,7,469,52,14,[33; 34],158,0.702185,0.634615,5,[X0 >= 60.000000 OR X5 >= 35.000000 OR X7 < 5.100000 OR X9 >= 1.200000 OR X9 < 0.800000],{'0.0': {'precision': 0.40816326530612246; 'recall': 0.3007518796992481; 'f1-score': 0.3463203463203463; 'support': 133}; '1.0': {'precision': 0.7493261455525606; 'recall': 0.8273809523809523; 'f1-score': 0.7864214992927864; 'support': 336}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.5787447054293415; 'recall': 0.5640664160401002; 'f1-score': 0.5663709228065663; 'support': 469}; 'weighted avg': {'precision': 0.6525784630946154; 'recall': 0.6780383795309168; 'f1-score': 0.6616166947185124; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 5,1,CNF,8,469,52,14,[33; 34],158,0.733110,0.692308,4,[X0 >= 40.000000 OR X0 < 31.000000 OR X4 >= 282.000000 OR X4 < 167.600000],{'0.0': {'precision': 0.23809523809523808; 'recall': 0.07518796992481203; 'f1-score': 0.11428571428571428; 'support': 133}; '1.0': {'precision': 0.711943793911007; 'recall': 0.9047619047619048; 'f1-score': 0.7968545216251639; 'support': 336}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.47501951600312253; 'recall': 0.4899749373433584; 'f1-score': 0.4555701179554391; 'support': 469}; 'weighted avg': {'precision': 0.5775688303214606; 'recall': 0.6695095948827292; 'f1-score': 0.6032902329766633; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 5,1,CNF,9,469,52,14,[33; 34],158,0.624878,0.615385,5,[X0 >= 60.000000 OR (NOT X1) OR X2 >= 7.920000 OR X5 >= 35.000000 OR X6 >= 54.000000],{'0.0': {'precision': 0.46875; 'recall': 0.3383458646616541; 'f1-score': 0.3930131004366812; 'support': 133}; '1.0': {'precision': 0.7640750670241286; 'recall': 0.8482142857142857; 'f1-score': 0.8039492242595204; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6164125335120643; 'recall': 0.5932800751879699; 'f1-score': 0.5984811623481008; 'support': 469}; 'weighted avg': {'precision': 0.6803261674202713; 'recall': 0.7036247334754797; 'f1-score': 0.6874150995933422; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.656604 (+- 0.053239), (mean training time) 0.662134 (+- 0.053626)
l: 5,1,CNF,0,468,53,7,[66; 67],158,0.942541,0.603774,6,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X5 >= 53.600000 OR X7 >= 7.900000 OR X9 < 0.546000],{'0.0': {'precision': 0.4198895027624309; 'recall': 0.5714285714285714; 'f1-score': 0.48407643312101906; 'support': 133}; '1.0': {'precision': 0.8013937282229965; 'recall': 0.6865671641791045; 'f1-score': 0.7395498392282959; 'support': 335}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6106416154927137; 'recall': 0.6289978678038379; 'f1-score': 0.6118131361746575; 'support': 468}; 'weighted avg': {'precision': 0.6929747923549298; 'recall': 0.6538461538461539; 'f1-score': 0.6669473541593475; 'support': 468}},{'0.0': {'precision': 0.375; 'recall': 0.6; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7931034482758621; 'recall': 0.6052631578947368; 'f1-score': 0.6865671641791046; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.584051724137931; 'recall': 0.6026315789473684; 'f1-score': 0.5740528128587831; 'support': 53}; 'weighted avg': {'precision': 0.674772283669486; 'recall': 0.6037735849056604; 'f1-score': 0.6228797955072245; 'support': 53}}
l: 5,1,CNF,1,469,52,7,[67; 67],158,0.984593,0.615385,8,[X0 >= 66.000000 OR X0 < 35.000000 OR X2 >= 3.300000 OR X3 < 0.200000 OR X5 < 18.000000 OR X6 >= 71.600000 OR X8 < 2.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.4424778761061947; 'recall': 0.373134328358209; 'f1-score': 0.40485829959514175; 'support': 134}; '1.0': {'precision': 0.7640449438202247; 'recall': 0.8119402985074626; 'f1-score': 0.7872648335745296; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6032614099632096; 'recall': 0.5925373134328358; 'f1-score': 0.5960615665848357; 'support': 469}; 'weighted avg': {'precision': 0.6721686387590733; 'recall': 0.6865671641791045; 'f1-score': 0.6780058238661331; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.21428571428571427; 'f1-score': 0.23076923076923075; 'support': 14}; '1.0': {'precision': 0.725; 'recall': 0.7631578947368421; 'f1-score': 0.7435897435897436; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4875; 'recall': 0.4887218045112782; 'f1-score': 0.48717948717948717; 'support': 52}; 'weighted avg': {'precision': 0.5971153846153846; 'recall': 0.6153846153846154; 'f1-score': 0.6055226824457594; 'support': 52}}
l: 5,1,CNF,2,469,52,7,[67; 67],158,0.738416,0.634615,9,[X0 >= 66.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X4 >= 512.600000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5144927536231884; 'recall': 0.5298507462686567; 'f1-score': 0.5220588235294117; 'support': 134}; '1.0': {'precision': 0.8096676737160121; 'recall': 0.8; 'f1-score': 0.8048048048048048; 'support': 335}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6620802136696002; 'recall': 0.6649253731343283; 'f1-score': 0.6634318141671083; 'support': 469}; 'weighted avg': {'precision': 0.7253319822609197; 'recall': 0.7228144989339019; 'f1-score': 0.7240202387261211; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.07142857142857142; 'f1-score': 0.09523809523809523; 'support': 14}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8421052631578947; 'f1-score': 0.7710843373493975; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.426984126984127; 'recall': 0.45676691729323304; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5581196581196581; 'recall': 0.6346153846153846; 'f1-score': 0.5891257337040469; 'support': 52}}
l: 5,1,CNF,3,469,52,7,[67; 67],158,0.846735,0.692308,7,[X2 >= 7.920000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X6 >= 42.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.5193798449612403; 'recall': 0.5037593984962406; 'f1-score': 0.5114503816793894; 'support': 133}; '1.0': {'precision': 0.8058823529411765; 'recall': 0.8154761904761905; 'f1-score': 0.8106508875739645; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6626310989512084; 'recall': 0.6596177944862156; 'f1-score': 0.6610506346266769; 'support': 469}; 'weighted avg': {'precision': 0.7246353730662694; 'recall': 0.7270788912579957; 'f1-score': 0.725802982917294; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.8108108108108109; 'f1-score': 0.7894736842105263; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6153846153846154; 'recall': 0.6054054054054054; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6804733727810651; 'recall': 0.6923076923076923; 'f1-score': 0.6853672643146328; 'support': 52}}
l: 5,1,CNF,4,469,52,7,[67; 67],158,0.835031,0.750000,7,[X0 >= 45.000000 OR X2 >= 1.400000 OR X4 >= 512.600000 OR X5 >= 74.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 6.000000],{'0.0': {'precision': 0.546875; 'recall': 0.2631578947368421; 'f1-score': 0.3553299492385787; 'support': 133}; '1.0': {'precision': 0.7580246913580246; 'recall': 0.9136904761904762; 'f1-score': 0.8286099865047234; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6524498456790123; 'recall': 0.5884241854636592; 'f1-score': 0.591969967871651; 'support': 469}; 'weighted avg': {'precision': 0.6981464206744057; 'recall': 0.7292110874200426; 'f1-score': 0.6943962445934286; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.4; 'f1-score': 0.48; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.8918918918918919; 'f1-score': 0.8354430379746834; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6928571428571428; 'recall': 0.645945945945946; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7321428571428571; 'recall': 0.75; 'f1-score': 0.7329113924050632; 'support': 52}}
l: 5,1,CNF,5,469,52,7,[67; 67],158,0.944106,0.673077,5,[X0 >= 40.000000 OR X2 >= 7.920000 OR X2 < 0.700000 OR X6 >= 105.000000 OR X9 < 1.000000],{'0.0': {'precision': 0.46835443037974683; 'recall': 0.2781954887218045; 'f1-score': 0.3490566037735849; 'support': 133}; '1.0': {'precision': 0.7538461538461538; 'recall': 0.875; 'f1-score': 0.8099173553719008; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6111002921129504; 'recall': 0.5765977443609023; 'f1-score': 0.5794869795727429; 'support': 469}; 'weighted avg': {'precision': 0.6728858143556802; 'recall': 0.7057569296375267; 'f1-score': 0.679225500441035; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 5,1,CNF,6,469,52,7,[67; 67],158,1.094318,0.673077,8,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 1.600000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 >= 74.000000 OR X6 >= 42.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5371900826446281; 'recall': 0.48872180451127817; 'f1-score': 0.5118110236220472; 'support': 133}; '1.0': {'precision': 0.8045977011494253; 'recall': 0.8333333333333334; 'f1-score': 0.8187134502923976; 'support': 336}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6708938918970266; 'recall': 0.6610275689223057; 'f1-score': 0.6652622369572224; 'support': 469}; 'weighted avg': {'precision': 0.728765689931647; 'recall': 0.7356076759061834; 'f1-score': 0.7316814188485669; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 5,1,CNF,7,469,52,7,[67; 67],158,1.112877,0.730769,7,[X0 >= 66.000000 OR X0 < 35.000000 OR X3 >= 4.100000 OR X6 >= 71.600000 OR X7 >= 7.900000 OR X7 < 5.600000 OR X8 < 2.000000],{'0.0': {'precision': 0.36; 'recall': 0.3383458646616541; 'f1-score': 0.3488372093023256; 'support': 133}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.7619047619047619; 'f1-score': 0.7529411764705882; 'support': 336}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5520930232558139; 'recall': 0.550125313283208; 'f1-score': 0.5508891928864569; 'support': 469}; 'weighted avg': {'precision': 0.6352377646650468; 'recall': 0.6417910447761194; 'f1-score': 0.6383445290646631; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
l: 5,1,CNF,8,469,52,7,[67; 67],158,0.885089,0.673077,5,[X2 >= 1.400000 OR X2 < 0.700000 OR X5 >= 74.000000 OR X7 < 6.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.45714285714285713; 'recall': 0.48120300751879697; 'f1-score': 0.46886446886446886; 'support': 133}; '1.0': {'precision': 0.790273556231003; 'recall': 0.7738095238095238; 'f1-score': 0.7819548872180452; 'support': 336}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.6237082066869301; 'recall': 0.6275062656641603; 'f1-score': 0.625409678041257; 'support': 469}; 'weighted avg': {'precision': 0.6958036564895885; 'recall': 0.6908315565031983; 'f1-score': 0.6931680521625534; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
