l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.420558,0.641509,4,[X0 < 23.000000 OR X2 >= 2.000000 OR X6 >= 192.000000 OR X8 < 3.000000],{'0.0': {'precision': 0.37894736842105264; 'recall': 0.5373134328358209; 'f1-score': 0.4444444444444444; 'support': 134}; '1.0': {'precision': 0.7769784172661871; 'recall': 0.6467065868263473; 'f1-score': 0.7058823529411765; 'support': 334}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5779628928436199; 'recall': 0.5920100098310841; 'f1-score': 0.5751633986928104; 'support': 468}; 'weighted avg': {'precision': 0.6630122622549733; 'recall': 0.6153846153846154; 'f1-score': 0.6310261996536507; 'support': 468}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7631578947368421; 'f1-score': 0.7532467532467534; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5503663003663004; 'recall': 0.5482456140350878; 'f1-score': 0.5490371697268249; 'support': 53}; 'weighted avg': {'precision': 0.634217983274587; 'recall': 0.6415094339622641; 'f1-score': 0.6376564229524542; 'support': 53}}
l: 5,1,CNF,1,469,52,14,[33; 34],158,0.619150,0.634615,7,[X0 >= 66.000000 OR X2 >= 7.920000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X5 < 18.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.4482758620689655; 'recall': 0.48148148148148145; 'f1-score': 0.4642857142857143; 'support': 135}; '1.0': {'precision': 0.7839506172839507; 'recall': 0.7604790419161677; 'f1-score': 0.7720364741641338; 'support': 334}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6161132396764581; 'recall': 0.6209802616988246; 'f1-score': 0.618161094224924; 'support': 469}; 'weighted avg': {'precision': 0.687327819940618; 'recall': 0.6801705756929638; 'f1-score': 0.6834515006383627; 'support': 469}},{'0.0': {'precision': 0.35294117647058826; 'recall': 0.42857142857142855; 'f1-score': 0.3870967741935484; 'support': 14}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7105263157894737; 'f1-score': 0.7397260273972601; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5621848739495798; 'recall': 0.5695488721804511; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6587588881706529; 'recall': 0.6346153846153846; 'f1-score': 0.644787382303953; 'support': 52}}
l: 5,1,CNF,2,469,52,14,[33; 34],158,0.624604,0.557692,6,[X2 >= 7.920000 OR X4 < 150.000000 OR X5 < 25.000000 OR X6 >= 192.000000 OR X6 < 28.000000 OR X7 < 6.000000],{'0.0': {'precision': 0.2733812949640288; 'recall': 0.2835820895522388; 'f1-score': 0.2783882783882784; 'support': 134}; '1.0': {'precision': 0.7090909090909091; 'recall': 0.6985074626865672; 'f1-score': 0.7037593984962406; 'support': 335}; 'accuracy': 0.579957356076759; 'macro avg': {'precision': 0.4912361020274689; 'recall': 0.491044776119403; 'f1-score': 0.4910738384422595; 'support': 469}; 'weighted avg': {'precision': 0.5846024479118005; 'recall': 0.579957356076759; 'f1-score': 0.5822247927511085; 'support': 469}},{'0.0': {'precision': 0.2777777777777778; 'recall': 0.3333333333333333; 'f1-score': 0.303030303030303; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.6486486486486487; 'f1-score': 0.676056338028169; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.49183006535947715; 'recall': 0.49099099099099097; 'f1-score': 0.489543320529236; 'support': 52}; 'weighted avg': {'precision': 0.5823906485671192; 'recall': 0.5576923076923077; 'f1-score': 0.5684526740864768; 'support': 52}}
l: 5,1,CNF,3,469,52,14,[33; 34],158,0.683860,0.730769,8,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 4.100000 OR X4 >= 236.800000 OR X6 >= 54.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5252525252525253; 'recall': 0.3880597014925373; 'f1-score': 0.44635193133047213; 'support': 134}; '1.0': {'precision': 0.7783783783783784; 'recall': 0.8597014925373134; 'f1-score': 0.8170212765957446; 'support': 335}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6518154518154519; 'recall': 0.6238805970149254; 'f1-score': 0.6316866039631084; 'support': 469}; 'weighted avg': {'precision': 0.7060567060567061; 'recall': 0.7249466950959488; 'f1-score': 0.7111157493770953; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
l: 5,1,CNF,4,469,52,14,[33; 34],158,0.699313,0.711538,5,[X2 >= 1.400000 OR X3 < 0.200000 OR X5 >= 35.000000 OR X6 >= 42.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5086206896551724; 'recall': 0.44029850746268656; 'f1-score': 0.472; 'support': 134}; '1.0': {'precision': 0.7875354107648725; 'recall': 0.8298507462686567; 'f1-score': 0.8081395348837209; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6480780502100225; 'recall': 0.6350746268656716; 'f1-score': 0.6400697674418605; 'support': 469}; 'weighted avg': {'precision': 0.7078454904478153; 'recall': 0.7185501066098081; 'f1-score': 0.7120996677740864; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
l: 5,1,CNF,5,469,52,14,[33; 34],158,0.582390,0.673077,4,[X0 < 40.000000 OR X3 >= 1.000000 OR X4 >= 282.000000 OR X8 >= 4.100000],{'0.0': {'precision': 0.417910447761194; 'recall': 0.417910447761194; 'f1-score': 0.417910447761194; 'support': 134}; '1.0': {'precision': 0.7671641791044777; 'recall': 0.7671641791044777; 'f1-score': 0.7671641791044775; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5925373134328358; 'recall': 0.5925373134328358; 'f1-score': 0.5925373134328358; 'support': 469}; 'weighted avg': {'precision': 0.6673773987206824; 'recall': 0.6673773987206824; 'f1-score': 0.6673773987206824; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
l: 5,1,CNF,6,469,52,14,[33; 34],158,0.790316,0.634615,4,[X3 < 0.200000 OR X6 >= 71.600000 OR X7 < 7.100000 OR X9 < 0.546000],{'0.0': {'precision': 0.3838383838383838; 'recall': 0.2835820895522388; 'f1-score': 0.3261802575107296; 'support': 134}; '1.0': {'precision': 0.7405405405405405; 'recall': 0.817910447761194; 'f1-score': 0.777304964539007; 'support': 335}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.5621894621894622; 'recall': 0.5507462686567164; 'f1-score': 0.5517426110248683; 'support': 469}; 'weighted avg': {'precision': 0.6386256386256386; 'recall': 0.6652452025586354; 'f1-score': 0.6484121911023564; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
l: 5,1,CNF,7,469,52,14,[33; 34],158,0.596541,0.769231,4,[X2 >= 7.920000 OR X3 >= 1.000000 OR X5 >= 35.000000 OR X6 < 23.000000],{'0.0': {'precision': 0.4365079365079365; 'recall': 0.41044776119402987; 'f1-score': 0.4230769230769231; 'support': 134}; '1.0': {'precision': 0.7696793002915452; 'recall': 0.7880597014925373; 'f1-score': 0.7787610619469028; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6030936183997408; 'recall': 0.5992537313432836; 'f1-score': 0.6009189925119129; 'support': 469}; 'weighted avg': {'precision': 0.6744874820676571; 'recall': 0.6801705756929638; 'f1-score': 0.6771370222697657; 'support': 469}},{'0.0': {'precision': 0.6363636363636364; 'recall': 0.4666666666666667; 'f1-score': 0.5384615384615385; 'support': 15}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.8918918918918919; 'f1-score': 0.8461538461538461; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7206208425720622; 'recall': 0.6792792792792792; 'f1-score': 0.6923076923076923; 'support': 52}; 'weighted avg': {'precision': 0.7562681221217807; 'recall': 0.7692307692307693; 'f1-score': 0.7573964497041421; 'support': 52}}
l: 5,1,CNF,8,469,52,14,[33; 34],158,0.643881,0.711538,5,[X2 >= 0.800000 OR X3 >= 1.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X8 < 3.000000],{'0.0': {'precision': 0.6052631578947368; 'recall': 0.17164179104477612; 'f1-score': 0.26744186046511625; 'support': 134}; '1.0': {'precision': 0.7424593967517401; 'recall': 0.9552238805970149; 'f1-score': 0.835509138381201; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6738612773232384; 'recall': 0.5634328358208955; 'f1-score': 0.5514754994231587; 'support': 469}; 'weighted avg': {'precision': 0.7032604713640248; 'recall': 0.7313432835820896; 'f1-score': 0.6732042018337482; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,1,CNF,9,469,52,14,[33; 34],158,0.686921,0.730769,4,[X0 >= 55.000000 OR X2 >= 1.400000 OR X4 >= 282.000000 OR X4 < 150.000000],{'0.0': {'precision': 0.4338235294117647; 'recall': 0.44029850746268656; 'f1-score': 0.437037037037037; 'support': 134}; '1.0': {'precision': 0.7747747747747747; 'recall': 0.7701492537313432; 'f1-score': 0.7724550898203593; 'support': 335}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6042991520932697; 'recall': 0.6052238805970149; 'f1-score': 0.6047460634286981; 'support': 469}; 'weighted avg': {'precision': 0.6773601332424862; 'recall': 0.67590618336887; 'f1-score': 0.6766213604536958; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.688970 (+- 0.060455), (mean training time) 0.669287 (+- 0.065883)
l: 5,1,CNF,0,468,53,7,[66; 67],158,1.115658,0.698113,6,[X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X6 >= 42.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.5473684210526316; 'recall': 0.3880597014925373; 'f1-score': 0.45414847161572053; 'support': 134}; '1.0': {'precision': 0.7801608579088471; 'recall': 0.8712574850299402; 'f1-score': 0.8231966053748233; 'support': 334}; 'accuracy': 0.7329059829059829; 'macro avg': {'precision': 0.6637646394807394; 'recall': 0.6296585932612387; 'f1-score': 0.638672538495272; 'support': 468}; 'weighted avg': {'precision': 0.7135066131679649; 'recall': 0.7329059829059829; 'f1-score': 0.7175289773326871; 'support': 468}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8157894736842105; 'f1-score': 0.7948717948717949; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6182692307692308; 'recall': 0.6078947368421053; 'f1-score': 0.6117216117216118; 'support': 53}; 'weighted avg': {'precision': 0.6862844702467343; 'recall': 0.6981132075471698; 'f1-score': 0.6912018798811251; 'support': 53}}
l: 5,1,CNF,1,469,52,7,[67; 67],158,0.972327,0.692308,6,[X0 >= 60.000000 OR X2 >= 3.300000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 43.000000 OR X5 < 18.000000],{'0.0': {'precision': 0.49514563106796117; 'recall': 0.37777777777777777; 'f1-score': 0.42857142857142855; 'support': 135}; '1.0': {'precision': 0.7704918032786885; 'recall': 0.844311377245509; 'f1-score': 0.8057142857142857; 'support': 334}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6328187171733248; 'recall': 0.6110445775116433; 'f1-score': 0.6171428571428571; 'support': 469}; 'weighted avg': {'precision': 0.6912343763097157; 'recall': 0.7100213219616205; 'f1-score': 0.697155041120926; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.35714285714285715; 'f1-score': 0.3846153846153846; 'support': 14}; '1.0': {'precision': 0.775; 'recall': 0.8157894736842105; 'f1-score': 0.7948717948717949; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5958333333333333; 'recall': 0.5864661654135338; 'f1-score': 0.5897435897435898; 'support': 52}; 'weighted avg': {'precision': 0.678525641025641; 'recall': 0.6923076923076923; 'f1-score': 0.6844181459566075; 'support': 52}}
l: 5,1,CNF,2,469,52,7,[67; 67],158,0.755874,0.711538,5,[X2 >= 0.900000 OR X3 >= 0.600000 OR X4 >= 236.800000 OR X6 >= 54.000000 OR X8 < 2.700000],{'0.0': {'precision': 0.5108695652173914; 'recall': 0.35074626865671643; 'f1-score': 0.41592920353982304; 'support': 134}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.8656716417910447; 'f1-score': 0.8146067415730336; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6400501672240804; 'recall': 0.6082089552238805; 'f1-score': 0.6152679725564283; 'support': 469}; 'weighted avg': {'precision': 0.695413282369804; 'recall': 0.7185501066098081; 'f1-score': 0.7006988735635449; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 5,1,CNF,3,469,52,7,[67; 67],158,0.866977,0.576923,7,[X0 >= 66.000000 OR X3 >= 1.600000 OR X4 >= 512.600000 OR X5 < 21.000000 OR X6 >= 71.600000 OR X6 < 19.000000 OR X9 >= 1.060000],{'0.0': {'precision': 0.42592592592592593; 'recall': 0.34328358208955223; 'f1-score': 0.38016528925619836; 'support': 134}; '1.0': {'precision': 0.7562326869806094; 'recall': 0.8149253731343283; 'f1-score': 0.7844827586206897; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.5910793064532677; 'recall': 0.5791044776119403; 'f1-score': 0.5823240239384441; 'support': 469}; 'weighted avg': {'precision': 0.6618593266792713; 'recall': 0.6801705756929638; 'f1-score': 0.6689634816594066; 'support': 469}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.2; 'f1-score': 0.21428571428571427; 'support': 15}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.7297297297297297; 'f1-score': 0.7105263157894737; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.46153846153846156; 'recall': 0.4648648648648649; 'f1-score': 0.462406015037594; 'support': 52}; 'weighted avg': {'precision': 0.5591715976331361; 'recall': 0.5769230769230769; 'f1-score': 0.56737998843262; 'support': 52}}
l: 5,1,CNF,4,469,52,7,[67; 67],158,0.912634,0.634615,7,[X0 >= 66.000000 OR X2 >= 3.300000 OR X3 < 0.200000 OR X4 >= 328.000000 OR X5 >= 35.000000 OR X5 < 21.000000 OR X9 >= 1.060000],{'0.0': {'precision': 0.5303030303030303; 'recall': 0.26119402985074625; 'f1-score': 0.35; 'support': 134}; '1.0': {'precision': 0.7543424317617866; 'recall': 0.9074626865671642; 'f1-score': 0.8238482384823848; 'support': 335}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6423227310324084; 'recall': 0.5843283582089552; 'f1-score': 0.5869241192411924; 'support': 469}; 'weighted avg': {'precision': 0.690331174202142; 'recall': 0.7228144989339019; 'f1-score': 0.6884630274874176; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 5,1,CNF,5,469,52,7,[67; 67],158,1.021017,0.596154,8,[X2 < 0.700000 OR X3 >= 4.100000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X9 < 0.900000],{'0.0': {'precision': 0.5774647887323944; 'recall': 0.30597014925373134; 'f1-score': 0.4; 'support': 134}; '1.0': {'precision': 0.7663316582914573; 'recall': 0.9104477611940298; 'f1-score': 0.8321964529331516; 'support': 335}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6718982235119259; 'recall': 0.6082089552238805; 'f1-score': 0.6160982264665757; 'support': 469}; 'weighted avg': {'precision': 0.7123696955602965; 'recall': 0.7377398720682303; 'f1-score': 0.7087117520951084; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.06666666666666667; 'f1-score': 0.08695652173913045; 'support': 15}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.8108108108108109; 'f1-score': 0.7407407407407407; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4034090909090909; 'recall': 0.43873873873873875; 'f1-score': 0.4138486312399356; 'support': 52}; 'weighted avg': {'precision': 0.5211975524475524; 'recall': 0.5961538461538461; 'f1-score': 0.5521491391056608; 'support': 52}}
l: 5,1,CNF,6,469,52,7,[67; 67],158,0.811915,0.653846,7,[(NOT X1) OR X3 >= 4.100000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 >= 42.000000 OR X7 < 5.100000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5063291139240507; 'recall': 0.29850746268656714; 'f1-score': 0.3755868544600939; 'support': 134}; '1.0': {'precision': 0.7589743589743589; 'recall': 0.8835820895522388; 'f1-score': 0.8165517241379311; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6326517364492048; 'recall': 0.591044776119403; 'f1-score': 0.5960692892990125; 'support': 469}; 'weighted avg': {'precision': 0.6867900032456995; 'recall': 0.7164179104477612; 'f1-score': 0.6905617613728348; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
l: 5,1,CNF,7,469,52,7,[67; 67],158,0.896669,0.653846,9,[X0 >= 66.000000 OR X0 < 31.000000 OR X2 < 0.700000 OR X3 >= 4.100000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X8 >= 3.900000 OR X9 < 0.800000],{'0.0': {'precision': 0.41904761904761906; 'recall': 0.3283582089552239; 'f1-score': 0.36820083682008364; 'support': 134}; '1.0': {'precision': 0.7527472527472527; 'recall': 0.817910447761194; 'f1-score': 0.7839771101573677; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.5858974358974359; 'recall': 0.573134328358209; 'f1-score': 0.5760889734887257; 'support': 469}; 'weighted avg': {'precision': 0.6574045002616431; 'recall': 0.6780383795309168; 'f1-score': 0.665183889203858; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
