l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.684230,0.754717,3,[X0 >= 49.000000 OR X2 >= 1.000000 OR X5 >= 43.000000],{'0.0': {'precision': 0.49056603773584906; 'recall': 0.39097744360902253; 'f1-score': 0.4351464435146443; 'support': 133}; '1.0': {'precision': 0.7762430939226519; 'recall': 0.8388059701492537; 'f1-score': 0.8063127690100431; 'support': 335}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6334045658292504; 'recall': 0.6148917068791382; 'f1-score': 0.6207296062623437; 'support': 468}; 'weighted avg': {'precision': 0.6950570929122998; 'recall': 0.7115384615384616; 'f1-score': 0.7008317406107096; 'support': 468}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.4666666666666667; 'f1-score': 0.5185185185185186; 'support': 15}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.868421052631579; 'f1-score': 0.8354430379746836; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.6941056910569106; 'recall': 0.6675438596491228; 'f1-score': 0.6769807782466011; 'support': 53}; 'weighted avg': {'precision': 0.7421767142199724; 'recall': 0.7547169811320755; 'f1-score': 0.7457474192606746; 'support': 53}}
l: 5,1,CNF,1,469,52,14,[33; 34],158,0.710702,0.769231,5,[X0 >= 31.000000 OR X3 >= 0.600000 OR X5 >= 53.600000 OR X8 < 2.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.6; 'recall': 0.20149253731343283; 'f1-score': 0.3016759776536313; 'support': 134}; '1.0': {'precision': 0.7476415094339622; 'recall': 0.9462686567164179; 'f1-score': 0.8353096179183136; 'support': 335}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6738207547169811; 'recall': 0.5738805970149253; 'f1-score': 0.5684927977859724; 'support': 469}; 'weighted avg': {'precision': 0.7054582210242588; 'recall': 0.7334754797441365; 'f1-score': 0.6828428635569759; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.21428571428571427; 'f1-score': 0.3333333333333333; 'support': 14}; '1.0': {'precision': 0.7708333333333334; 'recall': 0.9736842105263158; 'f1-score': 0.8604651162790697; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7604166666666667; 'recall': 0.5939849624060151; 'f1-score': 0.5968992248062015; 'support': 52}; 'weighted avg': {'precision': 0.765224358974359; 'recall': 0.7692307692307693; 'f1-score': 0.7185450208706021; 'support': 52}}
l: 5,1,CNF,2,469,52,14,[33; 34],158,0.563362,0.769231,3,[X2 < 0.700000 OR X4 >= 182.000000 OR X9 < 1.000000],{'0.0': {'precision': 0.4625; 'recall': 0.27611940298507465; 'f1-score': 0.34579439252336447; 'support': 134}; '1.0': {'precision': 0.7506426735218509; 'recall': 0.8716417910447761; 'f1-score': 0.8066298342541436; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6065713367609255; 'recall': 0.5738805970149254; 'f1-score': 0.576212113388754; 'support': 469}; 'weighted avg': {'precision': 0.6683161953727507; 'recall': 0.7014925373134329; 'f1-score': 0.6749625651882067; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.21428571428571427; 'f1-score': 0.3333333333333333; 'support': 14}; '1.0': {'precision': 0.7708333333333334; 'recall': 0.9736842105263158; 'f1-score': 0.8604651162790697; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7604166666666667; 'recall': 0.5939849624060151; 'f1-score': 0.5968992248062015; 'support': 52}; 'weighted avg': {'precision': 0.765224358974359; 'recall': 0.7692307692307693; 'f1-score': 0.7185450208706021; 'support': 52}}
l: 5,1,CNF,3,469,52,14,[33; 34],158,0.618554,0.788462,4,[X0 >= 49.000000 OR X2 >= 1.400000 OR X4 >= 236.800000 OR X8 < 2.000000],{'0.0': {'precision': 0.4661016949152542; 'recall': 0.41353383458646614; 'f1-score': 0.4382470119521912; 'support': 133}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.8125; 'f1-score': 0.7947598253275109; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.621939736346516; 'recall': 0.613016917293233; 'f1-score': 0.616503418639851; 'support': 469}; 'weighted avg': {'precision': 0.6893920229361666; 'recall': 0.6993603411513859; 'f1-score': 0.6936591767583904; 'support': 469}},{'0.0': {'precision': 0.625; 'recall': 0.6666666666666666; 'f1-score': 0.6451612903225806; 'support': 15}; '1.0': {'precision': 0.8611111111111112; 'recall': 0.8378378378378378; 'f1-score': 0.8493150684931507; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7430555555555556; 'recall': 0.7522522522522522; 'f1-score': 0.7472381794078657; 'support': 52}; 'weighted avg': {'precision': 0.7930021367521368; 'recall': 0.7884615384615384; 'f1-score': 0.7904245555593324; 'support': 52}}
l: 5,1,CNF,4,469,52,14,[33; 34],158,0.579945,0.730769,6,[X3 >= 1.000000 OR X4 >= 282.000000 OR X5 >= 30.000000 OR X7 >= 7.300000 OR X7 < 5.100000 OR X8 < 2.700000],{'0.0': {'precision': 0.5263157894736842; 'recall': 0.3007518796992481; 'f1-score': 0.3827751196172249; 'support': 133}; '1.0': {'precision': 0.7633587786259542; 'recall': 0.8928571428571429; 'f1-score': 0.823045267489712; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6448372840498192; 'recall': 0.5968045112781954; 'f1-score': 0.6029101935534684; 'support': 469}; 'weighted avg': {'precision': 0.6961376324484448; 'recall': 0.7249466950959488; 'f1-score': 0.698192538988559; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
l: 5,1,CNF,5,469,52,14,[33; 34],158,0.551353,0.653846,5,[X2 >= 7.920000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 42.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.496; 'recall': 0.46616541353383456; 'f1-score': 0.48062015503875966; 'support': 133}; '1.0': {'precision': 0.7936046511627907; 'recall': 0.8125; 'f1-score': 0.8029411764705883; 'support': 336}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6448023255813953; 'recall': 0.6393327067669172; 'f1-score': 0.641780665754674; 'support': 469}; 'weighted avg': {'precision': 0.7092093023255813; 'recall': 0.7142857142857143; 'f1-score': 0.7115367077063385; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 5,1,CNF,6,469,52,14,[33; 34],158,0.574121,0.711538,4,[X2 >= 1.000000 OR X4 >= 208.000000 OR X6 < 19.000000 OR X8 < 3.100000],{'0.0': {'precision': 0.5416666666666666; 'recall': 0.2932330827067669; 'f1-score': 0.38048780487804873; 'support': 133}; '1.0': {'precision': 0.7632241813602015; 'recall': 0.9017857142857143; 'f1-score': 0.8267394270122784; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6524454240134341; 'recall': 0.5975093984962406; 'f1-score': 0.6036136159451636; 'support': 469}; 'weighted avg': {'precision': 0.7003944383874081; 'recall': 0.7292110874200426; 'f1-score': 0.7001904595413774; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
l: 5,1,CNF,7,469,52,14,[33; 34],158,0.694008,0.634615,5,[X0 >= 66.000000 OR X4 >= 282.000000 OR X8 >= 3.300000 OR X9 >= 0.930000 OR X9 < 0.700000],{'0.0': {'precision': 0.4225352112676056; 'recall': 0.22556390977443608; 'f1-score': 0.2941176470588235; 'support': 133}; '1.0': {'precision': 0.7412060301507538; 'recall': 0.8779761904761905; 'f1-score': 0.8038147138964579; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.5818706207091797; 'recall': 0.5517700501253133; 'f1-score': 0.5489661804776407; 'support': 469}; 'weighted avg': {'precision': 0.6508366934525476; 'recall': 0.6929637526652452; 'f1-score': 0.6592737546439944; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8378378378378378; 'f1-score': 0.7654320987654323; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.4772727272727273; 'recall': 0.48558558558558557; 'f1-score': 0.46967257112184657; 'support': 52}; 'weighted avg': {'precision': 0.5734265734265734; 'recall': 0.6346153846153846; 'f1-score': 0.594801602047979; 'support': 52}}
l: 5,1,CNF,8,469,52,14,[33; 34],158,0.547328,0.769231,5,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 0.300000 OR X5 >= 43.000000 OR X7 >= 7.100000],{'0.0': {'precision': 0.4838709677419355; 'recall': 0.22556390977443608; 'f1-score': 0.3076923076923077; 'support': 133}; '1.0': {'precision': 0.7469287469287469; 'recall': 0.9047619047619048; 'f1-score': 0.8183041722745626; 'support': 336}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6153998573353412; 'recall': 0.5651629072681704; 'f1-score': 0.5629982399834352; 'support': 469}; 'weighted avg': {'precision': 0.6723302722339795; 'recall': 0.7121535181236673; 'f1-score': 0.6735037927661619; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.26666666666666666; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7659574468085106; 'recall': 0.972972972972973; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7829787234042553; 'recall': 0.6198198198198198; 'f1-score': 0.6285714285714286; 'support': 52}; 'weighted avg': {'precision': 0.7757774140752863; 'recall': 0.7692307692307693; 'f1-score': 0.7252747252747251; 'support': 52}}
l: 5,1,CNF,9,469,52,14,[33; 34],158,0.549471,0.711538,7,[X0 < 23.000000 OR X2 >= 3.300000 OR X3 >= 0.600000 OR X4 >= 182.000000 OR X4 < 150.000000 OR X6 < 19.000000 OR X9 < 1.060000],{'0.0': {'precision': 0.5416666666666666; 'recall': 0.09774436090225563; 'f1-score': 0.16560509554140126; 'support': 133}; '1.0': {'precision': 0.7303370786516854; 'recall': 0.9672619047619048; 'f1-score': 0.8322663252240716; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6360018726591761; 'recall': 0.5325031328320802; 'f1-score': 0.49893571038273643; 'support': 469}; 'weighted avg': {'precision': 0.676833528984292; 'recall': 0.720682302771855; 'f1-score': 0.6432131406871949; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.721771 (+- 0.050511), (mean training time) 0.593037 (+- 0.058719)
l: 5,1,CNF,0,468,53,7,[66; 67],158,1.039376,0.641509,6,[X0 >= 66.000000 OR X2 >= 3.300000 OR X5 >= 53.600000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.4503311258278146; 'recall': 0.5112781954887218; 'f1-score': 0.4788732394366197; 'support': 133}; '1.0': {'precision': 0.7949526813880127; 'recall': 0.7522388059701492; 'f1-score': 0.7730061349693251; 'support': 335}; 'accuracy': 0.6837606837606838; 'macro avg': {'precision': 0.6226419036079136; 'recall': 0.6317585007294355; 'f1-score': 0.6259396872029724; 'support': 468}; 'weighted avg': {'precision': 0.6970153589745376; 'recall': 0.6837606837606838; 'f1-score': 0.6894170855978512; 'support': 468}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7368421052631579; 'f1-score': 0.7466666666666667; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5658783783783784; 'recall': 0.5684210526315789; 'f1-score': 0.5668817204301075; 'support': 53}; 'weighted avg': {'precision': 0.64871239163692; 'recall': 0.6415094339622641; 'f1-score': 0.6449016027591804; 'support': 53}}
l: 5,1,CNF,1,469,52,7,[67; 67],158,0.758315,0.730769,5,[X0 >= 45.000000 OR X2 < 0.700000 OR X4 >= 195.000000 OR X5 >= 140.200000 OR X7 < 5.100000],{'0.0': {'precision': 0.6; 'recall': 0.31343283582089554; 'f1-score': 0.4117647058823529; 'support': 134}; '1.0': {'precision': 0.7694235588972431; 'recall': 0.9164179104477612; 'f1-score': 0.8365122615803815; 'support': 335}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.6847117794486215; 'recall': 0.6149253731343284; 'f1-score': 0.6241384837313673; 'support': 469}; 'weighted avg': {'precision': 0.7210168277837451; 'recall': 0.744136460554371; 'f1-score': 0.7151558170952305; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.21428571428571427; 'f1-score': 0.3; 'support': 14}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9210526315789473; 'f1-score': 0.8333333333333333; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6304347826086957; 'recall': 0.5676691729323308; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6906354515050168; 'recall': 0.7307692307692307; 'f1-score': 0.6897435897435897; 'support': 52}}
l: 5,1,CNF,2,469,52,7,[67; 67],158,0.726715,0.653846,6,[X2 >= 0.900000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 < 167.600000 OR X8 < 3.100000],{'0.0': {'precision': 0.49056603773584906; 'recall': 0.19402985074626866; 'f1-score': 0.27807486631016043; 'support': 134}; '1.0': {'precision': 0.7403846153846154; 'recall': 0.9194029850746268; 'f1-score': 0.8202396804260985; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6154753265602322; 'recall': 0.5567164179104478; 'f1-score': 0.5491572733681295; 'support': 469}; 'weighted avg': {'precision': 0.6690078789135393; 'recall': 0.7121535181236673; 'f1-score': 0.6653354478215447; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.07142857142857142; 'f1-score': 0.1; 'support': 14}; '1.0': {'precision': 0.717391304347826; 'recall': 0.868421052631579; 'f1-score': 0.7857142857142858; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.44202898550724634; 'recall': 0.4699248120300752; 'f1-score': 0.4428571428571429; 'support': 52}; 'weighted avg': {'precision': 0.5691192865105908; 'recall': 0.6538461538461539; 'f1-score': 0.6010989010989012; 'support': 52}}
l: 5,1,CNF,3,469,52,7,[67; 67],158,1.332489,0.673077,11,[X0 >= 66.000000 OR (NOT X1) OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 >= 53.600000 OR X5 < 18.000000 OR X7 >= 7.100000 OR X7 < 5.100000 OR X8 >= 4.100000 OR X8 < 2.500000 OR X9 < 0.800000],{'0.0': {'precision': 0.6; 'recall': 0.24812030075187969; 'f1-score': 0.351063829787234; 'support': 133}; '1.0': {'precision': 0.7584541062801933; 'recall': 0.9345238095238095; 'f1-score': 0.8373333333333334; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6792270531400966; 'recall': 0.5913220551378446; 'f1-score': 0.5941985815602837; 'support': 469}; 'weighted avg': {'precision': 0.7135193597231235; 'recall': 0.7398720682302772; 'f1-score': 0.6994360114322007; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; '1.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
l: 5,1,CNF,4,469,52,7,[67; 67],158,0.865617,0.653846,8,[X0 >= 66.000000 OR X2 >= 2.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 >= 53.600000 OR X5 < 18.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.5565217391304348; 'recall': 0.48120300751879697; 'f1-score': 0.5161290322580646; 'support': 133}; '1.0': {'precision': 0.8050847457627118; 'recall': 0.8482142857142857; 'f1-score': 0.8260869565217391; 'support': 336}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.6808032424465733; 'recall': 0.6647086466165413; 'f1-score': 0.6711079943899019; 'support': 469}; 'weighted avg': {'precision': 0.7345967289565437; 'recall': 0.744136460554371; 'f1-score': 0.7381884406857717; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
l: 5,1,CNF,5,469,52,7,[67; 67],158,0.819245,0.692308,3,[X4 >= 182.000000 OR X5 >= 35.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5131578947368421; 'recall': 0.2932330827067669; 'f1-score': 0.3732057416267942; 'support': 133}; '1.0': {'precision': 0.7608142493638677; 'recall': 0.8898809523809523; 'f1-score': 0.8203017832647462; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6369860720503548; 'recall': 0.5915570175438596; 'f1-score': 0.5967537624457702; 'support': 469}; 'weighted avg': {'precision': 0.6905833428278456; 'recall': 0.720682302771855; 'f1-score': 0.6935133535465211; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.8108108108108109; 'f1-score': 0.7894736842105263; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6153846153846154; 'recall': 0.6054054054054054; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6804733727810651; 'recall': 0.6923076923076923; 'f1-score': 0.6853672643146328; 'support': 52}}
l: 5,1,CNF,6,469,52,7,[67; 67],158,0.814796,0.711538,6,[X0 >= 66.000000 OR X3 < 0.300000 OR X4 >= 208.000000 OR X5 >= 140.200000 OR X6 >= 105.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.44; 'recall': 0.16541353383458646; 'f1-score': 0.24043715846994534; 'support': 133}; '1.0': {'precision': 0.7350835322195705; 'recall': 0.9166666666666666; 'f1-score': 0.8158940397350993; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.5875417661097853; 'recall': 0.5410401002506265; 'f1-score': 0.5281655991025224; 'support': 469}; 'weighted avg': {'precision': 0.6514031275602892; 'recall': 0.7036247334754797; 'f1-score': 0.6527047748987124; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 5,1,CNF,7,469,52,7,[67; 67],158,1.066796,0.673077,8,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 4.100000 OR X4 >= 208.000000 OR X5 >= 140.200000 OR X5 < 21.000000 OR X8 < 2.000000 OR X9 < 0.900000],{'0.0': {'precision': 0.494949494949495; 'recall': 0.3684210526315789; 'f1-score': 0.42241379310344823; 'support': 133}; '1.0': {'precision': 0.772972972972973; 'recall': 0.8511904761904762; 'f1-score': 0.8101983002832861; 'support': 336}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6339612339612339; 'recall': 0.6098057644110275; 'f1-score': 0.6163060466933672; 'support': 469}; 'weighted avg': {'precision': 0.6941304941304942; 'recall': 0.7142857142857143; 'f1-score': 0.7002295594412425; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
l: 5,1,CNF,8,469,52,7,[67; 67],158,1.560740,0.576923,9,[X2 >= 3.300000 OR X3 >= 1.000000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X6 >= 105.000000 OR X8 < 2.700000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.5338983050847458; 'recall': 0.47368421052631576; 'f1-score': 0.50199203187251; 'support': 133}; '1.0': {'precision': 0.8005698005698005; 'recall': 0.8363095238095238; 'f1-score': 0.8180494905385736; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6672340528272731; 'recall': 0.6549968671679198; 'f1-score': 0.6600207612055418; 'support': 469}; 'weighted avg': {'precision': 0.7249465406561283; 'recall': 0.7334754797441365; 'f1-score': 0.7284212559914809; 'support': 469}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7027027027027027; 'recall': 0.7027027027027027; 'f1-score': 0.7027027027027027; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.48468468468468473; 'recall': 0.48468468468468473; 'f1-score': 0.48468468468468473; 'support': 52}; 'weighted avg': {'precision': 0.5769230769230769; 'recall': 0.5769230769230769; 'f1-score': 0.5769230769230769; 'support': 52}}
