l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,2.060384,0.622642,5,[X0 >= 66.000000 OR X0 < 23.000000 OR X2 >= 1.400000 OR X5 >= 30.000000 OR X6 < 19.000000],{'0.0': {'precision': 0.5324675324675324; 'recall': 0.3082706766917293; 'f1-score': 0.3904761904761905; 'support': 133}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.8925373134328358; 'f1-score': 0.8236914600550964; 'support': 335}; 'accuracy': 0.7264957264957265; 'macro avg': {'precision': 0.6485867074102367; 'recall': 0.6004039950622826; 'f1-score': 0.6070838252656434; 'support': 468}; 'weighted avg': {'precision': 0.698706522235934; 'recall': 0.7264957264957265; 'f1-score': 0.700576864213228; 'support': 468}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7631578947368421; 'f1-score': 0.7435897435897436; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.5163461538461538; 'recall': 0.5149122807017544; 'f1-score': 0.5146520146520147; 'support': 53}; 'weighted avg': {'precision': 0.6068940493468796; 'recall': 0.6226415094339622; 'f1-score': 0.6140023498514064; 'support': 53}}
l: 5,1,CNF,1,469,52,14,[33; 34],158,0.585349,0.634615,5,[X0 < 45.000000 OR X4 >= 236.800000 OR X5 >= 140.200000 OR X8 < 3.000000 OR X9 < 0.900000],{'0.0': {'precision': 0.4782608695652174; 'recall': 0.2462686567164179; 'f1-score': 0.32512315270935954; 'support': 134}; '1.0': {'precision': 0.7475; 'recall': 0.8925373134328358; 'f1-score': 0.8136054421768708; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6128804347826087; 'recall': 0.5694029850746268; 'f1-score': 0.5693642974431152; 'support': 469}; 'weighted avg': {'precision': 0.6705745341614907; 'recall': 0.7078891257995735; 'f1-score': 0.6740390737575819; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.07142857142857142; 'f1-score': 0.09523809523809523; 'support': 14}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8421052631578947; 'f1-score': 0.7710843373493975; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.426984126984127; 'recall': 0.45676691729323304; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5581196581196581; 'recall': 0.6346153846153846; 'f1-score': 0.5891257337040469; 'support': 52}}
l: 5,1,CNF,2,469,52,14,[33; 34],158,0.692403,0.711538,8,[X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X5 >= 53.600000 OR X5 < 18.000000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.5; 'recall': 0.3880597014925373; 'f1-score': 0.4369747899159664; 'support': 134}; '1.0': {'precision': 0.7753424657534247; 'recall': 0.844776119402985; 'f1-score': 0.8085714285714286; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6376712328767123; 'recall': 0.6164179104477612; 'f1-score': 0.6227731092436974; 'support': 469}; 'weighted avg': {'precision': 0.6966731898238748; 'recall': 0.7142857142857143; 'f1-score': 0.7024009603841537; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.2857142857142857; 'f1-score': 0.34782608695652173; 'support': 14}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.868421052631579; 'f1-score': 0.8148148148148148; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6059431524547804; 'recall': 0.5770676691729324; 'f1-score': 0.5813204508856682; 'support': 52}; 'weighted avg': {'precision': 0.68048101769032; 'recall': 0.7115384615384616; 'f1-score': 0.6890870803914282; 'support': 52}}
l: 5,1,CNF,3,469,52,14,[33; 34],158,0.593325,0.730769,4,[X2 >= 1.400000 OR X4 >= 195.000000 OR X7 >= 7.900000 OR X9 < 0.900000],{'0.0': {'precision': 0.4854368932038835; 'recall': 0.37593984962406013; 'f1-score': 0.423728813559322; 'support': 133}; '1.0': {'precision': 0.773224043715847; 'recall': 0.8422619047619048; 'f1-score': 0.8062678062678064; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6293304684598653; 'recall': 0.6091008771929824; 'f1-score': 0.6149983099135642; 'support': 469}; 'weighted avg': {'precision': 0.6916127622273798; 'recall': 0.7100213219616205; 'f1-score': 0.6977865993803257; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.3333333333333333; 'f1-score': 0.4166666666666667; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.8918918918918919; 'f1-score': 0.825; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.661498708010336; 'recall': 0.6126126126126126; 'f1-score': 0.6208333333333333; 'support': 52}; 'weighted avg': {'precision': 0.7063208109719739; 'recall': 0.7307692307692307; 'f1-score': 0.7072115384615384; 'support': 52}}
l: 5,1,CNF,4,469,52,14,[33; 34],158,0.613549,0.615385,5,[X2 < 0.700000 OR X4 >= 282.000000 OR X5 >= 25.000000 OR X6 >= 42.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.5131578947368421; 'recall': 0.2932330827067669; 'f1-score': 0.3732057416267942; 'support': 133}; '1.0': {'precision': 0.7608142493638677; 'recall': 0.8898809523809523; 'f1-score': 0.8203017832647462; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6369860720503548; 'recall': 0.5915570175438596; 'f1-score': 0.5967537624457702; 'support': 469}; 'weighted avg': {'precision': 0.6905833428278456; 'recall': 0.720682302771855; 'f1-score': 0.6935133535465211; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7073170731707317; 'recall': 0.7837837837837838; 'f1-score': 0.7435897435897435; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4900221729490022; 'recall': 0.49189189189189186; 'f1-score': 0.4871794871794871; 'support': 52}; 'weighted avg': {'precision': 0.5819546307351184; 'recall': 0.6153846153846154; 'f1-score': 0.5956607495069033; 'support': 52}}
l: 5,1,CNF,5,469,52,14,[33; 34],158,0.625474,0.576923,6,[X0 >= 66.000000 OR X2 >= 3.300000 OR X2 < 0.700000 OR X4 >= 236.800000 OR X6 < 28.000000 OR X7 < 6.000000],{'0.0': {'precision': 0.4084507042253521; 'recall': 0.21804511278195488; 'f1-score': 0.28431372549019607; 'support': 133}; '1.0': {'precision': 0.7386934673366834; 'recall': 0.875; 'f1-score': 0.8010899182561307; 'support': 336}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.5735720857810178; 'recall': 0.5465225563909775; 'f1-score': 0.5427018218731634; 'support': 469}; 'weighted avg': {'precision': 0.645042534514067; 'recall': 0.6886993603411514; 'f1-score': 0.6545414456807164; 'support': 469}},{'0.0': {'precision': 0.1111111111111111; 'recall': 0.06666666666666667; 'f1-score': 0.08333333333333334; 'support': 15}; '1.0': {'precision': 0.6744186046511628; 'recall': 0.7837837837837838; 'f1-score': 0.725; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.3927648578811369; 'recall': 0.4252252252252252; 'f1-score': 0.4041666666666667; 'support': 52}; 'weighted avg': {'precision': 0.5119260584376863; 'recall': 0.5769230769230769; 'f1-score': 0.5399038461538461; 'support': 52}}
l: 5,1,CNF,6,469,52,14,[33; 34],158,0.558201,0.653846,8,[X0 >= 66.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X9 < 0.900000],{'0.0': {'precision': 0.5; 'recall': 0.39097744360902253; 'f1-score': 0.43881856540084385; 'support': 133}; '1.0': {'precision': 0.7780821917808219; 'recall': 0.8452380952380952; 'f1-score': 0.8102710413694723; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6390410958904109; 'recall': 0.6181077694235588; 'f1-score': 0.624544803385158; 'support': 469}; 'weighted avg': {'precision': 0.6992230627683501; 'recall': 0.7164179104477612; 'f1-score': 0.7049337720649359; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 5,1,CNF,7,469,52,14,[33; 34],158,0.708327,0.596154,5,[X2 >= 1.400000 OR X4 >= 182.000000 OR X5 >= 43.000000 OR X8 >= 3.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.52; 'recall': 0.19548872180451127; 'f1-score': 0.28415300546448086; 'support': 133}; '1.0': {'precision': 0.7446300715990454; 'recall': 0.9285714285714286; 'f1-score': 0.8264900662251655; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6323150357995226; 'recall': 0.5620300751879699; 'f1-score': 0.5553215358448231; 'support': 469}; 'weighted avg': {'precision': 0.680929006518719; 'recall': 0.720682302771855; 'f1-score': 0.6726929892930311; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.13333333333333333; 'f1-score': 0.16; 'support': 15}; '1.0': {'precision': 0.6904761904761905; 'recall': 0.7837837837837838; 'f1-score': 0.7341772151898734; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4452380952380952; 'recall': 0.45855855855855854; 'f1-score': 0.44708860759493674; 'support': 52}; 'weighted avg': {'precision': 0.548992673992674; 'recall': 0.5961538461538461; 'f1-score': 0.5685491723466407; 'support': 52}}
l: 5,1,CNF,8,469,52,14,[33; 34],158,0.690992,0.653846,5,[X0 >= 66.000000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X7 >= 7.100000 OR X9 < 0.800000],{'0.0': {'precision': 0.48; 'recall': 0.2706766917293233; 'f1-score': 0.3461538461538461; 'support': 133}; '1.0': {'precision': 0.7538071065989848; 'recall': 0.8839285714285714; 'f1-score': 0.8136986301369864; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6169035532994924; 'recall': 0.5773026315789473; 'f1-score': 0.5799262381454162; 'support': 469}; 'weighted avg': {'precision': 0.6761603151753921; 'recall': 0.7100213219616205; 'f1-score': 0.6811113033357974; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 5,1,CNF,9,469,52,14,[33; 34],158,0.516594,0.730769,3,[X2 >= 1.400000 OR X4 >= 282.000000 OR X5 >= 43.000000],{'0.0': {'precision': 0.45108695652173914; 'recall': 0.6240601503759399; 'f1-score': 0.5236593059936908; 'support': 133}; '1.0': {'precision': 0.8245614035087719; 'recall': 0.6994047619047619; 'f1-score': 0.7568438003220612; 'support': 336}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.6378241800152555; 'recall': 0.6617324561403508; 'f1-score': 0.6402515531578761; 'support': 469}; 'weighted avg': {'precision': 0.7186507394378224; 'recall': 0.6780383795309168; 'f1-score': 0.6907168541692398; 'support': 469}},{'0.0': {'precision': 0.5238095238095238; 'recall': 0.7333333333333333; 'f1-score': 0.611111111111111; 'support': 15}; '1.0': {'precision': 0.8709677419354839; 'recall': 0.7297297297297297; 'f1-score': 0.7941176470588235; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6973886328725039; 'recall': 0.7315315315315315; 'f1-score': 0.7026143790849673; 'support': 52}; 'weighted avg': {'precision': 0.770825948245303; 'recall': 0.7307692307692307; 'f1-score': 0.7413273001508295; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.662083 (+- 0.054374), (mean training time) 0.620652 (+- 0.058805)
l: 5,1,CNF,0,468,53,7,[66; 67],158,0.718279,0.660377,4,[X3 >= 1.000000 OR X4 < 167.600000 OR X6 < 19.000000 OR X9 < 1.060000],{'0.0': {'precision': 0.4714285714285714; 'recall': 0.24812030075187969; 'f1-score': 0.32512315270935965; 'support': 133}; '1.0': {'precision': 0.7487437185929648; 'recall': 0.8895522388059701; 'f1-score': 0.8130968622100955; 'support': 335}; 'accuracy': 0.7072649572649573; 'macro avg': {'precision': 0.6100861450107682; 'recall': 0.5688362697789249; 'f1-score': 0.5691100074597275; 'support': 468}; 'weighted avg': {'precision': 0.6699340720697505; 'recall': 0.7072649572649573; 'f1-score': 0.6744205729716385; 'support': 468}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8157894736842105; 'f1-score': 0.775; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.550865800865801; 'recall': 0.5412280701754386; 'f1-score': 0.5413461538461538; 'support': 53}; 'weighted avg': {'precision': 0.6321163113615944; 'recall': 0.660377358490566; 'f1-score': 0.6427431059506531; 'support': 53}}
l: 5,1,CNF,1,469,52,7,[67; 67],158,0.943048,0.769231,8,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 >= 71.600000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5070422535211268; 'recall': 0.26865671641791045; 'f1-score': 0.35121951219512193; 'support': 134}; '1.0': {'precision': 0.7537688442211056; 'recall': 0.8955223880597015; 'f1-score': 0.8185538881309686; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6304055488711162; 'recall': 0.582089552238806; 'f1-score': 0.5848867001630453; 'support': 469}; 'weighted avg': {'precision': 0.6832755325925403; 'recall': 0.7164179104477612; 'f1-score': 0.6850297807207266; 'support': 469}},{'0.0': {'precision': 0.625; 'recall': 0.35714285714285715; 'f1-score': 0.45454545454545453; 'support': 14}; '1.0': {'precision': 0.7954545454545454; 'recall': 0.9210526315789473; 'f1-score': 0.8536585365853658; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7102272727272727; 'recall': 0.6390977443609023; 'f1-score': 0.6541019955654102; 'support': 52}; 'weighted avg': {'precision': 0.7495629370629371; 'recall': 0.7692307692307693; 'f1-score': 0.7462050144976973; 'support': 52}}
l: 5,1,CNF,2,469,52,7,[67; 67],158,0.792738,0.730769,6,[X0 >= 66.000000 OR X2 >= 1.400000 OR X4 >= 282.000000 OR X5 >= 25.000000 OR X7 >= 7.900000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5774647887323944; 'recall': 0.30597014925373134; 'f1-score': 0.4; 'support': 134}; '1.0': {'precision': 0.7663316582914573; 'recall': 0.9104477611940298; 'f1-score': 0.8321964529331516; 'support': 335}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6718982235119259; 'recall': 0.6082089552238805; 'f1-score': 0.6160982264665757; 'support': 469}; 'weighted avg': {'precision': 0.7123696955602965; 'recall': 0.7377398720682303; 'f1-score': 0.7087117520951084; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.07142857142857142; 'f1-score': 0.125; 'support': 14}; '1.0': {'precision': 0.74; 'recall': 0.9736842105263158; 'f1-score': 0.8409090909090909; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.62; 'recall': 0.5225563909774437; 'f1-score': 0.48295454545454547; 'support': 52}; 'weighted avg': {'precision': 0.6753846153846155; 'recall': 0.7307692307692307; 'f1-score': 0.6481643356643356; 'support': 52}}
l: 5,1,CNF,3,469,52,7,[67; 67],158,1.212427,0.711538,7,[X2 >= 0.900000 OR X2 < 0.700000 OR X3 < 0.200000 OR X5 >= 25.000000 OR X7 >= 7.900000 OR X8 < 2.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.6; 'recall': 0.18045112781954886; 'f1-score': 0.2774566473988439; 'support': 133}; '1.0': {'precision': 0.745920745920746; 'recall': 0.9523809523809523; 'f1-score': 0.8366013071895425; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.672960372960373; 'recall': 0.5664160401002506; 'f1-score': 0.5570289772941932; 'support': 469}; 'weighted avg': {'precision': 0.7045402358835194; 'recall': 0.7334754797441365; 'f1-score': 0.6780378962041205; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
l: 5,1,CNF,4,469,52,7,[67; 67],158,0.839747,0.596154,7,[X0 >= 66.000000 OR X3 >= 1.600000 OR X4 >= 512.600000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X8 >= 3.300000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5454545454545454; 'recall': 0.2706766917293233; 'f1-score': 0.36180904522613067; 'support': 133}; '1.0': {'precision': 0.7593052109181141; 'recall': 0.9107142857142857; 'f1-score': 0.8281461434370772; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6523798781863297; 'recall': 0.5906954887218046; 'f1-score': 0.5949775943316039; 'support': 469}; 'weighted avg': {'precision': 0.6986609923538185; 'recall': 0.7292110874200426; 'f1-score': 0.6959012946906894; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.06666666666666667; 'f1-score': 0.08695652173913045; 'support': 15}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.8108108108108109; 'f1-score': 0.7407407407407407; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4034090909090909; 'recall': 0.43873873873873875; 'f1-score': 0.4138486312399356; 'support': 52}; 'weighted avg': {'precision': 0.5211975524475524; 'recall': 0.5961538461538461; 'f1-score': 0.5521491391056608; 'support': 52}}
l: 5,1,CNF,5,469,52,7,[67; 67],158,0.865091,0.711538,5,[X0 >= 40.000000 OR X4 >= 328.000000 OR X5 >= 35.000000 OR X6 >= 192.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.5714285714285714; 'recall': 0.3007518796992481; 'f1-score': 0.3940886699507389; 'support': 133}; '1.0': {'precision': 0.7669172932330827; 'recall': 0.9107142857142857; 'f1-score': 0.8326530612244897; 'support': 336}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6691729323308271; 'recall': 0.6057330827067668; 'f1-score': 0.6133708655876142; 'support': 469}; 'weighted avg': {'precision': 0.7114801930198631; 'recall': 0.7377398720682303; 'f1-score': 0.7082840547438738; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
l: 5,1,CNF,6,469,52,7,[67; 67],158,0.817601,0.730769,3,[X0 >= 31.000000 OR X6 >= 71.600000 OR X7 < 5.600000],{'0.0': {'precision': 0.5263157894736842; 'recall': 0.22556390977443608; 'f1-score': 0.3157894736842105; 'support': 133}; '1.0': {'precision': 0.75; 'recall': 0.9196428571428571; 'f1-score': 0.8262032085561496; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.638157894736842; 'recall': 0.5726033834586466; 'f1-score': 0.57099634112018; 'support': 469}; 'weighted avg': {'precision': 0.6865671641791045; 'recall': 0.7228144989339019; 'f1-score': 0.6814590150850027; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
l: 5,1,CNF,7,469,52,7,[67; 67],158,0.701987,0.692308,8,[X0 >= 66.000000 OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5353535353535354; 'recall': 0.39849624060150374; 'f1-score': 0.45689655172413796; 'support': 133}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.8630952380952381; 'f1-score': 0.821529745042493; 'support': 336}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6595686595686596; 'recall': 0.630795739348371; 'f1-score': 0.6392131483833154; 'support': 469}; 'weighted avg': {'precision': 0.7133334148259521; 'recall': 0.7313432835820896; 'f1-score': 0.7181263021611684; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
l: 5,1,CNF,8,469,52,7,[67; 67],158,0.826668,0.576923,6,[(NOT X1) OR X2 >= 7.920000 OR X4 < 167.600000 OR X5 >= 43.000000 OR X6 >= 54.000000 OR X9 < 0.546000],{'0.0': {'precision': 0.4019607843137255; 'recall': 0.3082706766917293; 'f1-score': 0.34893617021276596; 'support': 133}; '1.0': {'precision': 0.7493188010899182; 'recall': 0.8184523809523809; 'f1-score': 0.7823613086770982; 'support': 336}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.5756397927018219; 'recall': 0.5633615288220551; 'f1-score': 0.5656487394449321; 'support': 469}; 'weighted avg': {'precision': 0.6508142888698039; 'recall': 0.673773987206823; 'f1-score': 0.6594497022469145; 'support': 469}},{'0.0': {'precision': 0.18181818181818182; 'recall': 0.13333333333333333; 'f1-score': 0.15384615384615383; 'support': 15}; '1.0': {'precision': 0.6829268292682927; 'recall': 0.7567567567567568; 'f1-score': 0.7179487179487181; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.43237250554323725; 'recall': 0.44504504504504505; 'f1-score': 0.43589743589743596; 'support': 52}; 'weighted avg': {'precision': 0.538376257888453; 'recall': 0.5769230769230769; 'f1-score': 0.5552268244575937; 'support': 52}}
